step,max_abs_phase_increment_over_pi,mean_abs_phase_increment_over_pi,max_rat_err_q_le_256,median_rat_err_q_le_256,smallest_global_q_tol_1e10,best_denominators,dtheta_edge_0_over_pi,dtheta_edge_1_over_pi,dtheta_edge_2_over_pi,dtheta_edge_3_over_pi,dtheta_edge_4_over_pi,dtheta_edge_5_over_pi,dtheta_edge_6_over_pi,dtheta_edge_7_over_pi,dtheta_edge_8_over_pi,dtheta_edge_9_over_pi,increment_std_over_pi,increment_mean_signed_over_pi
2587,0.0554244026597333,0.0554239190756685,8.843428028668804e-05,8.795644867344923e-05,,253,0.0554238253558067,0.0554233403967011,0.0554244026597333,0.0554239661395617,0.0554239120855546,0.0554243679999845,0.055423918878642,0.0554234013927832,0.0554239307775981,0.0554241250703194,3.4830854149097934e-07,0.05542391907566846
2588,0.0554243808438124,0.0554239190756472,8.841246436581962e-05,8.797157974852268e-05,,253,0.0554238057589809,0.055423351844991,0.0554243808438124,0.0554239570815362,0.0554239351497454,0.0554243527454268,0.0554239447686449,0.0554233921829727,0.0554239209031429,0.0554241494772192,3.446346969766974e-07,0.05542391907564724
2589,0.0554243553639883,0.0554239190754653,8.838698454165933e-05,8.798013345015163e-05,,253,0.0554237942029454,0.0554233734169258,0.0554243553639883,0.0554239387974028,0.0554239582283907,0.055424328267888,0.055423975916491,0.0554233901259753,0.0554239094172811,0.0554241670173642,3.3625905016494216e-07,0.05542391907546527
2590,0.0554243269202456,0.0554239190751429,8.835854079902034e-05,8.79779036039724e-05,,253,0.0554237908448434,0.0554234045379475,0.0554243269202456,0.055423911848902,0.0554239807171992,0.0554242953263486,0.0554240114266321,0.055423395241542,0.0554238966065546,0.0554241772812137,3.237028379811812e-07,0.05542391907514288
2591,0.0554242962858737,0.055423919074713,8.832790642714777e-05,8.797403276828222e-05,,253,0.0554237956238004,0.0554234443852817,0.0554242962858737,0.0554238770216583,0.0554240020324751,0.0554242548956195,0.0554240502945523,0.055423407360493,0.0554238827919546,0.0554241800554212,3.078206607211366e-07,0.05542391907471298
2592,0.0554242642864708,0.0554239190742177,8.82959070242495e-05,8.797659373083883e-05,,253,0.0554238082645691,0.0554234919115707,0.0554242642864708,0.0554238353025265,0.0554240216263225,0.0554242081388844,0.0554240914340137,0.0554234261309949,0.0554238683200323,0.0554241753267924,2.898186226745867e-07,0.05542391907421773
2593,0.0554242317777025,0.0554239190737037,8.82633982559472e-05,8.797789762799574e-05,,253,0.0554238282868078,0.0554235458742575,0.0554242317777025,0.0554237878518329,0.0554240390007751,0.0554241563755191,0.0554241337062754,0.055423451029588,0.0554238535533741,0.0554241632809043,2.7126866897175665e-07,0.05542391907370368
2594,0.0554241996224194,0.0554239190732175,8.823124297279578e-05,8.798599064790968e-05,,253,0.0554238550196996,0.0554236048699041,0.0554241996224194,0.0554237359712859,0.0554240537204894,0.0554241010450712,0.0554241759504949,0.0554234813766248,0.0554238388607017,0.0554241442954834,2.5408392103872173e-07,0.055423919073217434
2595,0.0554242170145066,0.055423919072801,8.824863506001757e-05,8.799726547938785e-05,,253,0.0554238876214724,0.055423667372494,0.0554241686677395,0.055423681068445,0.0554240654236832,0.0554240436683796,0.0554242170145066,0.0554235163556747,0.0554238246068679,0.0554241189287472,2.403805159058407e-07,0.05542391907280101
2596,0.0554242557851612,0.0554239190724877,8.828740571455856e-05,8.798707562657215e-05,,253,0.05542392510326,0.0554237317746861,0.055424139722706,0.055423624618706,0.0554240738310373,0.0554239858068863,0.0554242557851612,0.0554235550363415,0.0554238111430169,0.0554240879030758,2.3213031591602882e-07,0.05542391907248771
2597,0.0554242912174279,0.0554239190722992,8.832283798129725e-05,8.797930947989502e-05,,253,0.0554239663566335,0.0554237964308993,0.0554241135371068,0.0554235681258348,0.0554240787523532,0.0554239290212195,0.0554242912174279,0.0554235963998636,0.0554237987971777,0.0554240520844754,2.3060819238438506e-07,0.055423919072299176
2598,0.0554243223614986,0.0554239190722435,8.835398205203626e-05,8.797412764825416e-05,,253,0.0554240101840386,0.0554238597010827,0.0554240907820123,0.0554235130820976,0.0554240800908019,0.0554238748301511,0.0554243223614986,0.0554236393667943,0.0554237878655369,0.0554240124584212,2.3589932309545703e-07,0.05542391907224352
2599,0.0554243483871976,0.0554239190723151,8.838000775097943e-05,8.797666892982475e-05,,253,0.0554240553313103,0.0554239199940048,0.0554240720325288,0.0554234609290431,0.0554240778446778,0.0554238246710003,0.0554243483871976,0.0554236828260133,0.0554237786046273,0.055423970102748,2.468554635988904e-07,0.05542391907231513
2600,0.0554243686050613,0.0554239190724957,8.840022561473065e-05,8.798260418242318e-05,,253,0.055424100521384,0.0554239758089268,0.0554240577532173,0.0554234130199638,0.0554240721066307,0.0554237798625135,0.0554243686050613,0.0554237256642932,0.0554237712246355,0.0554239261583313,2.6154637448379535e-07,0.055423919072495734
2601,0.0554243824835667,0.0554239190727568,8.841410412015194e-05,8.798540701336968e-05,,253,0.0554241444882988,0.0554240257745654,0.0554240482865395,0.0554233705850115,0.0554240630604173,0.0554237415711779,0.0554243824835667,0.0554237667956369,0.0554237658839999,0.0554238817983546,2.778420382727836e-07,0.055423919072756844
2602,0.0554243896620688,0.0554239190730629,8.842128262217391e-05,8.797264135787866e-05,,253,0.055424186010595,0.0554240686843399,0.0554240438446185,0.0554233346998605,0.0554240509752785,0.0554237107818213,0.0554243896620688,0.0554238051896141,0.0554237626854421,0.0554238381969904,2.938072074316153e-07,0.0554239190730629
2603,0.0554243899591433,0.0554239190733758,8.842157969672637e-05,8.796966859201533e-05,,253,0.0554242239432226,0.0554241035269975,0.0554240445045109,0.0554233062587158,0.055424036198115,0.0554236882732405,0.0554243899591433,0.0554238398979623,0.0554237616735264,0.0554237964983241,3.0786576335608174e-07,0.055423919073375835
2604,0.0554243833761404,0.0554239190736588,8.841499669377112e-05,8.797623177565772e-05,,253,0.0554242572471331,0.0554241295118438,0.0554240502070893,0.0554232859523363,0.055424019143679,0.055423674599451,0.0554243833761404,0.0554238700787655,0.0554237628338037,0.0554237577863457,3.1882902853320176e-07,0.055423919073658776
2605,0.055424370095894,0.0554239190738802,8.840171644743794e-05,8.79792708857012e-05,,253,0.0554242850157929,0.0554241460879498,0.0554240607595407,0.0554232742516085,0.0554240002830653,0.0554236700770065,0.055424370095894,0.0554238950175993,0.0554237660935549,0.0554237230567902,3.258730283888071e-07,0.05542391907388021
2606,0.0554243504766484,0.0554239190740174,8.838209720182094e-05,8.797875851657491e-05,,253,0.0554243064979434,0.0554241529568767,0.0554240758413924,0.0554232713970563,0.0554239801308143,0.0554236747786696,0.0554243504766484,0.055423914145112,0.0554237713241037,0.0554236931915569,3.285073215188598e-07,0.05542391907401737
2607,0.0554243250414012,0.0554239190740584,8.835666195461389e-05,8.797476135214907e-05,,253,0.0554243211160401,0.0554241500786274,0.0554240950138774,0.0554232773945081,0.0554239592309811,0.0554236885335462,0.0554243250414012,0.0554239270506164,0.0554237783446249,0.0554236689363608,3.265504193587358e-07,0.05542391907405836
2608,0.0554243284799229,0.0554239190740033,8.836010047631043e-05,8.796743751058461e-05,,253,0.0554243284799229,0.0554241376707219,0.0554241177323724,0.0554232920169847,0.0554239381425477,0.055423710933627,0.0554242944629715,0.0554239334913667,0.0554237869273384,0.0554236508821797,3.2011521247355657e-07,0.05542391907400329
2609,0.0554243283954004,0.0554239190738639,8.836001595385196e-05,8.795703149800521e-05,,253,0.0554243283954004,0.0554241162004719,0.055424143361556,0.0554233148127015,0.0554239174245642,0.0554237413465077,0.0554242595452195,0.055423933397325,0.0554237968039392,0.0554236394509539,3.096044225521422e-07,0.055423919073863924
2610,0.0554243208675659,0.0554239190736623,8.835248811935037e-05,8.794386692766512e-05,,253,0.0554243208675659,0.0554240863707127,0.0554241711928663,0.0554233451189233,0.0554238976214197,0.0554237789339048,0.0554242212009398,0.0554239268713288,0.0554238076730818,0.0554236348858801,2.9571544320258195e-07,0.05542391907366233
2611,0.0554243060988077,0.0554239190734279,8.833771936112705e-05,8.792833721720655e-05,,253,0.0554243060988077,0.0554240490994172,0.0554242004637828,0.055423382081254,0.0554238792486243,0.0554238226754297,0.0554241804270303,0.0554239141847033,0.0554238192087126,0.0554236372465167,2.7945265799749107e-07,0.05542391907342786
2612,0.0554242844816151,0.0554239190731944,8.831610216852165e-05,8.791520326959998e-05,,253,0.0554242844816151,0.0554240054937825,0.0554242303784065,0.0554234246778067,0.0554238627794735,0.0554238713969542,0.0554241382776211,0.0554238957684782,0.0554238310690183,0.0554236464087875,2.6213988581218776e-07,0.05542391907319436
2613,0.055424260128783,0.0554239190729957,8.829174933645129e-05,8.792962218384659e-05,,253,0.0554242565864186,0.0554239568195135,0.055424260128783,0.0554234717475767,0.0554238486329419,0.0554239238027807,0.0554240958358737,0.0554238722004802,0.0554238429057455,0.0554236620698429,2.45410671942161e-07,0.05542391907299567
2614,0.0554242889164034,0.0554239190728625,8.832053695684988e-05,8.791104045071871e-05,,253,0.0554242231448348,0.0554239044661542,0.0554242889164034,0.0554235220222322,0.055423837163112,0.0554239785107414,0.0554240541852136,0.0554238441886853,0.0554238543736404,0.055423683757608,2.3112547877834364e-07,0.055423919072862524
2615,0.0554243159733065,0.0554239190728184,8.834759385989432e-05,8.788914513550156e-05,,253,0.0554241850287961,0.0554238499094154,0.0554243159733065,0.0554235741604564,0.0554238286504009,0.0554240340892803,0.0554240143807541,0.0554238125513025,0.0554238651397488,0.0554237108447232,2.2113692213443957e-07,0.05542391907281843
2616,0.0554243405822282,0.0554239190728776,8.837220278160723e-05,8.78807141224229e-05,,253,0.0554241432261672,0.0554237946715158,0.0554243405822282,0.055423626783914,0.0554238232948081,0.0554240890955229,0.0554239774216662,0.0554237781941483,0.0554238748923299,0.0554237425664754,2.16862048768391e-07,0.055423919072877595
2617,0.0554243620952705,0.0554239190730431,8.83937158239062e-05,8.788390079415842e-05,,253,0.0554240988135149,0.0554237402806018,0.0554243620952705,0.0554236785138822,0.0554238212113361,0.0554241421133272,0.0554239442252136,0.055423742085932,0.0554238833491454,0.055423778042207,2.1879915268271604e-07,0.055423919073043074
2618,0.0554243799506051,0.0554239190733065,8.841157115849207e-05,8.788796685018155e-05,,253,0.0554240529267879,0.0554236882303259,0.0554243799506051,0.0554237280075734,0.0554238224276916,0.0554241917903139,0.0554239156031296,0.0554237052321255,0.0554238902649019,0.0554238162996096,2.2631507674876652e-07,0.05542391907330644
2619,0.0554243936867804,0.0554239190736487,8.842530733381426e-05,8.790589164072576e-05,,253,0.0554240067306974,0.0554236399406489,0.0554243936867804,0.0554237739931965,0.0554238268843049,0.0554242368729104,0.05542389224094,0.0554236686481192,0.0554238954376541,0.0554238563012347,2.3789170605382348e-07,0.05542391907364865
2620,0.055424402954272,0.0554239190740418,8.843457482542172e-05,8.79174471825929e-05,,253,0.0554239613876231,0.0554235967208945,0.055424402954272,0.0554238153028436,0.0554238344366503,0.0554242762385013,0.0554238746807573,0.0554236333323755,0.0554238987139995,0.055423896972501,2.516308013412002e-07,0.0554239190740418
2621,0.0554244075239865,0.0554239190744522,8.843914453994517e-05,8.791327100792293e-05,,253,0.0554239180268726,0.0554235597360127,0.0554244075239865,0.0554238509023532,0.0554238448597819,0.0554243089238671,0.055423863307977,0.0554236002402938,0.055423899992932,0.0554239372304449,2.6568670826828537e-07,0.05542391907445217
2622,0.0554244072925152,0.0554239190748437,8.843891306864471e-05,8.791043680137292e-05,,253,0.0554238777151036,0.0554235299769175,0.0554244072925152,0.0554238799173923,0.0554238578549509,0.0554243341491898,0.0554238583421983,0.0554235702594599,0.0554238992282628,0.0554239760124465,2.7849368967171263e-07,0.055423919074843675
2623,0.0554244022840218,0.0554239190751815,8.843390457525385e-05,8.79163643800647e-05,,253,0.05542384142868,0.0554235082356536,0.0554244022840218,0.0554239016550973,0.0554238730581099,0.0554243513370317,0.0554238598325794,0.0554235441869252,0.0554238964295435,0.0554240123041729,2.888358968808377e-07,0.05542391907518153
2624,0.0554243926487319,0.0554239190754355,8.842426928529212e-05,8.792247632725264e-05,,253,0.0554238100286775,0.0554234950860067,0.0554243926487319,0.0554239156207464,0.0554238900500639,0.0554243601258315,0.0554238676577208,0.0554235227090905,0.0554238916614838,0.0554240451660024,2.958434596862862e-07,0.05542391907543555
2625,0.0554243786580975,0.0554239190755835,8.8410278650905e-05,8.79283254886648e-05,,253,0.0554237842391733,0.0554234908700286,0.0554243786580975,0.0554239215290653,0.0554239083679873,0.0554243603776042,0.0554238815300466,0.0554235063847011,0.0554238850418832,0.0554240737572476,2.9896733922782144e-07,0.05542391907558346
2626,0.0554243606967764,0.0554239190756131,8.83923173297732e-05,8.794177777961612e-05,,253,0.0554237646293648,0.0554234956907875,0.0554243606967764,0.0554239193099144,0.0554239275179921,0.0554243521796959,0.055423901004538,0.0554234956313676,0.0554238767381436,0.0554240973575508,2.9795536292682955e-07,0.0554239190756131
2627,0.055424339251669,0.0554239190755233,8.837087222242357e-05,8.794892046159325e-05,,253,0.0554237515999519,0.0554235094114836,0.055424339251669,0.055423909108257,0.0554239469884068,0.0554243358405923,0.0554239254915594,0.055423490715938,0.0554238669624629,0.0554241153849123,2.928364221365308e-07,0.05542391907552332
2628,0.0554243148983197,0.055423919075324,8.834651887312805e-05,8.795439648669884e-05,,253,0.0554237453741083,0.0554235316609092,0.0554243148983197,0.0554238912784575,0.0554239662634093,0.0554243118799438,0.0554239542734091,0.0554234917489312,0.0554238559658503,0.0554241274099011,2.8391422578694483e-07,0.05542391907532396
2629,0.0554242882850635,0.0554239190750352,8.831990561688347e-05,8.795722543798387e-05,,253,0.0554237459932311,0.0554235618450562,0.0554242882850635,0.0554238663731141,0.055423984836655,0.0554242810131187,0.0554239865241342,0.055423498683144,0.0554238440311297,0.0554241331657055,2.7177053213288123e-07,0.0554239190750352
2630,0.0554242601153511,0.0554239190746848,8.829173590447353e-05,8.795029620183026e-05,,253,0.0554237533175426,0.0554235991645148,0.0554242601153511,0.0554238351267607,0.0554240022245361,0.0554242441307355,0.0554240213320636,0.0554235113164251,0.0554238314651242,0.0554241325537938,2.572766357916756e-07,0.05542391907468475
2631,0.0554242311287368,0.0554239190743056,8.8262749290198e-05,8.794990503996694e-05,,253,0.0554237670314787,0.0554236426371709,0.0554242311287368,0.0554237984349198,0.0554240179787308,0.0554242022737575,0.055424057724446,0.0554235292985032,0.0554238185902423,0.0554241256450703,2.4160756066840036e-07,0.055423919074305626
2632,0.0554242020810388,0.0554239190739323,8.823370159217331e-05,8.795033725550808e-05,,253,0.0554237866536788,0.0554236911255458,0.0554242020810388,0.0554237573290943,0.0554240316977149,0.0554241566048414,0.0554240946935304,0.0554235521416506,0.0554238057356893,0.0554241126765389,2.262408067565093e-07,0.055423919073932314
2633,0.0554241737242061,0.0554239190735974,8.820534475953434e-05,8.795891465997532e-05,,253,0.0554238115512709,0.0554237433680369,0.0554241737242061,0.0554237129483948,0.0554240430369422,0.0554241083767278,0.0554241312233874,0.0554235792348626,0.0554237932285492,0.0554240940435965,2.1289538071979674e-07,0.055423919073597436
2634,0.0554241663167645,0.0554239190733288,8.819793731793674e-05,8.797795828767788e-05,,253,0.0554238409580315,0.0554237980131935,0.0554241467864262,0.0554236665085827,0.055424051717437,0.0554240588985259,0.0554241663167645,0.0554236098611481,0.0554237813849752,0.0554240702882037,2.033362888343995e-07,0.05542391907332883
2635,0.0554241990212579,0.0554239190731467,8.823064181134876e-05,8.79733689096232e-05,,253,0.0554238739959069,0.0554238536561059,0.0554241219529976,0.05542361926936,0.0554240575325859,0.0554240095008056,0.0554241990212579,0.0554236432174432,0.0554237705017269,0.0554240420832771,1.9899032418508212e-07,0.0554239190731467
2636,0.0554242284541274,0.0554239190730619,8.826007468076824e-05,8.796722040789809e-05,,253,0.0554239096992924,0.0554239088759265,0.0554240998484727,0.0554235725007928,0.055424060352963,0.0554239615004166,0.0554242284541274,0.0554236784365991,0.055423760848278,0.0554240102137505,2.004739620510091e-07,0.05542391907306191
2637,0.0554242538250951,0.0554239190730752,8.828544564853935e-05,8.798627802014333e-05,,253,0.0554239470414049,0.0554239622735285,0.0554240810205299,0.0554235274497532,0.0554240601290828,0.0554239161659691,0.0554242538250951,0.0554237146108447,0.0554237526597061,0.0554239755548378,2.0733678374539728e-07,0.055423919073075215
2638,0.0554242744565514,0.0554239190731777,8.830607710483274e-05,8.799362561388163e-05,,253,0.0554239849620288,0.0554240125082991,0.0554240659259944,0.0554234853072692,0.0554240568920205,0.0554238746848749,0.0554242744565514,0.0554237508160924,0.0554237461305538,0.0554239390480921,2.1824307753867592e-07,0.05542391907317766
2639,0.055424289800648,0.0554239190733517,8.83214212013747e-05,8.799365645840648e-05,,253,0.0554240223958896,0.0554240583331094,0.0554240549193604,0.0554234471776302,0.0554240507519049,0.055423838132804,0.055424289800648,0.0554237861364381,0.0554237414098125,0.0554239016759204,2.3143924223862775e-07,0.05542391907335174
2640,0.0554242994528476,0.0554239190735735,8.833107340100455e-05,8.798478534158272e-05,,253,0.0554240583008983,0.0554240986265452,0.0554240482441038,0.0554234140500498,0.0554240418943414,0.0554238074463392,0.0554242994528476,0.0554238196882065,0.0554237385971687,0.055423864435235,2.451815217652575e-07,0.055423919073573545
2641,0.0554243031616007,0.0554239190738156,8.833478215407309e-05,8.797222944947197e-05,,253,0.0554240916855206,0.0554241324215702,0.055424046026994,0.0554233867736097,0.0554240305748755,0.0554237833995202,0.0554243031616007,0.0554238506429166,0.0554237377405966,0.0554238283109518,2.579703973011046e-07,0.05542391907381559
2642,0.0554243008339191,0.0554239190740498,8.833245447248395e-05,8.797930066770793e-05,,253,0.0554241216345542,0.0554241589298914,0.0554240482755369,0.0554233660361137,0.0554240171116609,0.0554237665848601,0.0554243008339191,0.0554238782485677,0.0554237388353602,0.0554237942500338,2.6862700904543166e-07,0.055423919074049796
2643,0.0554242925367271,0.0554239190742506,8.832415728046716e-05,8.798348317606147e-05,,253,0.0554241473326453,0.0554241775614132,0.0554240548785929,0.0554233523473755,0.0554240018765403,0.055423757399299,0.0554242925367271,0.055423901848705,0.0554237418244423,0.0554237631367655,2.762928442512494e-07,0.055423919074250615
2644,0.0554242784939858,0.0554239190743976,8.831011453925425e-05,8.798471233887814e-05,,253,0.0554241680849447,0.0554241879383067,0.0554240656101356,0.0554233460273431,0.0554239852847884,0.0554237560354155,0.0554242784939858,0.0554239208987826,0.0554237466003758,0.0554237357698973,2.80406218367112e-07,0.05542391907439755
2645,0.0554242590796942,0.0554239190744774,8.829070024759383e-05,8.798300216056668e-05,,253,0.0554241833343821,0.0554241899033601,0.0554240801360256,0.0554233471993268,0.0554239677837964,0.0554237624780906,0.0554242590796942,0.0554239349794179,0.0554237530084285,0.0554237128422516,2.8067870032985834e-07,0.05542391907447738
2646,0.0554242348069827,0.0554239190744854,8.826642753610031e-05,8.797844416836426e-05,,253,0.055424192675131,0.0554241835224351,0.0554240980236031,0.0554233557884688,0.0554239498410094,0.0554237765066584,0.0554242348069827,0.0554239438062205,0.0554237608510384,0.0554236949233069,2.770786485748822e-07,0.05542391907448543
2647,0.055424206313611,0.0554239190744255,8.823793416436881e-05,8.797120425612162e-05,,253,0.0554241958619439,0.0554241690810088,0.0554241187538246,0.055423371525442,0.0554239319314379,0.0554237977024453,0.055424206313611,0.0554239472359675,0.0554237698933801,0.0554236824451942,2.698231177156084e-07,0.05542391907442553
2648,0.0554241928151507,0.0554239190743098,8.822443570413036e-05,8.79615175903084e-05,,253,0.0554241928151507,0.0554241470749389,0.0554241417356048,0.055423393955244,0.0554239145250755,0.0554238254614531,0.0554241743442831,0.0554239452689983,0.055423779869901,0.0554236756924481,2.5937788860749753e-07,0.05542391907430975
2649,0.0554241836212249,0.0554239190741569,8.821524177832912e-05,8.794968173612278e-05,,253,0.0554241836212249,0.0554241181957399,0.0554241663219692,0.0554234224508021,0.0554238980745607,0.0554238590118071,0.055424139730261,0.0554239380478047,0.0554237904916489,0.0554236747957501,2.464647324579084e-07,0.055423919074156856
2650,0.0554241918275779,0.0554239190739899,8.822344813130129e-05,8.79432642338987e-05,,253,0.0554241685289441,0.0554240833108021,0.0554241918275779,0.0554234562309926,0.0554238830033983,0.0554238974354735,0.0554241033668429,0.0554239258518875,0.0554238014541863,0.0554236797297938,2.3207250675121393e-07,0.0554239190739899
2651,0.0554242175471442,0.0554239190738336,8.824916769761826e-05,8.795601189904093e-05,,253,0.0554241479412908,0.0554240434391163,0.0554242175471442,0.0554234943825619,0.0554238696950517,0.0554239396936376,0.0554240661893059,0.0554239090890537,0.055423812445877,0.0554236903152967,2.1746062674925325e-07,0.05542391907383357
2652,0.0554242427742597,0.0554239190737116,8.827439481313981e-05,8.796808978445841e-05,,253,0.0554241224033429,0.0554239997231804,0.0554242427742597,0.055423535885337,0.0554238584831834,0.0554239846550455,0.0554240291479653,0.0554238882834166,0.0554238231563197,0.0554237062250652,2.041251931887645e-07,0.05542391907371157
2653,0.055424266820118,0.0554239190736439,8.829844067136106e-05,8.794034970872541e-05,,253,0.0554240925865168,0.0554239533978604,0.055424266820118,0.0554235796400315,0.0554238496432923,0.0554240311265379,0.0554239931830113,0.0554238640604503,0.0554238332846989,0.0554237269939217,1.9367128328512472e-07,0.0554239190736439
2654,0.0554242890316453,0.0554239190736447,8.832065219866597e-05,8.790619205620298e-05,,253,0.0554240592696101,0.0554239057570516,0.0554242890316453,0.0554236244978964,0.055423843385954,0.0554240778849575,0.0554239591997885,0.0554238371295164,0.0554238425478311,0.0554237520321962,1.87530645465951e-07,0.05542391907364471
2655,0.0554243088085607,0.0554239190737203,8.834042911413237e-05,8.78860239187304e-05,,253,0.0554240233171778,0.0554238581190407,0.0554243088085607,0.0554236692914119,0.0554238398518308,0.0554241237095755,0.0554239280451668,0.0554238082643544,0.05542385068769,0.0554237806423947,1.865528353190564e-07,0.05542391907372034
2656,0.0554243256189235,0.0554239190738693,8.835723947690777e-05,8.787991394250405e-05,,253,0.0554239856558433,0.0554238117914914,0.0554243256189235,0.055423712865211,0.0554238391085668,0.0554241674141841,0.0554239004856209,0.0554237782820628,0.0554238574782114,0.0554238120385774,1.9067988177457696e-07,0.05542391907386925
2657,0.0554243390127603,0.0554239190740815,8.837063331371825e-05,8.78856701095887e-05,,253,0.0554239472491817,0.0554237680369835,0.0554243390127603,0.0554237541064078,0.0554238411496308,0.0554242078780099,0.0554238771875819,0.0554237480211467,0.0554238627311998,0.0554238453679126,1.9896105220336952e-07,0.05542391907408149
2658,0.0554243486334293,0.0554239190743401,8.838025398274357e-05,8.789412142591255e-05,,253,0.0554239090718648,0.0554237280400111,0.0554243486334293,0.0554237919735491,0.0554238458951278,0.0554242440746469,0.0554238587005643,0.055423718319214,0.0554238663011807,0.0554238797338133,2.0990222060924144e-07,0.05542391907434012
2659,0.0554243542264362,0.0554239190746231,8.83858469895582e-05,8.789226235820027e-05,,253,0.0554238720837512,0.0554236928763001,0.0554243542264362,0.0554238255234256,0.0554238531945319,0.0554242750982645,0.0554238454434939,0.055423689990914,0.0554238680890777,0.0554239142200356,2.2188579440854953e-07,0.05542391907462306
2660,0.0554243556454787,0.0554239190749048,8.838726603205976e-05,8.789000371344294e-05,,253,0.0554238372046124,0.055423663485237,0.0554243556454787,0.0554238539350626,0.0554238628312575,0.0554243001864218,0.0554238376945742,0.0554236638066973,0.0554238680446166,0.0554239479150903,2.3345132419930373e-07,0.055423919074904834
2661,0.0554243528555875,0.0554239190751597,8.838447614094996e-05,8.790196872323838e-05,,253,0.0554238052901555,0.0554236406461129,0.0554243528555875,0.0554238765302824,0.055423874528934,0.0554243187389182,0.0554238355849349,0.0554236404729472,0.0554238661674056,0.0554239799363186,2.43414117878454e-07,0.05542391907515968
2662,0.0554243459332952,0.0554239190753641,8.83775538485787e-05,8.79068534856281e-05,,253,0.0554237771099678,0.0554236249587805,0.0554243459332952,0.055423892790321,0.0554238879591989,0.0554243303322162,0.0554238390962,0.0554236206139944,0.0554238625066655,0.0554240094530018,2.5088769962705824e-07,0.055423919075364134
2663,0.0554243350638482,0.0554239190754992,8.83666844016251e-05,8.791138441611307e-05,,253,0.0554237533279467,0.0554236168292009,0.0554243350638482,0.0554239023681009,0.0554239027507948,0.0554243347290953,0.055423848062018,0.0554236047564682,0.0554238571596245,0.0554240357078948,2.552691360957448e-07,0.05542391907549923
2664,0.0554243318833201,0.0554239190755527,8.836350387352032e-05,8.791525522904714e-05,,253,0.0554237344857108,0.0554236164602205,0.0554243205355603,0.0554239050958705,0.0554239184997187,0.0554243318833201,0.0554238621734808,0.0554235933163776,0.0554238502686341,0.0554240580366335,2.562175860497053e-07,0.055423919075552684
2665,0.0554243219392465,0.0554239190755198,8.835355979990023e-05,8.792260871175878e-05,,253,0.0554237209894028,0.0554236238477853,0.0554243027314714,0.0554239009880525,0.0554239347801471,0.0554243219392465,0.0554238809882642,0.0554235865892291,0.0554238420170829,0.0554240758845162,2.53637366866457e-07,0.0554239190755198
2666,0.0554243052264141,0.055423919075404,8.833684696749056e-05,8.792871179671632e-05,,253,0.0554237131002028,0.055423638782647,0.0554242821185581,0.0554238902392637,0.0554239511558425,0.0554243052264141,0.0554239039432229,0.0554235847434189,0.0554238326242306,0.0554240888202396,2.4766855063481014e-07,0.055423919075404025
2667,0.0554242822493121,0.0554239190752167,8.831386986554723e-05,8.793341439827795e-05,,253,0.0554237109287664,0.055423660857474,0.0554242592347922,0.055423873217606,0.0554239671917373,0.0554242822493121,0.0554239303700837,0.0554235878170388,0.0554238223391072,0.0554240965462487,2.386854797824091e-07,0.05542391907521664
2668,0.0554242536726311,0.0554239190749756,8.828529318448408e-05,8.793660417409643e-05,,253,0.0554237144337009,0.0554236894791396,0.0554242346744073,0.0554238504534421,0.0554239824653868,0.0554242536726311,0.0554239595137993,0.0554235957181432,0.055423811433644,0.0554240989054613,2.2730272277945756e-07,0.05542391907497557
2669,0.0554242203024189,0.055423919074703,8.825192297227252e-05,8.793820908332972e-05,,253,0.0554237234240783,0.0554237238858188,0.0554242090717792,0.0554238226239936,0.0554239965779939,0.0554242203024189,0.0554239905530662,0.0554236082284427,0.0554238001952258,0.0554240958842129,2.1438602119960453e-07,0.05542391907470303
2670,0.0554241830843517,0.0554239190744241,8.821470490508188e-05,8.793147001310425e-05,,253,0.0554237375658859,0.0554237631684107,0.0554241830843517,0.0554237905342046,0.0554240091647148,0.0554241830636849,0.0554240226224432,0.0554236250102889,0.0554237889188737,0.0554240876113826,2.0105928816067332e-07,0.05542391907442411
2671,0.0554241573750689,0.0554239190741634,8.818899562227506e-05,8.794472038689549e-05,,253,0.0554237563922022,0.0554238062956843,0.0554241573750689,0.0554237550944074,0.0554240199039826,0.0554241429750582,0.0554240548354802,0.0554236456167353,0.0554237778992607,0.055424074353754,1.8868302504196107e-07,0.05542391907416337
2672,0.0554241325947848,0.0554239190739432,8.816421533821422e-05,8.797195458699891e-05,,253,0.0554237793167983,0.0554238521424549,0.0554241325947848,0.0554237172954059,0.0554240285256123,0.0554241011212017,0.0554240863082433,0.0554236695043802,0.0554237674227863,0.0554240565077647,1.787539868622429e-07,0.05542391907394324
2673,0.0554241161826033,0.0554239190737812,8.81478031567115e-05,8.799867451501214e-05,,253,0.0554238056507693,0.0554238995200261,0.055424109365112,0.0554236781816591,0.0554240348174813,0.055424058623722,0.0554241161826033,0.0554236960486263,0.0554237577599155,0.0554240345878971,1.7266393364466691e-07,0.055423919073781205
2674,0.0554241436486873,0.0554239190736885,8.817526924066038e-05,8.800983061370282e-05,,253,0.0554238346217306,0.0554239472080759,0.0554240882621637,0.0554236388232855,0.0554240386306238,0.0554240166113551,0.0554241436486873,0.0554237245609287,0.05542374915799,0.0554240092120447,1.713221702973075e-07,0.05542391907368852
