step,time,N,condition,initial_seed_enabled,metastable_seed_enabled,initial_seed_amplitude,metastable_seed_amplitude,parent_plane_occupation,f_outside_parent,q1,q2,q3,q4,rank_Q,dominant_plane_occupation,non_dominant_occupation,kernel_occupation,residual_occupation,norm_Z,dagger_norm_error,zero_square_real,zero_square_imag,zero_square_abs,projection_closure_error,crossing_detected,metastable_start_detected
21375,21375,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9555221419e-01,8.0444778581e-01,1.2352885092e+00,1.1569176928e+00,8.1335198534e-01,6.8852182184e-01,4,9.9999994330e-01,3.3352218992e-01,4.7092559589e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,5.0515147620e-15,-3.0469035431e-15,5.8992730562e-15,0.0000000000e+00,1,1
21400,21400,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9552250324e-01,8.0447749676e-01,1.2352853930e+00,1.1569184691e+00,8.1335088116e-01,6.8852741249e-01,4,9.9999994078e-01,3.3341938294e-01,4.7105811383e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,5.0515147620e-15,-3.0833354052e-15,5.9181718978e-15,0.0000000000e+00,1,1
21425,21425,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9557948543e-01,8.0442051457e-01,1.2353008522e+00,1.1569201682e+00,8.1334846429e-01,6.8849967648e-01,4,9.9999993965e-01,3.3333344382e-01,4.7108707075e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,4.7184478547e-15,-3.1499188456e-15,5.6732476493e-15,0.0000000000e+00,1,1
21450,21450,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9565237932e-01,8.0434762068e-01,1.2353131588e+00,1.1569127929e+00,8.1335895503e-01,6.8847759559e-01,4,9.9999994414e-01,3.3334607951e-01,4.7100154117e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.6629367034e-15,-3.1690154680e-15,5.6378752857e-15,0.0000000000e+00,1,1
21475,21475,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9565650439e-01,8.0434349561e-01,1.2353039035e+00,1.1568952250e+00,8.1338394273e-01,6.8849420180e-01,4,9.9999994440e-01,3.3344450861e-01,4.7089898700e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,4.4964032497e-15,-2.9825940338e-15,5.3956935935e-15,0.0000000000e+00,1,1
21500,21500,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9557373126e-01,8.0442626874e-01,1.2352754132e+00,1.1568761598e+00,8.1341105903e-01,6.8854531699e-01,4,9.9999994423e-01,3.3353481581e-01,4.7089145293e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,4.4964032497e-15,-2.9662558079e-15,5.3866794690e-15,0.0000000000e+00,1,1
21525,21525,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9546876643e-01,8.0453123357e-01,1.2352483893e+00,1.1568656957e+00,8.1342594138e-01,6.8859379670e-01,4,9.9999994777e-01,3.3353197515e-01,4.7099925842e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,4.6074255522e-15,-2.8021524879e-15,5.3926272618e-15,0.0000000000e+00,1,1
21550,21550,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9542667072e-01,8.0457332928e-01,1.2352419271e+00,1.1568657880e+00,8.1342581007e-01,6.8860538884e-01,4,9.9999994637e-01,3.3344036120e-01,4.7113296808e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,4.4408920985e-15,-2.6936888232e-15,5.1939851855e-15,0.0000000000e+00,1,1
21575,21575,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9547201987e-01,8.0452798013e-01,1.2352554461e+00,1.1568685243e+00,8.1342191847e-01,6.8858113748e-01,4,9.9999994440e-01,3.3334842052e-01,4.7117955961e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,3.9968028887e-15,-2.8493308399e-15,4.9084742605e-15,0.0000000000e+00,1,1
21600,21600,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9554645785e-01,8.0445354215e-01,1.2352696199e+00,1.1568637102e+00,8.1342876513e-01,6.8855571029e-01,4,9.9999994827e-01,3.3334368851e-01,4.7110985364e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,4.0523140399e-15,-2.9449318173e-15,5.0093784531e-15,0.0000000000e+00,1,1
21625,21625,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9556505885e-01,8.0443494115e-01,1.2352648196e+00,1.1568485708e+00,8.1345029616e-01,6.8856432193e-01,4,9.9999994931e-01,3.3342989327e-01,4.7100504788e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,4.4964032497e-15,-3.0037603275e-15,5.4074225181e-15,0.0000000000e+00,1,1
21650,21650,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9549717090e-01,8.0450282910e-01,1.2352396903e+00,1.1568302849e+00,8.1347630078e-01,6.8860940126e-01,4,9.9999994852e-01,3.3352454142e-01,4.7097828767e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,4.6074255522e-15,-3.1350688510e-15,5.5728831784e-15,0.0000000000e+00,1,1
21675,21675,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9539474576e-01,8.0460525424e-01,1.2352123200e+00,1.1568190092e+00,8.1349233548e-01,6.8865849638e-01,4,9.9999995171e-01,3.3353818364e-01,4.7106707060e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-16,4.5519144010e-15,-3.1399586795e-15,5.5298521881e-15,0.0000000000e+00,1,1
21700,21700,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9534194654e-01,8.0465805346e-01,1.2352027553e+00,1.1568182407e+00,8.1349342842e-01,6.8867565166e-01,4,9.9999995140e-01,3.3345931649e-01,4.7119873697e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.4964032497e-15,-3.1519239433e-15,5.4911079691e-15,0.0000000000e+00,1,1
21725,21725,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9537497931e-01,8.0462502069e-01,1.2352139425e+00,1.1568216219e+00,8.1348862011e-01,6.8865558615e-01,4,9.9999994895e-01,3.3336427101e-01,4.7126074968e-01,0.0000000000e+00,1.0000000000e+00,5.5511151231e-16,4.1078251911e-15,-3.2283450297e-15,5.2245994517e-15,0.0000000000e+00,1,1
21750,21750,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9544846610e-01,8.0455153390e-01,1.2352292845e+00,1.1568190591e+00,8.1349226461e-01,6.8862806709e-01,4,9.9999995200e-01,3.3334365785e-01,4.7120787605e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.2188474936e-15,-3.1901994901e-15,5.2892387884e-15,0.0000000000e+00,1,1
21775,21775,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9547950041e-01,8.0452049959e-01,1.2352285473e+00,1.1568063373e+00,8.1351035520e-01,6.8862938945e-01,4,9.9999995373e-01,3.3341633598e-01,4.7110416362e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,4.2743586448e-15,-3.2581491316e-15,5.3745397559e-15,0.0000000000e+00,1,1
21800,21800,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9542671473e-01,8.0457328527e-01,1.2352070180e+00,1.1567890490e+00,8.1353493842e-01,6.8866800622e-01,4,9.9999995262e-01,3.3351251343e-01,4.7106077185e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,4.0523140399e-15,-3.2398196374e-15,5.1882251648e-15,0.0000000000e+00,1,1
21825,21825,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9532894589e-01,8.0467105411e-01,1.2351798873e+00,1.1567771255e+00,8.1355189259e-01,6.8871666606e-01,4,9.9999995523e-01,3.3354101194e-01,4.7113004217e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.1633363423e-15,-3.2245818783e-15,5.2660514420e-15,0.0000000000e+00,1,1
21850,21850,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9526730797e-01,8.0473269203e-01,1.2351675429e+00,1.1567753804e+00,8.1355437391e-01,6.8873880461e-01,4,9.9999995587e-01,3.3347598520e-01,4.7125670683e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,4.1078251911e-15,-3.2004652877e-15,5.2074183487e-15,0.0000000000e+00,1,1
21875,21875,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9528775883e-01,8.0471224117e-01,1.2351761135e+00,1.1567790534e+00,8.1354915133e-01,6.8872343403e-01,4,9.9999995329e-01,3.3338058150e-01,4.7133165967e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.4964032497e-15,-3.2038566711e-15,5.5210813934e-15,0.0000000000e+00,1,1
21900,21900,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9535806368e-01,8.0464193632e-01,1.2351919635e+00,1.1567784188e+00,8.1355005358e-01,6.8869500755e-01,4,9.9999995541e-01,3.3334586986e-01,4.7129606646e-01,0.0000000000e+00,1.0000000000e+00,7.7715611724e-16,4.5519144010e-15,-3.2674554143e-15,5.6032302825e-15,0.0000000000e+00,1,1
21925,21925,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9539936201e-01,8.0460063799e-01,1.2351948351e+00,1.1567680600e+00,8.1356478255e-01,6.8868985724e-01,4,9.9999995768e-01,3.3340417407e-01,4.7119646391e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,4.4964032497e-15,-3.1554642552e-15,5.4931408911e-15,0.0000000000e+00,1,1
21950,21950,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9536151445e-01,8.0463848555e-01,1.2351770446e+00,1.1567519621e+00,8.1358767086e-01,6.8872176417e-01,4,9.9999995653e-01,3.3349924912e-01,4.7113923642e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,4.4964032497e-15,-3.1975428708e-15,5.5174199219e-15,0.0000000000e+00,1,1
21975,21975,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9527025879e-01,8.0472974121e-01,1.2351507025e+00,1.1567395781e+00,8.1360527799e-01,6.8876900493e-01,4,9.9999995843e-01,3.3354071407e-01,4.7118902713e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.8294701571e-15,-3.2197160599e-15,5.8043391962e-15,0.0000000000e+00,1,1
22000,22000,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9520176312e-01,8.0479823688e-01,1.2351359644e+00,1.1567367976e+00,8.1360923113e-01,6.8879543367e-01,4,9.9999995982e-01,3.3349017000e-01,4.7130806688e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,4.7739590059e-15,-3.1448709141e-15,5.7167208832e-15,0.0000000000e+00,1,1
22025,22025,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9520975344e-01,8.0479024656e-01,1.2351417390e+00,1.1567404520e+00,8.1360403562e-01,6.8878507874e-01,4,9.9999995740e-01,3.3339694536e-01,4.7139330121e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,4.9404924596e-15,-3.0539165257e-15,5.8081728529e-15,0.0000000000e+00,1,1
22050,22050,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9527494355e-01,8.0472505645e-01,1.2351574882e+00,1.1567414179e+00,8.1360266233e-01,6.8875683609e-01,4,9.9999995858e-01,3.3335014428e-01,4.7137491217e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,4.6629367034e-15,-3.0546337226e-15,5.5743847983e-15,0.0000000000e+00,1,1
22075,22075,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9532427437e-01,8.0467572563e-01,1.2351634678e+00,1.1567333265e+00,8.1361416611e-01,6.8874611276e-01,4,9.9999996119e-01,3.3339366804e-01,4.7128205758e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,4.8849813084e-15,-3.1473208571e-15,5.8110817375e-15,0.0000000000e+00,1,1
22100,22100,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9530085235e-01,8.0469914765e-01,1.2351494581e+00,1.1567185814e+00,8.1363512911e-01,6.8877123640e-01,4,9.9999996022e-01,3.3348524315e-01,4.7121390450e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,5.1070259133e-15,-3.0711650576e-15,5.9593429579e-15,0.0000000000e+00,1,1
22125,22125,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9521767669e-01,8.0478232331e-01,1.2351244034e+00,1.1567059392e+00,8.1365310187e-01,6.8881616422e-01,4,9.9999996139e-01,3.3353759194e-01,4.7124473136e-01,0.0000000000e+00,1.0000000000e+00,3.3306690739e-16,5.2180482157e-15,-2.8854468672e-15,5.9627033135e-15,0.0000000000e+00,1,1
22150,22150,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9514435584e-01,8.0485564416e-01,1.2351077048e+00,1.1567021157e+00,8.1365853737e-01,6.8884610583e-01,4,9.9999996327e-01,3.3350174111e-01,4.7135390305e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,5.2735593670e-15,-2.7926040240e-15,5.9673332094e-15,0.0000000000e+00,1,1
22175,22175,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9514035581e-01,8.0485964419e-01,1.2351106043e+00,1.1567054864e+00,8.1365374556e-01,6.8884090707e-01,4,9.9999996125e-01,3.3341297447e-01,4.7144666972e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,4.9404924596e-15,-2.8611844196e-15,5.7091892617e-15,0.0000000000e+00,1,1
22200,22200,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9519881948e-01,8.0480118052e-01,1.2351257067e+00,1.1567077275e+00,8.1365055960e-01,6.8881382719e-01,4,9.9999996157e-01,3.3335624935e-01,4.7144493116e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,4.9404924596e-15,-3.0799407360e-15,5.8218983743e-15,0.0000000000e+00,1,1
22225,22225,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9525394984e-01,8.0474605016e-01,1.2351342627e+00,1.1567017721e+00,8.1365902595e-01,6.8879848519e-01,4,9.9999996428e-01,3.3338500244e-01,4.7136104772e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,4.8849813084e-15,-2.9589480862e-15,5.7112534666e-15,0.0000000000e+00,1,1
22250,22250,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9524413166e-01,8.0475586834e-01,1.2351239841e+00,1.1566885085e+00,8.1367788120e-01,6.8881691604e-01,4,9.9999996368e-01,3.3347095802e-01,4.7128491032e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,4.6629367034e-15,-3.0075833803e-15,5.5487418835e-15,0.0000000000e+00,1,1
22275,22275,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9517029277e-01,8.0482970723e-01,1.2351006552e+00,1.1566758163e+00,8.1369592347e-01,6.8885874573e-01,4,9.9999996417e-01,3.3353198508e-01,4.7129772215e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,4.6074255522e-15,-3.1306679344e-15,5.5704085967e-15,0.0000000000e+00,1,1
22300,22300,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9509417081e-01,8.0490582919e-01,1.2350824603e+00,1.1566709875e+00,8.1370278763e-01,6.8889136751e-01,4,9.9999996630e-01,3.3351063546e-01,4.7139519373e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,4.1633363423e-15,-3.1090436053e-15,5.1961063922e-15,0.0000000000e+00,1,1
22325,22325,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9507895576e-01,8.0492104424e-01,1.2350824995e+00,1.1566738564e+00,8.1369870959e-01,6.8889129727e-01,4,9.9999996482e-01,3.3342830898e-01,4.7149273527e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,3.6082248300e-15,-3.1041762830e-15,4.7597475585e-15,0.0000000000e+00,1,1
22350,22350,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9512941551e-01,8.0487058449e-01,1.2350964799e+00,1.1566770567e+00,8.1369416024e-01,6.8886623188e-01,4,9.9999996442e-01,3.3336391318e-01,4.7150667132e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.5527136788e-15,-3.1278525386e-15,4.7334169463e-15,0.0000000000e+00,1,1
22375,22375,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9518816704e-01,8.0481183296e-01,1.2351070652e+00,1.1566730746e+00,8.1369982091e-01,6.8884725269e-01,4,9.9999996703e-01,3.3337828851e-01,4.7143354445e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.5527136788e-15,-3.1548653236e-15,4.7513103133e-15,0.0000000000e+00,1,1
22400,22400,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9519086621e-01,8.0480913379e-01,1.2351003842e+00,1.1566613853e+00,8.1371643690e-01,6.8885923166e-01,4,9.9999996688e-01,3.3345681603e-01,4.7135231776e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.4972025276e-15,-3.1910635068e-15,4.7342699356e-15,0.0000000000e+00,1,1
22425,22425,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9512730073e-01,8.0487269927e-01,1.2350791508e+00,1.1566488503e+00,8.1373425465e-01,6.8889730095e-01,4,9.9999996680e-01,3.3352426010e-01,4.7134843917e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.5527136788e-15,-3.2625604729e-15,4.8234920258e-15,0.0000000000e+00,1,1
22450,22450,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9505033845e-01,8.0494966155e-01,1.2350599393e+00,1.1566430924e+00,8.1374243888e-01,6.8893174287e-01,4,9.9999996894e-01,3.3351685420e-01,4.7143280735e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.6637359813e-15,-3.2725943686e-15,4.9125182180e-15,0.0000000000e+00,1,1
22475,22475,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9502494114e-01,8.0497505886e-01,1.2350572184e+00,1.1566452881e+00,8.1373931794e-01,6.8893662059e-01,4,9.9999996809e-01,3.3344262542e-01,4.7153243344e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,3.6082248300e-15,-3.2473943646e-15,4.8543646941e-15,0.0000000000e+00,1,1
22500,22500,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9506645732e-01,8.0493354268e-01,1.2350696782e+00,1.1566491475e+00,8.1373383218e-01,6.8891428356e-01,4,9.9999996715e-01,3.3337283496e-01,4.7156070772e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,3.4416913763e-15,-3.0728907543e-15,4.6138809172e-15,0.0000000000e+00,1,1
22525,22525,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9512675639e-01,8.0487324361e-01,1.2350817452e+00,1.1566469505e+00,8.1373695492e-01,6.8889264965e-01,4,9.9999996947e-01,3.3337356831e-01,4.7149967530e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,3.5527136788e-15,-2.8675660907e-15,4.5656007018e-15,0.0000000000e+00,1,1
22550,22550,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9514066934e-01,8.0485933066e-01,1.2350784533e+00,1.1566368919e+00,8.1375125214e-01,6.8889855144e-01,4,9.9999996981e-01,3.3344319276e-01,4.7141613790e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,3.3861802251e-15,-2.9906043392e-15,4.5177351439e-15,0.0000000000e+00,1,1
22575,22575,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9508799307e-01,8.0491200693e-01,1.2350596114e+00,1.1566247126e+00,8.1376856310e-01,6.8893233073e-01,4,9.9999996932e-01,3.3351480020e-01,4.7139720673e-01,0.0000000000e+00,1.0000000000e+00,1.1102230246e-15,3.5527136788e-15,-3.0994754194e-15,4.7147133910e-15,0.0000000000e+00,1,1
22600,22600,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9501203961e-01,8.0498796039e-01,1.2350398635e+00,1.1566181338e+00,8.1377791359e-01,6.8896773191e-01,4,9.9999997128e-01,3.3352045859e-01,4.7146750180e-01,0.0000000000e+00,1.0000000000e+00,8.8817841970e-16,3.4972025276e-15,-3.1156202053e-15,4.6837500769e-15,0.0000000000e+00,1,1
22625,22625,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9497770007e-01,8.0502229993e-01,1.2350345582e+00,1.1566195310e+00,8.1377592776e-01,6.8897724210e-01,4,9.9999997105e-01,3.3345564313e-01,4.7156665680e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,3.7192471325e-15,-2.9795890364e-15,4.7655797190e-15,0.0000000000e+00,1,1
22650,22650,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9500966562e-01,8.0499033438e-01,1.2350451791e+00,1.1566237700e+00,8.1376990274e-01,6.8895820309e-01,4,9.9999996977e-01,3.3338269607e-01,4.7160763832e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,3.6082248300e-15,-3.0288147337e-15,4.7109452465e-15,0.0000000000e+00,1,1
22675,22675,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9506958680e-01,8.0493041320e-01,1.2350581929e+00,1.1566231508e+00,8.1377078281e-01,6.8893487361e-01,4,9.9999997166e-01,3.3337082008e-01,4.7155959312e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,3.5527136788e-15,-2.9237939496e-15,4.6011243781e-15,0.0000000000e+00,1,1
22700,22700,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9509324250e-01,8.0490675750e-01,1.2350580176e+00,1.1566147427e+00,8.1378273325e-01,6.8893518785e-01,4,9.9999997245e-01,3.3343041208e-01,4.7147634543e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,3.4972025276e-15,-2.9691428642e-15,4.5876175589e-15,0.0000000000e+00,1,1
22725,22725,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9505175824e-01,8.0494824176e-01,1.2350417861e+00,1.1566031038e+00,8.1379927525e-01,6.8896428550e-01,4,9.9999997174e-01,3.3350399492e-01,4.7144424685e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,3.1086244690e-15,-3.1718026767e-15,4.4411573164e-15,0.0000000000e+00,1,1
22750,22750,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9497850977e-01,8.0502149023e-01,1.2350219689e+00,1.1565958371e+00,8.1380960280e-01,6.8899980862e-01,4,9.9999997336e-01,3.3352156457e-01,4.7149992565e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.6645352591e-15,-3.1105575066e-15,4.0957680780e-15,0.0000000000e+00,1,1
22775,22775,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9493662402e-01,8.0506337598e-01,1.2350143189e+00,1.1565963545e+00,8.1380886751e-01,6.8901352092e-01,4,9.9999997369e-01,3.3346712901e-01,4.7159624696e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.4980018054e-15,-2.9975993042e-15,3.9020013593e-15,0.0000000000e+00,1,1
22800,22800,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9495875128e-01,8.0504124872e-01,1.2350228647e+00,1.1566007192e+00,8.1380266429e-01,6.8899820295e-01,4,9.9999997228e-01,3.3339317047e-01,4.7164807825e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.4424906542e-15,-2.9346352008e-15,3.8180943359e-15,0.0000000000e+00,1,1
22825,22825,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9501655361e-01,8.0498344639e-01,1.2350363155e+00,1.1566014569e+00,8.1380161586e-01,6.8897409194e-01,4,9.9999997366e-01,3.3336996475e-01,4.7161348164e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.3314683517e-15,-3.0077663139e-15,3.8055752356e-15,0.0000000000e+00,1,1
22850,22850,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9504836363e-01,8.0495163637e-01,1.2350389315e+00,1.1565946844e+00,8.1381124099e-01,6.8896940265e-01,4,9.9999997482e-01,3.3341874279e-01,4.7153289358e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.4424906542e-15,-3.0391448116e-15,3.8989949707e-15,0.0000000000e+00,1,1
22875,22875,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9501807668e-01,8.0498192332e-01,1.2350254515e+00,1.1565837514e+00,8.1382677881e-01,6.8899356608e-01,4,9.9999997405e-01,3.3349223049e-01,4.7148969283e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.4980018054e-15,-3.1452980770e-15,4.0165797656e-15,0.0000000000e+00,1,1
22900,22900,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9494904264e-01,8.0505095736e-01,1.2350060071e+00,1.1565759481e+00,8.1383786853e-01,6.8902841922e-01,4,9.9999997526e-01,3.3352033636e-01,4.7153062099e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.8310687128e-15,-3.0317713305e-15,4.1480823831e-15,0.0000000000e+00,1,1
22925,22925,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9490111182e-01,8.0509888818e-01,1.2349963045e+00,1.1565755455e+00,8.1383844064e-01,6.8904580975e-01,4,9.9999997603e-01,3.3347690060e-01,4.7162198757e-01,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,2.4424906542e-15,-2.9300708160e-15,3.8145872099e-15,0.0000000000e+00,1,1
22950,22950,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9491341230e-01,8.0508658770e-01,1.2350026196e+00,1.1565798106e+00,8.1383237930e-01,6.8903449076e-01,4,9.9999997467e-01,3.3340393455e-01,4.7168265315e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.3869795029e-15,-2.8732372917e-15,3.7353933771e-15,0.0000000000e+00,1,1
22975,22975,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9496756794e-01,8.0503243206e-01,1.2350160333e+00,1.1565816770e+00,8.1382972694e-01,6.8901044803e-01,4,9.9999997552e-01,3.3337087327e-01,4.7166155879e-01,0.0000000000e+00,1.0000000000e+00,6.6613381478e-16,2.8310687128e-15,-2.7825385268e-15,3.9695680760e-15,0.0000000000e+00,1,1
23000,23000,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9500587564e-01,8.0499412436e-01,1.2350210743e+00,1.1565764928e+00,8.1383709438e-01,6.8900141214e-01,4,9.9999997692e-01,3.3340839685e-01,4.7158572752e-01,0.0000000000e+00,1.0000000000e+00,4.4408920985e-16,2.8865798640e-15,-2.7788259930e-15,4.0067714199e-15,0.0000000000e+00,1,1
23025,23025,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9498651592e-01,8.0501348408e-01,1.2350104113e+00,1.1565664087e+00,8.1385142525e-01,6.8902052504e-01,4,9.9999997623e-01,3.3347988093e-01,4.7153360315e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,3.0531133177e-15,-2.4789006100e-15,3.9327406684e-15,0.0000000000e+00,1,1
23050,23050,5,B,1,0,1.0000000000e-15,0.0000000000e+00,1.9492299294e-01,8.0507700706e-01,1.2349917457e+00,1.1565582314e+00,8.1386304590e-01,6.8905398052e-01,4,9.9999997700e-01,3.3351697913e-01,4.7156002792e-01,0.0000000000e+00,1.0000000000e+00,2.2204460493e-16,2.8310687128e-15,-2.4297282458e-15,3.7307545356e-15,0.0000000000e+00,1,1
