config_id,R_C_over_R_A,coupling_C,C_offset_rad,C_cell_count,C_cell_width,resolved_case_count,fit_case_count,resolution_valid,clock_error,clock_valid,max_relative_contamination,common_mode_ratio,disturbance_valid,closure_valid,gauge_valid,fit_valid,loglog_slope,power_candidate_alpha,power_candidate_alpha_tau_ABC,power_candidate_alpha_tau_AB,power_candidate_alpha_tau_AC,power_candidate_alpha_tau_BC,log_rmse,alpha_classification,alpha_classification_tau_ABC,alpha_classification_tau_AB,alpha_classification_tau_AC,alpha_classification_tau_BC,tau_AB_alpha_delta_from_tau_ABC,tau_AC_alpha_delta_from_tau_ABC,tau_BC_alpha_delta_from_tau_ABC,inverse_term_injected,inverse_square_term_injected,constructed_reciprocal_used_for_success,deviation_deg,L_AB_true,L_AB_C_read,C_cell_crossings,resolution_valid_at_L,f_AB_native,f_AC,f_BC,f_ABC_common_mode_ratio,C_asymmetry,relative_contamination,a_AB_C_read,omega_AB,omega_AC,omega_BC,omega_ABC,tau_AB_unit,tau_AC_unit,tau_BC_unit,tau_ABC_unit,tau_AB_over_tau_ABC,tau_AC_over_tau_ABC,tau_BC_over_tau_ABC,a_AB_by_tau_ABC,a_AB_by_tau_AB,a_AB_by_tau_AC,a_AB_by_tau_BC
Rc0.125_eps0.2_off0.01,0.125,0.2,0.01,12,0.5235987755982988,1,1,False,0.50125,False,0.00047746482927568646,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,10.0,0.17453292519943295,0.0,0.33333333333333337,False,0.17453292519943295,0.02525,0.02475,0.025,0.0005000000000000004,0.0028647889756541188,0.0005000000000000004,1.174532925199433,1.02525,1.02475,1.025,0.8514022711029597,0.9753718605218239,0.9758477677482312,0.9756097560975611,0.8726873278805336,0.9997561570348694,1.000243961941937,0.0005253125000000003,0.000689763796188769,0.0005255687812500005,0.0005250562812500005
Rc0.125_eps0.2_off0.01,0.125,0.2,0.01,12,0.5235987755982988,1,1,False,0.50125,False,0.00047746482927568646,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,20.0,0.3490658503988659,0.0,0.6666666666666667,False,0.3490658503988659,0.02525,0.02475,0.025,0.0005000000000000004,0.0014323944878270594,0.0005000000000000004,1.349065850398866,1.02525,1.02475,1.025,0.7412536606010294,0.9753718605218239,0.9758477677482312,0.9756097560975611,0.759785002116055,0.9997561570348694,1.000243961941937,0.0005253125000000003,0.0009099893343562086,0.0005255687812500005,0.0005250562812500005
Rc0.125_eps0.2_off0.01,0.125,0.2,0.01,12,0.5235987755982988,1,1,False,0.50125,False,0.00047746482927568646,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,35.0,0.6108652381980153,0.0,1.1666666666666667,False,0.6108652381980153,0.02525,0.02475,0.025,0.0005000000000000004,0.0008185111359011768,0.0005000000000000004,1.6108652381980153,1.02525,1.02475,1.025,0.620784393558982,0.9753718605218239,0.9758477677482312,0.9756097560975611,0.6363040033979565,0.9997561570348694,1.000243961941937,0.0005253125000000003,0.0012974434078173755,0.0005255687812500005,0.0005250562812500005
Rc0.125_eps0.2_off0.01,0.125,0.2,0.01,12,0.5235987755982988,1,1,False,0.50125,False,0.00047746482927568646,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,60.0,1.0471975511965976,1.0471975511965976,2.0,True,1.0471975511965976,0.02525,0.02475,0.025,0.0005000000000000004,0.00047746482927568646,1.0476975511965976,2.0471975511965974,1.02525,1.02475,1.025,0.4884726436955217,0.9753718605218239,0.9758477677482312,0.9756097560975611,0.5006844597879097,0.9997561570348694,1.000243961941937,1.1007372397259252,4.390919100356593,1.1012742502020105,1.100200360212034
Rc0.125_eps0.2_off0.03,0.125,0.2,0.03,12,0.5235987755982988,1,1,False,0.50125,False,0.0014323944878270594,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,1.0,0.017453292519943295,0.0,0.03333333333333334,False,0.017453292519943295,0.025750000000000002,0.02425,0.025,0.0015000000000000013,0.08594366926962356,0.0015000000000000013,1.0174532925199433,1.02575,1.02425,1.025,0.9828460995229408,0.9748964172556667,0.9763241396143518,0.9756097560975611,1.0074172520110143,0.9992688276870583,1.0007322431047105,0.0015759375000000012,0.0015528168036895115,0.0015782445937500013,0.0015736320937500016
Rc0.125_eps0.2_off0.03,0.125,0.2,0.03,12,0.5235987755982988,1,1,False,0.50125,False,0.0014323944878270594,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,2.0,0.03490658503988659,0.0,0.06666666666666668,False,0.03490658503988659,0.025750000000000002,0.02425,0.025,0.0015000000000000013,0.04297183463481178,0.0015000000000000013,1.0349065850398866,1.02575,1.02425,1.025,0.9662707866154496,0.9748964172556667,0.9763241396143518,0.9756097560975611,0.9904275562808358,0.9992688276870583,1.0007322431047105,0.0015759375000000012,0.0016065474596383817,0.0015782445937500013,0.0015736320937500016
Rc0.125_eps0.2_off0.03,0.125,0.2,0.03,12,0.5235987755982988,1,1,False,0.50125,False,0.0014323944878270594,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,5.0,0.08726646259971647,0.0,0.16666666666666669,False,0.08726646259971647,0.025750000000000002,0.02425,0.025,0.0015000000000000013,0.017188733853924713,0.0015000000000000013,1.0872664625997164,1.02575,1.02425,1.025,0.9197377408376441,0.9748964172556667,0.9763241396143518,0.9756097560975611,0.9427311843585852,0.9992688276870583,1.0007322431047105,0.0015759375000000012,0.001773222541041152,0.0015782445937500013,0.0015736320937500016
Rc0.125_eps0.2_off0.03,0.125,0.2,0.03,12,0.5235987755982988,1,1,False,0.50125,False,0.0014323944878270594,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,10.0,0.17453292519943295,0.0,0.33333333333333337,False,0.17453292519943295,0.025750000000000002,0.02425,0.025,0.0015000000000000013,0.008594366926962357,0.0015000000000000013,1.174532925199433,1.02575,1.02425,1.025,0.8514022711029597,0.9748964172556667,0.9763241396143518,0.9756097560975611,0.8726873278805336,0.9992688276870583,1.0007322431047105,0.0015759375000000012,0.002069291388566307,0.0015782445937500013,0.0015736320937500016
Rc0.125_eps0.2_off0.03,0.125,0.2,0.03,12,0.5235987755982988,1,1,False,0.50125,False,0.0014323944878270594,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,20.0,0.3490658503988659,0.0,0.6666666666666667,False,0.3490658503988659,0.025750000000000002,0.02425,0.025,0.0015000000000000013,0.004297183463481178,0.0015000000000000013,1.349065850398866,1.02575,1.02425,1.025,0.7412536606010294,0.9748964172556667,0.9763241396143518,0.9756097560975611,0.759785002116055,0.9992688276870583,1.0007322431047105,0.0015759375000000012,0.0027299680030686254,0.0015782445937500013,0.0015736320937500016
Rc0.125_eps0.2_off0.03,0.125,0.2,0.03,12,0.5235987755982988,1,1,False,0.50125,False,0.0014323944878270594,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,35.0,0.6108652381980153,0.0,1.1666666666666667,False,0.6108652381980153,0.025750000000000002,0.02425,0.025,0.0015000000000000013,0.0024555334077035304,0.0015000000000000013,1.6108652381980153,1.02575,1.02425,1.025,0.620784393558982,0.9748964172556667,0.9763241396143518,0.9756097560975611,0.6363040033979565,0.9992688276870583,1.0007322431047105,0.0015759375000000012,0.003892330223452126,0.0015782445937500013,0.0015736320937500016
Rc0.125_eps0.2_off0.03,0.125,0.2,0.03,12,0.5235987755982988,1,1,False,0.50125,False,0.0014323944878270594,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,60.0,1.0471975511965976,1.0471975511965976,2.0,True,1.0471975511965976,0.025750000000000002,0.02425,0.025,0.0015000000000000013,0.0014323944878270594,1.0486975511965977,2.0471975511965974,1.02575,1.02425,1.025,0.4884726436955217,0.9748964172556667,0.9763241396143518,0.9756097560975611,0.5006844597879097,0.9992688276870583,1.0007322431047105,1.1017878647259252,4.395110118170218,1.1034008271032625,1.1001760821333335
Rc0.125_eps0.2_off0.08,0.125,0.2,0.08,12,0.5235987755982988,1,1,False,0.50125,False,0.0038197186342054886,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,1.0,0.017453292519943295,0.0,0.03333333333333334,False,0.017453292519943295,0.027000000000000003,0.023000000000000003,0.025,0.004,0.2291831180523293,0.004,1.0174532925199433,1.027,1.023,1.025,0.9828460995229408,0.9737098344693282,0.9775171065493647,0.9756097560975611,1.0074172520110143,0.9980525803310614,1.0019550342130987,0.004202499999999999,0.004140844809838694,0.004218916,0.004186116
Rc0.125_eps0.2_off0.08,0.125,0.2,0.08,12,0.5235987755982988,1,1,False,0.50125,False,0.0038197186342054886,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,2.0,0.03490658503988659,0.0,0.06666666666666668,False,0.03490658503988659,0.027000000000000003,0.023000000000000003,0.025,0.004,0.11459155902616465,0.004,1.0349065850398866,1.027,1.023,1.025,0.9662707866154496,0.9737098344693282,0.9775171065493647,0.9756097560975611,0.9904275562808358,0.9980525803310614,1.0019550342130987,0.004202499999999999,0.004284126559035681,0.004218916,0.004186116
Rc0.125_eps0.2_off0.08,0.125,0.2,0.08,12,0.5235987755982988,1,1,False,0.50125,False,0.0038197186342054886,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,5.0,0.08726646259971647,0.0,0.16666666666666669,False,0.08726646259971647,0.027000000000000003,0.023000000000000003,0.025,0.004,0.04583662361046586,0.004,1.0872664625997164,1.027,1.023,1.025,0.9197377408376441,0.9737098344693282,0.9775171065493647,0.9756097560975611,0.9427311843585852,0.9980525803310614,1.0019550342130987,0.004202499999999999,0.004728593442776402,0.004218916,0.004186116
Rc0.125_eps0.2_off0.08,0.125,0.2,0.08,12,0.5235987755982988,1,1,False,0.50125,False,0.0038197186342054886,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,10.0,0.17453292519943295,0.0,0.33333333333333337,False,0.17453292519943295,0.027000000000000003,0.023000000000000003,0.025,0.004,0.02291831180523293,0.004,1.174532925199433,1.027,1.023,1.025,0.8514022711029597,0.9737098344693282,0.9775171065493647,0.9756097560975611,0.8726873278805336,0.9980525803310614,1.0019550342130987,0.004202499999999999,0.005518110369510147,0.004218916,0.004186116
Rc0.125_eps0.2_off0.08,0.125,0.2,0.08,12,0.5235987755982988,1,1,False,0.50125,False,0.0038197186342054886,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,20.0,0.3490658503988659,0.0,0.6666666666666667,False,0.3490658503988659,0.027000000000000003,0.023000000000000003,0.025,0.004,0.011459155902616465,0.004,1.349065850398866,1.027,1.023,1.025,0.7412536606010294,0.9737098344693282,0.9775171065493647,0.9756097560975611,0.759785002116055,0.9980525803310614,1.0019550342130987,0.004202499999999999,0.007279914674849662,0.004218916,0.004186116
Rc0.125_eps0.2_off0.08,0.125,0.2,0.08,12,0.5235987755982988,1,1,False,0.50125,False,0.0038197186342054886,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,35.0,0.6108652381980153,0.0,1.1666666666666667,False,0.6108652381980153,0.027000000000000003,0.023000000000000003,0.025,0.004,0.006548089087209409,0.004,1.6108652381980153,1.027,1.023,1.025,0.620784393558982,0.9737098344693282,0.9775171065493647,0.9756097560975611,0.6363040033979565,0.9980525803310614,1.0019550342130987,0.004202499999999999,0.010379547262538995,0.004218916,0.004186116
Rc0.125_eps0.2_off0.08,0.125,0.2,0.08,12,0.5235987755982988,1,1,False,0.50125,False,0.0038197186342054886,0.025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,60.0,1.0471975511965976,1.0471975511965976,2.0,True,1.0471975511965976,0.027000000000000003,0.023000000000000003,0.025,0.004,0.0038197186342054886,1.0511975511965976,2.0471975511965974,1.027,1.023,1.025,0.4884726436955217,0.9737098344693282,0.9775171065493647,0.9756097560975611,0.5006844597879097,0.9980525803310614,1.0019550342130987,1.1044144272259253,4.405587662704281,1.1087285419760362,1.1001087220562238
Rc0.25_eps0.01_off0,0.25,0.01,0.0,24,0.2617993877991494,2,2,False,0.250125,True,0.0,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,1.0,0.017453292519943295,0.0,0.06666666666666668,False,0.017453292519943295,0.0025,0.0025,0.0025,0.0,0.0,0.0,1.0174532925199433,1.0025,1.0025,1.0025,0.9828460995229408,0.9975062344139651,0.9975062344139651,0.9975062344139651,0.9853032147717481,1.0,1.0,0.0,0.0,0.0,0.0
Rc0.25_eps0.01_off0,0.25,0.01,0.0,24,0.2617993877991494,2,2,False,0.250125,True,0.0,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,2.0,0.03490658503988659,0.0,0.13333333333333336,False,0.03490658503988659,0.0025,0.0025,0.0025,0.0,0.0,0.0,1.0349065850398866,1.0025,1.0025,1.0025,0.9662707866154496,0.9975062344139651,0.9975062344139651,0.9975062344139651,0.9686864635819882,1.0,1.0,0.0,0.0,0.0,0.0
Rc0.25_eps0.01_off0,0.25,0.01,0.0,24,0.2617993877991494,2,2,False,0.250125,True,0.0,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,5.0,0.08726646259971647,0.0,0.33333333333333337,False,0.08726646259971647,0.0025,0.0025,0.0025,0.0,0.0,0.0,1.0872664625997164,1.0025,1.0025,1.0025,0.9197377408376441,0.9975062344139651,0.9975062344139651,0.9975062344139651,0.9220370851897383,1.0,1.0,0.0,0.0,0.0,0.0
Rc0.25_eps0.01_off0,0.25,0.01,0.0,24,0.2617993877991494,2,2,False,0.250125,True,0.0,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,10.0,0.17453292519943295,0.0,0.6666666666666667,False,0.17453292519943295,0.0025,0.0025,0.0025,0.0,0.0,0.0,1.174532925199433,1.0025,1.0025,1.0025,0.8514022711029597,0.9975062344139651,0.9975062344139651,0.9975062344139651,0.8535307767807171,1.0,1.0,0.0,0.0,0.0,0.0
Rc0.25_eps0.01_off0,0.25,0.01,0.0,24,0.2617993877991494,2,2,False,0.250125,True,0.0,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,20.0,0.3490658503988659,0.0,1.3333333333333335,False,0.3490658503988659,0.0025,0.0025,0.0025,0.0,0.0,0.0,1.349065850398866,1.0025,1.0025,1.0025,0.7412536606010294,0.9975062344139651,0.9975062344139651,0.9975062344139651,0.7431067947525319,1.0,1.0,0.0,0.0,0.0,0.0
Rc0.25_eps0.01_off0,0.25,0.01,0.0,24,0.2617993877991494,2,2,False,0.250125,True,0.0,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,35.0,0.6108652381980153,0.5235987755982988,2.3333333333333335,True,0.6108652381980153,0.0025,0.0025,0.0025,0.0,0.0,0.5235987755982988,1.6108652381980153,1.0025,1.0025,1.0025,0.620784393558982,0.9975062344139651,0.9975062344139651,0.9975062344139651,0.6223363545428794,1.0,1.0,0.5262200419686377,1.358679559482523,0.5262200419686377,0.5262200419686377
Rc0.25_eps0.01_off0,0.25,0.01,0.0,24,0.2617993877991494,2,2,False,0.250125,True,0.0,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,60.0,1.0471975511965976,1.0471975511965976,4.0,True,1.0471975511965976,0.0025,0.0025,0.0025,0.0,0.0,1.0471975511965976,2.0471975511965974,1.0025,1.0025,1.0025,0.4884726436955217,0.9975062344139651,0.9975062344139651,0.9975062344139651,0.48969382530476047,1.0,1.0,1.0524400839372754,4.388823591449779,1.0524400839372754,1.0524400839372754
Rc0.25_eps0.01_off0.01,0.25,0.01,0.01,24,0.2617993877991494,2,2,False,0.250125,True,8.185111359011712e-05,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,1.0,0.017453292519943295,0.0,0.06666666666666668,False,0.017453292519943295,0.002525,0.002475,0.0025,4.99999999999997e-05,0.002864788975654099,4.99999999999997e-05,1.0174532925199433,1.002525,1.002475,1.0025,0.9828460995229408,0.9974813595670929,0.9975311105015088,0.9975062344139651,0.9853032147717481,0.9999750629660106,1.0000249382777624,5.025031249999969e-05,5.1760560122983354e-05,5.02528187812497e-05,5.0247806281249694e-05
Rc0.25_eps0.01_off0.01,0.25,0.01,0.01,24,0.2617993877991494,2,2,False,0.250125,True,8.185111359011712e-05,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,2.0,0.03490658503988659,0.0,0.13333333333333336,False,0.03490658503988659,0.002525,0.002475,0.0025,4.99999999999997e-05,0.0014323944878270494,4.99999999999997e-05,1.0349065850398866,1.002525,1.002475,1.0025,0.9662707866154496,0.9974813595670929,0.9975311105015088,0.9975062344139651,0.9686864635819882,0.9999750629660106,1.0000249382777624,5.025031249999969e-05,5.355158198794568e-05,5.02528187812497e-05,5.0247806281249694e-05
Rc0.25_eps0.01_off0.01,0.25,0.01,0.01,24,0.2617993877991494,2,2,False,0.250125,True,8.185111359011712e-05,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,5.0,0.08726646259971647,0.0,0.33333333333333337,False,0.08726646259971647,0.002525,0.002475,0.0025,4.99999999999997e-05,0.0005729577951308198,4.99999999999997e-05,1.0872664625997164,1.002525,1.002475,1.0025,0.9197377408376441,0.9974813595670929,0.9975311105015088,0.9975062344139651,0.9220370851897383,0.9999750629660106,1.0000249382777624,5.025031249999969e-05,5.9107418034704666e-05,5.02528187812497e-05,5.0247806281249694e-05
Rc0.25_eps0.01_off0.01,0.25,0.01,0.01,24,0.2617993877991494,2,2,False,0.250125,True,8.185111359011712e-05,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,10.0,0.17453292519943295,0.0,0.6666666666666667,False,0.17453292519943295,0.002525,0.002475,0.0025,4.99999999999997e-05,0.0002864788975654099,4.99999999999997e-05,1.174532925199433,1.002525,1.002475,1.0025,0.8514022711029597,0.9974813595670929,0.9975311105015088,0.9975062344139651,0.8535307767807171,0.9999750629660106,1.0000249382777624,5.025031249999969e-05,6.897637961887643e-05,5.02528187812497e-05,5.0247806281249694e-05
Rc0.25_eps0.01_off0.01,0.25,0.01,0.01,24,0.2617993877991494,2,2,False,0.250125,True,8.185111359011712e-05,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,20.0,0.3490658503988659,0.0,1.3333333333333335,False,0.3490658503988659,0.002525,0.002475,0.0025,4.99999999999997e-05,0.00014323944878270496,4.99999999999997e-05,1.349065850398866,1.002525,1.002475,1.0025,0.7412536606010294,0.9974813595670929,0.9975311105015088,0.9975062344139651,0.7431067947525319,0.9999750629660106,1.0000249382777624,5.025031249999969e-05,9.09989334356202e-05,5.02528187812497e-05,5.0247806281249694e-05
Rc0.25_eps0.01_off0.01,0.25,0.01,0.01,24,0.2617993877991494,2,2,False,0.250125,True,8.185111359011712e-05,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,35.0,0.6108652381980153,0.5235987755982988,2.3333333333333335,True,0.6108652381980153,0.002525,0.002475,0.0025,4.99999999999997e-05,8.185111359011712e-05,0.5236487755982988,1.6108652381980153,1.002525,1.002475,1.0025,0.620784393558982,0.9974813595670929,0.9975311105015088,0.9975062344139651,0.6223363545428794,0.9999750629660106,1.0000249382777624,0.5262702922811378,1.3588093038233047,0.5262965405032952,0.5262440447135415
Rc0.25_eps0.01_off0.01,0.25,0.01,0.01,24,0.2617993877991494,2,2,False,0.250125,True,8.185111359011712e-05,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,60.0,1.0471975511965976,1.0471975511965976,4.0,True,1.0471975511965976,0.002525,0.002475,0.0025,4.99999999999997e-05,4.7746482927568317e-05,1.0472475511965977,2.0471975511965974,1.002525,1.002475,1.0025,0.4884726436955217,0.9974813595670929,0.9975311105015088,0.9975062344139651,0.48969382530476047,0.9999750629660106,1.0000249382777624,1.0524903342497756,4.389033142340462,1.0525428281878093,1.0524378416208018
Rc0.25_eps0.01_off0.03,0.25,0.01,0.03,24,0.2617993877991494,2,2,False,0.250125,True,0.00024555334077035277,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,1.0,0.017453292519943295,0.0,0.06666666666666668,False,0.017453292519943295,0.002575,0.002425,0.0025,0.00014999999999999996,0.008594366926962346,0.00014999999999999996,1.0174532925199433,1.002575,1.002425,1.0025,0.9828460995229408,0.9974316135949929,0.9975808663989826,0.9975062344139651,0.9853032147717481,0.9999251926289803,1.00007481856498,0.00015075093749999995,0.00015528168036895096,0.00015077349459374998,0.00015072838209374993
Rc0.25_eps0.01_off0.03,0.25,0.01,0.03,24,0.2617993877991494,2,2,False,0.250125,True,0.00024555334077035277,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,2.0,0.03490658503988659,0.0,0.13333333333333336,False,0.03490658503988659,0.002575,0.002425,0.0025,0.00014999999999999996,0.004297183463481173,0.00014999999999999996,1.0349065850398866,1.002575,1.002425,1.0025,0.9662707866154496,0.9974316135949929,0.9975808663989826,0.9975062344139651,0.9686864635819882,0.9999251926289803,1.00007481856498,0.00015075093749999995,0.00016065474596383797,0.00015077349459374998,0.00015072838209374993
Rc0.25_eps0.01_off0.03,0.25,0.01,0.03,24,0.2617993877991494,2,2,False,0.250125,True,0.00024555334077035277,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,5.0,0.08726646259971647,0.0,0.33333333333333337,False,0.08726646259971647,0.002575,0.002425,0.0025,0.00014999999999999996,0.0017188733853924693,0.00014999999999999996,1.0872664625997164,1.002575,1.002425,1.0025,0.9197377408376441,0.9974316135949929,0.9975808663989826,0.9975062344139651,0.9220370851897383,0.9999251926289803,1.00007481856498,0.00015075093749999995,0.00017732225410411502,0.00015077349459374998,0.00015072838209374993
Rc0.25_eps0.01_off0.03,0.25,0.01,0.03,24,0.2617993877991494,2,2,False,0.250125,True,0.00024555334077035277,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,10.0,0.17453292519943295,0.0,0.6666666666666667,False,0.17453292519943295,0.002575,0.002425,0.0025,0.00014999999999999996,0.0008594366926962347,0.00014999999999999996,1.174532925199433,1.002575,1.002425,1.0025,0.8514022711029597,0.9974316135949929,0.9975808663989826,0.9975062344139651,0.8535307767807171,0.9999251926289803,1.00007481856498,0.00015075093749999995,0.00020692913885663047,0.00015077349459374998,0.00015072838209374993
Rc0.25_eps0.01_off0.03,0.25,0.01,0.03,24,0.2617993877991494,2,2,False,0.250125,True,0.00024555334077035277,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,20.0,0.3490658503988659,0.0,1.3333333333333335,False,0.3490658503988659,0.002575,0.002425,0.0025,0.00014999999999999996,0.00042971834634811734,0.00014999999999999996,1.349065850398866,1.002575,1.002425,1.0025,0.7412536606010294,0.9974316135949929,0.9975808663989826,0.9975062344139651,0.7431067947525319,0.9999251926289803,1.00007481856498,0.00015075093749999995,0.00027299680030686224,0.00015077349459374998,0.00015072838209374993
Rc0.25_eps0.01_off0.03,0.25,0.01,0.03,24,0.2617993877991494,2,2,False,0.250125,True,0.00024555334077035277,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,35.0,0.6108652381980153,0.5235987755982988,2.3333333333333335,True,0.6108652381980153,0.002575,0.002425,0.0025,0.00014999999999999996,0.00024555334077035277,0.5237487755982988,1.6108652381980153,1.002575,1.002425,1.0025,0.620784393558982,0.9974316135949929,0.9975808663989826,0.9975062344139651,0.6223363545428794,0.9999251926289803,1.00007481856498,0.5263707929061378,1.3590687925048681,0.5264495545743552,0.526292037130094
Rc0.25_eps0.01_off0.03,0.25,0.01,0.03,24,0.2617993877991494,2,2,False,0.250125,True,0.00024555334077035277,0.0025,True,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unfit,unfit,unfit,unfit,unfit,0.0,0.0,0.0,False,False,False,60.0,1.0471975511965976,1.0471975511965976,4.0,True,1.0471975511965976,0.002575,0.002425,0.0025,0.00014999999999999996,0.00014323944878270577,1.0473475511965977,2.0471975511965974,1.002575,1.002425,1.0025,0.4884726436955217,0.9974316135949929,0.9975808663989826,0.9975062344139651,0.48969382530476047,0.9999251926289803,1.00007481856498,1.0525908348747757,4.389452244121824,1.0527483356541167,1.0524333458780941
