config_id,R_C_over_R_A,coupling_C,C_offset_rad,C_cell_count,C_cell_width,resolved_case_count,fit_case_count,resolution_valid,clock_error,clock_valid,max_relative_contamination,common_mode_ratio,disturbance_valid,closure_valid,gauge_valid,fit_valid,loglog_slope,power_candidate_alpha,power_candidate_alpha_tau_ABC,power_candidate_alpha_tau_AB,power_candidate_alpha_tau_AC,power_candidate_alpha_tau_BC,log_rmse,alpha_classification,alpha_classification_tau_ABC,alpha_classification_tau_AB,alpha_classification_tau_AC,alpha_classification_tau_BC,tau_AB_alpha_delta_from_tau_ABC,tau_AC_alpha_delta_from_tau_ABC,tau_BC_alpha_delta_from_tau_ABC,inverse_term_injected,inverse_square_term_injected,constructed_reciprocal_used_for_success
Rc4_eps0.02_off0.01,4.0,0.02,0.01,384,0.016362461737446838,6,6,True,0.019625,True,0.04583662361046558,0.08,True,True,True,True,0.9875183277857692,-0.9875183277857692,-0.9875183277857692,-1.3670489366629974,-0.9875183277857693,-0.9875183277857692,0.006724586286017617,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.3795306088772282,-1.1102230246251565e-16,0.0,False,False,False
Rc4_eps0.02_off0.03,4.0,0.02,0.03,384,0.016362461737446838,6,6,True,0.019625,True,0.13750987083139754,0.08,True,True,True,True,0.9641245650362948,-0.9641245650362948,-0.9641245650362948,-1.3436551739135225,-0.9641245650362948,-0.9641245650362946,0.018842697857417896,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.37953060887722767,0.0,2.220446049250313e-16,False,False,False
Rc4_eps0.02_off0.08,4.0,0.02,0.08,384,0.016362461737446838,6,6,True,0.019625,True,0.36669298888372703,0.08,False,True,False,True,0.9130445282760251,-0.9130445282760251,-0.9130445282760251,-1.292575137153253,-0.9130445282760251,-0.9130445282760251,0.04310328542712405,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.3795306088772279,0.0,0.0,False,False,False
Rc4_eps0.05_off0,4.0,0.05,0.0,384,0.016362461737446838,6,6,True,0.025625000000000002,True,0.0,0.2,True,True,True,True,1.0,-1.0,-1.0,-1.3795306088772277,-1.0,-1.0,1.3644531064035612e-16,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.37953060887722767,0.0,0.0,False,False,False
Rc4_eps0.05_off0.01,4.0,0.05,0.01,384,0.016362461737446838,6,6,True,0.025625000000000002,True,0.11459155902616475,0.2,True,True,True,True,0.969790592178442,-0.969790592178442,-0.969790592178442,-1.3493212010556699,-0.969790592178442,-0.9697905921784422,0.015965782289516683,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.3795306088772279,0.0,-2.220446049250313e-16,False,False,False
Rc4_eps0.05_off0.03,4.0,0.05,0.03,384,0.016362461737446838,6,6,True,0.025625000000000002,True,0.34377467707849424,0.2,False,True,False,True,0.9177493551528539,-0.9177493551528539,-0.9177493551528539,-1.2972799640300818,-0.9177493551528537,-0.9177493551528539,0.04099457322549571,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.3795306088772279,2.220446049250313e-16,0.0,False,False,False
Rc4_eps0.05_off0.08,4.0,0.05,0.08,384,0.016362461737446838,6,6,True,0.025625000000000002,True,0.9167324722093172,0.2,False,True,False,True,0.8190743187441464,-0.8190743187441464,-0.8190743187441464,-1.1986049276213744,-0.8190743187441463,-0.8190743187441464,0.07992888624315334,other,other,other,other,other,-0.379530608877228,1.1102230246251565e-16,0.0,False,False,False
Rc4_eps0.1_off0,4.0,0.1,0.0,384,0.016362461737446838,6,6,True,0.035625000000000004,True,0.0,0.4,False,True,False,True,0.9999999999999998,-0.9999999999999998,-0.9999999999999998,-1.3795306088772277,-0.9999999999999998,-0.9999999999999998,2.6525580226443116e-16,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.3795306088772279,0.0,0.0,False,False,False
Rc4_eps0.1_off0.01,4.0,0.1,0.01,384,0.016362461737446838,6,6,True,0.035625000000000004,True,0.2291831180523295,0.4,False,True,False,True,0.9425513350536333,-0.9425513350536333,-0.9425513350536333,-1.3220819439308613,-0.9425513350536329,-0.9425513350536333,0.029456548278127943,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.379530608877228,4.440892098500626e-16,0.0,False,False,False
Rc4_eps0.1_off0.03,4.0,0.1,0.03,384,0.016362461737446838,6,6,True,0.035625000000000004,True,0.6875493541569885,0.4,False,True,False,True,0.8544154127038823,-0.8544154127038823,-0.8544154127038823,-1.2339460215811104,-0.8544154127038823,-0.8544154127038823,0.06725460715569592,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.3795306088772281,0.0,0.0,False,False,False
Rc4_eps0.1_off0.08,4.0,0.1,0.08,384,0.016362461737446838,6,6,True,0.035625000000000004,True,1.8334649444186344,0.4,False,True,False,True,0.7113322307310938,-0.7113322307310938,-0.7113322307310938,-1.0908628396083218,-0.7113322307310936,-0.7113322307310938,0.11003112719215287,other,other,proportional_like_alpha_minus1,other,other,-0.379530608877228,1.1102230246251565e-16,0.0,False,False,False
Rc4_eps0.2_off0,4.0,0.2,0.0,384,0.016362461737446838,6,6,True,0.05562500000000001,True,0.0,0.8,False,True,False,True,1.0,-1.0,-1.0,-1.3795306088772277,-1.0,-1.0,1.6498427161603295e-16,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.37953060887722767,0.0,0.0,False,False,False
Rc4_eps0.2_off0.01,4.0,0.2,0.01,384,0.016362461737446838,6,6,True,0.05562500000000001,True,0.458366236104659,0.8,False,True,False,True,0.894986045122872,-0.894986045122872,-0.894986045122872,-1.2745166540000998,-0.894986045122872,-0.8949860451228723,0.05096094848354021,proportional_like_alpha_minus1,proportional_like_alpha_minus1,other,proportional_like_alpha_minus1,proportional_like_alpha_minus1,-0.3795306088772278,0.0,-2.220446049250313e-16,False,False,False
Rc4_eps0.2_off0.03,4.0,0.2,0.03,384,0.016362461737446838,6,6,True,0.05562500000000001,True,1.375098708313977,0.8,False,True,False,True,0.7597853209903801,-0.7597853209903801,-0.7597853209903801,-1.139315929867608,-0.7597853209903801,-0.75978532099038,0.09806512738954098,other,other,proportional_like_alpha_minus1,other,other,-0.379530608877228,0.0,1.1102230246251565e-16,False,False,False
Rc4_eps0.2_off0.08,4.0,0.2,0.08,384,0.016362461737446838,6,6,True,0.05562500000000001,True,3.666929888837269,0.8,False,True,False,True,0.5775104793596619,-0.5775104793596619,-0.5775104793596619,-0.9570410882368894,-0.5775104793596619,-0.5775104793596618,0.13012582022170857,other,other,proportional_like_alpha_minus1,other,other,-0.37953060887722745,0.0,1.1102230246251565e-16,False,False,False
