case,gauge,step,winding_count,residual_phase_per_step,true_step_phase,principal_phase,shutter_phase_offset,readout_bias
above_integer_winding,g_bias_plus,30,5,0.03,31.445926535897932,0.9000000000000401,0.0,1e-17
above_integer_winding,g_bias_plus,31,5,0.03,31.445926535897932,0.9300000000000186,0.0,1e-17
above_integer_winding,g_bias_plus,32,5,0.03,31.445926535897932,0.9599999999999972,0.0,1e-17
above_integer_winding,g_bias_plus,33,5,0.03,31.445926535897932,0.9900000000000895,0.0,1e-17
above_integer_winding,g_bias_plus,34,5,0.03,31.445926535897932,1.0199999999999545,0.0,1e-17
above_integer_winding,g_bias_plus,35,5,0.03,31.445926535897932,1.0500000000000467,0.0,1e-17
above_integer_winding,g_bias_plus,36,5,0.03,31.445926535897932,1.0799999999999115,0.0,1e-17
above_integer_winding,g_bias_plus,37,5,0.03,31.445926535897932,1.1100000000000039,0.0,1e-17
above_integer_winding,g_bias_plus,38,5,0.03,31.445926535897932,1.140000000000096,0.0,1e-17
above_integer_winding,g_bias_plus,39,5,0.03,31.445926535897932,1.169999999999961,0.0,1e-17
above_integer_winding,g_bias_plus,40,5,0.03,31.445926535897932,1.2000000000000532,0.0,1e-17
above_integer_winding,g_bias_plus,41,5,0.03,31.445926535897932,1.2299999999999183,0.0,1e-17
above_integer_winding,g_bias_plus,42,5,0.03,31.445926535897932,1.2600000000000104,0.0,1e-17
above_integer_winding,g_bias_plus,43,5,0.03,31.445926535897932,1.2900000000001028,0.0,1e-17
above_integer_winding,g_bias_plus,44,5,0.03,31.445926535897932,1.3199999999999676,0.0,1e-17
above_integer_winding,g_bias_plus,45,5,0.03,31.445926535897932,1.35000000000006,0.0,1e-17
above_integer_winding,g_bias_plus,46,5,0.03,31.445926535897932,1.3799999999999248,0.0,1e-17
above_integer_winding,g_bias_plus,47,5,0.03,31.445926535897932,1.4100000000000172,0.0,1e-17
above_integer_winding,g_bias_plus,48,5,0.03,31.445926535897932,1.439999999999882,0.0,1e-17
above_integer_winding,g_bias_plus,49,5,0.03,31.445926535897932,1.4699999999999744,0.0,1e-17
above_integer_winding,g_bias_plus,50,5,0.03,31.445926535897932,1.5000000000000666,0.0,1e-17
above_integer_winding,g_bias_plus,51,5,0.03,31.445926535897932,1.5299999999999316,0.0,1e-17
above_integer_winding,g_bias_plus,52,5,0.03,31.445926535897932,1.5600000000000238,0.0,1e-17
above_integer_winding,g_bias_plus,53,5,0.03,31.445926535897932,1.5899999999998888,0.0,1e-17
above_integer_winding,g_bias_plus,54,5,0.03,31.445926535897932,1.619999999999981,0.0,1e-17
above_integer_winding,g_bias_plus,55,5,0.03,31.445926535897932,1.6500000000000734,0.0,1e-17
above_integer_winding,g_bias_plus,56,5,0.03,31.445926535897932,1.6799999999999382,0.0,1e-17
above_integer_winding,g_bias_plus,57,5,0.03,31.445926535897932,1.7100000000000306,0.0,1e-17
above_integer_winding,g_bias_plus,58,5,0.03,31.445926535897932,1.7399999999998954,0.0,1e-17
above_integer_winding,g_bias_plus,59,5,0.03,31.445926535897932,1.7699999999999878,0.0,1e-17
above_integer_winding,g_bias_plus,60,5,0.03,31.445926535897932,1.80000000000008,0.0,1e-17
above_integer_winding,g_bias_plus,61,5,0.03,31.445926535897932,1.8299999999999448,0.0,1e-17
above_integer_winding,g_bias_plus,62,5,0.03,31.445926535897932,1.8600000000000372,0.0,1e-17
above_integer_winding,g_bias_plus,63,5,0.03,31.445926535897932,1.889999999999902,0.0,1e-17
above_integer_winding,g_bias_plus,64,5,0.03,31.445926535897932,1.9199999999999944,0.0,1e-17
above_integer_winding,g_bias_plus,65,5,0.03,31.445926535897932,1.9500000000000866,0.0,1e-17
above_integer_winding,g_bias_plus,66,5,0.03,31.445926535897932,1.980000000000179,0.0,1e-17
above_integer_winding,g_bias_plus,67,5,0.03,31.445926535897932,2.0100000000000438,0.0,1e-17
above_integer_winding,g_bias_plus,68,5,0.03,31.445926535897932,2.0399999999999086,0.0,1e-17
above_integer_winding,g_bias_plus,69,5,0.03,31.445926535897932,2.069999999999774,0.0,1e-17
above_integer_winding,g_bias_plus,70,5,0.03,31.445926535897932,2.1000000000000933,0.0,1e-17
above_integer_winding,g_bias_plus,71,5,0.03,31.445926535897932,2.129999999999958,0.0,1e-17
above_integer_winding,g_bias_plus,72,5,0.03,31.445926535897932,2.159999999999823,0.0,1e-17
above_integer_winding,g_bias_plus,73,5,0.03,31.445926535897932,2.190000000000143,0.0,1e-17
above_integer_winding,g_bias_plus,74,5,0.03,31.445926535897932,2.2200000000000077,0.0,1e-17
above_integer_winding,g_bias_plus,75,5,0.03,31.445926535897932,2.2499999999998725,0.0,1e-17
above_integer_winding,g_bias_plus,76,5,0.03,31.445926535897932,2.280000000000192,0.0,1e-17
above_integer_winding,g_bias_plus,77,5,0.03,31.445926535897932,2.3100000000000573,0.0,1e-17
above_integer_winding,g_bias_plus,78,5,0.03,31.445926535897932,2.339999999999922,0.0,1e-17
above_integer_winding,g_bias_plus,79,5,0.03,31.445926535897932,2.369999999999787,0.0,1e-17
above_integer_winding,g_bias_plus,80,5,0.03,31.445926535897932,2.400000000000107,0.0,1e-17
above_integer_winding,g_bias_plus,81,5,0.03,31.445926535897932,2.4299999999999717,0.0,1e-17
above_integer_winding,g_bias_plus,82,5,0.03,31.445926535897932,2.4599999999998365,0.0,1e-17
above_integer_winding,g_bias_plus,83,5,0.03,31.445926535897932,2.490000000000156,0.0,1e-17
above_integer_winding,g_bias_plus,84,5,0.03,31.445926535897932,2.520000000000021,0.0,1e-17
above_integer_winding,g_bias_plus,85,5,0.03,31.445926535897932,2.5499999999998857,0.0,1e-17
above_integer_winding,g_bias_plus,86,5,0.03,31.445926535897932,2.5800000000002057,0.0,1e-17
above_integer_winding,g_bias_plus,87,5,0.03,31.445926535897932,2.6100000000000705,0.0,1e-17
above_integer_winding,g_bias_plus,88,5,0.03,31.445926535897932,2.6399999999999353,0.0,1e-17
above_integer_winding,g_bias_plus,89,5,0.03,31.445926535897932,2.6699999999998005,0.0,1e-17
above_integer_winding,g_bias_plus,90,5,0.03,31.445926535897932,2.70000000000012,0.0,1e-17
above_integer_winding,g_bias_plus,91,5,0.03,31.445926535897932,2.729999999999985,0.0,1e-17
above_integer_winding,g_bias_plus,92,5,0.03,31.445926535897932,2.7599999999998497,0.0,1e-17
above_integer_winding,g_bias_plus,93,5,0.03,31.445926535897932,2.7900000000001697,0.0,1e-17
above_integer_winding,g_bias_plus,94,5,0.03,31.445926535897932,2.8200000000000345,0.0,1e-17
above_integer_winding,g_bias_plus,95,5,0.03,31.445926535897932,2.8499999999998993,0.0,1e-17
above_integer_winding,g_bias_plus,96,5,0.03,31.445926535897932,2.879999999999764,0.0,1e-17
above_integer_winding,g_bias_plus,97,5,0.03,31.445926535897932,2.9100000000000836,0.0,1e-17
above_integer_winding,g_bias_plus,98,5,0.03,31.445926535897932,2.939999999999949,0.0,1e-17
above_integer_winding,g_bias_plus,99,5,0.03,31.445926535897932,2.9699999999998137,0.0,1e-17
above_integer_winding,g_bias_plus,100,5,0.03,31.445926535897932,3.0000000000001332,0.0,1e-17
above_integer_winding,g_bias_plus,101,5,0.03,31.445926535897932,3.029999999999998,0.0,1e-17
above_integer_winding,g_bias_plus,102,5,0.03,31.445926535897932,3.0599999999998633,0.0,1e-17
above_integer_winding,g_bias_plus,103,5,0.03,31.445926535897932,3.090000000000183,0.0,1e-17
above_integer_winding,g_bias_plus,104,5,0.03,31.445926535897932,3.1200000000000476,0.0,1e-17
above_integer_winding,g_bias_plus,105,5,0.03,31.445926535897932,-3.133185307179674,0.0,1e-17
above_integer_winding,g_bias_plus,106,5,0.03,31.445926535897932,-3.103185307179809,0.0,1e-17
above_integer_winding,g_bias_plus,107,5,0.03,31.445926535897932,-3.0731853071794895,0.0,1e-17
above_integer_winding,g_bias_plus,108,5,0.03,31.445926535897932,-3.043185307179624,0.0,1e-17
above_integer_winding,g_bias_plus,109,5,0.03,31.445926535897932,-3.0131853071797594,0.0,1e-17
above_integer_winding,g_bias_plus,110,5,0.03,31.445926535897932,-2.98318530717944,0.0,1e-17
above_integer_winding,g_bias_plus,111,5,0.03,31.445926535897932,-2.953185307179575,0.0,1e-17
above_integer_winding,g_bias_plus,112,5,0.03,31.445926535897932,-2.92318530717971,0.0,1e-17
above_integer_winding,g_bias_plus,113,5,0.03,31.445926535897932,-2.8931853071793903,0.0,1e-17
above_integer_winding,g_bias_plus,114,5,0.03,31.445926535897932,-2.8631853071795255,0.0,1e-17
above_integer_winding,g_bias_plus,115,5,0.03,31.445926535897932,-2.8331853071796607,0.0,1e-17
above_integer_winding,g_bias_plus,116,5,0.03,31.445926535897932,-2.8031853071797954,0.0,1e-17
above_integer_winding,g_bias_plus,117,5,0.03,31.445926535897932,-2.773185307179476,0.0,1e-17
above_integer_winding,g_bias_plus,118,5,0.03,31.445926535897932,-2.743185307179611,0.0,1e-17
above_integer_winding,g_bias_plus,119,5,0.03,31.445926535897932,-2.7131853071797463,0.0,1e-17
above_integer_winding,g_bias_plus,120,5,0.03,31.445926535897932,-2.6831853071794263,0.0,1e-17
above_integer_winding,g_bias_plus,121,5,0.03,31.445926535897932,-2.6531853071795615,0.0,1e-17
above_integer_winding,g_bias_plus,122,5,0.03,31.445926535897932,-2.6231853071796967,0.0,1e-17
above_integer_winding,g_bias_plus,123,5,0.03,31.445926535897932,-2.593185307179377,0.0,1e-17
above_integer_winding,g_bias_plus,124,5,0.03,31.445926535897932,-2.5631853071795123,0.0,1e-17
above_integer_winding,g_bias_plus,125,5,0.03,31.445926535897932,-2.533185307179647,0.0,1e-17
above_integer_winding,g_bias_plus,126,5,0.03,31.445926535897932,-2.5031853071797823,0.0,1e-17
above_integer_winding,g_bias_plus,127,5,0.03,31.445926535897932,-2.4731853071794627,0.0,1e-17
above_integer_winding,g_bias_plus,128,5,0.03,31.445926535897932,-2.443185307179598,0.0,1e-17
above_integer_winding,g_bias_plus,129,5,0.03,31.445926535897932,-2.4131853071797327,0.0,1e-17
above_integer_winding,g_bias_plus,130,5,0.03,31.445926535897932,-2.383185307179413,0.0,1e-17
above_integer_winding,g_bias_plus,131,5,0.03,31.445926535897932,-2.3531853071795483,0.0,1e-17
above_integer_winding,g_bias_plus,132,5,0.03,31.445926535897932,-2.3231853071792288,0.0,1e-17
above_integer_winding,g_bias_plus,133,5,0.03,31.445926535897932,-2.2931853071798183,0.0,1e-17
above_integer_winding,g_bias_plus,134,5,0.03,31.445926535897932,-2.2631853071794987,0.0,1e-17
above_integer_winding,g_bias_plus,135,5,0.03,31.445926535897932,-2.233185307179179,0.0,1e-17
above_integer_winding,g_bias_plus,136,5,0.03,31.445926535897932,-2.203185307179769,0.0,1e-17
above_integer_winding,g_bias_plus,137,5,0.03,31.445926535897932,-2.173185307179449,0.0,1e-17
above_integer_winding,g_bias_plus,138,5,0.03,31.445926535897932,-2.143185307180039,0.0,1e-17
above_integer_winding,g_bias_plus,139,5,0.03,31.445926535897932,-2.1131853071797195,0.0,1e-17
above_integer_winding,g_bias_plus,140,5,0.03,31.445926535897932,-2.0831853071794,0.0,1e-17
above_integer_winding,g_bias_plus,141,5,0.03,31.445926535897932,-2.0531853071799895,0.0,1e-17
above_integer_winding,g_bias_plus,142,5,0.03,31.445926535897932,-2.02318530717967,0.0,1e-17
above_integer_winding,g_bias_plus,143,5,0.03,31.445926535897932,-1.9931853071793504,0.0,1e-17
above_integer_winding,g_bias_plus,144,5,0.03,31.445926535897932,-1.96318530717994,0.0,1e-17
above_integer_winding,g_bias_plus,145,5,0.03,31.445926535897932,-1.9331853071796206,0.0,1e-17
above_integer_winding,g_bias_plus,146,5,0.03,31.445926535897932,-1.9031853071793008,0.0,1e-17
above_integer_winding,g_bias_plus,147,5,0.03,31.445926535897932,-1.8731853071798907,0.0,1e-17
above_integer_winding,g_bias_plus,148,5,0.03,31.445926535897932,-1.843185307179571,0.0,1e-17
above_integer_winding,g_bias_plus,149,5,0.03,31.445926535897932,-1.8131853071792514,0.0,1e-17
above_integer_winding,g_bias_plus,150,5,0.03,31.445926535897932,-1.7831853071798411,0.0,1e-17
above_integer_winding,g_bias_plus,151,5,0.03,31.445926535897932,-1.7531853071795216,0.0,1e-17
above_integer_winding,g_bias_plus,152,5,0.03,31.445926535897932,-1.7231853071792018,0.0,1e-17
above_integer_winding,g_bias_plus,153,5,0.03,31.445926535897932,-1.6931853071797918,0.0,1e-17
above_integer_winding,g_bias_plus,154,5,0.03,31.445926535897932,-1.663185307179472,0.0,1e-17
above_integer_winding,g_bias_plus,155,5,0.03,31.445926535897932,-1.6331853071791524,0.0,1e-17
above_integer_winding,g_bias_plus,156,5,0.03,31.445926535897932,-1.6031853071797424,0.0,1e-17
above_integer_winding,g_bias_plus,157,5,0.03,31.445926535897932,-1.5731853071794226,0.0,1e-17
above_integer_winding,g_bias_plus,158,5,0.03,31.445926535897932,-1.5431853071800126,0.0,1e-17
above_integer_winding,g_bias_plus,159,5,0.03,31.445926535897932,-1.5131853071796928,0.0,1e-17
above_integer_winding,g_bias_plus,160,5,0.03,31.445926535897932,-1.4831853071793732,0.0,1e-17
above_integer_winding,g_bias_plus,161,5,0.03,31.445926535897932,-1.453185307179963,0.0,1e-17
above_integer_winding,g_bias_plus,162,5,0.03,31.445926535897932,-1.4231853071796434,0.0,1e-17
above_integer_winding,g_bias_plus,163,5,0.03,31.445926535897932,-1.3931853071793237,0.0,1e-17
above_integer_winding,g_bias_plus,164,5,0.03,31.445926535897932,-1.3631853071799136,0.0,1e-17
above_integer_winding,g_bias_plus,165,5,0.03,31.445926535897932,-1.3331853071795938,0.0,1e-17
above_integer_winding,g_bias_plus,166,5,0.03,31.445926535897932,-1.3031853071792743,0.0,1e-17
above_integer_winding,g_bias_plus,167,5,0.03,31.445926535897932,-1.273185307179864,0.0,1e-17
above_integer_winding,g_bias_plus,168,5,0.03,31.445926535897932,-1.2431853071795445,0.0,1e-17
above_integer_winding,g_bias_plus,169,5,0.03,31.445926535897932,-1.2131853071792247,0.0,1e-17
above_integer_winding,g_bias_plus,170,5,0.03,31.445926535897932,-1.1831853071798146,0.0,1e-17
above_integer_winding,g_bias_plus,171,5,0.03,31.445926535897932,-1.1531853071794949,0.0,1e-17
above_integer_winding,g_bias_plus,172,5,0.03,31.445926535897932,-1.1231853071791753,0.0,1e-17
above_integer_winding,g_bias_plus,173,5,0.03,31.445926535897932,-1.093185307179765,0.0,1e-17
above_integer_winding,g_bias_plus,174,5,0.03,31.445926535897932,-1.0631853071794455,0.0,1e-17
above_integer_winding,g_bias_plus,175,5,0.03,31.445926535897932,-1.0331853071800352,0.0,1e-17
above_integer_winding,g_bias_plus,176,5,0.03,31.445926535897932,-1.0031853071797157,0.0,1e-17
above_integer_winding,g_bias_plus,177,5,0.03,31.445926535897932,-0.973185307179396,0.0,1e-17
above_integer_winding,g_bias_plus,178,5,0.03,31.445926535897932,-0.9431853071799858,0.0,1e-17
above_integer_winding,g_bias_plus,179,5,0.03,31.445926535897932,-0.9131853071796662,0.0,1e-17
above_integer_winding,g_bias_plus,180,5,0.03,31.445926535897932,-0.8831853071793464,0.0,1e-17
above_integer_winding,g_bias_plus,181,5,0.03,31.445926535897932,-0.8531853071799363,0.0,1e-17
above_integer_winding,g_bias_plus,182,5,0.03,31.445926535897932,-0.8231853071796168,0.0,1e-17
above_integer_winding,g_bias_plus,183,5,0.03,31.445926535897932,-0.793185307179297,0.0,1e-17
above_integer_winding,g_bias_plus,184,5,0.03,31.445926535897932,-0.763185307179887,0.0,1e-17
above_integer_winding,g_bias_plus,185,5,0.03,31.445926535897932,-0.7331853071795672,0.0,1e-17
above_integer_winding,g_bias_plus,186,5,0.03,31.445926535897932,-0.7031853071792475,0.0,1e-17
above_integer_winding,g_bias_plus,187,5,0.03,31.445926535897932,-0.6731853071798374,0.0,1e-17
above_integer_winding,g_bias_plus,188,5,0.03,31.445926535897932,-0.6431853071795177,0.0,1e-17
above_integer_winding,g_bias_plus,189,5,0.03,31.445926535897932,-0.6131853071791981,0.0,1e-17
above_integer_winding,g_bias_plus,190,5,0.03,31.445926535897932,-0.5831853071797879,0.0,1e-17
above_integer_winding,g_bias_plus,191,5,0.03,31.445926535897932,-0.5531853071794683,0.0,1e-17
above_integer_winding,g_bias_minus,0,5,0.03,31.445926535897932,-1e-17,0.0,-1e-17
above_integer_winding,g_bias_minus,1,5,0.03,31.445926535897932,0.029999999999999902,0.0,-1e-17
above_integer_winding,g_bias_minus,2,5,0.03,31.445926535897932,0.05999999999999982,0.0,-1e-17
above_integer_winding,g_bias_minus,3,5,0.03,31.445926535897932,0.08999999999999261,0.0,-1e-17
above_integer_winding,g_bias_minus,4,5,0.03,31.445926535897932,0.11999999999999966,0.0,-1e-17
above_integer_winding,g_bias_minus,5,5,0.03,31.445926535897932,0.15000000000000668,0.0,-1e-17
above_integer_winding,g_bias_minus,6,5,0.03,31.445926535897932,0.17999999999998528,0.0,-1e-17
above_integer_winding,g_bias_minus,7,5,0.03,31.445926535897932,0.2099999999999923,0.0,-1e-17
above_integer_winding,g_bias_minus,8,5,0.03,31.445926535897932,0.2399999999999993,0.0,-1e-17
above_integer_winding,g_bias_minus,9,5,0.03,31.445926535897932,0.2699999999999779,0.0,-1e-17
above_integer_winding,g_bias_minus,10,5,0.03,31.445926535897932,0.3000000000000133,0.0,-1e-17
above_integer_winding,g_bias_minus,11,5,0.03,31.445926535897932,0.3299999999999919,0.0,-1e-17
above_integer_winding,g_bias_minus,12,5,0.03,31.445926535897932,0.35999999999997057,0.0,-1e-17
above_integer_winding,g_bias_minus,13,5,0.03,31.445926535897932,0.39000000000000595,0.0,-1e-17
above_integer_winding,g_bias_minus,14,5,0.03,31.445926535897932,0.4199999999999846,0.0,-1e-17
above_integer_winding,g_bias_minus,15,5,0.03,31.445926535897932,0.45000000000002,0.0,-1e-17
above_integer_winding,g_bias_minus,16,5,0.03,31.445926535897932,0.4799999999999986,0.0,-1e-17
above_integer_winding,g_bias_minus,17,5,0.03,31.445926535897932,0.5099999999999772,0.0,-1e-17
above_integer_winding,g_bias_minus,18,5,0.03,31.445926535897932,0.5399999999999557,0.0,-1e-17
above_integer_winding,g_bias_minus,19,5,0.03,31.445926535897932,0.570000000000048,0.0,-1e-17
above_integer_winding,g_bias_minus,20,5,0.03,31.445926535897932,0.6000000000000266,0.0,-1e-17
above_integer_winding,g_bias_minus,21,5,0.03,31.445926535897932,0.6300000000000052,0.0,-1e-17
above_integer_winding,g_bias_minus,22,5,0.03,31.445926535897932,0.6599999999999838,0.0,-1e-17
above_integer_winding,g_bias_minus,23,5,0.03,31.445926535897932,0.6899999999999624,0.0,-1e-17
above_integer_winding,g_bias_minus,24,5,0.03,31.445926535897932,0.7199999999999411,0.0,-1e-17
above_integer_winding,g_bias_minus,25,5,0.03,31.445926535897932,0.7500000000000333,0.0,-1e-17
above_integer_winding,g_bias_minus,26,5,0.03,31.445926535897932,0.7800000000000119,0.0,-1e-17
above_integer_winding,g_bias_minus,27,5,0.03,31.445926535897932,0.8099999999999906,0.0,-1e-17
above_integer_winding,g_bias_minus,28,5,0.03,31.445926535897932,0.8399999999999691,0.0,-1e-17
above_integer_winding,g_bias_minus,29,5,0.03,31.445926535897932,0.8699999999999477,0.0,-1e-17
above_integer_winding,g_bias_minus,30,5,0.03,31.445926535897932,0.9000000000000401,0.0,-1e-17
above_integer_winding,g_bias_minus,31,5,0.03,31.445926535897932,0.9300000000000186,0.0,-1e-17
above_integer_winding,g_bias_minus,32,5,0.03,31.445926535897932,0.9599999999999972,0.0,-1e-17
above_integer_winding,g_bias_minus,33,5,0.03,31.445926535897932,0.9900000000000895,0.0,-1e-17
above_integer_winding,g_bias_minus,34,5,0.03,31.445926535897932,1.0199999999999545,0.0,-1e-17
above_integer_winding,g_bias_minus,35,5,0.03,31.445926535897932,1.0500000000000467,0.0,-1e-17
above_integer_winding,g_bias_minus,36,5,0.03,31.445926535897932,1.0799999999999115,0.0,-1e-17
above_integer_winding,g_bias_minus,37,5,0.03,31.445926535897932,1.1100000000000039,0.0,-1e-17
above_integer_winding,g_bias_minus,38,5,0.03,31.445926535897932,1.140000000000096,0.0,-1e-17
above_integer_winding,g_bias_minus,39,5,0.03,31.445926535897932,1.169999999999961,0.0,-1e-17
above_integer_winding,g_bias_minus,40,5,0.03,31.445926535897932,1.2000000000000532,0.0,-1e-17
above_integer_winding,g_bias_minus,41,5,0.03,31.445926535897932,1.2299999999999183,0.0,-1e-17
above_integer_winding,g_bias_minus,42,5,0.03,31.445926535897932,1.2600000000000104,0.0,-1e-17
above_integer_winding,g_bias_minus,43,5,0.03,31.445926535897932,1.2900000000001028,0.0,-1e-17
above_integer_winding,g_bias_minus,44,5,0.03,31.445926535897932,1.3199999999999676,0.0,-1e-17
above_integer_winding,g_bias_minus,45,5,0.03,31.445926535897932,1.35000000000006,0.0,-1e-17
above_integer_winding,g_bias_minus,46,5,0.03,31.445926535897932,1.3799999999999248,0.0,-1e-17
above_integer_winding,g_bias_minus,47,5,0.03,31.445926535897932,1.4100000000000172,0.0,-1e-17
above_integer_winding,g_bias_minus,48,5,0.03,31.445926535897932,1.439999999999882,0.0,-1e-17
above_integer_winding,g_bias_minus,49,5,0.03,31.445926535897932,1.4699999999999744,0.0,-1e-17
above_integer_winding,g_bias_minus,50,5,0.03,31.445926535897932,1.5000000000000666,0.0,-1e-17
above_integer_winding,g_bias_minus,51,5,0.03,31.445926535897932,1.5299999999999316,0.0,-1e-17
above_integer_winding,g_bias_minus,52,5,0.03,31.445926535897932,1.5600000000000238,0.0,-1e-17
above_integer_winding,g_bias_minus,53,5,0.03,31.445926535897932,1.5899999999998888,0.0,-1e-17
above_integer_winding,g_bias_minus,54,5,0.03,31.445926535897932,1.619999999999981,0.0,-1e-17
above_integer_winding,g_bias_minus,55,5,0.03,31.445926535897932,1.6500000000000734,0.0,-1e-17
above_integer_winding,g_bias_minus,56,5,0.03,31.445926535897932,1.6799999999999382,0.0,-1e-17
above_integer_winding,g_bias_minus,57,5,0.03,31.445926535897932,1.7100000000000306,0.0,-1e-17
above_integer_winding,g_bias_minus,58,5,0.03,31.445926535897932,1.7399999999998954,0.0,-1e-17
above_integer_winding,g_bias_minus,59,5,0.03,31.445926535897932,1.7699999999999878,0.0,-1e-17
above_integer_winding,g_bias_minus,60,5,0.03,31.445926535897932,1.80000000000008,0.0,-1e-17
above_integer_winding,g_bias_minus,61,5,0.03,31.445926535897932,1.8299999999999448,0.0,-1e-17
above_integer_winding,g_bias_minus,62,5,0.03,31.445926535897932,1.8600000000000372,0.0,-1e-17
above_integer_winding,g_bias_minus,63,5,0.03,31.445926535897932,1.889999999999902,0.0,-1e-17
above_integer_winding,g_bias_minus,64,5,0.03,31.445926535897932,1.9199999999999944,0.0,-1e-17
above_integer_winding,g_bias_minus,65,5,0.03,31.445926535897932,1.9500000000000866,0.0,-1e-17
above_integer_winding,g_bias_minus,66,5,0.03,31.445926535897932,1.980000000000179,0.0,-1e-17
above_integer_winding,g_bias_minus,67,5,0.03,31.445926535897932,2.0100000000000438,0.0,-1e-17
above_integer_winding,g_bias_minus,68,5,0.03,31.445926535897932,2.0399999999999086,0.0,-1e-17
above_integer_winding,g_bias_minus,69,5,0.03,31.445926535897932,2.069999999999774,0.0,-1e-17
above_integer_winding,g_bias_minus,70,5,0.03,31.445926535897932,2.1000000000000933,0.0,-1e-17
above_integer_winding,g_bias_minus,71,5,0.03,31.445926535897932,2.129999999999958,0.0,-1e-17
above_integer_winding,g_bias_minus,72,5,0.03,31.445926535897932,2.159999999999823,0.0,-1e-17
above_integer_winding,g_bias_minus,73,5,0.03,31.445926535897932,2.190000000000143,0.0,-1e-17
above_integer_winding,g_bias_minus,74,5,0.03,31.445926535897932,2.2200000000000077,0.0,-1e-17
above_integer_winding,g_bias_minus,75,5,0.03,31.445926535897932,2.2499999999998725,0.0,-1e-17
above_integer_winding,g_bias_minus,76,5,0.03,31.445926535897932,2.280000000000192,0.0,-1e-17
above_integer_winding,g_bias_minus,77,5,0.03,31.445926535897932,2.3100000000000573,0.0,-1e-17
above_integer_winding,g_bias_minus,78,5,0.03,31.445926535897932,2.339999999999922,0.0,-1e-17
above_integer_winding,g_bias_minus,79,5,0.03,31.445926535897932,2.369999999999787,0.0,-1e-17
above_integer_winding,g_bias_minus,80,5,0.03,31.445926535897932,2.400000000000107,0.0,-1e-17
above_integer_winding,g_bias_minus,81,5,0.03,31.445926535897932,2.4299999999999717,0.0,-1e-17
above_integer_winding,g_bias_minus,82,5,0.03,31.445926535897932,2.4599999999998365,0.0,-1e-17
above_integer_winding,g_bias_minus,83,5,0.03,31.445926535897932,2.490000000000156,0.0,-1e-17
above_integer_winding,g_bias_minus,84,5,0.03,31.445926535897932,2.520000000000021,0.0,-1e-17
above_integer_winding,g_bias_minus,85,5,0.03,31.445926535897932,2.5499999999998857,0.0,-1e-17
above_integer_winding,g_bias_minus,86,5,0.03,31.445926535897932,2.5800000000002057,0.0,-1e-17
above_integer_winding,g_bias_minus,87,5,0.03,31.445926535897932,2.6100000000000705,0.0,-1e-17
above_integer_winding,g_bias_minus,88,5,0.03,31.445926535897932,2.6399999999999353,0.0,-1e-17
above_integer_winding,g_bias_minus,89,5,0.03,31.445926535897932,2.6699999999998005,0.0,-1e-17
above_integer_winding,g_bias_minus,90,5,0.03,31.445926535897932,2.70000000000012,0.0,-1e-17
above_integer_winding,g_bias_minus,91,5,0.03,31.445926535897932,2.729999999999985,0.0,-1e-17
above_integer_winding,g_bias_minus,92,5,0.03,31.445926535897932,2.7599999999998497,0.0,-1e-17
above_integer_winding,g_bias_minus,93,5,0.03,31.445926535897932,2.7900000000001697,0.0,-1e-17
above_integer_winding,g_bias_minus,94,5,0.03,31.445926535897932,2.8200000000000345,0.0,-1e-17
above_integer_winding,g_bias_minus,95,5,0.03,31.445926535897932,2.8499999999998993,0.0,-1e-17
above_integer_winding,g_bias_minus,96,5,0.03,31.445926535897932,2.879999999999764,0.0,-1e-17
above_integer_winding,g_bias_minus,97,5,0.03,31.445926535897932,2.9100000000000836,0.0,-1e-17
above_integer_winding,g_bias_minus,98,5,0.03,31.445926535897932,2.939999999999949,0.0,-1e-17
above_integer_winding,g_bias_minus,99,5,0.03,31.445926535897932,2.9699999999998137,0.0,-1e-17
above_integer_winding,g_bias_minus,100,5,0.03,31.445926535897932,3.0000000000001332,0.0,-1e-17
above_integer_winding,g_bias_minus,101,5,0.03,31.445926535897932,3.029999999999998,0.0,-1e-17
above_integer_winding,g_bias_minus,102,5,0.03,31.445926535897932,3.0599999999998633,0.0,-1e-17
above_integer_winding,g_bias_minus,103,5,0.03,31.445926535897932,3.090000000000183,0.0,-1e-17
above_integer_winding,g_bias_minus,104,5,0.03,31.445926535897932,3.1200000000000476,0.0,-1e-17
above_integer_winding,g_bias_minus,105,5,0.03,31.445926535897932,-3.133185307179674,0.0,-1e-17
above_integer_winding,g_bias_minus,106,5,0.03,31.445926535897932,-3.103185307179809,0.0,-1e-17
above_integer_winding,g_bias_minus,107,5,0.03,31.445926535897932,-3.0731853071794895,0.0,-1e-17
above_integer_winding,g_bias_minus,108,5,0.03,31.445926535897932,-3.043185307179624,0.0,-1e-17
above_integer_winding,g_bias_minus,109,5,0.03,31.445926535897932,-3.0131853071797594,0.0,-1e-17
above_integer_winding,g_bias_minus,110,5,0.03,31.445926535897932,-2.98318530717944,0.0,-1e-17
above_integer_winding,g_bias_minus,111,5,0.03,31.445926535897932,-2.953185307179575,0.0,-1e-17
above_integer_winding,g_bias_minus,112,5,0.03,31.445926535897932,-2.92318530717971,0.0,-1e-17
above_integer_winding,g_bias_minus,113,5,0.03,31.445926535897932,-2.8931853071793903,0.0,-1e-17
