protocol,step,particle,C_memory,delta_C_memory_forward,actual_Ra,predicted_Ra_from_delta_C,balance_error
restart_stable_final_C,44,A,3.8e-06,0.0,0.0,0.0,0.0
restart_stable_final_C,44,B,3.8e-06,0.0,0.0,-0.0,0.0
restart_stable_final_C,45,A,3.8e-06,0.0,0.0,0.0,0.0
restart_stable_final_C,45,B,3.8e-06,0.0,0.0,-0.0,0.0
restart_stable_final_C,46,A,3.8e-06,0.0,0.0,0.0,0.0
restart_stable_final_C,46,B,3.8e-06,0.0,0.0,-0.0,0.0
down_quench_from_final_C,1,A,3.8e-06,0.0,0.0,0.0,0.0
down_quench_from_final_C,1,B,3.8e-06,0.0,0.0,-0.0,0.0
down_quench_from_final_C,2,A,3.8e-06,0.0,0.0,0.0,0.0
down_quench_from_final_C,2,B,3.8e-06,0.0,0.0,-0.0,0.0
down_quench_from_final_C,3,A,3.8e-06,0.0,-8.271806125530277e-25,0.0,-8.271806125530277e-25
down_quench_from_final_C,3,B,3.8e-06,0.0,0.0,-0.0,0.0
down_quench_from_final_C,4,A,3.8e-06,-3.8e-06,-2.3170731707317066e-09,-2.3170731707317074e-09,8.271806125530277e-25
down_quench_from_final_C,4,B,3.8e-06,-3.8e-06,2.3170731707317074e-09,2.3170731707317074e-09,0.0
down_quench_from_final_C,5,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,5,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,6,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,6,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,7,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,7,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,8,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,8,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,9,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,9,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,10,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,10,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,11,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,11,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,12,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,12,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,13,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,13,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,14,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,14,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,15,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,15,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,16,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,16,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,17,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,17,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,18,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,18,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,19,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,19,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,20,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,20,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,21,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,21,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,22,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,22,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,23,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,23,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,24,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,24,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,25,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,25,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,26,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,26,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,27,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,27,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,28,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,28,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,29,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,29,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,30,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,30,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,31,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,31,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,32,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,32,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,33,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,33,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,34,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,34,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,35,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,35,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,36,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,36,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,37,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,37,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,38,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,38,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,39,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,39,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,40,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,40,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,41,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,41,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,42,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,42,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,43,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,43,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,44,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,44,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,45,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,45,B,0.0,0.0,0.0,-0.0,0.0
down_quench_from_final_C,46,A,0.0,0.0,0.0,0.0,0.0
down_quench_from_final_C,46,B,0.0,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,1,A,0.0,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,1,B,0.0,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,2,A,0.0,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,2,B,0.0,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,3,A,0.0,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,3,B,0.0,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,4,A,0.0,1.33e-06,8.109756097560974e-10,8.109756097560975e-10,-1.0339757656912846e-25
overshoot_relax_to_final_C,4,B,0.0,1.33e-06,-8.109756097560975e-10,-8.109756097560975e-10,0.0
overshoot_relax_to_final_C,5,A,1.33e-06,1.33e-06,8.109756097560972e-10,8.109756097560975e-10,-3.101927297073854e-25
overshoot_relax_to_final_C,5,B,1.33e-06,1.33e-06,-8.109756097560973e-10,-8.109756097560975e-10,2.0679515313825692e-25
overshoot_relax_to_final_C,6,A,2.66e-06,1.33e-06,8.109756097560974e-10,8.109756097560975e-10,-1.0339757656912846e-25
overshoot_relax_to_final_C,6,B,2.66e-06,1.33e-06,-8.109756097560975e-10,-8.109756097560975e-10,0.0
overshoot_relax_to_final_C,7,A,3.99e-06,1.33e-06,8.109756097560968e-10,8.109756097560975e-10,-7.237830359838992e-25
overshoot_relax_to_final_C,7,B,3.99e-06,1.33e-06,-8.10975609756097e-10,-8.109756097560975e-10,5.169878828456423e-25
overshoot_relax_to_final_C,8,A,5.32e-06,-1.2666666666666658e-07,-7.723577235772201e-11,-7.723577235772352e-11,1.5121895573235037e-24
overshoot_relax_to_final_C,8,B,5.32e-06,-1.2666666666666658e-07,7.72357723577234e-11,7.723577235772352e-11,-1.1632227364026952e-25
overshoot_relax_to_final_C,9,A,5.193333333333333e-06,-1.2666666666666658e-07,-7.723577235772366e-11,-7.723577235772352e-11,-1.4217166778255163e-25
overshoot_relax_to_final_C,9,B,5.193333333333333e-06,-1.2666666666666658e-07,7.723577235772211e-11,7.723577235772352e-11,-1.4087919807543753e-24
overshoot_relax_to_final_C,10,A,5.066666666666667e-06,-1.2666666666666658e-07,-7.723577235772366e-11,-7.723577235772352e-11,-1.4217166778255163e-25
overshoot_relax_to_final_C,10,B,5.066666666666667e-06,-1.2666666666666658e-07,7.72357723577247e-11,7.723577235772352e-11,1.1761474334738362e-24
overshoot_relax_to_final_C,11,A,4.94e-06,-1.2666666666666658e-07,-7.723577235772366e-11,-7.723577235772352e-11,-1.4217166778255163e-25
overshoot_relax_to_final_C,11,B,4.94e-06,-1.2666666666666658e-07,7.723577235772211e-11,7.723577235772352e-11,-1.4087919807543753e-24
overshoot_relax_to_final_C,12,A,4.8133333333333336e-06,-1.2666666666666658e-07,-7.723577235772201e-11,-7.723577235772352e-11,1.5121895573235037e-24
overshoot_relax_to_final_C,12,B,4.8133333333333336e-06,-1.2666666666666658e-07,7.72357723577247e-11,7.723577235772352e-11,1.1761474334738362e-24
overshoot_relax_to_final_C,13,A,4.686666666666667e-06,-1.2666666666666658e-07,-7.723577235772532e-11,-7.723577235772352e-11,-1.796532892888607e-24
overshoot_relax_to_final_C,13,B,4.686666666666667e-06,-1.2666666666666658e-07,7.72357723577247e-11,7.723577235772352e-11,1.1761474334738362e-24
overshoot_relax_to_final_C,14,A,4.56e-06,-1.2666666666666743e-07,-7.723577235772201e-11,-7.723577235772404e-11,2.029177440169146e-24
overshoot_relax_to_final_C,14,B,4.56e-06,-1.2666666666666743e-07,7.72357723577247e-11,7.723577235772404e-11,6.591595506281939e-25
overshoot_relax_to_final_C,15,A,4.433333333333333e-06,-1.2666666666666574e-07,-7.723577235772532e-11,-7.7235772357723e-11,-2.3135207757342493e-24
overshoot_relax_to_final_C,15,B,4.433333333333333e-06,-1.2666666666666574e-07,7.723577235771953e-11,7.7235772357723e-11,-3.4767435121369444e-24
overshoot_relax_to_final_C,16,A,4.306666666666667e-06,-1.2666666666666743e-07,-7.723577235772201e-11,-7.723577235772404e-11,2.029177440169146e-24
overshoot_relax_to_final_C,16,B,4.306666666666667e-06,-1.2666666666666743e-07,7.72357723577247e-11,7.723577235772404e-11,6.591595506281939e-25
overshoot_relax_to_final_C,17,A,4.18e-06,-1.2666666666666658e-07,-7.723577235772201e-11,-7.723577235772352e-11,1.5121895573235037e-24
overshoot_relax_to_final_C,17,B,4.18e-06,-1.2666666666666658e-07,7.72357723577247e-11,7.723577235772352e-11,1.1761474334738362e-24
overshoot_relax_to_final_C,18,A,4.053333333333333e-06,-1.2666666666666658e-07,-7.723577235772863e-11,-7.723577235772352e-11,-5.105255343100718e-24
overshoot_relax_to_final_C,18,B,4.053333333333333e-06,-1.2666666666666658e-07,7.72357723577247e-11,7.723577235772352e-11,1.1761474334738362e-24
overshoot_relax_to_final_C,19,A,3.926666666666667e-06,-1.2666666666666658e-07,-7.723577235772201e-11,-7.723577235772352e-11,1.5121895573235037e-24
overshoot_relax_to_final_C,19,B,3.926666666666667e-06,-1.2666666666666658e-07,7.723577235771953e-11,7.723577235772352e-11,-3.993731394982587e-24
overshoot_relax_to_final_C,20,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,20,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,21,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,21,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,22,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,22,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,23,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,23,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,24,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,24,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,25,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,25,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,26,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,26,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,27,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,27,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,28,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,28,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,29,A,3.8e-06,0.0,6.617444900424222e-24,0.0,6.617444900424222e-24
overshoot_relax_to_final_C,29,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,30,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,30,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,31,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,31,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,32,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,32,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,33,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,33,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,34,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,34,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,35,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,35,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,36,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,36,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,37,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,37,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,38,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,38,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,39,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,39,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,40,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,40,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,41,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,41,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,42,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,42,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,43,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,43,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,44,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,44,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,45,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,45,B,3.8e-06,0.0,0.0,-0.0,0.0
overshoot_relax_to_final_C,46,A,3.8e-06,0.0,0.0,0.0,0.0
overshoot_relax_to_final_C,46,B,3.8e-06,0.0,0.0,-0.0,0.0
