candidate,fit_valid,loglog_slope,power_candidate_alpha,loglog_intercept,log_rmse,case_count,min_value,max_value,frequency_ratio,amplitude_ratio,phase_shift_deg,readout_mode,filter,candidate_kind,alpha_near_positive_2
max_abs_A_chi_tau,True,1.9999999999999998,-1.9999999999999998,0.7738676902702034,9.135879877316625e-16,7,0.0006604519135133191,2.3776268886479492,1.25,0.75,90.0,readout_strong,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999998,1.9999999999999998,-0.7738676902702034,9.102692396457372e-16,7,0.42058743732018256,1514.1147743526576,1.25,0.75,90.0,readout_strong,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999993,0.9999999999999993,-6.227166926669873,1.5199458898747838e-15,7,0.001886023708903586,0.11316142253421518,1.25,0.75,90.0,readout_strong,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.729150320496601e-15,-1.729150320496601e-15,-9.067917330372227,3.289173732570388e-15,7,0.00011530643395606014,0.00011530643395606025,1.25,0.75,90.0,readout_strong,area_valid,derived_ratio,False
derived_envelope_over_A,True,-1.4409586004138342e-16,1.4409586004138342e-16,-0.7738676902702036,3.3831237823414244e-16,7,0.4612257358242406,0.461225735824241,1.25,0.75,90.0,readout_strong,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,0.75,90.0,readout_strong,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,0.75,90.0,readout_strong,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,0.75,90.0,readout_strong,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,0.75,90.0,readout_strong,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,0.75,90.0,readout_strong,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,0.75,90.0,readout_strong,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,0.75,90.0,readout_strong,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,0.75,90.0,readout_strong,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,0.75,90.0,readout_strong,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,0.75,90.0,readout_strong,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,0.75,90.0,readout_strong,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,0.0,readout_off,area_valid,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,area_valid,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,area_valid,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,1.25,1.0,0.0,readout_off,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,0.0,readout_off,area_valid,native,False
native_max_epsilon_c,True,2.52167755072421e-16,-2.52167755072421e-16,-1.4003833649256807,5.307881287095e-16,7,0.2465024454335497,0.24650244543354982,1.25,1.0,0.0,readout_off,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.0939356226447405,9.738212898762663e-16,7,0.0009095884555128974,3.27451843984643,1.25,1.0,0.0,readout_off,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.0939356226447405,1.0152759327005483e-15,7,0.3053884161504061,1099.3982981414617,1.25,1.0,0.0,readout_off,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.999999999999999,0.999999999999999,-6.547234859044411,1.4341105516403572e-15,7,0.0013694412675614687,0.08216647605368811,1.25,1.0,0.0,readout_off,area_valid,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,area_valid,derived_ratio,False
derived_envelope_over_A,True,2.8819172008276683e-16,-2.8819172008276683e-16,-1.0939356226447408,3.7532388518380547e-16,7,0.33489587289775075,0.3348958728977509,1.25,1.0,0.0,readout_off,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_off,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,0.0,readout_normal,area_valid,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.25,1.0,0.0,readout_normal,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.25,1.0,0.0,readout_normal,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,0.0,readout_normal,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,0.0,readout_normal,area_valid,native,False
native_max_epsilon_c,True,3.242156850931127e-16,-3.242156850931127e-16,-1.3996170753937942,4.7475133497774e-16,7,0.24669141006863404,0.24669141006863438,1.25,1.0,0.0,readout_normal,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.0762296443729669,1.8748592697469066e-15,7,0.0008936250430446701,3.2170501549608126,1.25,1.0,0.0,readout_normal,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.0762296443729669,1.87527745643047e-15,7,0.3108437704827083,1119.0375737377499,1.25,1.0,0.0,readout_normal,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999987,0.9999999999999987,-6.529528880772637,2.1363810073998297e-15,7,0.001393904498505191,0.08363426991031146,1.25,1.0,0.0,readout_normal,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.729150320496601e-15,-1.729150320496601e-15,-10.756573645594882,2.5121479338940403e-15,7,2.1304896147273245e-05,2.130489614727325e-05,1.25,1.0,0.0,readout_normal,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.0807189503103756e-16,-1.0807189503103756e-16,-1.0762296443729669,3.5606350123330496e-16,7,0.3408783383563719,0.340878338356372,1.25,1.0,0.0,readout_normal,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_normal,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_normal,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_normal,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_normal,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_normal,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_normal,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_normal,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_normal,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_normal,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_normal,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_normal,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,0.0,readout_strong,area_valid,native,False
native_max_Q_raw,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.25,1.0,0.0,readout_strong,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.25,1.0,0.0,readout_strong,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,0.0,readout_strong,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,0.0,readout_strong,area_valid,native,False
native_max_epsilon_c,True,1.0807189503103756e-16,-1.0807189503103756e-16,-1.39620444846483,3.2504001921624943e-16,7,0.2475347139401013,0.2475347139401014,1.25,1.0,0.0,readout_strong,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.0231459222099117,1.384068948480694e-15,7,0.0008474251782381952,3.050730641657503,1.25,1.0,0.0,readout_strong,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.0231459222099117,1.39213600918631e-15,7,0.32779032876422237,1180.0451835512006,1.25,1.0,0.0,readout_strong,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999994,0.9999999999999994,-6.476445158609582,9.193520069792627e-16,7,0.001469897283517741,0.08819383701106447,1.25,1.0,0.0,readout_strong,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,8.645751602483005e-16,-8.645751602483005e-16,-9.317195562311936,2.2267811435768035e-15,7,8.98655797612749e-05,8.986557976127491e-05,1.25,1.0,0.0,readout_strong,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.0807189503103756e-16,-1.0807189503103756e-16,-1.0231459222099117,1.6784994417006302e-16,7,0.3594623190450996,0.3594623190450997,1.25,1.0,0.0,readout_strong,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_strong,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_strong,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_strong,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_strong,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_strong,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_strong,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_strong,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_strong,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_strong,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_strong,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,0.0,readout_strong,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,15.0,readout_off,area_valid,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,area_valid,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,area_valid,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,1.25,1.0,15.0,readout_off,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,15.0,readout_off,area_valid,native,False
native_max_epsilon_c,True,2.52167755072421e-16,-2.52167755072421e-16,-1.4003833649256774,4.965068306494546e-16,7,0.2465024454335505,0.2465024454335507,1.25,1.0,15.0,readout_off,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999998,-1.9999999999999998,1.13848011898539,4.645580770055018e-16,7,0.0009510215730355274,3.423677662927897,1.25,1.0,15.0,readout_off,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999998,1.9999999999999998,-1.13848011898539,5.535232071621654e-16,7,0.2920835716598418,1051.5008579754299,1.25,1.0,15.0,readout_off,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999989,0.9999999999999989,-6.59177935538506,1.3216517820475192e-15,7,0.0013097788765201103,0.07858673259120659,1.25,1.0,15.0,readout_off,area_valid,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.8011982505172927e-16,-1.8011982505172927e-16,-1.138480118985389,2.6539406435475e-16,7,0.3203054782599859,0.32030547825998595,1.25,1.0,15.0,readout_off,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_off,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,15.0,readout_normal,area_valid,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.25,1.0,15.0,readout_normal,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.25,1.0,15.0,readout_normal,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,15.0,readout_normal,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,15.0,readout_normal,area_valid,native,False
native_max_epsilon_c,True,0.0,-0.0,-1.3993132260301862,4.672744687265429e-16,7,0.24676637848556715,0.24676637848556737,1.25,1.0,15.0,readout_normal,area_valid,native,False
max_abs_A_chi_tau,True,1.999999999999999,-1.999999999999999,1.1213606207777342,2.2220562800501873e-15,7,0.0009348791304257566,3.365564869532721,1.25,1.0,15.0,readout_normal,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.999999999999999,1.999999999999999,-1.1213606207777342,2.2295717674416706e-15,7,0.2971269426575757,1069.6569935672717,1.25,1.0,15.0,readout_normal,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999987,0.9999999999999987,-6.574659857177404,1.5012955407352219e-15,7,0.001332394666794611,0.0799436800076766,1.25,1.0,15.0,readout_normal,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.4409586004138342e-15,-1.4409586004138342e-15,-10.801704621999649,2.325797050801189e-15,7,2.036475958982939e-05,2.03647595898294e-05,1.25,1.0,15.0,readout_normal,area_valid,derived_ratio,False
derived_envelope_over_A,True,2.52167755072421e-16,-2.52167755072421e-16,-1.121360620777734,2.3737566748887e-16,7,0.32583615343727024,0.32583615343727046,1.25,1.0,15.0,readout_normal,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_normal,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_normal,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_normal,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_normal,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_normal,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_normal,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_normal,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_normal,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_normal,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_normal,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_normal,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,15.0,readout_strong,area_valid,native,False
native_max_Q_raw,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.25,1.0,15.0,readout_strong,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000004,-2.0000000000000004,-8.294049640102026,1.644586866285194e-15,7,7.615435494667714e-08,0.00027415567780803766,1.25,1.0,15.0,readout_strong,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,15.0,readout_strong,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,15.0,readout_strong,area_valid,native,False
native_max_epsilon_c,True,2.52167755072421e-16,-2.52167755072421e-16,-1.395817794821637,3.3569988834012605e-16,7,0.2476304426447964,0.2476304426447965,1.25,1.0,15.0,readout_strong,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.070078587275386,1.281069838916756e-15,7,0.0008881451751490175,3.1973226305364615,1.25,1.0,15.0,readout_strong,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.070078587275386,1.281230904816146e-15,7,0.31276168080423444,1125.9420508952435,1.25,1.0,15.0,readout_strong,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999993,0.9999999999999993,-6.523377823675058,1.1749496091904413e-15,7,0.0014025049083533708,0.08415029450120222,1.25,1.0,15.0,readout_strong,area_valid,derived_ratio,False
derived_Q_raw_over_A,True,1.729150320496601e-15,-1.729150320496601e-15,-9.36412822737741,2.5121479338940403e-15,7,8.5745390593266e-05,8.574539059326602e-05,1.25,1.0,15.0,readout_strong,area_valid,derived_ratio,False
derived_envelope_over_A,True,1.4409586004138342e-16,-1.4409586004138342e-16,-1.0700785872753864,2.220446049250313e-16,7,0.34298156237306393,0.3429815623730641,1.25,1.0,15.0,readout_strong,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_strong,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_strong,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_strong,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_strong,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_strong,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_strong,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_strong,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_strong,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_strong,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_strong,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,15.0,readout_strong,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,30.0,readout_off,area_valid,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,area_valid,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,area_valid,native,False
native_max_envelope_V_AB,True,1.9999999999999991,-1.9999999999999991,3.3569988834012605e-16,1.7040076400350663e-15,7,0.0003046174197867087,1.0966227112321512,1.25,1.0,30.0,readout_off,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,30.0,readout_off,area_valid,native,False
native_max_epsilon_c,True,3.6023965010345854e-17,-3.6023965010345854e-17,-1.4003833649256803,3.9364301171037323e-16,7,0.24650244543354993,0.24650244543355004,1.25,1.0,30.0,readout_off,area_valid,native,False
max_abs_A_chi_tau,True,1.9999999999999991,-1.9999999999999991,1.1384801189853897,1.8832053595305253e-15,7,0.000951021573035527,3.423677662927898,1.25,1.0,30.0,readout_off,area_valid,area,False
inv_A_chi_tau_constructed_control,True,-1.9999999999999991,1.9999999999999991,-1.1384801189853897,1.8929976970658814e-15,7,0.29208357165984167,1051.5008579754303,1.25,1.0,30.0,readout_off,area_valid,constructed_reciprocal_control,True
derived_f_AB_over_A,True,-0.9999999999999989,0.9999999999999989,-6.591779355385059,1.5012955407352219e-15,7,0.0013097788765201101,0.07858673259120662,1.25,1.0,30.0,readout_off,area_valid,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,area_valid,derived_ratio,False
derived_envelope_over_A,True,3.6023965010345854e-17,-3.6023965010345854e-17,-1.1384801189853893,2.3737566748887e-16,7,0.3203054782599859,0.320305478259986,1.25,1.0,30.0,readout_off,area_valid,derived_ratio,False
native_max_f_AB,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,c1_surface_like,native,False
native_max_Q_raw,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,c1_surface_like,native,False
native_max_closure_relaxation,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,c1_surface_like,native,False
native_max_envelope_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,c1_surface_like,native,False
native_max_V_AB,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,c1_surface_like,native,False
native_max_epsilon_c,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,c1_surface_like,native,False
max_abs_A_chi_tau,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,c1_surface_like,area,False
inv_A_chi_tau_constructed_control,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,c1_surface_like,constructed_reciprocal_control,False
derived_f_AB_over_A,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,c1_surface_like,derived_ratio,False
derived_Q_raw_over_A,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,c1_surface_like,derived_ratio,False
derived_envelope_over_A,False,0.0,0.0,,,0,,,1.25,1.0,30.0,readout_off,c1_surface_like,derived_ratio,False
native_max_f_AB,True,1.0000000000000002,-1.0000000000000002,-5.453299236399671,6.713997766802521e-16,7,7.473767804861164e-05,0.004484260682916698,1.25,1.0,30.0,readout_normal,area_valid,native,False
native_max_Q_raw,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.25,1.0,30.0,readout_normal,area_valid,native,False
native_max_closure_relaxation,True,2.0000000000000018,-2.0000000000000018,-9.680344001221915,2.5121479338940403e-15,7,1.9038588736669286e-08,6.853891945200942e-05,1.25,1.0,30.0,readout_normal,area_valid,native,False
native_max_envelope_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,30.0,readout_normal,area_valid,native,False
native_max_V_AB,True,2.0000000000000004,-2.0000000000000004,0.0,1.0780485463549486e-15,7,0.00030461741978670857,1.0966227112321507,1.25,1.0,30.0,readout_normal,area_valid,native,False
