deviation_deg,deviation_rad,frequency_ratio,amplitude_ratio,phase_shift_deg,readout_mode,per_step_leak,max_abs_A_chi_tau,inv_A_chi_tau_constructed_control,rank_chi_tau,max_epsilon_c_abs,area_valid,c1_like,c1_surface_like,native_max_f_AB,native_max_Q_raw,native_max_closure_relaxation,native_max_envelope_V_AB,native_max_V_AB,native_max_epsilon_c,derived_f_AB_over_A,derived_Q_raw_over_A,derived_envelope_over_A,decay_rate_envelope,tau_is_step_used,external_c_used,absolute_background_axis_used,f_A_or_f_B_used
1.0,0.017453292519943295,0.75,0.75,45.0,readout_normal,5e-05,0.0007346746702073003,1361.1466960169375,2,1.0035714454359912,True,False,False,7.473767804861164e-05,1.9038588736669286e-08,1.9038588736669286e-08,0.00030461741978670857,0.00030461741978670857,1.0035714454359912,0.10172894354384533,2.591431215574268e-05,0.41462899449188284,-0.00010000250008332793,False,False,False,False
1.0,0.017453292519943295,0.75,0.75,45.0,readout_strong,0.0002,0.000724200120265039,1380.8337944407206,2,1.0055748330262886,True,False,False,7.473767804861164e-05,7.615435494667714e-08,7.615435494667714e-08,0.00030461741978670857,0.00030461741978670857,1.0055748330262886,0.10320031156755337,0.00010515650690420567,0.42062602761682266,-0.00040004000533409455,False,False,False,False
1.0,0.017453292519943295,0.75,0.75,60.0,readout_off,0.0,0.0007130538033802004,1402.4187168759827,2,1.0027629723429978,True,False,False,7.473767804861164e-05,0.0,0.0,0.0003046174197867087,0.00030461741978670857,1.0027629723429978,0.10481351855122424,0.0,0.4272011709953486,1.2727114570066945e-18,False,False,False,False
1.0,0.017453292519943295,0.75,0.75,60.0,readout_normal,5e-05,0.0007094672091538774,1409.5084129294953,2,1.0035142567185749,True,False,False,7.473767804861164e-05,1.9038588736669286e-08,1.9038588736669286e-08,0.00030461741978670857,0.00030461741978670857,1.0035142567185749,0.10534338597233418,2.683505099464009e-05,0.42936081591424147,-0.00010000250008332793,False,False,False,False
1.0,0.017453292519943295,0.75,0.75,60.0,readout_strong,0.0002,0.000698837365229299,1430.9481000230792,2,1.0057835304914797,True,False,False,7.473767804861164e-05,7.615435494667714e-08,7.615435494667714e-08,0.00030461741978670857,0.00030461741978670857,1.0057835304914797,0.10694573840379742,0.00010897292951943084,0.43589171807772337,-0.00040004000533409455,False,False,False,False
1.0,0.017453292519943295,0.75,0.75,75.0,readout_off,0.0,0.0007130538033802002,1402.4187168759831,2,1.0027629723429983,True,False,False,7.473767804861164e-05,0.0,0.0,0.0003046174197867087,0.00030461741978670857,1.0027629723429983,0.10481351855122428,0.0,0.4272011709953487,1.2727114570066945e-18,False,False,False,False
1.0,0.017453292519943295,0.75,0.75,75.0,readout_normal,5e-05,0.0007064162325452081,1415.596009730713,2,1.0032397645984985,True,False,False,7.473767804861164e-05,1.9038588736669286e-08,1.9038588736669286e-08,0.00030461741978670857,0.00030461741978670857,1.0032397645984985,0.10579835882215334,2.6950950246533137e-05,0.43121520394453017,-0.00010000250008332793,False,False,False,False
1.0,0.017453292519943295,0.75,0.75,75.0,readout_strong,0.0002,0.0006868927267049966,1455.8314000454911,2,1.004691278410967,True,False,False,7.473767804861164e-05,7.615435494667714e-08,7.615435494667714e-08,0.00030461741978670857,0.00030461741978670857,1.004691278410967,0.10880545846965944,0.00011086790118158225,0.443471604726329,-0.00040004000533409455,False,False,False,False
1.0,0.017453292519943295,0.75,0.75,90.0,readout_off,0.0,0.000738207617990336,1354.632457901689,2,1.002907463198806,True,False,False,7.473767804861164e-05,0.0,0.0,0.0003046174197867087,0.00030461741978670857,1.002907463198806,0.10124208451285589,0.0,0.41264464408533974,1.2727114570066945e-18,False,False,False,False
1.0,0.017453292519943295,0.75,0.75,90.0,readout_normal,5e-05,0.0007311565939754961,1367.6960698155365,2,1.0035714454359912,True,False,False,7.473767804861164e-05,1.9038588736669286e-08,1.9038588736669286e-08,0.00030461741978670857,0.00030461741978670857,1.0035714454359912,0.10221842853422504,2.603900298997692e-05,0.41662404783963075,-0.00010000250008332793,False,False,False,False
1.0,0.017453292519943295,0.75,0.75,90.0,readout_strong,0.0002,0.0007104267481032827,1407.6046582843737,2,1.0055748330262886,True,False,False,7.473767804861164e-05,7.615435494667714e-08,7.615435494667714e-08,0.00030461741978670857,0.00030461741978670857,1.0055748330262886,0.10520110377058352,0.00010719522477158438,0.42878089908633754,-0.00040004000533409455,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,0.0,readout_off,0.0,0.0009842768239871147,1015.9743434262667,2,0.5021805973991047,True,False,False,7.473767804861164e-05,0.0,0.0,0.0003046174197867087,0.00030461741978670857,0.5021805973991047,0.07593156338464192,0.0,0.3094834830640048,1.2727114570066945e-18,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,0.0,readout_normal,5e-05,0.0009655612013429085,1035.6671318288202,2,0.5026785840769936,True,False,False,7.473767804861164e-05,1.9038588736669286e-08,1.9038588736669286e-08,0.00030461741978670857,0.00030461741978670857,0.5026785840769936,0.0774033566641514,1.971764059097476e-05,0.31548224945559616,-0.00010000250008332793,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,0.0,readout_strong,0.0002,0.000911547837652627,1097.0351293632057,2,0.5041811247697168,True,False,False,7.473767804861164e-05,7.615435494667714e-08,7.615435494667714e-08,0.00030461741978670857,0.00030461741978670857,0.5041811247697168,0.08198985830636428,8.354400263049944e-05,0.33417601052199775,-0.00040004000533409455,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,15.0,readout_off,0.0,0.0009507384045069334,1051.8140376569877,2,0.5020722292572479,True,False,False,7.473767804861164e-05,0.0,0.0,0.0003046174197867087,0.00030461741978670857,0.5020722292572479,0.07861013891341823,0.0,0.32040087824651164,1.2727114570066945e-18,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,15.0,readout_normal,5e-05,0.0009324317804378971,1072.4645180265852,2,0.5026356925389306,True,False,False,7.473767804861164e-05,1.9038588736669286e-08,1.9038588736669286e-08,0.00030461741978670857,0.00030461741978670857,0.5026356925389306,0.08015350786683038,2.04182108933784e-05,0.32669137429405437,-0.00010000250008332793,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,15.0,readout_strong,0.0002,0.000879623837831581,1136.8495906900002,2,0.5043376478686092,True,False,False,7.473767804861164e-05,7.615435494667714e-08,7.615435494667714e-08,0.00030461741978670857,0.00030461741978670857,0.5043376478686092,0.08496549869868517,8.65760472503909e-05,0.3463041890015636,-0.00040004000533409455,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,30.0,readout_off,0.0,0.000950738404506934,1051.814037656987,2,0.5020722292572486,True,False,False,7.473767804861164e-05,0.0,0.0,0.0003046174197867087,0.00030461741978670857,0.5020722292572486,0.07861013891341817,0.0,0.3204008782465114,1.2727114570066945e-18,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,30.0,readout_normal,5e-05,0.0009464203554578577,1056.6129460690029,2,0.5024298234488738,True,False,False,7.473767804861164e-05,1.9038588736669286e-08,1.9038588736669286e-08,0.00030461741978670857,0.00030461741978670857,0.5024298234488738,0.0789687981853002,2.011641933404827e-05,0.32186270934477235,-0.00010000250008332793,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,30.0,readout_strong,0.0002,0.0009336131118693363,1071.1074933360135,2,0.5035184588082253,True,False,False,7.473767804861164e-05,7.615435494667714e-08,7.615435494667714e-08,0.00030461741978670857,0.00030461741978670857,0.5035184588082253,0.08005208699240242,8.15695002335564e-05,0.3262780009342256,-0.00040004000533409455,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,45.0,readout_off,0.0,0.0009842768239871147,1015.9743434262667,2,0.5021805973991047,True,False,False,7.473767804861164e-05,0.0,0.0,0.0003046174197867087,0.00030461741978670857,0.5021805973991047,0.07593156338464192,0.0,0.3094834830640048,1.2727114570066945e-18,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,45.0,readout_normal,5e-05,0.0009795662269430675,1020.8600220127026,2,0.5026785840769936,True,False,False,7.473767804861164e-05,1.9038588736669286e-08,1.9038588736669286e-08,0.00030461741978670857,0.00030461741978670857,0.5026785840769936,0.07629670765788396,1.9435734116807e-05,0.310971745868912,-0.00010000250008332793,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,45.0,readout_strong,0.0002,0.0009656001603533856,1035.6253458305403,2,0.5041811247697165,True,False,False,7.473767804861164e-05,7.615435494667714e-08,7.615435494667714e-08,0.00030461741978670857,0.00030461741978670857,0.5041811247697165,0.07740023367566501,7.886738017815423e-05,0.3154695207126169,-0.00040004000533409455,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,60.0,readout_off,0.0,0.0009507384045069338,1051.8140376569872,2,0.5020722292572486,True,False,False,7.473767804861164e-05,0.0,0.0,0.0003046174197867087,0.00030461741978670857,0.5020722292572486,0.07861013891341818,0.0,0.3204008782465115,1.2727114570066945e-18,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,60.0,readout_normal,5e-05,0.0009459562788718362,1057.1313096971219,2,0.5026356925389308,True,False,False,7.473767804861164e-05,1.9038588736669286e-08,1.9038588736669286e-08,0.00030461741978670857,0.00030461741978670857,0.5026356925389308,0.07900753947925065,2.0126288245980073e-05,0.3220206119356812,-0.00010000250008332793,False,False,False,False
1.0,0.017453292519943295,0.75,1.0,60.0,readout_strong,0.0002,0.0009317831536390653,1073.2110750173094,2,0.5043376478686099,True,False,False,7.473767804861164e-05,7.615435494667714e-08,7.615435494667714e-08,0.00030461741978670857,0.00030461741978670857,0.5043376478686099,0.08020930380284806,8.172969713957314e-05,0.32691878855829254,-0.00040004000533409455,False,False,False,False
