sweep_region,R,T,Delta_F,q_out_factor,q_out_factor_diagnostic,q_out_factor_applied,full_two_channel_scattering_used_rate,max_scattering_unitarity_error,max_Q_closed_abs,harmonic_case_count,c1_case_count,harmonic_valid_rate_all,harmonic_valid_rate_nonstrong,harmonic_valid_rate_strong,fermionic_regular_cell_harmonic_consistent_all_cases,fermionic_regular_cell_harmonic_consistent_nonstrong_modes,fermionic_strong_readout_perturbs_harmonic_projection,fermionic_max_f_AB_projection_error_regular_nonstrong,fermionic_max_f_AB_projection_error_regular_strong,readout_off_decay_max_abs,readout_strong_decay_min_abs,c1_area_valid_rate,c1_calibrated_rate,c1_readout_off_max_epsilon_c_abs,fermionic_c1_area_sweep_detected_all_cases,tau_is_step_used_any,external_c_used_any,f_A_or_f_B_used_any,f_consistency_tol,c_tol,distance_to_R_137,distance_to_R_128_nominal,score_C,stability_depth,classification_C
fine,0.696177879128,0.303822120872,1.9739876506910992,-0.392355758256,-0.392355758256,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2781329411332715e-06,9.055866696535907e-06,4.4544900995234305e-18,0.0004000400053340911,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.0010000000002473586,0.009506413456874974,0.9953590699429766,0.0020202218031475116,flat
fine,0.696671465671,0.303328534329,1.97506112840472,-0.3933429313419998,-0.3933429313419998,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2781050356378827e-06,9.055744641941004e-06,4.4544900995234305e-18,0.00040004000533409075,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.0005064134572473344,0.009999999999874998,0.9953567738214438,0.002021223646694994,flat
fine,0.697,0.30299999999999994,1.9757759152621237,-0.39400000000000013,-0.39400000000000013,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2780849983856535e-06,9.0556575829821e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.0001778791282474046,0.010328534328874928,0.9953551251076469,0.002021943014780984,flat
fine,0.697177879128,0.30282212087199994,1.9761630154073937,-0.39435575825600017,-0.39435575825600017,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2780736613229833e-06,9.055608503943414e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,2.473576898864849e-13,0.010506413456874975,0.9953541922638128,0.0020223500344559086,flat
fine,0.697671465671,0.3023285343290001,1.9772374944114328,-0.3953429313419998,-0.3953429313419998,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278040403810381e-06,9.055465164031477e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.0004935865427526664,0.010999999999874999,0.9953514557351781,0.0020235440425070876,flat
fine,0.698,0.30200000000000005,1.977952949894437,-0.3959999999999999,-0.3959999999999999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2780168001838748e-06,9.05536392100135e-06,5.090845828026778e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.0008221208717525963,0.011328534328874929,0.9953495135470019,0.002024391464215113,flat
fine,0.698177879128,0.301822120872,1.9783404127774769,-0.3963557582559998,-0.3963557582559998,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2780035306905757e-06,9.05530715693243e-06,3.818134371020083e-18,0.00040004000533409075,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.0009999999997526432,0.011506413456874975,0.9953484216833002,0.0020248678703762243,flat
fine,0.698671465671,0.30132853432899986,1.979415900985123,-0.39734293134200027,-0.39734293134200027,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2779649060453116e-06,9.055142471846048e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.0014935865427526673,0.011999999999875,0.9953452434869263,0.0020262545961911706,flat
fine,0.699,0.301,1.980132030376174,-0.3980000000000001,-0.3980000000000001,False,1.0,4.163336342344337e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2779377259769485e-06,9.05502700497362e-06,3.181778642516736e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.0018221208717525972,0.01232853432887493,0.9953430069839726,0.002027230440491586,flat
fine,0.699177879128,0.3008221208719999,1.980519858862222,-0.398355758256,-0.398355758256,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2779225186367396e-06,9.054962533993934e-06,3.818134371020083e-18,0.0004000400053340917,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.001999999999752644,0.012506413456874976,0.9953417556479783,0.002027776431828355,flat
fine,0.7,0.29999999999999993,1.9823131728623846,-0.40000000000000013,-0.40000000000000013,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277847745100334e-06,9.054646712328199e-06,4.4544900995234305e-18,0.00040004000533409075,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.002822120871752598,0.01332853432887493,0.9953356028550618,0.002030461069798964,flat
fine,0.700177879128,0.29982212087200005,1.9827013698371836,-0.40035575825599995,-0.40035575825599995,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.27783059437797e-06,9.05457451252859e-06,4.4544900995234305e-18,0.0004000400053340933,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.002999999999752645,0.013506413456874977,0.9953341915835463,0.0020310768499081293,flat
fine,0.701,0.29900000000000015,1.984496393623995,-0.4019999999999997,-0.4019999999999997,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2777468262487436e-06,9.054222919146316e-06,3.818134371020083e-18,0.00040004000533409075,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.003822120871752599,0.014328534328874931,0.9953272985383185,0.002034084504922126,flat
fine,0.701177879128,0.29882212087199994,1.9848849619940547,-0.40235575825600006,-0.40235575825600006,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2777277266944487e-06,9.05414296862879e-06,3.818134371020083e-18,0.00040004000533409075,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.003999999999752646,0.014506413456874978,0.9953257268740612,0.0020347702749740977,flat
fine,0.702,0.29800000000000004,1.98668170904928,-0.4039999999999999,-0.4039999999999999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.27763493827125e-06,9.053755500850448e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.0048221208717526,0.015328534328874932,0.9953180914187083,0.002038101896729949,flat
fine,0.702177879128,0.2978221208720001,1.9870706517421386,-0.4043557582560001,-0.4043557582560001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2776138842312213e-06,9.053667777078923e-06,5.090845828026778e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.004999999999752647,0.015506413456874979,0.9953163588866648,0.002038857865869432,flat
fine,0.703,0.29700000000000015,1.9888691356453547,-0.406,-0.406,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2775120494349427e-06,9.053244331141795e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.005822120871752601,0.016328534328874933,0.9953079788274654,0.002042514420649171,flat
fine,0.703177879128,0.29682212087199994,1.9892584556098483,-0.4063557582560002,-0.4063557582560002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.27748903513844e-06,9.053148811612057e-06,4.4544900995234305e-18,0.0004000400053340917,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.005999999999752648,0.01650641345687498,0.9953060849419231,0.0020433408028749773,flat
fine,0.704,0.29599999999999993,1.9910586900396907,-0.40800000000000014,-0.40800000000000014,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2773781274962863e-06,9.052689282740857e-06,4.1363122352717565e-18,0.0004000400053340933,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.006822120871752602,0.017328534328874934,0.9952969580479039,0.002047323274140103,flat
fine,0.704177879128,0.29582212087199994,1.9914483902462239,-0.40835575825599996,-0.40835575825599996,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277353147314599e-06,9.052585944659066e-06,3.818134371020083e-18,0.00040004000533408945,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.0069999999997526485,0.01750641345687498,0.9952949023337827,0.002048220279012831,flat
fine,0.705,0.29499999999999993,1.9932503889816524,-0.41000000000000003,-0.41000000000000003,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2772331402954454e-06,9.053045009511e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.007822120871752603,0.018328534328874935,0.9952850263642676,0.002052529655393091,flat
fine,0.705177879128,0.294822120872,1.9936404724224759,-0.41035575825600024,-0.41035575825600024,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2772061884366234e-06,9.053165033648175e-06,3.818134371020083e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.00799999999975265,0.01850641345687498,0.9952828083319878,0.0020534974990033712,flat
fine,0.706,0.29400000000000004,1.9954442493440592,-0.4119999999999999,-0.4119999999999999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.27713207530955e-06,9.053702121632308e-06,4.4544900995234305e-18,0.00040004000533409075,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.008822120871752603,0.019328534328874936,0.9952767090538861,0.002056158944491466,flat
fine,0.706177879128,0.2938221208719999,1.9958347190335488,-0.4123557582559999,-0.4123557582559999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2771613607949095e-06,9.053814508386291e-06,3.818134371020083e-18,0.00040004000533408945,1.0,0.25,1.2212453270876722e-15,True,False,False,False,3e-06,5e-12,0.00899999999975265,0.019506413456874983,0.9952791191677925,0.0020551072792676234,flat
fine,0.707,0.29300000000000004,1.9976402881247686,-0.4139999999999999,-0.4139999999999999,False,1.0,4.163336342344337e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2772922650331236e-06,9.054316245676515e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.009822120871752604,0.020328534328874936,0.9952898920586181,0.0020504065057568056,flat
fine,0.707177879128,0.29282212087200016,1.9980311470997085,-0.41435575825599974,-0.41435575825599974,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277319624836979e-06,9.054420972315423e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.009999999999752651,0.020506413456874983,0.9952921436263619,0.0020494240358769045,flat
fine,0.708,0.29200000000000004,1.999838522448283,-0.4159999999999999,-0.4159999999999999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277441615994694e-06,9.05488725296861e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,8.881784197001252e-16,True,False,False,False,3e-06,5e-12,0.010822120871752605,0.021328534328874937,0.9953021827140173,0.0020450435146281217,flat
fine,0.708177879128,0.29182212087200005,2.0002297737681567,-0.41635575825599996,-0.41635575825599996,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2774670443919968e-06,9.054984296463317e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.010999999999752652,0.021506413456874984,0.9953042752783373,0.0020441304369742497,flat
fine,0.709,0.29100000000000004,2.002038969567383,-0.41800000000000015,-0.41800000000000015,False,1.0,7.632783294297951e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2775800954204353e-06,9.05541501366505e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.011822120871752606,0.02232853432887494,0.9953135783988589,0.0020400711004224534,flat
fine,0.709177879128,0.290822120872,2.0024306163146637,-0.4183557582559998,-0.4183557582559998,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277603586635214e-06,9.055504350798884e-06,4.4544900995234305e-18,0.00040004000533409075,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.011999999999752653,0.022506413456874985,0.9953155114973741,0.002039227614287978,flat
fine,0.71,0.2900000000000002,2.004241646864782,-0.41999999999999965,-0.41999999999999965,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2777076705995616e-06,9.055899396543197e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.012822120871752607,0.02332853432887494,0.9953240764918627,0.0020354903934807385,flat
coarse,0.711,0.2890000000000001,2.0064465718548115,-0.4219999999999999,-0.4219999999999999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2778243080069356e-06,9.056340269184414e-06,3.818134371020083e-18,0.0004000400053340914,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.013822120871752608,0.02432853432887494,0.995333674299441,0.002031302556703693,flat
coarse,0.712,0.28800000000000014,2.0086537621851224,-0.4239999999999995,-0.4239999999999995,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2779299741072186e-06,9.056737497676816e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.014822120871752609,0.02532853432887494,0.9953423691218197,0.0020275087567102443,flat
coarse,0.713,0.2869999999999999,2.0108632356384257,-0.42600000000000005,-0.42600000000000005,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2780246349909034e-06,9.057090947062196e-06,4.4544900995234305e-18,0.0004000400053340917,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.01582212087175261,0.026328534328874942,0.9953501582230352,0.002024110176939224,flat
coarse,0.714,0.2860000000000001,2.0130750101342465,-0.4280000000000002,-0.4280000000000002,False,1.0,7.632783294297951e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2781082561457953e-06,9.057400480809934e-06,4.4544900995234305e-18,0.0004000400053340933,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.01682212087175261,0.027328534328874943,0.9953570388120757,0.002021108025887571,flat
coarse,0.715,0.285,2.0152891037307157,-0.4300000000000002,-0.4300000000000002,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278180803217698e-06,9.057665961058619e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.01782212087175261,0.028328534328874944,0.995363008105419,0.002018503509834323,flat
coarse,0.716,0.2839999999999998,2.0175055346263826,-0.4320000000000003,-0.4320000000000003,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278242240964803e-06,9.057887248603832e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.018822120871752612,0.029328534328874944,0.9953680632409392,0.0020162978704154253,flat
coarse,0.717,0.2829999999999999,2.0197243211620584,-0.43399999999999983,-0.43399999999999983,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2782925342075977e-06,9.058064203079328e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.019822120871752613,0.030328534328874945,0.9953722013560098,0.0020144923505566992,flat
coarse,0.718,0.282,2.0219454818226903,-0.436,-0.436,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2783316471209775e-06,9.058196682201847e-06,3.818134371020083e-18,0.00040004000533409075,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.020822120871752614,0.031328534328874946,0.9953754195291985,0.0020130882199245635,flat
coarse,0.72,0.28,2.02639500019072,-0.43999999999999995,-0.43999999999999995,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2783761877064206e-06,9.040134194110558e-06,4.4544900995234305e-18,0.00040004000533408945,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.022822120871752616,0.03332853432887495,0.9953790842570249,0.002011489257250192,flat
coarse,0.73,0.2700000000000001,2.048791525313849,-0.4599999999999999,-0.4599999999999999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2779154507465958e-06,9.05626369429025e-06,4.4544900995234305e-18,0.00040004000533409075,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.032822120871752625,0.04332853432887496,0.9953411740654082,0.0020280301920803734,flat
coarse,0.74,0.26,2.0714510391994847,-0.48,-0.48,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2779155365003706e-06,9.058066377968633e-06,2.545422914013389e-18,0.00040004000533409075,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.042822120871752634,0.053328534328874966,0.9953411811216771,0.0020280271132379463,flat
coarse,0.748,0.25199999999999995,2.089782425950128,-0.49600000000000005,-0.49600000000000005,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784750747950754e-06,9.04072350700334e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05082212087175264,0.06132853432887497,0.9953872204173,0.002007939378489372,flat
coarse,0.749,0.25100000000000006,2.0920872368211048,-0.49799999999999994,-0.49799999999999994,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.27849124328163e-06,9.042088221801256e-06,5.090845828026778e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.05182212087175264,0.062328534328874974,0.9953885507018305,0.002007358966331104,flat
coarse,0.75,0.2500000000000001,2.0943951023931953,-0.4999999999999998,-0.4999999999999998,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278495305373544e-06,9.060133874748848e-06,3.818134371020083e-18,0.00040004000533409265,1.0,0.25,1.2212453270876722e-15,True,False,False,False,3e-06,5e-12,0.05282212087175264,0.06332853432887497,0.9953888849154047,0.0020072131468050905,flat
coarse,0.751,0.24900000000000008,2.096706047185881,-0.5019999999999999,-0.5019999999999999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784872128410606e-06,9.060077734554194e-06,5.090845828026778e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.05382212087175264,0.06432853432887498,0.9953882190921552,0.0020075036498077275,flat
coarse,0.752,0.2480000000000001,2.0990200959485676,-0.5040000000000001,-0.5040000000000001,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278466916764478e-06,9.059973036445796e-06,5.090845828026778e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.054822120871752644,0.06532853432887498,0.9953865492025344,0.002008232234335975,flat
coarse,0.753,0.247,2.1013372736639426,-0.506,-0.506,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2784343676906528e-06,9.059819583743812e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.2212453270876722e-15,True,False,False,False,3e-06,5e-12,0.055822120871752645,0.06632853432887498,0.995383871166097,0.0020094006829277787,flat
coarse,0.754,0.24599999999999994,2.103657605551395,-0.5080000000000002,-0.5080000000000002,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2783895156038323e-06,9.059617177772997e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.056822120871752646,0.06732853432887498,0.9953801808490047,0.0020110108027689656,flat
coarse,0.755,0.24500000000000013,2.1059811170704963,-0.5099999999999999,-0.5099999999999999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278332310162939e-06,9.059365617701244e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.2212453270876722e-15,True,False,False,False,3e-06,5e-12,0.05782212087175265,0.06832853432887498,0.9953754740834528,0.002013064417236142,flat
coarse,0.756,0.24400000000000008,2.1083078339245485,-0.512,-0.512,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278262700385409e-06,9.05906470057195e-06,5.090845828026778e-18,0.00040004000533409265,1.0,0.25,1.1102230246251565e-15,True,False,False,False,3e-06,5e-12,0.05882212087175265,0.06932853432887498,0.9953697466415574,0.0020155633773086957,flat
coarse,0.757,0.24299999999999988,2.1106377820641913,-0.5140000000000002,-0.5140000000000002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278180634506499e-06,9.058714221180652e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.05982212087175265,0.07032853432887498,0.995362994223677,0.0020185095666838673,flat
coarse,0.758,0.24199999999999988,2.11297098769108,-0.5160000000000002,-0.5160000000000002,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278086060504942e-06,9.058313971868663e-06,4.4544900995234305e-18,0.0004000400053340917,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.06082212087175265,0.07132853432887498,0.9953552125015597,0.002021904882971095,flat
coarse,0.759,0.24100000000000005,2.1153074772616316,-0.518,-0.518,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277978925711521e-06,9.057863742982362e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.2212453270876722e-15,True,False,False,False,3e-06,5e-12,0.06182212087175265,0.07232853432887498,0.9953463970860303,0.002025751251810762,flat
coarse,0.76,0.24000000000000013,2.1176472774908404,-0.5199999999999998,-0.5199999999999998,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2778591767555644e-06,9.057363322447755e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.06282212087175265,0.07332853432887498,0.9953365435224795,0.0020300506288637,flat
coarse,0.761,0.23899999999999985,2.119990415356163,-0.5219999999999999,-0.5219999999999999,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2777267597589936e-06,9.056812495956267e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.06382212087175265,0.07432853432887498,0.9953256473067185,0.0020348049929144953,flat
coarse,0.762,0.23799999999999985,2.122336918101475,-0.5240000000000002,-0.5240000000000002,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.277581620281795e-06,9.056211046817218e-06,3.818134371020083e-18,0.00040004000533409075,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.06482212087175265,0.07532853432887499,0.9953137038803801,0.0020400163479002593,flat
coarse,0.763,0.23699999999999996,2.12468681324111,-0.5259999999999998,-0.5259999999999998,False,1.0,7.632783294297951e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2774237031185487e-06,9.056832169613135e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.5543122344752192e-15,True,False,False,False,3e-06,5e-12,0.06582212087175265,0.07632853432887499,0.9953007086140587,0.002045686730289626,flat
coarse,0.764,0.23600000000000007,2.1270401285639666,-0.5279999999999995,-0.5279999999999995,False,1.0,6.938893903907228e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2774117829421617e-06,9.057524184927192e-06,3.818134371020083e-18,0.0004000400053340917,1.0,0.25,1.5543122344752192e-15,True,False,False,False,3e-06,5e-12,0.06682212087175265,0.07732853432887499,0.9952997276671107,0.0020461147617908686,flat
coarse,0.765,0.235,2.1293968921376973,-0.53,-0.53,False,1.0,5.551115123125783e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2775795457796445e-06,9.058166942592448e-06,4.4544900995234305e-18,0.00040004000533409075,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.06782212087175266,0.07832853432887499,0.9953135331686643,0.002040090836136703,flat
coarse,0.766,0.2340000000000001,2.1317571323129756,-0.5319999999999998,-0.5319999999999998,False,1.0,4.163336342344337e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2777348776410587e-06,9.058760224887308e-06,4.4544900995234305e-18,0.00040004000533409265,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.06882212087175266,0.07932853432887499,0.9953263153118719,0.0020345135196108153,flat
coarse,0.767,0.2329999999999999,2.1341208777278498,-0.5340000000000003,-0.5340000000000003,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2778777232487427e-06,9.059303811917046e-06,4.4544900995234305e-18,0.00040004000533409075,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.06982212087175266,0.08032853432887499,0.9953380696385095,0.0020293847402587132,flat
coarse,0.768,0.2319999999999999,2.136488157312172,-0.536,-0.536,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.2780080268171676e-06,9.059797481145732e-06,3.818134371020083e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.07082212087175266,0.08132853432887499,0.9953487916417751,0.002024706448615913,flat
coarse,0.769,0.231,2.1388590002921233,-0.538,-0.538,False,1.0,6.245004513516506e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.278125731527946e-06,9.060241007601149e-06,4.4544900995234305e-18,0.000400040005334092,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.07182212087175266,0.08232853432887499,0.9953584767229909,0.00202048063661866,flat
coarse,0.77,0.22999999999999995,2.1412334361948187,-0.5399999999999999,-0.5399999999999999,False,1.0,4.163336342344337e-17,0.0,16,48,0.875,1.0,0.5,False,True,True,2.27823078042105e-06,9.060634163722184e-06,3.818134371020083e-18,0.00040004000533409075,1.0,0.25,1.3322676295501878e-15,True,False,False,False,3e-06,5e-12,0.07282212087175266,0.08332853432887499,0.9953671202648332,0.0020167093056708886,flat
