step,full_r1,parallel_r1,perp_r1,cross_r1,full_r2,parallel_r2,perp_r2,cross_r2,full_r3,parallel_r3,perp_r3,cross_r3,full_r4,parallel_r4,perp_r4,cross_r4,full_r5,parallel_r5,perp_r5,cross_r5
3186,0.31699879078031573,0.31365480291105075,0.27194195575313707,0.3572203952674567,0.3100189779021235,0.2131630876369326,0.24971768513409662,0.305008600972662,0.3100187720493357,0.1421087250912882,0.11789111262284624,0.2673668767287643,0.3025328067553962,0.14210872509128816,0.06344673662723052,0.21944506973492478,2.648768310600205e-09,2.4108823577718774e-09,1.2581008564881041e-09,2.255238952112198e-09
3187,0.3169987958106646,0.3136548072640459,0.27194195115407893,0.35722039728293153,0.31001898069340483,0.21316308730871603,0.24971767009572518,0.3050085847403274,0.3100187738322792,0.1421087248724772,0.11789112777042877,0.2673668943373808,0.3025327960462624,0.1421087248724771,0.06344669223315838,0.21944506712505235,1.236529962982835e-09,2.6496148355786687e-09,8.692790229622455e-10,3.009252742839753e-09
3188,0.31699880216005966,0.3136548106801465,0.2719419490485213,0.3572204009325992,0.31001898346150064,0.2131630884875049,0.24971765589786274,0.30500856752338296,0.3100187747051475,0.14210872565833643,0.11789114006457799,0.26736691067727814,0.3025327848239267,0.14210872565833643,0.06344664791635476,0.21944506011619308,3.2834192774244982e-09,2.153431051269955e-09,1.9376867015202706e-09,2.459634945768305e-09
3189,0.3169988096479649,0.31365481320198824,0.2719419494078136,0.3572204060709259,0.31001898608675227,0.21316309114921017,0.24971764280500566,0.3050085497158455,0.310018774699178,0.14210872743280661,0.11789114894946454,0.26736692551848695,0.30253277339122714,0.1421087274328066,0.06344660475627051,0.2194450488266358,9.905334864309745e-10,1.7387895621827775e-09,1.262605826217594e-09,4.081454389669784e-09
3190,0.31699881806522834,0.3136548148941636,0.27194195213996486,0.35722041251469366,0.31001898845571324,0.21316309523044363,0.24971763105171227,0.3050085317242015,0.31001877386728555,0.14210873015362888,0.11789115396431549,0.2673669386719296,0.30253276205390783,0.14210873015362885,0.06344656379309424,0.21944503348677866,2.9204709699114283e-09,1.2660364218395265e-09,2.0582701124420614e-09,2.5012482906416132e-09
3191,0.3169988271798846,0.31365481584133076,0.2719419570925984,0.357220420048139,0.31001899046432607,0.21316310063049743,0.24971762083668061,0.3050085139566391,0.3100187722822496,0.1421087337536648,0.11789115475473835,0.267366949994045,0.30253275111248196,0.14210873375366476,0.06344652600075176,0.21944501443210176,2.469642195347796e-09,1.9869366790321857e-09,2.140511087783246e-09,1.0449006175271537e-09
3192,0.3169988367435094,0.31365481614581203,0.2719419640574588,0.35722042842890334,0.31001899202059185,0.21316310721429152,0.2497176123178116,0.30500849681232445,0.31001877003461237,0.14210873814286087,0.11789115108116174,0.2673669593901708,0.3025327408543043,0.1421087381428608,0.0634464922618793,0.21944499209343607,3.6317769728139857e-09,1.469930218885517e-09,2.2325592771057696e-09,4.062266738968096e-09
3193,0.3169988464979596,0.313654815924752,0.2719419727763487,0.3572204373946402,0.31001899304672637,0.2131631148162022,0.24971760560838518,0.3050084806710052,0.31001876723030247,0.14210874321080127,0.11789114282419394,0.2673669668166091,0.3025327315460663,0.14210874321080127,0.06344646334541437,0.21944496698480623,3.198492715931134e-09,1.2795554814146708e-09,2.0370466421521784e-09,2.1659129546593377e-09
3194,0.31699885618230556,0.31365481530691186,0.2719419829483164,0.3572204466700875,0.3100189934808103,0.2131631232446623,0.2497176007744322,0.3050084658832046,0.31001876398797235,0.1421087488297747,0.1178911299867824,0.2673669722813277,0.3025327234268991,0.14210874882977462,0.06344643988736891,0.2194449396891887,1.511235529111439e-09,1.6691702886481592e-09,1.626404205164372e-09,3.860803809084797e-09
3195,0.31699886553977874,0.31365481442918586,0.27194199423790344,0.3572204559744227,0.3100189932779654,0.21316313228740782,0.24971759783336792,0.3050084527612642,0.31001876043606186,0.1421087548582717,0.1178911126931461,0.2673669758432936,0.30253271670227244,0.14210875485827168,0.06344642237526203,0.21944491084257764,3.6984566842477538e-09,2.172129417366549e-09,1.460312355646219e-09,4.455017336144981e-09
3196,0.3169988743245528,0.31365481343294344,0.2719420062842279,0.35722046502870847,0.3100189924110803,0.21316314171723197,0.24971759675391475,0.3050084415714664,0.310018756709625,0.14210876114482113,0.11789109118453263,0.2673669776104724,0.3025327115388427,0.14210876114482107,0.06344641113659404,0.2194448811167953,3.195120864480657e-09,1.7049634886080315e-09,1.965324081819761e-09,1.9253423042417993e-09
3197,0.31699888230816553,0.3136548124602791,0.2719420187106484,0.3572204735632195,0.310018990871093,0.21316315129807967,0.2497175974572977,0.30500843252742305,0.310018752946961,0.14210876753205293,0.11789106581193651,0.2673669777365473,0.30253270806036886,0.14210876753205284,0.06344640633162342,0.21944485120150373,1.2611755814414778e-09,2.010009496966875e-09,2.2066797306880653e-09,2.8807153129622015e-09
3198,0.31699888928543046,0.3136548116502845,0.2719420311347622,0.3572204813244706,0.31001898866685274,0.2131631607913343,0.24971759981967986,0.305008425784906,0.3100187492861398,0.1421087738608894,0.11789103702599675,0.26736697641646684,0.3025327063448095,0.14210877386088935,0.06344640795060345,0.21944482178590505,2.6042743487036838e-09,1.7749302241177375e-09,1.958743248420252e-09,2.4009748287912563e-09
3199,0.3169988950796761,0.313654811135431,0.27194204317846576,0.3572204880817569,0.31001898582456433,0.21316316996211687,0.24971760367575954,0.3050084214382345,0.3100187458615025,0.14210877997474441,0.11789100536435952,0.26736697388094455,0.30253270642265756,0.14210877997474436,0.06344641581551348,0.2194447935406098,1.590980945438829e-09,1.4811406093020436e-09,2.2325566013829423e-09,3.0951736395113545e-09
3200,0.3169988995471803,0.3136548110381569,0.27194205447781367,0.3572204936330379,0.31001898238683084,0.21316317858543818,0.24971760882342608,0.3050084195183042,0.3100187428002354,0.1421087857236253,0.11789097143685823,0.2673669703900591,0.30253270827654705,0.14210878572362523,0.06344642958619508,0.2194447671001495,2.7969821872886575e-09,2.318980777579804e-09,1.2568325700949477e-09,2.0429426637865845e-09
3201,0.31699890258069513,0.3136548114677551,0.27194206469242466,0.357220497810021,0.3100189784113227,0.21316318645204535,0.24971761502934572,0.30500841999229944,0.31001874021911957,0.14210879096803003,0.1178909359089195,0.26736696622614414,0.30253271184213737,0.14210879096803003,0.06344644877069888,0.21944474304659103,3.850546757790456e-09,1.6978333637332197e-09,1.306199626675089e-09,3.6151433784254565e-09
3202,0.3169989041119684,0.31365481251763,0.27194207351418576,0.3572205004823109,0.31001897396909545,0.21316319337380388,0.24971762203532155,0.30500842276507584,0.31001873822154036,0.1421087955825357,0.11789089948364274,0.2673669616861494,0.30253271701023293,0.1421087955825357,0.06344647273953127,0.21944472189467037,3.2367201706811076e-09,8.911142756806523e-10,7.708746366450966e-10,2.139186645688509e-09
3203,0.3169989041132145,0.31365481426299957,0.27194208067503944,0.3572205015605296,0.310018969142605,0.21316319918848617,0.24971762956525786,0.3050084276821708,0.3100187368948483,0.14210879945899055,0.11789086288303662,0.2673669570736879,0.30253272363007816,0.14210879945899052,0.06344650074339099,0.2194447040788283,1.9102248459346715e-09,2.1545820915584432e-09,2.332989643320785e-09,2.804037534684627e-09
3204,0.31699890259748975,0.3136548167590935,0.27194208595364955,0.357220500998325,0.3100189640234626,0.21316320376383552,0.24971763733253516,0.3050084345343409,0.3100187363081366,0.1421088025092235,0.11789082682890904,0.26736695269097427,0.3025327315137209,0.1421088025092235,0.06344653193390126,0.21944468994246716,1.4996985755236544e-09,1.2880727945431004e-09,1.3331231399408756e-09,2.7056212195151337e-09
3205,0.3169988996179883,0.3136548200398943,0.2719420891807888,0.3572204987932333,0.31001895870999485,0.21316320700081512,0.24971764504760618,0.3050084430635027,0.3100187365104983,0.14210880466720993,0.11789079202391839,0.26736694883087286,0.302532740441329,0.14210880466720988,0.06344656538676487,0.21944467972969686,3.076791224658066e-09,1.329448856844583e-09,1.5615652773094984e-09,2.475346649672336e-09
3206,0.3169988952662742,0.3136548241174459,0.2719420902433134,0.3572204949863767,0.3100189533046705,0.21316320883595183,0.24971765242560673,0.3050084529699039,0.31001873752980524,0.1421088058906344,0.11789075913327993,0.2673669457692632,0.30253275016730363,0.14210880589063435,0.06344660012671301,0.21944467357976477,4.365095910439152e-09,1.169392678148734e-09,1.1344974031290726e-09,3.1296463517084434e-09
3207,0.316998889669517,0.3136548289817485,0.2719420890866368,0.3572204896610182,0.3100189479114671,0.21316320924273147,0.24971765919378727,0.3050084639203325,0.31001873937203733,0.14210880616182078,0.11789072876760374,0.2673669437579218,0.302532760427025,0.14210880616182078,0.06344663515357779,0.21944467152429195,2.503955446629181e-09,3.320569404970299e-09,9.865968882330767e-10,2.6972827242701294e-09
3208,0.3169988829867998,0.3136548346012276,0.2719420857156442,0.35722048294001324,0.31001894263324264,0.2131632082320057,0.2497176650985633,0.3050084755571303,0.31001874202116786,0.14210880548800364,0.11789070146730385,0.2673669430180984,0.30253277094404035,0.14210880548800361,0.06344666946878977,0.21944467348736443,1.9895779846627362e-09,1.9896536629057637e-09,1.8251125933475287e-09,2.3483002903681525e-09
3209,0.316998875404619,0.31365484092376883,0.27194208019404487,0.35722047498224474,0.31001893756919374,0.2131632058514164,0.24971766991201028,0.3050084875077797,0.3100187454396087,0.14210880390094402,0.11789067768897706,0.2673669437349583,0.3025327814375048,0.14210880390094402,0.06344670210160394,0.21944467928845363,2.680462837542491e-09,2.424647490688266e-09,1.6071653761563016e-09,2.326186750353291e-09
3210,0.3169988671316941,0.31365484787827996,0.2719420726421877,0.357220465978136,0.31001893281246057,0.21316320218385396,0.24971767343763415,0.3050084993947972,0.3100187495691907,0.14210880145590243,0.11789065779409223,0.26736694605302214,0.3025327916296716,0.1421088014559024,0.06344673213436595,0.21944468864806302,3.2220081507300464e-09,9.666462115271589e-10,7.631531840308179e-10,3.1236366775009735e-09
3211,0.3169988583932333,0.3136548553767379,0.2719420632334121,0.35722045614437065,0.3100189284479439,0.2131631973450019,0.24971767551526983,0.3050085108456774,0.31001875433265197,0.14210879823000103,0.11789064204026754,0.2673669500727172,0.30253280125323534,0.142108798230001,0.0634467587261636,0.2194447011959309,2.124569909322063e-09,8.74055833551723e-10,2.0035804880220545e-09,3.4338186118453405e-09
3212,0.31699884942481527,0.3136548633166613,0.27194205218904494,0.35722044571796624,0.31001892455038393,0.2131631914800386,0.249717676024991,0.3050085215026263,0.31001875963560016,0.14210879432002557,0.11789063057534584,0.26736695584812487,0.30253281005833293,0.14210879432002552,0.0634467811342537,0.219444716481551,1.6066218038174995e-09,1.2489097760437602e-09,2.289804261269399e-09,2.945598449947166e-09
3213,0.31699884046604476,0.31365487158393734,0.27194203977217973,0.35722043494985856,0.3100189211827267,0.21316318475958554,0.24971767488993002,0.3050085310318235,0.3100187653689012,0.14210878983972358,0.11789062343439834,0.2673669633859646,0.3025328178190179,0.14210878983972355,0.06344679873272598,0.21944473398671163,1.7572098798668567e-09,2.2707308447932065e-09,7.883398280524829e-10,4.151197138396553e-09
3214,0.316998831754164,0.31365488005593284,0.2719420262804216,0.35722042409817795,0.3100189183947963,0.21316317737502422,0.24971767207795087,0.30500853913198656,0.31001877141147394,0.14210878491668266,0.1178906205397138,0.2673669726458406,0.3025328243390478,0.14210878491668263,0.06344681102793215,0.2194447531397118,1.7100861946033908e-09,2.3910366596553602e-09,2.047154931587989e-09,3.732558984317544e-09
3215,0.31699882351777653,0.3136548886047929,0.2719420120377849,0.35722041342138544,0.31001891622223715,0.21316316953329711,0.2497176676021294,0.3050085455420034,0.3100187776334512,0.14210877968886454,0.11789062170374744,0.26736698354172306,0.30253282945682564,0.1421087796888645,0.06344681767030665,0.21944477333085827,4.257810544174442e-09,2.6307039910192195e-09,1.593830260327365e-09,4.285938709167967e-09
3216,0.31699881597085916,0.313654897100853,0.27194199738597447,0.35722040317146303,0.31001891468569065,0.21316316145134423,0.24971766152004946,0.30500855004745386,0.3100187838997092,0.142108774300896,0.11789062663492951,0.2673669959446227,0.30253283304938355,0.14210877430089597,0.06344681846229787,0.21944479392883195,2.010956588404819e-09,1.2782750292802065e-09,1.9673709332002e-09,4.666227581371624e-09
3217,0.3169988093072137,0.3136549054160619,0.27194198267527564,0.35722039358732666,0.31001891379012825,0.21316315335032004,0.2497176539319329,0.30500855248584824,0.31001879007374883,0.14210876890021323,0.11789063494615672,0.2673670096863713,0.3025328350353028,0.14210876890021315,0.06344681336223673,0.21944481429748114,9.235841775115682e-10,1.0686457633689436e-09,9.304731181379362e-10,1.5856252722685466e-09
3218,0.31699880369550315,0.31365491342733487,0.27194196825530115,0.3572203848886431,0.3100189135242882,0.21316314544974443,0.24971764497766982,0.30500855275046485,0.3100187960219009,0.1421087636331628,0.11789064616572464,0.2673670245644041,0.3025328353765086,0.14210876363316274,0.06344680248407619,0.21944483381259788,4.597967887165897e-09,1.287829964337765e-09,1.8931462816490422e-09,2.4657499315863504e-09
3219,0.3169987992749992,0.3136549210197429,0.2719419544658345,0.3572203772702021,0.31001891386021574,0.21316313796174316,0.24971763483282894,0.30500855079268935,0.3100188016177492,0.14210875864116196,0.11789065975039008,0.26736704034740416,0.30253283407889825,0.14210875864116188,0.0634467860930433,0.21944485187823673,1.6268322516868278e-09,6.921553106141847e-10,2.6718660931328154e-09,2.8185682093725527e-09
3220,0.31699879615214466,0.3136549280894592,0.27194194162801033,0.35722037089699143,0.31001891475302423,0.213163131085528,0.24971762370376485,0.3050085466228117,0.3100188067465504,0.14210875405701848,0.117890675100206,0.26736705678165534,0.3025328311917945,0.14210875405701848,0.06344676459735442,0.21944486794214807,2.6097026535870892e-09,2.250557391182944e-09,1.0785563616767695e-09,3.2815103639892408e-09
3221,0.3169987943980177,0.31365493454638627,0.27194193003605827,0.3572203659000967,0.3100189161411314,0.21316312500226003,0.24971761182195598,0.30500854030926994,0.31001881130927694,0.14210875000150644,0.11789069157472566,0.2673670735979277,0.3025328268062536,0.14210875000150644,0.06344673853624529,0.21944488150992925,2.0203341229994123e-09,1.9743824393503907e-09,2.414965947100163e-09,2.8029002803782576e-09
3222,0.3169987940467579,0.31365494031639946,0.2719419199498252,0.3572203623735298,0.31001891794731745,0.2131631198704288,0.24971759943772798,0.3050085319763766,0.3100188152258322,0.1421087465802857,0.11789070851013729,0.2673670905187131,0.3025328210522817,0.14210874658028566,0.06344670856466197,0.2194448921575335,1.908883006974234e-09,1.4748610334059431e-09,8.496448146104199e-10,3.1633779079693484e-09
3223,0.3169987950949871,0.3136549453431525,0.2719419115882639,0.35722036037206345,0.3100189200808845,0.21316311582186614,0.24971758681353554,0.30500852180059845,0.31001881843704177,0.14210874388124392,0.11789072523687574,0.2673671072656151,0.3025328140950428,0.14210874388124392,0.06344667543504559,0.2194448995418208,1.738798395129443e-09,1.6157964863801836e-09,2.0691288284708903e-09,2.893868676036198e-09
3224,0.31699879750222515,0.3136549495893936,0.271941905124043,0.35722035991010764,0.31001892244094664,0.2131631129584877,0.2497175742169729,0.3050085100054938,0.3100188209052646,0.14210874197232493,0.11789074109723921,0.26736712356669196,0.3025328061301636,0.1421087419723249,0.06344663997671096,0.2194449034088852,3.062806123148545e-09,1.5514397489864433e-09,1.6606870653302395e-09,2.991977006263999e-09
3225,0.3169988011922942,0.31365495303777596,0.27194190067942386,0.35722036096167054,0.3100189249205755,0.21316311134985302,0.2497175619137119,0.30500849685546305,0.31001882261383445,0.1421087408999019,0.11789075546255572,0.2673671391635715,0.30253279737827743,0.14210874089990183,0.06344660307338537,0.2194449035999691,3.0031606999864107e-09,1.8077499368796522e-09,2.214959178386922e-09,2.6478879712192257e-09
3226,0.31699880605565106,0.31365495569113233,0.2719418983234871,0.3572203634613739,0.31001892741124193,0.2131631110315932,0.24971755016054012,0.30500848264847313,0.31001882356575816,0.1421087406877286,0.1178907677494464,0.26736715381813825,0.30253278807894823,0.1421087406877286,0.063446565639512,0.21944490005481798,2.762392613430417e-09,2.35972210645395e-09,1.9627890396810452e-09,1.5032574107479494e-09
3227,0.31699881195258933,0.31365495757222156,0.27194189807077984,0.3572203673065043,0.3100189298070006,0.2131631120047436,0.24971753919869183,0.30500846770796536,0.31001882378217704,0.14210874133649554,0.1178907774347698,0.26736716731863347,0.3025327784841487,0.1421087413364955,0.06344652859595136,0.21944489281241816,1.8663049733481228e-09,2.218799509052323e-09,1.5552335077248103e-09,3.000129267980703e-09
3228,0.31699881871721197,0.3136549587229528,0.2719418998814018,0.3572203723600276,0.31001893200801545,0.2131631142359941,0.24971752924763702,0.3050084523741603,0.3100188233009094,0.14210874282399583,0.11789078406886407,0.26736717948500294,0.3025327688514664,0.1421087428239958,0.0634464928457247,0.21944488200911683,3.811683516528089e-09,1.5448111906784313e-09,1.3081999517553117e-09,1.546788672520771e-09
3229,0.31699882616206154,0.3136549592031127,0.27194190366251514,0.35722037845448135,0.3100189339232871,0.21316311765883728,0.24971752049948992,0.30500843699499175,0.31001882217516286,0.14210874510589136,0.11789078728675176,0.2673671901733621,0.3025327594372183,0.1421087451058913,0.06344645925043643,0.2194448678741938,2.671958938632244e-09,2.4632441447404097e-09,2.584668077591282e-09,2.864122636055933e-09
3230,0.3169988340832857,0.3136549590886384,0.27194190927122974,0.35722038539663775,0.31001893547265647,0.21316312217558447,0.2497175131141808,0.30500842191691596,0.31001882047232276,0.14210874811705612,0.1178907868170341,0.2673671992794689,0.3025327504896636,0.1421087481170561,0.06344642860798927,0.21944485072303105,1.9687177226539027e-09,1.5043999904749703e-09,1.6493005799189394e-09,2.8157500767101326e-09
3231,0.3169988422661905,0.3136549584694805,0.2719419165187737,0.3572203929728072,0.3100189365882369,0.2131631276601845,0.24971750721550945,0.3050084074758344,0.3100188182726379,0.14210875177345617,0.11789078248825484,0.26736720674112296,0.30253274224248705,0.1421087517734561,0.0634464016321665,0.21944483094807227,3.0963576859445015e-09,1.8198135909276324e-09,2.0908727874042593e-09,3.2364478009067327e-09
3232,0.31699885049103316,0.3136549574471192,0.2719419251758299,0.3572204009546349,0.31001893721544044,0.2131631339617671,0.24971750288817787,0.30500839398836804,0.3100188156676446,0.14210875597451122,0.1178907742325909,0.2673672125394323,0.3025327349087286,0.14210875597451117,0.06344637893460207,0.2194448090078348,3.5034287252405435e-09,2.0816226155325586e-09,1.0299063270157e-09,3.2988569233212367e-09
3233,0.3169988585388962,0.31365495613179906,0.2719419349788863,0.35722040910523517,0.3100189373137001,0.2131631409088101,0.2497175001758705,0.30500838174370754,0.3100188127582437,0.1421087606058732,0.1178907620867908,0.2673672166989291,0.3025327286753122,0.1421087606058732,0.06344636100959165,0.21944478541427628,3.5447268014771285e-09,2.2236335707040114e-09,2.1150325434161302e-09,3.2643703283647756e-09
3234,0.3169988661974891,0.3136549546395599,0.271941945637429,0.3572204171854998,0.31001893685694487,0.21316314831381739,0.24971749908042695,0.30500837099625205,0.3100188096524195,0.14210876554254473,0.1178907461903631,0.26736721928653967,0.30253272369831563,0.1421087655425447,0.06344634822211905,0.21944476071886493,2.925751723176319e-09,1.234316492720452e-09,2.1769145711262217e-09,1.9941288284018254e-09
3235,0.3169988732667248,0.3136549530891451,0.27194195684178,0.3572204249604142,0.31001893583382995,0.21316315597838212,0.24971749956211936,0.3050083619592219,0.3100188064626471,0.14210877065225463,0.11789072678108034,0.2673672204094478,0.30253272009910315,0.14210877065225458,0.06344634079938495,0.21944473549773122,2.933005752456969e-09,2.0416868374445874e-09,1.892787640106118e-09,2.1508253138264714e-09
3236,0.3169988795639189,0.31365495159886436,0.2719419682713674,0.3572204322052101,0.31001893424770116,0.21316316369849275,0.24971750154101624,0.3050083547994005,0.31001880330307197,0.14210877579899497,0.1178907041879405,0.2673672202119143,0.30253271796140924,0.14210877579899497,0.06344633882603115,0.21944471033629603,2.4117978546878278e-09,2.6385311320479125e-09,1.4539682733788837e-09,1.0535847553755104e-09
3237,0.3169988849284863,0.3136549502834999,0.27194197960321187,0.3572204387111998,0.3100189321162771,0.21316317126994985,0.24971750489939237,0.3050083496331437,0.31001880028656975,0.1421087808466331,0.11789067882179043,0.26736721887114817,0.3025327173294504,0.14210878084663306,0.06344634224315053,0.21944468581379056,2.205361489831559e-09,1.2280633291612595e-09,2.264727092262321e-09,3.1958659870940696e-09
3238,0.31699888922600544,0.31365494925132975,0.27194199052040013,0.35722044429113564,0.3100189294710235,0.2131631784937402,0.24971750948510912,0.30500834652373837,0.3100187975217883,0.14210878566249327,0.117890651163877,0.2673672165923463,0.30253271820709815,0.14210878566249324,0.06344635085108133,0.21944466248806765,2.348368791410408e-09,2.750921684854433e-09,1.8412624112551534e-09,3.3504233174079712e-09
3239,0.31699889235155315,0.3136549486013519,0.27194200072032665,0.35722044878395987,0.310018926356219,0.21316318518123323,0.24971751511587012,0.30500834548017747,0.31001879511027763,0.14210879012082198,0.11789062175264077,0.26736721360303767,0.3025327205581313,0.14210879012082195,0.06344636431587358,0.21944464088110896,1.995228957536289e-09,1.998227969574469e-09,1.4096586764285643e-09,2.850112864242181e-09
3240,0.3169988942322315,0.3136549484207791,0.27194200992249185,0.3572204520588307,0.31001892282772503,0.21316319115906618,0.24971752158423913,0.3050083464573734,0.3100187931438086,0.14210879410604393,0.11789059116911857,0.2673672101468939,0.30253272430755185,0.1421087941060439,0.06344638217923042,0.21944462146560217,1.8750227562815166e-09,1.7459942582667806e-09,1.9031945103687273e-09,2.501375655626819e-09
3241,0.3169988948288178,0.3136549487828626,0.27194201787565175,0.3572204540183124,0.3100189189514714,0.21316319627358538,0.24971752866327315,0.30500834935778326,0.31001879170194924,0.1421087975157234,0.11789056002134263,0.26736720647716355,0.30253272934391623,0.14210879751572336,0.06344640387162984,0.21944460465292742,2.4550768799336174e-09,2.7866586586075893e-09,1.9509660184368445e-09,1.0143229963245753e-09
3242,0.31699889413650745,0.31365494974510405,0.2719420243641388,0.35722045460066154,0.3100189148017015,0.21316320039473519,0.2497175361126241,0.30500835403439874,0.31001879084997885,0.14210880026315653,0.11789052892815875,0.2673672028499161,0.30253273552261234,0.14210880026315653,0.06344642872825432,0.21944459078286135,3.630058270626219e-09,1.5881106864996589e-09,2.1074883270768963e-09,1.6635823873241016e-09
3243,0.3169988921847401,0.3136549513478977,0.2719420292131992,0.3572204537811556,0.31001891045902114,0.21316320341929582,0.24971754368494517,0.30500836029501033,0.31001879063719245,0.14210880227953035,0.11789049850289117,0.2673671995172701,0.3025327426699907,0.14210880227953035,0.06344645600728858,0.21944458011525378,1.7401642693990536e-09,1.2814493595404803e-09,8.937120301260865e-10,1.9404682917122614e-09
3244,0.31699888903611334,0.31365495361363216,0.27194203229320923,0.3572204515724323,0.3100189060083012,0.21316320527338875,0.24971755113242863,0.3050083679076204,0.3100187910956338,0.14210880351559227,0.11789046933728431,0.2673671967207845,0.3025327505882263,0.14210880351559224,0.06344648491007875,0.21944457282387814,2.428320165886646e-09,1.1440043016533685e-09,1.5187904949774222e-09,3.280047351023275e-09
3245,0.3169988847844303,0.31365495654627384,0.2719420335226748,0.3572204480238441,0.31001890153649986,0.21316320591419027,0.24971755821330432,0.3050083766068562,0.3100187922392858,0.1421088039427933,0.11789044198614093,0.26736719468518794,0.30253275906078125,0.1421088039427933,0.06344651460261048,0.2194445689925986,1.9256137666764396e-09,2.0049104061051306e-09,6.089035989899461e-10,3.5961977865371593e-09
3246,0.31699887955193734,0.3136549601314399,0.2719420328699471,0.3572204432198535,0.31001889713047076,0.21316320533081615,0.24971756469813092,0.30500838610120823,0.31001879406372906,0.1421088035538772,0.11789041695305572,0.2673671936126095,0.30253276785831745,0.14210880355387717,0.06344654423773063,0.21944456861393793,2.477651368000812e-09,3.4495569522173293e-09,1.9298923617032993e-09,2.3736837702485616e-09
3247,0.31699887348582706,0.3136549643369475,0.27194203035361214,0.3572204372775108,0.31001889287482176,0.2131632035443569,0.24971757037570957,0.3050083960808903,0.31001879654625303,0.14210880236290444,0.11789039467760545,0.2673671936774499,0.30253277674489204,0.14210880236290438,0.0634465729775181,0.21944457159005656,2.620737048769633e-09,1.7820741372510152e-09,1.7366351048171632e-09,3.4150274914272126e-09
3248,0.31699886675411504,0.3136549691138289,0.2719420260415677,0.3572204303431015,0.3100188888499109,0.21316320060707364,0.24971757505847667,0.30500840622611863,0.31001879964640294,0.1421088004047156,0.11789037552432721,0.26736719502203626,0.3025327854842791,0.14210880040471555,0.06344660001521996,0.2194445777361043,2.6119934455853433e-09,2.1075419071485e-09,1.6067093471263817e-09,1.651193602467601e-09
3249,0.31699885954099666,0.31365497439777457,0.2719420200488118,0.3572204225880463,0.31001888513004944,0.21316319660077737,0.24971757858723045,0.3050084162155817,0.3100188033069087,0.1421087977338514,0.11789035977375284,0.2673671977531546,0.30253279384623755,0.14210879773385138,0.06344662459617469,0.21944458678582868,3.0918272491444004e-09,1.0145671926134836e-09,2.039812841282006e-09,3.6452098516103143e-09
3250,0.31699885204181905,0.3136549801109687,0.271942012534021,0.35722041420417716,0.3100188817820074,0.21316319163444766,0.24971758083507903,0.30500842573488346,0.3100188074549293,0.14210879442296492,0.11789034761572259,0.267367201939554,0.30253280161257007,0.1421087944229649,0.06344664603718705,0.21944459839927874,2.452782108893191e-09,2.328810659116111e-09,2.1452218499733945e-09,2.4349940760133667e-09
3251,0.3169988444577994,0.3136549861642588,0.271942003695011,0.357220405398513,0.3100188788639103,0.21316318584115151,0.24971758171050748,0.30500843448473314,0.3100188120035201,0.14210879056076753,0.11789033914513258,0.26736720761047245,0.3025328085828052,0.1421087905607675,0.06344666374385617,0.2194446121723795,1.530384121122945e-09,2.6331636433774005e-09,5.797207090050076e-10,3.611812319828848e-09
3252,0.3169988369906347,0.313654992459605,0.27194199376321343,0.3572203963876789,0.3100188764246258,0.21316317937435553,0.24971758115949377,0.3050084421886729,0.3100188168532106,0.14210878624957016,0.1178903343602104,0.2673672147552188,0.3025328145793604,0.14210878624957013,0.06344667722541798,0.21944462764811248,1.6151033639554476e-09,1.3024841000261955e-09,2.4399690628498727e-09,2.9433315779990088e-09
3253,0.316998829837147,0.31365499889273957,0.27194198299732075,0.3572203873921218,0.3100188745037198,0.21316317240372992,0.24971757916662476,0.30500844860014314,0.310018821893584,0.1421087816024865,0.11789033316334108,0.2673672233238102,0.30253281945205274,0.1421087816024864,0.06344668610673805,0.21944464432899105,2.4587751350984353e-09,2.1045611074868878e-09,1.780261579177039e-09,2.325805181786525e-09
3254,0.31699882318410355,0.3136550053559639,0.2719419716762696,0.35722037863026945,0.3100188731319775,0.2131631651105585,0.24971757575518944,0.30500845350870315,0.3100188270048117,0.14210877674037217,0.1178903353644024,0.26736723322863787,0.30253282308184104,0.14210877674037212,0.06344669013716096,0.21944466169049429,3.6064350201750905e-09,3.1601977059056887e-09,9.85147558098536e-10,3.4089162453815966e-09
3255,0.3169988172033505,0.31365501174101057,0.2719419600917569,0.35722037031279413,0.3100188723322447,0.21316315768287986,0.2497175709862559,0.30500845674525445,0.3100188320593357,0.1421087717885864,0.11789034068650124,0.2673672443471118,0.30253282538370946,0.14210877178858633,0.06344668919601305,0.21944467919509442,3.1649393061977945e-09,2.235343485474897e-09,1.4079645028962734e-09,3.775404152550279e-09
3256,0.31699881204738534,0.3136550179418949,0.27194194854048614,0.35722036263712814,0.31001887211974655,0.21316315031049013,0.24971756495676742,0.3050084581861369,0.3100188369244673,0.1421087668736599,0.11789034877394192,0.2673672565252027,0.30253282630862316,0.14210876687365986,0.06344668329464163,0.2194446963065082,2.529122479039055e-09,1.5009221321822451e-09,1.0736807483207257e-09,2.6640636236037405e-09
3257,0.3169988078454818,0.313655023857679,0.2719419373163494,0.35722035578237415,0.3100188724999816,0.2131631431799391,0.24971755779670973,0.3050084577559995,0.31001884146772307,0.14210876211995918,0.11789035920219781,0.26736726958178064,0.30253282584451263,0.1421087621199591,0.06344667257496872,0.21944471250379194,4.119908356498124e-09,2.059507385198175e-09,2.345209804430593e-09,3.031128802077172e-09
