case,step,particle,distance,sin_distance,R_A,R_B,reduced_R,C_memory,delta_C_memory_forward,actual_Ra,predicted_Ra,balance_error
distance_+1.00,35,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
distance_+1.00,36,A,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,0.0,0.0
distance_+1.00,36,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
distance_+1.00,37,A,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,0.0,0.0
distance_+1.00,37,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
distance_+1.00,38,A,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,0.0,0.0
distance_+1.00,38,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
distance_+1.00,39,A,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,0.0,0.0
distance_+1.00,39,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
distance_+1.00,40,A,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,0.0,0.0
distance_+1.00,40,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
distance_+1.00,41,A,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,0.0,0.0
distance_+1.00,41,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
distance_+1.00,42,A,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,0.0,0.0
distance_+1.00,42,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
distance_+1.00,43,A,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,0.0,0.0
distance_+1.00,43,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
distance_+1.00,44,A,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,0.0,0.0
distance_+1.00,44,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
distance_+1.00,45,A,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,0.0,0.0
distance_+1.00,45,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
distance_+1.00,46,A,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,0.0,0.0
distance_+1.00,46,B,1.0,0.8414709848078965,1.0,1.5625,0.6097560975609756,6.413650798840677e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,1,A,0.5,0.479425538604203,1.0,0.25,0.2,1.498204808138135e-07,1.498204808138135e-07,2.996409616276269e-11,2.99640961627627e-11,-6.462348535570529e-27
R_ratio_0.25,1,B,0.5,0.479425538604203,1.0,0.25,0.2,1.498204808138135e-07,1.498204808138135e-07,-2.996409616276269e-11,-2.99640961627627e-11,6.462348535570529e-27
R_ratio_0.25,2,A,0.5,0.479425538604203,1.0,0.25,0.2,2.99640961627627e-07,1.4982048081381353e-07,2.9964096162762725e-11,2.9964096162762706e-11,1.9387045606711586e-26
R_ratio_0.25,2,B,0.5,0.479425538604203,1.0,0.25,0.2,2.99640961627627e-07,1.4982048081381353e-07,-2.9964096162762725e-11,-2.9964096162762706e-11,-1.9387045606711586e-26
R_ratio_0.25,3,A,0.5,0.479425538604203,1.0,0.25,0.2,4.4946144244144053e-07,1.4982048081381347e-07,2.996409616276268e-11,2.99640961627627e-11,-1.9387045606711586e-26
R_ratio_0.25,3,B,0.5,0.479425538604203,1.0,0.25,0.2,4.4946144244144053e-07,1.4982048081381347e-07,-2.996409616276268e-11,-2.99640961627627e-11,1.9387045606711586e-26
R_ratio_0.25,4,A,0.5,0.479425538604203,1.0,0.25,0.2,5.99281923255254e-07,1.4982048081381347e-07,2.9964096162762706e-11,2.99640961627627e-11,6.462348535570529e-27
R_ratio_0.25,4,B,0.5,0.479425538604203,1.0,0.25,0.2,5.99281923255254e-07,1.4982048081381347e-07,-2.9964096162762706e-11,-2.99640961627627e-11,-6.462348535570529e-27
R_ratio_0.25,5,A,0.5,0.479425538604203,1.0,0.25,0.2,7.491024040690675e-07,1.4982048081381358e-07,2.996409616276273e-11,2.996409616276272e-11,1.2924697071141057e-26
R_ratio_0.25,5,B,0.5,0.479425538604203,1.0,0.25,0.2,7.491024040690675e-07,1.4982048081381358e-07,-2.996409616276273e-11,-2.996409616276272e-11,-1.2924697071141057e-26
R_ratio_0.25,6,A,0.5,0.479425538604203,1.0,0.25,0.2,8.989228848828811e-07,1.4982048081381337e-07,2.996409616276268e-11,2.996409616276267e-11,6.462348535570529e-27
R_ratio_0.25,6,B,0.5,0.479425538604203,1.0,0.25,0.2,8.989228848828811e-07,1.4982048081381337e-07,-2.996409616276268e-11,-2.996409616276267e-11,-6.462348535570529e-27
R_ratio_0.25,7,A,0.5,0.479425538604203,1.0,0.25,0.2,1.0487433656966944e-06,1.4982048081381358e-07,2.996409616276273e-11,2.996409616276272e-11,1.2924697071141057e-26
R_ratio_0.25,7,B,0.5,0.479425538604203,1.0,0.25,0.2,1.0487433656966944e-06,1.4982048081381358e-07,-2.996409616276273e-11,-2.996409616276272e-11,-1.2924697071141057e-26
R_ratio_0.25,8,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,8,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,9,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,9,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,10,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,10,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,11,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,-2.0679515313825692e-25,0.0,-2.0679515313825692e-25
R_ratio_0.25,11,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,2.0679515313825692e-25,-0.0,2.0679515313825692e-25
R_ratio_0.25,12,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,12,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,13,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,13,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,14,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,14,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,15,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,15,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,16,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,16,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,17,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,17,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,18,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,18,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,19,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,4.1359030627651384e-25,0.0,4.1359030627651384e-25
R_ratio_0.25,19,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,-4.1359030627651384e-25,-0.0,-4.1359030627651384e-25
R_ratio_0.25,20,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,20,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,21,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,21,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,22,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,22,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,23,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,23,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,24,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,24,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,25,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,25,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,26,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,26,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,27,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,27,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,28,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,28,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,29,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,29,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,30,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,30,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,31,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,31,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,32,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,32,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,33,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,33,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,34,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,34,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,35,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,35,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,36,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,36,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,37,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,37,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,38,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,38,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,39,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,39,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,40,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,40,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,41,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,41,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,42,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,42,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,43,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,43,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,44,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,44,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,45,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,45,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.25,46,A,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,0.0,0.0
R_ratio_0.25,46,B,0.5,0.479425538604203,1.0,0.25,0.2,1.198563846510508e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,1,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,2.4970080135635583e-07,2.4970080135635583e-07,8.323360045211861e-11,8.323360045211861e-11,0.0
R_ratio_0.5,1,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,2.4970080135635583e-07,2.4970080135635583e-07,-8.323360045211861e-11,-8.323360045211861e-11,0.0
R_ratio_0.5,2,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,4.994016027127117e-07,2.4970080135635583e-07,8.323360045211861e-11,8.323360045211861e-11,0.0
R_ratio_0.5,2,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,4.994016027127117e-07,2.4970080135635583e-07,-8.323360045211861e-11,-8.323360045211861e-11,0.0
R_ratio_0.5,3,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,7.491024040690675e-07,2.4970080135635583e-07,8.323360045211861e-11,8.323360045211861e-11,0.0
R_ratio_0.5,3,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,7.491024040690675e-07,2.4970080135635583e-07,-8.323360045211861e-11,-8.323360045211861e-11,0.0
R_ratio_0.5,4,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,9.988032054254233e-07,2.4970080135635583e-07,8.323360045211866e-11,8.323360045211861e-11,5.169878828456423e-26
R_ratio_0.5,4,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,9.988032054254233e-07,2.4970080135635583e-07,-8.323360045211866e-11,-8.323360045211861e-11,-5.169878828456423e-26
R_ratio_0.5,5,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.2485040067817791e-06,2.4970080135635583e-07,8.323360045211866e-11,8.323360045211861e-11,5.169878828456423e-26
R_ratio_0.5,5,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.2485040067817791e-06,2.4970080135635583e-07,-8.323360045211866e-11,-8.323360045211861e-11,-5.169878828456423e-26
R_ratio_0.5,6,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.498204808138135e-06,2.4970080135635583e-07,8.323360045211856e-11,8.323360045211861e-11,-5.169878828456423e-26
R_ratio_0.5,6,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.498204808138135e-06,2.4970080135635583e-07,-8.323360045211856e-11,-8.323360045211861e-11,5.169878828456423e-26
R_ratio_0.5,7,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.7479056094944908e-06,2.4970080135635583e-07,8.323360045211856e-11,8.323360045211861e-11,-5.169878828456423e-26
R_ratio_0.5,7,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.7479056094944908e-06,2.4970080135635583e-07,-8.323360045211856e-11,-8.323360045211861e-11,5.169878828456423e-26
R_ratio_0.5,8,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,8,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,9,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,4.1359030627651384e-25,0.0,4.1359030627651384e-25
R_ratio_0.5,9,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,-4.1359030627651384e-25,-0.0,-4.1359030627651384e-25
R_ratio_0.5,10,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,-8.271806125530277e-25,0.0,-8.271806125530277e-25
R_ratio_0.5,10,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,8.271806125530277e-25,-0.0,8.271806125530277e-25
R_ratio_0.5,11,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,11,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,12,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,12,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,13,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,13,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,14,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,14,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,15,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,15,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,16,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,16,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,17,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,17,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,18,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,18,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,19,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,19,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,20,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,20,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,21,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,21,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,22,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,22,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,23,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,23,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,24,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,24,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,25,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,25,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,26,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,26,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,27,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,27,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,28,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,28,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,29,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,29,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,30,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,30,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,31,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,31,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,32,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,32,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,33,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,33,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,34,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,34,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,35,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,35,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,36,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,36,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
R_ratio_0.5,37,A,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,0.0,0.0
R_ratio_0.5,37,B,0.5,0.479425538604203,1.0,0.5,0.3333333333333333,1.9976064108508466e-06,0.0,0.0,-0.0,0.0
