step,plane0_sigma0.085965,plane1_sigma0.085965,plane2_sigma0.085965,plane3_sigma0.085965,plane4_sigma0.343860
13520,2.5831198560077033e-22,7.33772337596795e-23,5.101817723709317e-23,4.412394066003327e-23,0.9999999999999999
13540,2.599357013221327e-22,7.386421343231237e-23,5.138047437925054e-23,4.440911037124161e-23,0.9999999999999998
13560,2.6156633397743717e-22,7.43575692507262e-23,5.173290678761312e-23,4.469480582180164e-23,0.9999999999999998
13580,2.6323094020250937e-22,7.487577772513322e-23,5.2093935429096556e-23,4.496815606800921e-23,0.9999999999999999
13600,2.649001636891144e-22,7.539990397095658e-23,5.2452701226658927e-23,4.5238428757668756e-23,0.9999999999999997
13620,2.6659311451167564e-22,7.593690455927186e-23,5.2820564279558685e-23,4.552836102958577e-23,0.9999999999999999
13640,2.6831546996964034e-22,7.648497627420141e-23,5.319949174155933e-23,4.581121350903276e-23,0.9999999999999997
13660,2.7006545617320655e-22,7.703222339825216e-23,5.358675744861673e-23,4.6101922840246697e-23,1.0
13680,2.7183681725915385e-22,7.75923543451079e-23,5.397885999488973e-23,4.638146441176024e-23,1.0
13700,2.7362419718897243e-22,7.816315561162059e-23,5.437326831607702e-23,4.667142877891465e-23,1.0000000000000002
13720,2.7542010621995205e-22,7.873991784841013e-23,5.47675466677535e-23,4.695851149378438e-23,0.9999999999999999
13740,2.772371830757193e-22,7.932333654436206e-23,5.516379393274745e-23,4.724727422540895e-23,0.9999999999999998
13760,2.7907811359878984e-22,7.991415304906445e-23,5.557439319096558e-23,4.753904227613627e-23,0.9999999999999999
13780,2.809269218222329e-22,8.04948605022927e-23,5.597938200223506e-23,4.78254060057813e-23,0.9999999999999998
13800,2.8279506479511203e-22,8.108912879660445e-23,5.637500361502073e-23,4.8109503187801416e-23,1.0
13820,2.846777780462611e-22,8.168127316055803e-23,5.677697573232995e-23,4.8408521085000476e-23,1.0
13840,2.8655572273218476e-22,8.22762240994671e-23,5.718034665089076e-23,4.869215011136085e-23,0.9999999999999997
13860,2.884361513535563e-22,8.286479009304176e-23,5.75756838264598e-23,4.8972323826885086e-23,0.9999999999999998
13880,2.9031692705408733e-22,8.344709800677746e-23,5.795272631544049e-23,4.924799715242566e-23,1.0
13900,2.922128153878051e-22,8.402849443619647e-23,5.83375396062792e-23,4.956152214025914e-23,0.9999999999999998
13920,2.941168305323903e-22,8.459991825929487e-23,5.871758299170117e-23,4.985441551712239e-23,0.9999999999999997
13940,2.9603101084458727e-22,8.516610969371563e-23,5.911367143550664e-23,5.015570826020639e-23,1.0
13960,2.9795208970259495e-22,8.573263298515414e-23,5.949186225218495e-23,5.04535457352844e-23,0.9999999999999997
13980,2.998915183073486e-22,8.62948969529521e-23,5.989888053698064e-23,5.076946420953755e-23,1.0
14000,3.0184129361246326e-22,8.685012021840303e-23,6.02979705673757e-23,5.107983992857583e-23,1.0000000000000002
14020,3.03804655421255e-22,8.740317716796055e-23,6.068333205786839e-23,5.1388947958676716e-23,0.9999999999999998
14040,3.0579546791033983e-22,8.795615542098916e-23,6.108246085672076e-23,5.1717895328684293e-23,1.0
14060,3.0776262371006454e-22,8.851376503622173e-23,6.148614324675344e-23,5.2037246882015954e-23,0.9999999999999999
14080,3.0974508606114637e-22,8.906973642078484e-23,6.18820101698469e-23,5.235396280643759e-23,1.0000000000000002
14100,3.11749371066258e-22,8.962792673892884e-23,6.229118246635776e-23,5.267537463974033e-23,0.9999999999999998
14120,3.1375517997370187e-22,9.01951321341347e-23,6.269853827979161e-23,5.298267911551704e-23,0.9999999999999999
14140,3.1578500663137677e-22,9.077343451523449e-23,6.310609670735381e-23,5.330262502369898e-23,0.9999999999999999
14160,3.1782653728891547e-22,9.135200078757479e-23,6.352671748476557e-23,5.362702686399679e-23,0.9999999999999999
14180,3.1987393882821843e-22,9.194388153427072e-23,6.393937021282158e-23,5.395009238160856e-23,0.9999999999999998
14200,3.219512213942165e-22,9.254560862273077e-23,6.438321091125204e-23,5.427359853041906e-23,0.9999999999999999
14220,3.2405593846720318e-22,9.315926792434558e-23,6.481013936882964e-23,5.457230445691284e-23,1.0000000000000002
14240,3.2617319188612427e-22,9.379233126841746e-23,6.522966064507557e-23,5.488579467013868e-23,1.0000000000000002
14260,3.2831578899674175e-22,9.443381416305765e-23,6.566245077483986e-23,5.52010195139023e-23,1.0
14280,3.3048110133608368e-22,9.508145315229753e-23,6.611652238365457e-23,5.553387615872675e-23,0.9999999999999999
14300,3.3266528608964737e-22,9.57524315958965e-23,6.65733589769172e-23,5.585638364987305e-23,1.0000000000000002
14320,3.348652238522796e-22,9.643407953779744e-23,6.704726618428709e-23,5.61946490709999e-23,0.9999999999999997
14340,3.3710842806467843e-22,9.712718666907274e-23,6.750860080475123e-23,5.652423577822106e-23,0.9999999999999998
14360,3.393669771251836e-22,9.783184818142835e-23,6.799624099709367e-23,5.686182001670262e-23,0.9999999999999997
14380,3.4165990394443254e-22,9.854916564175403e-23,6.848982300342188e-23,5.721716877799949e-23,0.9999999999999997
14400,3.439682758997346e-22,9.927327167157511e-23,6.899520137306041e-23,5.756539842758521e-23,0.9999999999999998
14420,3.462963634520425e-22,1.0001332317180526e-22,6.94981337733959e-23,5.79236285277067e-23,1.0000000000000002
14440,3.4864969409426875e-22,1.007620001939348e-22,7.000182290747064e-23,5.827121265330091e-23,1.0000000000000002
14460,3.510188074846852e-22,1.0151539590951949e-22,7.049414175672362e-23,5.862139638865469e-23,0.9999999999999999
14480,3.5340613571815287e-22,1.0227428618556343e-22,7.099388203280125e-23,5.897497387327567e-23,0.9999999999999999
14500,3.558290873694407e-22,1.0302765567983171e-22,7.149147959043974e-23,5.932335416124971e-23,0.9999999999999999
14520,3.5823454399054347e-22,1.0378244453584638e-22,7.198861784293612e-23,5.967980129181837e-23,0.9999999999999999
14540,3.6064922363662287e-22,1.0453701585943984e-22,7.249499926789307e-23,6.003373246885673e-23,0.9999999999999994
14560,3.63081899005232e-22,1.0528973996069153e-22,7.299315631954256e-23,6.039273451836466e-23,0.9999999999999997
14580,3.6551800703894527e-22,1.0603337379847172e-22,7.349802639255316e-23,6.077551135272898e-23,0.9999999999999999
14600,3.6794403235096033e-22,1.0677813632280849e-22,7.401846346050884e-23,6.114546670406131e-23,1.0
14620,3.703962211080778e-22,1.075079410859314e-22,7.452446886167565e-23,6.151410099165357e-23,0.9999999999999999
14640,3.7285206501905783e-22,1.0823840050347852e-22,7.501591504708252e-23,6.190070322030096e-23,1.0
14660,3.7530822074569546e-22,1.089564951068395e-22,7.551150248285663e-23,6.227700395685536e-23,0.9999999999999999
14680,3.7774347005900427e-22,1.0966189574065117e-22,7.601545797420245e-23,6.265446879976978e-23,0.9999999999999998
14700,3.8020764740784583e-22,1.1036385726145743e-22,7.650118616457499e-23,6.303938481363145e-23,1.0
14720,3.8267995044146344e-22,1.1106109898035453e-22,7.699297548049484e-23,6.342740356787994e-23,0.9999999999999997
14740,3.851482897271106e-22,1.11746385982585e-22,7.747945453609548e-23,6.380050716891768e-23,0.9999999999999999
14760,3.8762953115668105e-22,1.1243233112007735e-22,7.797562317056778e-23,6.417868297547868e-23,1.0
14780,3.901278722219877e-22,1.1311320578842672e-22,7.847366481764906e-23,6.455683497469289e-23,0.9999999999999999
14800,3.926137856115981e-22,1.1380038169488744e-22,7.89726627454319e-23,6.493611837598211e-23,0.9999999999999997
14820,3.951100671702767e-22,1.1447977521189173e-22,7.948141149661331e-23,6.532673203577264e-23,1.0
14840,3.9761700980045374e-22,1.1517470699552107e-22,8.000463089044266e-23,6.57404554134035e-23,1.0
14860,4.001326938484158e-22,1.1586394453061088e-22,8.049956026582288e-23,6.612041834944171e-23,0.9999999999999998
14880,4.0265780816911276e-22,1.1656017170876741e-22,8.102807918207639e-23,6.650994260903275e-23,0.9999999999999998
14900,4.051908256647467e-22,1.1726134444563244e-22,8.156786034602019e-23,6.690331100887636e-23,0.9999999999999997
14920,4.077325755603019e-22,1.179839115357026e-22,8.210376090260077e-23,6.729952284491645e-23,0.9999999999999999
14940,4.102865344991235e-22,1.1870257912283818e-22,8.263924358710238e-23,6.768379919167382e-23,0.9999999999999999
14960,4.1283342439795843e-22,1.1943839339881049e-22,8.317867664978745e-23,6.803604111671374e-23,1.0000000000000002
14980,4.1541089497199554e-22,1.201839632385123e-22,8.372698940674759e-23,6.841979580577932e-23,1.0
15000,4.179970071154477e-22,1.2095149621157618e-22,8.427585957297856e-23,6.879018353376267e-23,0.9999999999999997
15020,4.206080703125076e-22,1.2172209086636135e-22,8.484849539768039e-23,6.920219750523363e-23,0.9999999999999999
15040,4.2322932366559806e-22,1.2250938825606936e-22,8.541443469511336e-23,6.959498026626966e-23,0.9999999999999999
15060,4.258483399265063e-22,1.2330042312267979e-22,8.600845759571895e-23,6.998721614669782e-23,0.9999999999999998
15080,4.284943021549863e-22,1.2412484658351068e-22,8.658042518531911e-23,7.037479116888618e-23,0.9999999999999998
15100,4.31162256484763e-22,1.2494935096499892e-22,8.719734348068808e-23,7.079801416463886e-23,1.0
15120,4.338282645967102e-22,1.257835742588765e-22,8.780745808733042e-23,7.122062335549725e-23,0.9999999999999999
15140,4.365120435008564e-22,1.2663953808866852e-22,8.841730850565051e-23,7.163939943274882e-23,0.9999999999999999
15160,4.392073145524884e-22,1.2749736508974944e-22,8.90382480960954e-23,7.207311364214865e-23,0.9999999999999998
15180,4.419082169471074e-22,1.283691010869463e-22,8.96399997919799e-23,7.248244763850131e-23,1.0
15200,4.446326856961771e-22,1.2923790026721887e-22,9.025303123342864e-23,7.29079630153914e-23,0.9999999999999999
15220,4.473832749676122e-22,1.3011258205477647e-22,9.089568467700994e-23,7.335079729916602e-23,1.0
15240,4.501305016295777e-22,1.3099156213674287e-22,9.151300402126604e-23,7.376631266000562e-23,0.9999999999999998
15260,4.528894048538006e-22,1.318693925541044e-22,9.212143857956739e-23,7.418926493633526e-23,0.9999999999999997
15280,4.556626193135436e-22,1.3275188104749371e-22,9.275033165596307e-23,7.463198084941192e-23,1.0
15300,4.584756226967767e-22,1.3363169849644449e-22,9.338600534718458e-23,7.508649880418393e-23,0.9999999999999994
15320,4.61285833918986e-22,1.3450680944420905e-22,9.399927470440384e-23,7.551817563351123e-23,0.9999999999999998
15340,4.640868670638035e-22,1.3538383416625292e-22,9.461022225030014e-23,7.594589964384813e-23,0.9999999999999999
15360,4.669086895068912e-22,1.3624262914407852e-22,9.52357896080139e-23,7.640032257055546e-23,0.9999999999999999
15380,4.69733504554545e-22,1.3710230208784417e-22,9.58385129815426e-23,7.685268326244112e-23,0.9999999999999998
15400,4.725590388029782e-22,1.3795946821412044e-22,9.64504514501257e-23,7.730388066269743e-23,0.9999999999999997
15420,4.75389516344238e-22,1.3880025576283266e-22,9.706586412739715e-23,7.774892437488685e-23,0.9999999999999999
15440,4.782285407601595e-22,1.3963768533758726e-22,9.768476424089449e-23,7.820527383133825e-23,0.9999999999999998
15460,4.8107726832493365e-22,1.4047024420974098e-22,9.828523416239183e-23,7.866314664705008e-23,0.9999999999999997
15480,4.839355828776913e-22,1.4129277996351946e-22,9.887657560112521e-23,7.913337065074584e-23,1.0
15500,4.868059701830658e-22,1.4211054382476637e-22,9.946399462566313e-23,7.957591138009443e-23,0.9999999999999998
15520,4.896533918382297e-22,1.4293275802791078e-22,1.0007892577314481e-22,8.002269835964212e-23,0.9999999999999999
15540,4.925097487144762e-22,1.4375388841421523e-22,1.0069696027270091e-22,8.049143353970953e-23,1.0000000000000002
15560,4.953949169270414e-22,1.4457501763484066e-22,1.0131115505291787e-22,8.095058677419198e-23,0.9999999999999999
15580,4.9828660723657865e-22,1.4538355521895852e-22,1.0194173273280849e-22,8.142488011533704e-23,1.0000000000000002
15600,5.012045242044712e-22,1.4620431484119693e-22,1.0257692505715325e-22,8.189421738853864e-23,1.0000000000000004
15620,5.041123911676755e-22,1.4703929708011133e-22,1.0321213774785486e-22,8.234955251051169e-23,0.9999999999999999
15640,5.070492894877166e-22,1.4786759446129025e-22,1.0389410126028867e-22,8.282949643422562e-23,0.9999999999999999
15660,5.099854005785217e-22,1.4871284002238896e-22,1.0456412388086986e-22,8.330642611325286e-23,0.9999999999999998
15680,5.129409425485836e-22,1.4956033308535806e-22,1.052542014071848e-22,8.378129674873382e-23,1.0000000000000002
15700,5.159014444545263e-22,1.5043306819232884e-22,1.0595124448708788e-22,8.425536643128745e-23,0.9999999999999997
15720,5.188866153534944e-22,1.513165824527951e-22,1.0663539155416844e-22,8.472370656285216e-23,0.9999999999999994
15740,5.218774670171546e-22,1.5220977517396494e-22,1.0732952369201722e-22,8.521076296101658e-23,1.0000000000000002
15760,5.248884530117279e-22,1.5311105817691046e-22,1.0806212642840625e-22,8.569920127788059e-23,1.0
15780,5.27901224108337e-22,1.5404194131132697e-22,1.0878000543476512e-22,8.617399432609826e-23,1.0
15800,5.309141628854083e-22,1.5498544677203462e-22,1.0949761334825724e-22,8.663251874608917e-23,0.9999999999999998
15820,5.339227343536027e-22,1.5594699323974015e-22,1.1022852134104013e-22,8.712894964411571e-23,1.0
15840,5.369444456056468e-22,1.5691995362907583e-22,1.1094610517253392e-22,8.763492881824777e-23,0.9999999999999998
15860,5.399556034203857e-22,1.5790200302605818e-22,1.1168654897884262e-22,8.812438869090686e-23,0.9999999999999999
15880,5.429868413049945e-22,1.5888794928489047e-22,1.1241845404928767e-22,8.861236110500424e-23,1.0
15900,5.46012273096742e-22,1.5987920935559805e-22,1.1317393373309874e-22,8.913502670130004e-23,1.0
15920,5.490528833875413e-22,1.6088358432353446e-22,1.1391914328452955e-22,8.96389725727292e-23,1.0
15940,5.520729184261042e-22,1.6189457461874068e-22,1.1466052194515446e-22,9.013561940373575e-23,0.9999999999999994
15960,5.551111560150583e-22,1.6291187218085695e-22,1.1539321972141146e-22,9.063791884624166e-23,0.9999999999999997
15980,5.581524813759538e-22,1.6392603496749358e-22,1.1613561369814394e-22,9.114613107006505e-23,0.9999999999999999
16000,5.612317111023861e-22,1.6493535468990437e-22,1.1690339600164933e-22,9.166364006727374e-23,0.9999999999999998
16020,5.642778893784274e-22,1.6596712533042318e-22,1.1762285369054606e-22,9.215265349730527e-23,1.0000000000000002
16040,5.6734439755695025e-22,1.6697173773671476e-22,1.1836377705502164e-22,9.267652188695919e-23,1.0000000000000002
16060,5.7043125198862965e-22,1.6797395443794067e-22,1.191096709318119e-22,9.319813528886123e-23,0.9999999999999997
16080,5.735304879393753e-22,1.6897959269314737e-22,1.1988128373367093e-22,9.372944605313053e-23,0.9999999999999999
16100,5.766974643933339e-22,1.6997938281702221e-22,1.206548881808954e-22,9.428867934516569e-23,0.9999999999999999
16120,5.79866414877829e-22,1.709768461790703e-22,1.2141773234961456e-22,9.484196208285816e-23,0.9999999999999998
16140,5.8306381848107185e-22,1.7197513740114813e-22,1.2216553733855047e-22,9.53704139115008e-23,0.9999999999999999
16160,5.862932425954277e-22,1.7296264026241648e-22,1.229143561287789e-22,9.590827529259072e-23,0.9999999999999999
16180,5.895514172760619e-22,1.7394919218446342e-22,1.2364240493499468e-22,9.643695604070997e-23,0.9999999999999998
16200,5.928160034567828e-22,1.749216924280106e-22,1.2437000101672523e-22,9.695911104488167e-23,0.9999999999999999
16220,5.961161140055247e-22,1.7589905117459525e-22,1.2510133836111283e-22,9.747738506719673e-23,0.9999999999999993
16240,5.994238263212678e-22,1.7687026878402318e-22,1.2584182243090065e-22,9.802402701367465e-23,1.0
16260,6.027558855181817e-22,1.7782791786572308e-22,1.265723778920817e-22,9.856719718450114e-23,0.9999999999999998
16280,6.061086123164652e-22,1.78790391395595e-22,1.2727017921353813e-22,9.909310031110042e-23,1.0
16300,6.0950216921768485e-22,1.7975993793709268e-22,1.27994446958576e-22,9.960338921772091e-23,1.0
16320,6.129061799854721e-22,1.8073242656562755e-22,1.2874064438203323e-22,1.001425722130709e-22,1.0000000000000002
16340,6.163427523302281e-22,1.8171811298273312e-22,1.2949051389559252e-22,1.0070606695509654e-22,0.9999999999999999
16360,6.198436622098672e-22,1.8271320153328547e-22,1.302398862518386e-22,1.0127545350849736e-22,0.9999999999999998
16380,6.233989803867222e-22,1.8372047456229897e-22,1.3100914758754201e-22,1.0182900353078955e-22,0.9999999999999998
16400,6.26994010272294e-22,1.847500473741773e-22,1.3176139140570599e-22,1.0236637281242765e-22,0.9999999999999998
16420,6.306136999838524e-22,1.8580047019585747e-22,1.3255677389665e-22,1.0291873715357556e-22,1.0000000000000002
16440,6.342692100902673e-22,1.8685299981963889e-22,1.333648428521913e-22,1.0348609358316757e-22,0.9999999999999998
16460,6.3799255231811785e-22,1.8792806913263105e-22,1.3417695567184314e-22,1.0406223712787263e-22,0.9999999999999999
16480,6.417385068223254e-22,1.8901959696775335e-22,1.3500930582207681e-22,1.0463635768982048e-22,1.0
16500,6.455127457731863e-22,1.9013181016805435e-22,1.3589619609368713e-22,1.0524481532209536e-22,0.9999999999999998
16520,6.493027828160111e-22,1.9126513292040385e-22,1.3676267641544258e-22,1.0583228279488123e-22,0.9999999999999999
16540,6.531427084869556e-22,1.9240504534890822e-22,1.376486759697437e-22,1.0643434806991014e-22,0.9999999999999998
16560,6.570000874380718e-22,1.935836395150999e-22,1.3855033424861626e-22,1.0703936814283023e-22,1.0
16580,6.609203263917563e-22,1.9477542552863647e-22,1.3945089761505375e-22,1.076315309657405e-22,0.9999999999999997
16600,6.64865681427896e-22,1.9597950030156413e-22,1.4037826186173417e-22,1.0823475985361822e-22,0.9999999999999998
16620,6.688145284999787e-22,1.9718463563719894e-22,1.4133058046620273e-22,1.0885424302675734e-22,0.9999999999999997
16640,6.728023602872074e-22,1.98426078868644e-22,1.4226435858630773e-22,1.0947256014306233e-22,0.9999999999999999
16660,6.768358792977013e-22,1.9965603503446497e-22,1.4321573220053982e-22,1.101090826403458e-22,0.9999999999999998
16680,6.808701843119619e-22,2.0088403091472823e-22,1.441387265926968e-22,1.1071312335598807e-22,0.9999999999999999
16700,6.848975671741443e-22,2.0211923322534166e-22,1.4504727645523913e-22,1.1131812510257687e-22,0.9999999999999998
16720,6.889418118316229e-22,2.0334911816413172e-22,1.4597584290183627e-22,1.119627752542864e-22,0.9999999999999997
