step,R_v0,R_v1,R_v2,R_v3,R_v4,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4
20480,0.2772894031062517,0.27728940310630756,0.27728940310618455,0.27728940310622446,0.27728940310603833,3.570141977051821e-13,9.994373618369832e-13,1.3928530669491182e-12,1.90260305246628e-12,1.8145402564174133e-13
20520,0.2772894031062526,0.2772894031063088,0.2772894031061862,0.27728940310622513,0.2772894031060393,4.539083766067668e-13,8.80256257782169e-13,1.2865500264300806e-12,1.9986127126160994e-12,2.364375182939426e-13
20560,0.2772894031062501,0.2772894031063066,0.2772894031061846,0.2772894031062229,0.27728940310603717,4.0487892174393607e-13,9.500322611799559e-13,1.358302913185861e-12,1.9282641252759625e-12,1.9391540229413488e-13
20600,0.27728940310625083,0.2772894031063074,0.27728940310618455,0.2772894031062227,0.2772894031060361,2.7828930596227546e-13,1.0823267917035843e-12,1.4818862748361548e-12,1.8135083500571361e-12,7.27649816445978e-14
20640,0.27728940310625066,0.2772894031063069,0.27728940310618344,0.27728940310622163,0.27728940310603417,2.9810272797258164e-13,1.0829797512531285e-12,1.4716983115107581e-12,1.846117195967454e-12,8.989437786396778e-14
20680,0.27728940310625133,0.27728940310630734,0.2772894031061831,0.27728940310622147,0.2772894031060329,4.379657854959759e-13,9.710320038760016e-13,1.3366389050812714e-12,2.0093670878164926e-12,1.9909839803480894e-13
20720,0.27728940310625205,0.27728940310630773,0.27728940310618216,0.2772894031062211,0.27728940310603095,4.641526838893002e-13,9.678241868215275e-13,1.3137970731560957e-12,2.071684998863623e-12,2.18753124595227e-13
20760,0.2772894031062526,0.2772894031063079,0.2772894031061809,0.27728940310622036,0.2772894031060285,3.5867329611435675e-13,1.1211232477199367e-12,1.4431417030238716e-12,1.9946526336584885e-12,1.5338537100010806e-13
20800,0.27728940310625444,0.2772894031063094,0.2772894031061808,0.2772894031062211,0.2772894031060272,2.78599051729181e-13,1.215868835953395e-12,1.533489953031826e-12,1.9619919844592584e-12,3.3035406141068144e-14
20840,0.2772894031062568,0.27728940310631195,0.27728940310618194,0.27728940310622313,0.27728940310602684,3.9669635182544214e-13,1.143438407820917e-12,1.4528147521676325e-12,2.1025368791111554e-12,9.215859309354886e-14
20880,0.27728940310625877,0.27728940310631395,0.2772894031061833,0.27728940310622524,0.27728940310602757,4.92661604683728e-13,1.0445193452865624e-12,1.364063977022391e-12,2.2405491605675555e-12,1.5810026157068114e-13
20920,0.2772894031062579,0.2772894031063135,0.27728940310618166,0.2772894031062246,0.27728940310602557,4.573203171206749e-13,1.0952214204615474e-12,1.4376170801527585e-12,2.219734597235703e-12,1.5167404184560971e-13
20960,0.2772894031062595,0.27728940310631567,0.27728940310618216,0.27728940310622663,0.27728940310602557,3.371838089829174e-13,1.2098870432556561e-12,1.596109071940285e-12,2.1040645190165943e-12,8.529972903791502e-14
21000,0.2772894031062596,0.27728940310631633,0.27728940310618244,0.2772894031062275,0.2772894031060259,3.4851654143277825e-13,1.1834788715538998e-12,1.600503194341273e-12,2.111227722098935e-12,8.175006020318256e-14
21040,0.27728940310625955,0.2772894031063169,0.27728940310618255,0.2772894031062277,0.277289403106026,4.691983129497287e-13,1.0358093404131837e-12,1.4768328974054557e-12,2.2335078348295175e-12,1.354580299124414e-13
21080,0.2772894031062582,0.27728940310631567,0.27728940310618116,0.2772894031062263,0.27728940310602423,4.921561971679148e-13,9.813813158152686e-13,1.4416414207576753e-12,2.2571807638300235e-12,1.4126361893247695e-13
21120,0.2772894031062573,0.2772894031063154,0.2772894031061808,0.2772894031062255,0.2772894031060237,3.762202277978262e-13,1.097873135818491e-12,1.5666187649500196e-12,2.119837379074837e-12,7.551372710270911e-14
21160,0.277289403106258,0.27728940310631667,0.27728940310618216,0.2772894031062262,0.27728940310602457,2.9193639827343905e-13,1.15310329750725e-12,1.631892288210263e-12,2.0233174007440187e-12,4.8538835823103965e-14
21200,0.2772894031062565,0.27728940310631583,0.2772894031061808,0.2772894031062244,0.27728940310602274,3.924107033698493e-13,1.0608538934784451e-12,1.5395172977657623e-12,2.0962473458091033e-12,1.5621951658124493e-13
21240,0.27728940310625744,0.2772894031063172,0.2772894031061823,0.27728940310622485,0.2772894031060232,4.871148865123182e-13,9.586960482382797e-13,1.4294689956462744e-12,2.1767802903469175e-12,2.0919470018583882e-13
21280,0.2772894031062567,0.2772894031063166,0.27728940310618194,0.27728940310622335,0.27728940310602174,4.4460381145785933e-13,1.0401645627838985e-12,1.454484814709919e-12,2.121442041267783e-12,1.8849838407689083e-13
21320,0.27728940310625616,0.27728940310631645,0.27728940310618105,0.27728940310622197,0.2772894031060199,3.026577552345266e-13,1.1976414700813187e-12,1.5777229249615881e-12,1.9938178985589347e-12,7.763450537758712e-14
21360,0.27728940310625827,0.2772894031063187,0.2772894031061829,0.27728940310622324,0.2772894031060205,3.0544323542356473e-13,1.2181051153896407e-12,1.5649860600917765e-12,2.0179503093923108e-12,1.0700217359155525e-13
21400,0.27728940310626293,0.27728940310632305,0.2772894031061871,0.2772894031062269,0.27728940310602346,4.4639100346324256e-13,1.1122903668733305e-12,1.43109117854184e-12,2.1824378007589544e-12,2.254758433342803e-13
21440,0.27728940310626377,0.27728940310632344,0.277289403106186,0.277289403106226,0.2772894031060208,4.841396148483034e-13,1.1064964878926935e-12,1.394523455762856e-12,2.263102212108353e-12,2.4913804121953457e-13
21480,0.2772894031062648,0.2772894031063245,0.27728940310618605,0.27728940310622646,0.27728940310601946,3.7716681646099084e-13,1.2555221818697486e-12,1.537946032298539e-12,2.185758006231314e-12,1.713070238340132e-13
21520,0.2772894031062666,0.2772894031063269,0.2772894031061869,0.2772894031062278,0.27728940310601957,2.8587246346400265e-13,1.3419212963121695e-12,1.6355244382453471e-12,2.1488291571863765e-12,2.801762816503819e-14
21560,0.2772894031062656,0.277289403106326,0.2772894031061851,0.2772894031062268,0.2772894031060166,4.0826709578834077e-13,1.2593035296792657e-12,1.5561780364316617e-12,2.2947716241130754e-12,1.150105636779121e-13
21600,0.27728940310626693,0.27728940310632727,0.27728940310618555,0.2772894031062282,0.2772894031060162,5.073112590419624e-13,1.1490812796323202e-12,1.473565178180694e-12,2.426240842972465e-12,1.8086569890481038e-13
21640,0.2772894031062666,0.2772894031063276,0.2772894031061851,0.27728940310622857,0.2772894031060154,4.596541117892319e-13,1.2001270544255481e-12,1.5535553541871776e-12,2.3943034964880876e-12,1.6571348886437767e-13
21680,0.27728940310626643,0.2772894031063279,0.27728940310618444,0.27728940310622857,0.2772894031060138,3.3651360352506825e-13,1.3162888217719026e-12,1.7074360829895475e-12,2.2729081441602095e-12,7.853018912302655e-14
21720,0.27728940310626543,0.27728940310632766,0.27728940310618394,0.2772894031062287,0.2772894031060131,3.6054759850301775e-13,1.289225076870124e-12,1.7120597789799633e-12,2.276029755233602e-12,7.857973293591092e-14
21760,0.27728940310626465,0.27728940310632744,0.277289403106184,0.27728940310622896,0.2772894031060126,5.012897175113159e-13,1.1421971424501546e-12,1.5903658675432968e-12,2.394061880531738e-12,1.624330779515078e-13
21800,0.27728940310626454,0.2772894031063278,0.277289403106185,0.27728940310622974,0.2772894031060134,5.390991273898112e-13,1.0715076148454266e-12,1.548617789046268e-12,2.414083466314368e-12,1.7594437639162145e-13
21840,0.277289403106264,0.2772894031063281,0.2772894031061855,0.2772894031062295,0.27728940310601347,4.3342113542202237e-13,1.1803654742292738e-12,1.6815431337643396e-12,2.2611561752115032e-12,9.431786578475405e-14
21880,0.2772894031062638,0.2772894031063284,0.2772894031061866,0.27728940310622974,0.27728940310601463,3.2601796006676345e-13,1.2545787994071308e-12,1.7527675867283453e-12,2.133104225760472e-12,4.554205037069142e-14
21920,0.2772894031062659,0.27728940310633066,0.2772894031061903,0.2772894031062316,0.2772894031060175,4.3362329697287707e-13,1.161533117263925e-12,1.6531764037791333e-12,2.197698074388546e-12,1.894761839592535e-13
21960,0.2772894031062698,0.2772894031063351,0.27728940310619526,0.27728940310623523,0.27728940310602146,5.414978098469037e-13,1.05247286231429e-12,1.5202490143791406e-12,2.286509347550991e-12,2.6334591571602677e-13
22000,0.2772894031062696,0.277289403106335,0.27728940310619515,0.27728940310623407,0.27728940310602074,4.954994286192681e-13,1.1337513818663042e-12,1.5547630978619866e-12,2.2251911228678236e-12,2.2771797978704537e-13
22040,0.2772894031062694,0.277289403106335,0.27728940310619504,0.27728940310623273,0.2772894031060193,3.4810007078123776e-13,1.2973799342378752e-12,1.678682354956654e-12,2.086592829588742e-12,1.0746917595042445e-13
22080,0.27728940310626893,0.27728940310633465,0.2772894031061936,0.27728940310623057,0.2772894031060168,3.362629322220835e-13,1.3197496273085455e-12,1.6587774066367235e-12,2.1155542132774304e-12,1.6339487674910628e-13
22120,0.27728940310626954,0.2772894031063355,0.27728940310619377,0.2772894031062301,0.27728940310601585,4.730822371153245e-13,1.2089059435479083e-12,1.5142066901783147e-12,2.288540793560524e-12,2.9841966400552704e-13
22160,0.2772894031062714,0.27728940310633715,0.2772894031061943,0.27728940310623024,0.27728940310601496,5.091883372038184e-13,1.1961622781601332e-12,1.4716083271059847e-12,2.366918977656544e-12,3.2722538377122805e-13
22200,0.27728940310627287,0.2772894031063386,0.27728940310619504,0.27728940310623074,0.27728940310601424,3.919642236608627e-13,1.359115742468929e-12,1.6187222728180156e-12,2.279807943057846e-12,2.2908277979363853e-13
22240,0.2772894031062719,0.27728940310633743,0.27728940310619243,0.27728940310622874,0.2772894031060107,2.872045253093027e-13,1.4607192587967357e-12,1.7222342011265055e-12,2.2438623745427414e-12,8.371197751444083e-14
22280,0.27728940310627403,0.27728940310633965,0.2772894031061934,0.27728940310623074,0.27728940310601036,4.1357575421104726e-13,1.3788354502789485e-12,1.6474301765241113e-12,2.3939966618176864e-12,1.732745834377745e-13
22320,0.2772894031062754,0.2772894031063411,0.2772894031061921,0.27728940310623157,0.27728940310600897,5.403736752173692e-13,1.237770664439605e-12,1.5453789390988796e-12,2.5678388152642157e-12,2.619448092212793e-13
22360,0.27728940310627537,0.277289403106341,0.2772894031061914,0.2772894031062319,0.2772894031060073,4.934816598979834e-13,1.2985610781152315e-12,1.6387583455262115e-12,2.534232902671183e-12,2.358594167753869e-13
22400,0.277289403106275,0.27728940310634126,0.27728940310619005,0.2772894031062324,0.27728940310600536,3.490411328779212e-13,1.439565220026345e-12,1.823489013732019e-12,2.4040955767127276e-12,1.0653963135988524e-13
22440,0.2772894031062759,0.27728940310634187,0.2772894031061908,0.2772894031062338,0.27728940310600514,3.9360278761692035e-13,1.4219882949773366e-12,1.8273782351626784e-12,2.4192238438833145e-12,6.313653248108695e-14
22480,0.2772894031062747,0.2772894031063411,0.27728940310618955,0.2772894031062334,0.2772894031060032,5.6102574797822e-13,1.2522767388356092e-12,1.6867372723781289e-12,2.5703539384070452e-12,1.7883412933350266e-13
22520,0.2772894031062743,0.2772894031063413,0.2772894031061899,0.27728940310623407,0.277289403106003,5.983200953827337e-13,1.1898250889746172e-12,1.6517403498118911e-12,2.5912133073947173e-12,2.0368802197357692e-13
22560,0.2772894031062746,0.27728940310634165,0.27728940310619116,0.27728940310623496,0.2772894031060034,4.687834242206906e-13,1.32404380623366e-12,1.789283434650902e-12,2.4247913101116813e-12,1.1657905228748057e-13
22600,0.27728940310627603,0.2772894031063438,0.2772894031061937,0.277289403106237,0.2772894031060055,3.7742868367073016e-13,1.3914488547980571e-12,1.858593741689785e-12,2.309120194728232e-12,4.107222457981222e-14
22640,0.27728940310627453,0.27728940310634254,0.27728940310619304,0.2772894031062357,0.2772894031060045,4.753548336839162e-13,1.2997188568474536e-12,1.7531924380494104e-12,2.381635923918106e-12,1.9749695092450012e-13
22680,0.2772894031062737,0.27728940310634226,0.2772894031061932,0.2772894031062349,0.27728940310600453,5.752094509349395e-13,1.1689038727251649e-12,1.608494384190963e-12,2.485032528006663e-12,2.8580818357269123e-13
22720,0.27728940310627354,0.27728940310634337,0.27728940310619404,0.27728940310623496,0.277289403106005,5.230932347233287e-13,1.2383121533929447e-12,1.671706512726421e-12,2.415199258361635e-12,2.447310798559503e-13
22760,0.2772894031062717,0.2772894031063419,0.27728940310619227,0.2772894031062328,0.2772894031060024,3.7017454938533243e-13,1.3905595317774028e-12,1.8083872841139218e-12,2.2709920423209574e-12,1.1710540338895045e-13
22800,0.2772894031062709,0.2772894031063414,0.27728940310619127,0.27728940310623135,0.27728940310600086,3.658254573201374e-13,1.3977225682605178e-12,1.80407072709642e-12,2.28566679956119e-12,1.5968366499024607e-13
22840,0.2772894031062716,0.27728940310634254,0.2772894031061916,0.27728940310623196,0.27728940310600037,5.096253054683796e-13,1.2706584375659261e-12,1.6653841761908159e-12,2.4517616063799586e-12,3.000899075419386e-13
22880,0.2772894031062707,0.2772894031063417,0.27728940310619016,0.27728940310623057,0.27728940310599776,5.552034701556682e-13,1.2361433423114658e-12,1.624192508351539e-12,2.5275444153179383e-12,3.320761128216233e-13
22920,0.2772894031062709,0.2772894031063421,0.27728940310618955,0.2772894031062302,0.27728940310599576,4.464872256247989e-13,1.3868265293644057e-12,1.7694018003258822e-12,2.437277036053142e-12,2.392550389891918e-13
22960,0.2772894031062719,0.27728940310634265,0.27728940310618955,0.27728940310623074,0.2772894031059948,3.5282737611952365e-13,1.4848995606368001e-12,1.879041318410584e-12,2.378007720433217e-12,8.882482968946676e-14
23000,0.27728940310627237,0.27728940310634287,0.2772894031061888,0.27728940310623074,0.27728940310599354,4.64120698036771e-13,1.4190291887877702e-12,1.8116496712361322e-12,2.5063105140607165e-12,1.581938659356677e-13
23040,0.2772894031062735,0.27728940310634353,0.277289403106189,0.27728940310623196,0.27728940310599276,6.002568763196679e-13,1.2894148270172776e-12,1.6952115122496412e-12,2.665253923110333e-12,2.5083103582486096e-13
23080,0.2772894031062725,0.2772894031063423,0.27728940310618716,0.2772894031062309,0.27728940310599,5.722442881939802e-13,1.3381403411427649e-12,1.7594494424375265e-12,2.6436963036545526e-12,2.2378540946404546e-13
23120,0.27728940310627337,0.27728940310634276,0.2772894031061876,0.277289403106232,0.2772894031059895,4.4759640679098473e-13,1.4716856348721218e-12,1.9024134487648313e-12,2.521495569242628e-12,1.055878229478525e-13
23160,0.277289403106274,0.2772894031063434,0.2772894031061881,0.2772894031062328,0.2772894031059892,4.426094766356292e-13,1.4768605703700748e-12,1.919365855320661e-12,2.5142884201345706e-12,5.5889485409795665e-14
23200,0.2772894031062745,0.27728940310634426,0.27728940310618816,0.2772894031062333,0.2772894031059883,5.87696124578917e-13,1.3386293241583372e-12,1.792137035523562e-12,2.653666770594158e-12,1.7692152795001802e-13
23240,0.2772894031062769,0.2772894031063471,0.2772894031061908,0.27728940310623584,0.27728940310599015,6.339650429191362e-13,1.283702421640122e-12,1.738305698411715e-12,2.6929166980348914e-12,2.0196335251136986e-13
23280,0.27728940310627725,0.27728940310634853,0.2772894031061923,0.2772894031062367,0.277289403105991,5.300276257759463e-13,1.401467220277457e-12,1.8621502449623495e-12,2.5590210403994853e-12,1.2142676509889619e-13
23320,0.277289403106278,0.2772894031063501,0.27728940310619354,0.27728940310623773,0.2772894031059915,4.208402321985131e-13,1.4900146787863242e-12,1.9489363194162775e-12,2.4460244165555113e-12,6.458239843354349e-14
23360,0.27728940310627553,0.27728940310634925,0.27728940310619205,0.27728940310623557,0.277289403105989,5.137820113599611e-13,1.4133876803393129e-12,1.8766405475249765e-12,2.506469653695279e-12,2.164066631503626e-13
23400,0.2772894031062758,0.27728940310635075,0.27728940310619193,0.2772894031062357,0.2772894031059883,6.244314751838039e-13,1.2978716888790504e-12,1.7563510079248914e-12,2.6134518687138965e-12,3.1199369847093314e-13
23440,0.2772894031062767,0.2772894031063525,0.27728940310619327,0.27728940310623623,0.2772894031059887,5.999885977170399e-13,1.3418519351769726e-12,1.7841640455188196e-12,2.5818309282660256e-12,2.9892170536120476e-13
23480,0.27728940310627564,0.2772894031063521,0.27728940310619205,0.27728940310623434,0.27728940310598643,4.433609058008236e-13,1.5041045168082085e-12,1.940631243084469e-12,2.437598654391827e-12,1.7223378471625924e-13
23520,0.2772894031062741,0.2772894031063515,0.2772894031061902,0.27728940310623235,0.2772894031059838,4.0154703417688605e-13,1.5314814973874588e-12,1.9608065226378097e-12,2.4449429577706837e-12,1.8074855761867762e-13
23560,0.2772894031062739,0.2772894031063514,0.27728940310618905,0.27728940310623135,0.2772894031059818,5.33702980388433e-13,1.4082396310786012e-12,1.8219206647502943e-12,2.627602764740645e-12,3.2665506847518653e-13
23600,0.2772894031062743,0.27728940310635236,0.2772894031061881,0.2772894031062313,0.2772894031059802,5.971562295281262e-13,1.3424303312742907e-12,1.753305559888782e-12,2.7411592141698417e-12,3.7940044274779055e-13
23640,0.2772894031062747,0.2772894031063524,0.27728940310618655,0.27728940310623085,0.27728940310597777,4.779408489245266e-13,1.4917375129575121e-12,1.9099382748973767e-12,2.6584840116405756e-12,2.817192494417268e-13
23680,0.27728940310627476,0.2772894031063528,0.2772894031061855,0.277289403106231,0.2772894031059761,3.4477762230618017e-13,1.6096261867372156e-12,2.039040113472018e-12,2.5917586165321907e-12,1.0445109083713103e-13
23720,0.27728940310627453,0.2772894031063524,0.2772894031061839,0.277289403106231,0.2772894031059737,4.710098429266427e-13,1.5189887310666325e-12,1.9729257880963715e-12,2.738430269316617e-12,1.4997210474439527e-13
23760,0.27728940310627576,0.27728940310635325,0.2772894031061833,0.27728940310623196,0.2772894031059723,6.215086165978674e-13,1.3619640714950375e-12,1.8383105945068216e-12,2.9280098846085107e-12,2.6022923409698053e-13
23800,0.27728940310627553,0.27728940310635297,0.2772894031061817,0.2772894031062316,0.2772894031059699,5.817697535922116e-13,1.4204658942226557e-12,1.9089001083889682e-12,2.90746808259525e-12,2.382125389797531e-13
23840,0.2772894031062747,0.27728940310635186,0.2772894031061809,0.2772894031062312,0.2772894031059681,4.32889628574665e-13,1.5897890378071618e-12,2.0805918463215476e-12,2.751729978475892e-12,1.1478796229228926e-13
23880,0.2772894031062742,0.27728940310635153,0.2772894031061804,0.2772894031062313,0.27728940310596634,4.600115752919341e-13,1.598033393001976e-12,2.096728301627749e-12,2.7433379927870783e-12,7.684281767786288e-14
23920,0.2772894031062735,0.2772894031063505,0.27728940310617967,0.2772894031062304,0.2772894031059641,6.501912391858488e-13,1.4357703686640749e-12,1.9385161810535274e-12,2.893982414524582e-12,2.078810506329242e-13
23960,0.2772894031062723,0.27728940310634986,0.27728940310617894,0.27728940310622974,0.2772894031059623,7.115958417799421e-13,1.3652031525105177e-12,1.8834126342353155e-12,2.9325796777667485e-12,2.363651405288289e-13
24000,0.2772894031062706,0.27728940310634875,0.27728940310617867,0.27728940310622857,0.2772894031059613,5.83089229953103e-13,1.5166453156769066e-12,2.0338367327105983e-12,2.755764639402413e-12,1.3674640843663023e-13
24040,0.2772894031062698,0.27728940310634864,0.2772894031061797,0.27728940310622835,0.27728940310596156,4.664692626085951e-13,1.616765689966897e-12,2.142121906448089e-12,2.605154528933601e-12,6.307266687485205e-14
24080,0.27728940310627054,0.2772894031063504,0.277289403106182,0.27728940310623024,0.277289403105963,5.909759405264681e-13,1.5104483804064143e-12,2.0472523423073394e-12,2.6795326569246697e-12,2.4834477582543584e-13
24120,0.27728940310627087,0.2772894031063518,0.2772894031061829,0.2772894031062305,0.27728940310596323,7.214090880148415e-13,1.359328151595887e-12,1.886761223990031e-12,2.8071891767717132e-12,3.5691884619345684e-13
24160,0.27728940310627015,0.2772894031063519,0.27728940310618283,0.2772894031062298,0.2772894031059625,6.685808764856679e-13,1.4280439795238186e-12,1.939154422762393e-12,2.743624518460025e-12,3.1888677284546347e-13
24200,0.27728940310627115,0.2772894031063536,0.27728940310618344,0.2772894031062303,0.27728940310596234,4.85000562483386e-13,1.6085735309558407e-12,2.105418246991374e-12,2.576238788382353e-12,1.7190053631632652e-13
24240,0.2772894031062715,0.2772894031063542,0.277289403106183,0.2772894031062299,0.27728940310596145,4.4759231220294774e-13,1.627079109985658e-12,2.1065781457280813e-12,2.5975000021896705e-12,1.9069883745295195e-13
24280,0.2772894031062725,0.2772894031063556,0.27728940310618233,0.27728940310622974,0.27728940310596,6.14173744612305e-13,1.467939284793422e-12,1.9448513962158896e-12,2.8136086880916165e-12,3.50468667145738e-13
24320,0.27728940310627437,0.27728940310635747,0.27728940310618255,0.27728940310623085,0.27728940310595945,6.592213207207208e-13,1.4161969795646537e-12,1.8989265336138335e-12,2.9184988650768254e-12,3.9011213087607555e-13
24360,0.27728940310627453,0.277289403106358,0.27728940310618083,0.2772894031062305,0.2772894031059568,5.245594690568529e-13,1.5802390053059623e-12,2.0786609408510384e-12,2.8254557108528486e-12,2.8122914292863047e-13
24400,0.27728940310627553,0.2772894031063592,0.27728940310618033,0.27728940310623124,0.2772894031059559,3.9327042682777733e-13,1.6963631561562623e-12,2.2083621043638035e-12,2.765281216066144e-12,8.887853895459973e-14
24440,0.27728940310627803,0.2772894031063614,0.27728940310618133,0.2772894031062335,0.27728940310595634,5.250282940724712e-13,1.5928053508665382e-12,2.1168630935830677e-12,2.9340256560670173e-12,1.5327420852157263e-13
24480,0.2772894031062791,0.2772894031063623,0.2772894031061809,0.27728940310623434,0.27728940310595507,6.801285781984974e-13,1.441555174438593e-12,1.9705027716447633e-12,3.1239917620132504e-12,2.6476777124435306e-13
24520,0.27728940310627903,0.27728940310636235,0.27728940310618067,0.2772894031062354,0.2772894031059541,6.486973442473341e-13,1.4997805187539822e-12,2.04865618881183e-12,3.0902095440385523e-12,2.4172060286150324e-13
24560,0.2772894031062786,0.27728940310636213,0.27728940310618067,0.2772894031062356,0.2772894031059528,4.799006288670276e-13,1.6832979137689127e-12,2.2433885627163014e-12,2.9150745348552506e-12,1.1062114510684966e-13
24600,0.27728940310627653,0.27728940310636085,0.277289403106179,0.27728940310623423,0.27728940310595007,4.970112135276213e-13,1.6920564238696271e-12,2.268366414935896e-12,2.9010969761198233e-12,1.040945271060004e-13
24640,0.27728940310627576,0.27728940310636113,0.2772894031061788,0.277289403106234,0.27728940310594863,7.012203674531042e-13,1.508868852565517e-12,2.0944900466174027e-12,3.0730685992863422e-12,2.4832782279520003e-13
24680,0.2772894031062731,0.2772894031063589,0.2772894031061769,0.27728940310623157,0.277289403105946,7.763836419883968e-13,1.4210845593053607e-12,2.0213061417217467e-12,3.1184720166658553e-12,2.759359966147461e-13
24720,0.27728940310627215,0.2772894031063591,0.2772894031061779,0.27728940310623124,0.277289403105946,6.331559307979916e-13,1.5894243462776063e-12,2.1885476704845465e-12,2.921087313653191e-12,1.6408335423825105e-13
24760,0.2772894031062724,0.27728940310636063,0.2772894031061795,0.2772894031062319,0.2772894031059465,4.851208893679442e-13,1.7111572572801615e-12,2.3150649468931222e-12,2.747252252399528e-12,7.525509752806187e-14
24800,0.27728940310627304,0.27728940310636213,0.2772894031061817,0.27728940310623224,0.2772894031059477,6.066821961212399e-13,1.6035272508294743e-12,2.1943781287445557e-12,2.8356010295570046e-12,2.932076930631548e-13
24840,0.27728940310627087,0.2772894031063609,0.2772894031061804,0.2772894031062296,0.2772894031059457,7.487512707782986e-13,1.440925836996236e-12,2.0122752593463235e-12,2.983024479606857e-12,4.226874135094611e-13
24880,0.27728940310627,0.27728940310636074,0.27728940310617983,0.2772894031062278,0.2772894031059442,6.94299401908943e-13,1.5223959855212288e-12,2.055400563268482e-12,2.9265383304580863e-12,3.907174361808626e-13
24920,0.2772894031062703,0.2772894031063621,0.2772894031061799,0.2772894031062274,0.27728940310594324,4.838319742977157e-13,1.7271355988823812e-12,2.246584137505599e-12,2.743324279711932e-12,2.2491814244624898e-13
24960,0.2772894031062719,0.27728940310636396,0.2772894031061809,0.2772894031062282,0.27728940310594297,4.448161985933351e-13,1.74832213933135e-12,2.259629692349923e-12,2.7646243090011145e-12,2.304309191214624e-13
25000,0.2772894031062735,0.2772894031063661,0.27728940310618155,0.2772894031062292,0.27728940310594274,6.236163906797852e-13,1.5826941141094182e-12,2.0835759782223645e-12,2.9874906436768446e-12,4.0777053622899654e-13
25040,0.27728940310627676,0.27728940310636896,0.2772894031061835,0.2772894031062317,0.2772894031059437,6.951635114115727e-13,1.511223207434749e-12,2.0187223469289428e-12,3.1111891994903256e-12,4.646084423019419e-13
25080,0.27728940310627676,0.27728940310636907,0.2772894031061817,0.2772894031062313,0.2772894031059406,5.526756799362505e-13,1.689046818873462e-12,2.2245578585950915e-12,3.0023560924285456e-12,3.3252335886407633e-13
25120,0.2772894031062773,0.2772894031063698,0.2772894031061807,0.277289403106232,0.27728940310593847,4.2322582100054167e-13,1.8220317864188522e-12,2.3712310752842605e-12,2.928471849075957e-12,1.271640122199729e-13
25160,0.2772894031062796,0.277289403106372,0.2772894031061817,0.2772894031062344,0.277289403105938,5.837494830901502e-13,1.7240166570872482e-12,2.2871878312216422e-12,3.095852858343927e-12,1.954662123048287e-13
25200,0.27728940310628214,0.27728940310637445,0.2772894031061829,0.27728940310623734,0.27728940310593836,7.54698760432573e-13,1.5438240292636478e-12,2.142996875392474e-12,3.303051227644212e-12,3.1919589681884926e-13
25240,0.2772894031062817,0.2772894031063745,0.27728940310618116,0.2772894031062375,0.2772894031059359,7.305208020970349e-13,1.5877354774712377e-12,2.2207736459001525e-12,3.2868591376110004e-12,2.9594406574273397e-13
25280,0.2772894031062807,0.2772894031063734,0.2772894031061787,0.27728940310623645,0.27728940310593225,5.529632457136511e-13,1.785555516741203e-12,2.429052856468642e-12,3.1082258366658586e-12,1.3663051359691928e-13
25320,0.2772894031062813,0.2772894031063744,0.27728940310617944,0.2772894031062374,0.2772894031059317,5.4375576888171e-13,1.8167724590682824e-12,2.4658421151554363e-12,3.072309991242398e-12,8.870588702973729e-14
25360,0.2772894031062806,0.277289403106374,0.2772894031061799,0.277289403106237,0.27728940310593114,7.530639840930704e-13,1.6368302619163517e-12,2.276836331121405e-12,3.2433573749081504e-12,2.710765161660866e-13
25400,0.27728940310627964,0.2772894031063739,0.27728940310617956,0.27728940310623634,0.2772894031059301,8.369056972531497e-13,1.5340013233712893e-12,2.1734075939163063e-12,3.3221650036299796e-12,3.292984970300833e-13
25440,0.27728940310627914,0.27728940310637423,0.2772894031061801,0.27728940310623584,0.2772894031059299,6.860965668112478e-13,1.7096846744568187e-12,2.3317195122159517e-12,3.1441041175717483e-12,2.2742969057705593e-13
25480,0.2772894031062779,0.2772894031063741,0.27728940310617967,0.27728940310623446,0.2772894031059284,5.064559939180813e-13,1.8568539642092863e-12,2.480284544298453e-12,2.9633557249659313e-12,9.600197013401288e-14
25520,0.277289403106278,0.2772894031063751,0.2772894031061805,0.2772894031062344,0.27728940310592864,6.070052607303733e-13,1.7593247912011627e-12,2.376067037828939e-12,3.0479667533199295e-12,3.075846972967182e-13
25560,0.2772894031062782,0.2772894031063761,0.27728940310618116,0.2772894031062345,0.2772894031059285,7.809030606342888e-13,1.5587798278927742e-12,2.1872300285593087e-12,3.2273327302113765e-12,4.568224366051209e-13
25600,0.2772894031062779,0.2772894031063766,0.2772894031061806,0.2772894031062339,0.2772894031059273,7.468322489710909e-13,1.6051994770913801e-12,2.2288677445230957e-12,3.1906791204778506e-12,4.3381517324235596e-13
25640,0.27728940310627725,0.27728940310637684,0.27728940310617933,0.2772894031062325,0.27728940310592487,5.396773369323563e-13,1.8237623037501926e-12,2.4384079039932377e-12,2.998203898507526e-12,2.5408481335208177e-13
25680,0.2772894031062774,0.27728940310637706,0.277289403106178,0.2772894031062316,0.2772894031059227,4.775001799280829e-13,1.8723526763303166e-12,2.4831660694122313e-12,2.985046639967369e-12,1.9197093182801709e-13
25720,0.27728940310628064,0.27728940310638,0.27728940310617917,0.2772894031062339,0.2772894031059228,6.916426423849242e-13,1.6860240673096621e-12,2.29617034435043e-12,3.2260485015729e-12,3.8101669272719515e-13
