step,screw_deviation,optimal_phase
26440,3.562711296440048e-10,9.389601102518315e-17
26480,3.5785754572487235e-10,0.0
26520,3.5945833053653537e-10,0.0
26560,3.610700530100096e-10,0.0
26600,3.6269321150773167e-10,0.0
26640,3.643309526058505e-10,1.4671251722683719e-18
26680,3.6597766993213275e-10,0.0
26720,3.676321676253896e-10,4.69480055125871e-17
26760,3.6929735988765133e-10,-9.389601102517215e-17
26800,3.7096567750846034e-10,0.0
26840,3.726335595410302e-10,9.389601102517713e-17
26880,3.7430368610893386e-10,0.0
26920,3.7597607421736163e-10,-4.694800551259108e-17
26960,3.776519280959622e-10,2.3474002756296242e-17
27000,3.793251995032287e-10,0.0
27040,3.810006293328572e-10,-2.3474002756296064e-17
27080,3.826804575719306e-10,0.0
27120,3.8436693748891386e-10,0.0
27160,3.860609378113252e-10,0.0
27200,3.8776830229715374e-10,0.0
27240,3.8949201540677185e-10,9.389601102519169e-17
27280,3.9123228509391963e-10,9.389601102519468e-17
27320,3.929928727577325e-10,2.3474002756298184e-17
27360,3.947666862903732e-10,-5.8685006890744966e-18
27400,3.9655426743074345e-10,4.694800551259761e-17
27440,3.9835457431150825e-10,4.694800551259835e-17
27480,4.0016610141723173e-10,9.389601102519824e-17
27520,4.0198550439221313e-10,0.0
27560,4.038056483223324e-10,0.0
27600,4.0563003474059624e-10,0.0
27640,4.0745468024425505e-10,0.0
27680,4.0927897773906704e-10,0.0
27720,4.1110182699199207e-10,-1.1737001378149643e-17
27760,4.1292682038636163e-10,0.0
27800,4.147554645906387e-10,4.69480055125971e-17
27840,4.1658924088328293e-10,-9.389601102519476e-17
27880,4.184355925432596e-10,0.0
27920,4.20289735258165e-10,9.389601102519711e-17
27960,4.2215967665311153e-10,-4.6948005512599634e-17
28000,4.2404452018817494e-10,0.0
28040,4.2594981494446456e-10,0.0
28080,4.278716194460008e-10,0.0
28120,4.2981309199189424e-10,0.0
28160,4.317653878791388e-10,0.0
28200,4.337298305810974e-10,0.0
28240,4.3570662607922187e-10,0.0
28280,4.376893579070346e-10,0.0
28320,4.3967605790249863e-10,9.389601102519484e-17
28360,4.416666347944397e-10,0.0
28400,4.4365957223625517e-10,-1.1737001378149223e-17
28440,4.456548599312981e-10,2.3474002756298362e-17
28480,4.4765441388603367e-10,-4.6948005512597224e-17
28520,4.496623253161922e-10,-4.694800551259622e-17
28560,4.516794564034437e-10,0.0
28600,4.537055548355501e-10,0.0
28640,4.5574162102878345e-10,0.0
28680,4.577927198915076e-10,-4.694800551259267e-17
28720,4.5985921728752665e-10,-4.694800551259306e-17
28760,4.6194221228916504e-10,0.0
28800,4.6404080736191327e-10,2.347400275629726e-17
28840,4.66155566062163e-10,0.0
28880,4.68287840000674e-10,0.0
28920,4.704286518737452e-10,-9.38960110251894e-17
28960,4.725819069572089e-10,0.0
29000,4.747374049384771e-10,-9.389601102519117e-17
29040,4.769011108186062e-10,0.0
29080,4.79070081497633e-10,-2.347400275629841e-17
29120,4.812437775813911e-10,0.0
29160,4.834275141096364e-10,0.0
29200,4.856164203274261e-10,0.0
29240,4.87813133321701e-10,-9.389601102519551e-17
29280,4.900189720730274e-10,-9.389601102519824e-17
29320,4.922378979210531e-10,0.0
29360,4.944678972427193e-10,9.389601102519497e-17
29400,4.967095702076897e-10,0.0
29440,4.989666357470181e-10,0.0
29480,5.012362824843399e-10,0.0
29520,5.035197794633081e-10,0.0
29560,5.0581289778049e-10,9.389601102520154e-17
29600,5.081135508543536e-10,0.0
29640,5.104195638412711e-10,0.0
29680,5.127377604420813e-10,0.0
29720,5.150645495834498e-10,-9.389601102520452e-17
29760,5.1739574933667e-10,0.0
29800,5.197358489184851e-10,0.0
29840,5.22085883707798e-10,-2.9342503445377105e-18
29880,5.244425419100703e-10,-2.3474002756301182e-17
29920,5.268100016406327e-10,0.0
29960,5.291854280908557e-10,0.0
30000,5.315725924183854e-10,-9.389601102520067e-17
30040,5.339720458407014e-10,0.0
30080,5.36386662794073e-10,9.389601102520563e-17
30120,5.388144181298124e-10,0.0
30160,5.412536838953928e-10,0.0
30200,5.437062908894963e-10,0.0
30240,5.461730287875575e-10,4.694800551260736e-17
30280,5.486501870438018e-10,-4.694800551260838e-17
30320,5.511423784196352e-10,0.0
30360,5.536456054186262e-10,0.0
30400,5.56162373311101e-10,0.0
30440,5.586871550446007e-10,0.0
30480,5.612186186457623e-10,0.0
30520,5.637597949530205e-10,0.0
30560,5.663095081495732e-10,-1.1737001378152286e-17
30600,5.688685143687887e-10,4.694800551260879e-17
30640,5.714341508685831e-10,0.0
30680,5.740091041318985e-10,0.0
30720,5.765932776363174e-10,0.0
30760,5.791822206238241e-10,-9.389601102521292e-17
30800,5.817787249527078e-10,0.0
30840,5.843843956898972e-10,0.0
30880,5.869970931888754e-10,0.0
30920,5.896210028677219e-10,-1.1737001378150765e-17
30960,5.922575526932622e-10,0.0
31000,5.949066151122919e-10,4.694800551259843e-17
31040,5.975676450275159e-10,0.0
31080,6.002501502196632e-10,-9.389601102520104e-17
31120,6.029468891073335e-10,0.0
31160,6.056578460489405e-10,0.0
31200,6.083844481025864e-10,0.0
31240,6.111219036180723e-10,1.1737001378150556e-17
31280,6.138706251747284e-10,0.0
31320,6.166296001650661e-10,0.0
31360,6.193958278818626e-10,0.0
31400,6.22170005903929e-10,9.389601102519743e-17
31440,6.249487614875514e-10,9.389601102519677e-17
31480,6.277342838436483e-10,0.0
31520,6.305266440300284e-10,-4.694800551260062e-17
31560,6.33328480475575e-10,0.0
31600,6.361397605741127e-10,1.1737001378151118e-17
31640,6.389646698491534e-10,0.0
31680,6.418008659402028e-10,0.0
31720,6.446570772529023e-10,-4.694800551260792e-17
31760,6.475300776179581e-10,9.389601102521615e-17
31800,6.504213470389695e-10,0.0
31840,6.533335399802179e-10,0.0
31880,6.562668015810739e-10,0.0
31920,6.592188814652418e-10,0.0
31960,6.621918964446983e-10,0.0
32000,6.651814527197704e-10,2.3474002756307804e-17
32040,6.681852311942435e-10,0.0
32080,6.712022097039075e-10,0.0
32120,6.742310525887913e-10,-9.389601102524116e-17
32160,6.772709220220963e-10,0.0
32200,6.803199368634982e-10,9.389601102524306e-17
32240,6.833781283051568e-10,0.0
32280,6.864446044921118e-10,0.0
32320,6.895192562711689e-10,0.0
32360,6.926055426061292e-10,2.3474002756311708e-17
32400,6.957042127126206e-10,4.6948005512623244e-17
32440,6.988169233522961e-10,9.389601102524686e-17
32480,7.01940587663478e-10,0.0
32520,7.050783704989018e-10,-9.389601102524359e-17
32560,7.082337468445791e-10,0.0
32600,7.114052661725641e-10,-4.6948005512623743e-17
32640,7.145964408501868e-10,2.3474002756312026e-17
32680,7.17799516116369e-10,0.0
32720,7.210182727996851e-10,0.0
32760,7.242507525922409e-10,-4.694800551262276e-17
32800,7.274948806339539e-10,0.0
32840,7.307554048143629e-10,0.0
32880,7.340272496904225e-10,0.0
32920,7.373105702892441e-10,-4.6948005512620816e-17
32960,7.4060572090545e-10,-4.694800551262144e-17
33000,7.439078642422727e-10,2.347400275631059e-17
33040,7.472204768658633e-10,5.868500689077555e-18
33080,7.505430572638156e-10,2.3474002756310146e-17
33120,7.538786270478648e-10,0.0
33160,7.572179313497958e-10,0.0
33200,7.605684870520031e-10,-9.389601102523817e-17
33240,7.639286911690327e-10,0.0
33280,7.672977235682623e-10,-4.694800551261837e-17
33320,7.706799622343516e-10,0.0
33360,7.740793933449063e-10,0.0
33400,7.774895591335518e-10,0.0
33440,7.809121601425318e-10,4.6948005512616526e-17
33480,7.843481123513959e-10,0.0
33520,7.877971892696766e-10,0.0
33560,7.912584378864572e-10,0.0
33600,7.94726892071335e-10,-9.389601102522737e-17
33640,7.982041125841116e-10,0.0
33680,8.016840906258663e-10,0.0
33720,8.051718230790391e-10,0.0
33760,8.086662537703787e-10,1.1737001378153934e-17
33800,8.121663579901067e-10,0.0
33840,8.15672332550213e-10,0.0
33880,8.191911632192348e-10,0.0
33920,8.22721982365732e-10,0.0
33960,8.262680200335503e-10,0.0
34000,8.298323941433176e-10,4.6948005512619947e-17
34040,8.334130185190999e-10,4.694800551262001e-17
34080,8.370141755800389e-10,0.0
34120,8.406367523549207e-10,1.1737001378155851e-17
34160,8.442768630256583e-10,0.0
34200,8.479303645640338e-10,0.0
34240,8.516004383318855e-10,0.0
34280,8.552812468534495e-10,0.0
34320,8.589730579730647e-10,0.0
34360,8.626712761496627e-10,4.694800551262427e-17
34400,8.663779845215934e-10,-4.6948005512624064e-17
34440,8.700890271910693e-10,0.0
34480,8.738077942058092e-10,0.0
34520,8.775370296650077e-10,-9.389601102524821e-17
34560,8.812730005110551e-10,-4.6948005512623386e-17
34600,8.850231321782955e-10,0.0
34640,8.887862505615794e-10,-9.389601102524486e-17
34680,8.925688543056395e-10,0.0
34720,8.963732538443653e-10,-4.6948005512623417e-17
34760,9.001967761430402e-10,-2.3474002756312525e-17
34800,9.040446344825408e-10,5.8685006890779725e-18
34840,9.079112423079389e-10,0.0
34880,9.117965216900355e-10,0.0
34920,9.157009428625747e-10,-4.694800551262405e-17
34960,9.196215631417102e-10,0.0
35000,9.235557337827062e-10,0.0
35040,9.275056074843403e-10,0.0
35080,9.314643970371966e-10,0.0
35120,9.354338082734515e-10,0.0
35160,9.394127442118682e-10,0.0
35200,9.434072327639351e-10,2.34740027563113e-17
35240,9.47412657749792e-10,0.0
35280,9.514325324077356e-10,-9.389601102524309e-17
35320,9.554658059338909e-10,0.0
35360,9.595130413680933e-10,0.0
35400,9.635747881247301e-10,0.0
35440,9.676515513654764e-10,0.0
35480,9.717411724440803e-10,0.0
35520,9.758447546245607e-10,0.0
35560,9.79964657517329e-10,0.0
35600,9.841000144360493e-10,0.0
35640,9.8825217906334e-10,0.0
35680,9.924157335142131e-10,9.389601102524352e-17
35720,9.965955840671141e-10,0.0
35760,1.0007912707585779e-09,0.0
35800,1.0049986281825744e-09,0.0
35840,1.00921926815977e-09,2.3474002756311283e-17
35880,1.0134509727726726e-09,5.868500689077799e-18
35920,1.0176969644296577e-09,0.0
35960,1.021960985359109e-09,0.0
36000,1.0262391169121238e-09,0.0
36040,1.030532929353352e-09,-9.389601102524116e-17
36080,1.0348411041687629e-09,0.0
36120,1.0391630532172804e-09,-9.389601102523756e-17
36160,1.0434940047930452e-09,0.0
36200,1.0478434482558798e-09,0.0
36240,1.052209614177912e-09,-5.868500689077077e-18
36280,1.0565914470649808e-09,-4.694800551261574e-17
36320,1.060989599552364e-09,0.0
36360,1.065405857102079e-09,0.0
36400,1.0698412236268313e-09,0.0
36440,1.07429298029331e-09,0.0
36480,1.0787628855724551e-09,0.0
36520,1.083247479522631e-09,0.0
36560,1.0877513148626256e-09,1.1737001378150748e-17
36600,1.0922720073742753e-09,1.173700137815097e-17
36640,1.096809969081588e-09,0.0
36680,1.1013661418433197e-09,0.0
36720,1.1059417342741364e-09,0.0
36760,1.1105337742454019e-09,0.0
36800,1.1151470520286041e-09,0.0
36840,1.1197811938331936e-09,-4.694800551259868e-17
36880,1.124432852745343e-09,-4.694800551259875e-17
36920,1.1291042151009845e-09,0.0
36960,1.1337987493530697e-09,1.1737001378149602e-17
37000,1.1385110701870279e-09,-4.694800551259823e-17
37040,1.1432456915543838e-09,0.0
37080,1.1479989303188599e-09,0.0
37120,1.1527687154599756e-09,0.0
37160,1.1575586430398726e-09,0.0
37200,1.1623654868296766e-09,0.0
37240,1.167191236407885e-09,0.0
37280,1.1720385522226163e-09,0.0
37320,1.1769086438645468e-09,2.3474002756298754e-17
37360,1.1817974789935025e-09,0.0
37400,1.1867102493314046e-09,0.0
37440,1.1916391755518186e-09,0.0
37480,1.1965922068402576e-09,9.389601102519441e-17
37520,1.2015634577416592e-09,0.0
37560,1.2065534605951189e-09,-4.6948005512595486e-17
37600,1.2115621991621645e-09,2.3474002756298067e-17
37640,1.216589798232859e-09,0.0
37680,1.2216346639214171e-09,-2.3474002756297607e-17
37720,1.2267022202080525e-09,0.0
37760,1.2317891514114523e-09,0.0
37800,1.2368982883578262e-09,0.0
37840,1.2420303082103896e-09,0.0
37880,1.2471874768034532e-09,0.0
37920,1.2523671469074641e-09,-4.694800551259221e-17
37960,1.2575687035189986e-09,0.0
38000,1.2627927348005782e-09,0.0
38040,1.2680383607899414e-09,0.0
38080,1.2733041427486486e-09,0.0
38120,1.2785912792910332e-09,0.0
38160,1.2838993871293322e-09,0.0
38200,1.2892228694740575e-09,0.0
38240,1.2945618220848185e-09,0.0
38280,1.29992176064821e-09,0.0
38320,1.3052981998363333e-09,-2.3474002756291457e-17
38360,1.3106919160915249e-09,0.0
38400,1.316106021219946e-09,0.0
38440,1.3215371322482531e-09,-4.694800551257671e-17
38480,1.326981945892343e-09,0.0
38520,1.332445329167661e-09,-9.389601102514972e-17
38560,1.3379270478693947e-09,0.0
38600,1.3434258068913834e-09,0.0
38640,1.348947754422653e-09,0.0
38680,1.3544901346389545e-09,0.0
38720,1.3600590334807028e-09,0.0
38760,1.3656515569147452e-09,-2.347400275627975e-17
38800,1.3712659040731108e-09,-4.6948005512558724e-17
38840,1.376907591649129e-09,0.0
38880,1.38257625526786e-09,0.0
38920,1.3882708448212162e-09,-9.389601102510516e-17
38960,1.3939888147487592e-09,0.0
39000,1.3997311897200885e-09,0.0
39040,1.405494386720708e-09,0.0
39080,1.41128255327136e-09,-5.868500689069231e-18
39120,1.4170951598663658e-09,0.0
39160,1.4229294363422437e-09,0.0
39200,1.4287865174974474e-09,0.0
39240,1.4346661746686414e-09,0.0
39280,1.4405732951561548e-09,0.0
39320,1.4465038777609429e-09,0.0
39360,1.4524611243278842e-09,0.0
39400,1.4584445819961739e-09,0.0
39440,1.464453136175887e-09,0.0
39480,1.4704935417758974e-09,0.0
39520,1.4765663581622348e-09,0.0
39560,1.4826686953106093e-09,0.0
39600,1.488800032170233e-09,0.0
39640,1.4949583916037256e-09,0.0
39680,1.501150376126721e-09,-4.694800551257774e-17
39720,1.507369111378468e-09,0.0
39760,1.51361826761346e-09,0.0
39800,1.5198907840619889e-09,-1.1737001378144057e-17
39840,1.5261912924510342e-09,0.0
39880,1.532515838212588e-09,4.6948005512577003e-17
39920,1.5388618170729106e-09,9.38960110251554e-17
39960,1.5452308419695798e-09,0.0
40000,1.5516248361841045e-09,0.0
