step,r1_full,r2_full,r3_full,r4_full,r5_full,r1_perp,r2_perp,r3_perp,r4_perp,r5_perp
5160,0.31001897739373935,0.31001897739297607,0.3100189773927937,0.3100189773921045,4.041456069659253e-09,1.2960745219478115e-12,1.1853181815199872e-12,8.484380113121977e-13,8.229786048165625e-13,1.2809961471851813e-20
5200,0.3100189773937528,0.31001897739297485,0.31001897739279566,0.31001897739209044,1.93860068479627e-09,1.315952624570525e-12,1.205984118226774e-12,8.62233247761989e-13,8.363521018346096e-13,8.477702287229124e-21
5240,0.3100189773937648,0.31001897739297424,0.3100189773927933,0.3100189773920757,4.403336933169657e-09,1.3361283415144088e-12,1.2258127207284102e-12,8.754508619299808e-13,8.491381352358607e-13,9.413820830257621e-21
5280,0.31001897739377876,0.31001897739297707,0.3100189773927921,0.3100189773920628,1.8098513647549408e-09,1.3566073095406946e-12,1.2461199187086599e-12,8.882853849860175e-13,8.615243072051324e-13,1.170458529781228e-20
5320,0.31001897739379286,0.3100189773929792,0.31001897739279105,0.31001897739204975,2.9997737239965483e-09,1.377204822918353e-12,1.2658403772969745e-12,9.014027678530786e-13,8.741290947004349e-13,1.2771246175056634e-20
5360,0.3100189773938026,0.3100189773929768,0.31001897739278966,0.3100189773920344,2.187452743939414e-09,1.3962174234511342e-12,1.2848325268773376e-12,9.138651360271149e-13,8.860470822655358e-13,1.2640516887396826e-20
5400,0.3100189773938142,0.3100189773929785,0.31001897739278966,0.3100189773920218,2.1676242531063694e-09,1.4150966937675566e-12,1.303126264661481e-12,9.254313615353438e-13,8.975227904279235e-13,1.1910446119192345e-20
5440,0.3100189773938257,0.3100189773929804,0.31001897739278783,0.3100189773920103,3.1267716482655975e-09,1.4328980397615435e-12,1.3206458024626108e-12,9.368387583317646e-13,9.088311056975146e-13,1.444954603179174e-20
5480,0.31001897739383566,0.310018977392981,0.31001897739278444,0.3100189773919983,3.2248954755886404e-09,1.4502334805524314e-12,1.3370786920861345e-12,9.47878985230554e-13,9.201164806557308e-13,1.2948100223256015e-20
5520,0.31001897739384465,0.3100189773929792,0.3100189773927827,0.31001897739198603,2.2224805267881003e-09,1.4670796195524634e-12,1.3535510072947014e-12,9.58557265619651e-13,9.31280068955867e-13,9.585947060182817e-21
5560,0.310018977393857,0.3100189773929806,0.3100189773927847,0.31001897739197837,1.4580862329353758e-09,1.4830381231780105e-12,1.3694233033560435e-12,9.6920347369484e-13,9.422254665424497e-13,1.4941648588630804e-20
5600,0.3100189773938647,0.31001897739297796,0.3100189773927825,0.31001897739196765,1.7342217406306079e-09,1.4973584995726236e-12,1.3847208060412797e-12,9.806102443547247e-13,9.539228508472905e-13,6.98501281132144e-21
5640,0.31001897739387535,0.3100189773929787,0.31001897739278245,0.31001897739195905,2.067033457115762e-09,1.5117136307153318e-12,1.3996452312415243e-12,9.918921265464696e-13,9.656153457549727e-13,6.07071517307323e-21
5680,0.3100189773938853,0.3100189773929771,0.3100189773927837,0.31001897739195056,3.9319714425803314e-09,1.5252970990568036e-12,1.4142276376496058e-12,1.002392528400075e-12,9.770954037194204e-13,2.2610324503501723e-20
5720,0.31001897739389805,0.3100189773929752,0.3100189773927859,0.3100189773919428,2.0569604506594276e-09,1.539512645371055e-12,1.4294171886184627e-12,1.0135724439689176e-12,9.8838451480321e-13,1.6029630207464977e-20
5760,0.3100189773939119,0.31001897739297435,0.3100189773927883,0.3100189773919349,3.9205165659052e-09,1.5534965571182551e-12,1.445354022275035e-12,1.0257975733418873e-12,9.993777118224805e-13,8.814539557268801e-21
5800,0.310018977393924,0.31001897739297285,0.31001897739278966,0.31001897739192524,2.7758619992214222e-09,1.5670400194191644e-12,1.4619230467161526e-12,1.0376348084521756e-12,1.009950385122692e-12,9.976154835715927e-21
5840,0.31001897739393686,0.31001897739297096,0.3100189773927907,0.31001897739191475,2.7862141698474143e-09,1.5808307929140085e-12,1.478776454028793e-12,1.0497508056141757e-12,1.0201158773795082e-12,9.166547984934366e-21
5880,0.31001897739395107,0.3100189773929692,0.3100189773927952,0.31001897739190554,2.8172800261654268e-09,1.5943656453083856e-12,1.496322107922629e-12,1.0618496979207181e-12,1.0297507876077911e-12,1.35262880555315e-20
5920,0.3100189773939658,0.31001897739296924,0.3100189773928001,0.31001897739189627,3.069043684654539e-09,1.6079671226316268e-12,1.5138518451939782e-12,1.0733338258136917e-12,1.0386983031333202e-12,1.826293022839113e-20
5960,0.31001897739397727,0.3100189773929676,0.31001897739280143,0.3100189773918843,2.7383040222345884e-09,1.6221570312006254e-12,1.5314605272130063e-12,1.0842791065593831e-12,1.0478194269976569e-12,1.6436170462478456e-20
6000,0.31001897739398954,0.31001897739296974,0.3100189773928047,0.31001897739187434,3.2332338169938545e-09,1.6359271190353254e-12,1.5481674480480175e-12,1.0949733505895686e-12,1.057216221926899e-12,1.554795643305892e-20
6040,0.3100189773940011,0.310018977392972,0.3100189773928077,0.31001897739186424,1.7183481810677786e-09,1.650214635284322e-12,1.5642101404054652e-12,1.1053799419477278e-12,1.0663262900601404e-12,1.6104048283959265e-20
6080,0.31001897739400897,0.310018977392973,0.31001897739280865,0.31001897739185297,2.018104588364129e-09,1.6643357677841026e-12,1.57862693909718e-12,1.1146820546772453e-12,1.075081081932271e-12,1.091874979653743e-20
6120,0.3100189773940174,0.3100189773929765,0.31001897739280915,0.31001897739184425,7.121607569227328e-10,1.6781068648594115e-12,1.5910751534464052e-12,1.123673287175991e-12,1.0839685367716178e-12,1.259929555178932e-20
6160,0.3100189773940261,0.3100189773929818,0.310018977392809,0.310018977391837,2.5669572135249857e-09,1.6923288650952455e-12,1.6019218897906737e-12,1.1316400804273586e-12,1.0927584461783573e-12,1.18166934978879e-20
6200,0.31001897739403317,0.3100189773929851,0.3100189773928058,0.31001897739182893,1.3788011646992567e-09,1.7063248628569924e-12,1.611527167448943e-12,1.1393818094635866e-12,1.1018721690701493e-12,1.7154135242543503e-20
6240,0.3100189773940382,0.3100189773929861,0.3100189773928027,0.3100189773918208,2.429038350729559e-09,1.7196926222109645e-12,1.6206141083358919e-12,1.1462915459989525e-12,1.1108155718581453e-12,1.468974779279704e-20
6280,0.31001897739404644,0.3100189773929902,0.3100189773928016,0.3100189773918151,2.1068585494894727e-09,1.7336114586184038e-12,1.6297433061867619e-12,1.153837057038708e-12,1.1205999986886317e-12,1.5502574976384077e-20
6320,0.31001897739405393,0.31001897739299056,0.3100189773927976,0.31001897739180795,3.082995383119782e-09,1.7476214435234256e-12,1.6390956078936065e-12,1.1612220787473935e-12,1.1307231545034411e-12,2.4952386993788177e-20
6360,0.31001897739406487,0.3100189773929924,0.310018977392796,0.3100189773918022,2.0024722968119044e-09,1.7611754907944366e-12,1.65020523440036e-12,1.1700353002560579e-12,1.1412705966475803e-12,1.9984228214596743e-20
6400,0.310018977394076,0.31001897739299145,0.31001897739279555,0.3100189773917953,2.038811587812795e-09,1.7739703254995377e-12,1.6624842500008793e-12,1.179262850762671e-12,1.1511819799545573e-12,1.7442201208771125e-20
6440,0.3100189773940874,0.3100189773929889,0.3100189773927967,0.3100189773917882,3.729424792968005e-09,1.7858690094306496e-12,1.6758921792986639e-12,1.1889427798745697e-12,1.1609056683138572e-12,7.398814987702772e-21
6480,0.31001897739409884,0.310018977392984,0.31001897739279644,0.31001897739177914,2.9575989008595497e-09,1.7976208088730295e-12,1.6908172741557068e-12,1.1996452314917453e-12,1.1702628833141021e-12,1.3092443951009278e-20
6520,0.3100189773941121,0.3100189773929804,0.3100189773927978,0.31001897739177026,3.3373787130454083e-09,1.8095090869199878e-12,1.7070183767089521e-12,1.2110310705664486e-12,1.1793366288004552e-12,1.736771113063515e-20
6560,0.31001897739412587,0.3100189773929769,0.3100189773928005,0.31001897739176076,1.864798424411785e-09,1.821158062822969e-12,1.7243668834839762e-12,1.2225453994842493e-12,1.1886184668813438e-12,1.9499104565227884e-20
6600,0.3100189773941388,0.31001897739297307,0.31001897739280526,0.31001897739175066,2.0690725967234133e-09,1.832020436407668e-12,1.7416624651987033e-12,1.2347401068740976e-12,1.19818651435998e-12,7.698763201359084e-21
6640,0.3100189773941499,0.31001897739297,0.310018977392808,0.3100189773917382,2.5301468927986866e-09,1.843646957201705e-12,1.7589391674444708e-12,1.246146578940906e-12,1.2073156692145363e-12,1.3642157552692948e-20
6680,0.3100189773941607,0.3100189773929681,0.3100189773928109,0.3100189773917267,2.0795829395686657e-09,1.8553301552328023e-12,1.7751478650315002e-12,1.2571029976664095e-12,1.2163682285288757e-12,7.677152233139996e-21
6720,0.3100189773941714,0.31001897739296863,0.31001897739281287,0.31001897739171536,2.8154405125508455e-09,1.8682894805267237e-12,1.7910187700416089e-12,1.2685755172370861e-12,1.2259362131027192e-12,2.923151038899223e-20
6760,0.31001897739418066,0.3100189773929705,0.31001897739281536,0.31001897739170536,3.1655048282930922e-09,1.881018683557322e-12,1.80534663637983e-12,1.2796515357421014e-12,1.2354462062298066e-12,7.39314595056681e-21
6800,0.310018977394189,0.31001897739297457,0.3100189773928165,0.31001897739169604,2.5517167108550144e-09,1.8948053088172023e-12,1.817779369834745e-12,1.2899212398952535e-12,1.244677116229778e-12,1.5054226498751795e-20
6840,0.3100189773941934,0.3100189773929757,0.31001897739281176,0.3100189773916838,2.831939284077761e-09,1.909293973382405e-12,1.829000635874651e-12,1.2998472830856592e-12,1.2540952921673872e-12,1.8212793133380307e-20
6880,0.31001897739419787,0.3100189773929779,0.3100189773928069,0.31001897739167267,2.3515929786973433e-09,1.9249366138917715e-12,1.8394049219419254e-12,1.3096695454044165e-12,1.2637442866229128e-12,2.724698830705492e-20
6920,0.310018977394202,0.3100189773929813,0.3100189773928007,0.31001897739166273,2.1182369716195173e-09,1.940623245745509e-12,1.8485851357818735e-12,1.3188328361647049e-12,1.2732120625833764e-12,1.3730463611224148e-20
6960,0.3100189773942079,0.31001897739298384,0.31001897739279394,0.31001897739165307,2.8843351664453615e-09,1.9581851293227774e-12,1.8580572249827244e-12,1.3271093367854351e-12,1.283422255247621e-12,1.8396620987087844e-20
7000,0.31001897739421735,0.31001897739298667,0.31001897739278866,0.31001897739164597,1.6439593001745117e-09,1.9753883417723155e-12,1.8682215314077663e-12,1.3353591894781035e-12,1.2939667204450646e-12,1.9621277168962666e-20
7040,0.31001897739423107,0.31001897739299,0.31001897739278605,0.31001897739163936,2.752136765454593e-09,1.9939790601822567e-12,1.8807348770828652e-12,1.3442552295254403e-12,1.3053718742773846e-12,1.7892767129572966e-20
7080,0.31001897739424344,0.31001897739298984,0.3100189773927812,0.31001897739163015,3.1341722905661354e-09,2.012499788012567e-12,1.8947896520478892e-12,1.3542502700997911e-12,1.3175452384698647e-12,1.509625696736173e-20
7120,0.31001897739425616,0.31001897739298684,0.31001897739277723,0.3100189773916185,2.9941621926539903e-09,2.031000265478442e-12,1.9112148889468805e-12,1.365164119327923e-12,1.3298330267592136e-12,1.126435649691329e-20
7160,0.3100189773942709,0.3100189773929812,0.31001897739277584,0.3100189773916057,1.1334104871696442e-09,2.0488869841541276e-12,1.9297377912382386e-12,1.3778640627000043e-12,1.3426407863170163e-12,1.4499118254102775e-20
7200,0.31001897739429085,0.3100189773929796,0.31001897739277956,0.3100189773915969,2.1989211176081482e-09,2.0665730875254587e-12,1.950047040753462e-12,1.3913383834124526e-12,1.3553791060736257e-12,1.0816038543751542e-20
7240,0.3100189773943068,0.3100189773929738,0.3100189773927799,0.3100189773915818,2.6383012108490787e-09,2.0840354569443427e-12,1.97179440289064e-12,1.406064560302629e-12,1.368941139674395e-12,1.9908237908676264e-20
7280,0.31001897739432205,0.3100189773929681,0.3100189773927811,0.3100189773915653,1.6790958357273292e-09,2.1008993811836873e-12,1.994684951197647e-12,1.4207823385493385e-12,1.3824675916469293e-12,9.982896492812935e-21
7320,0.3100189773943385,0.31001897739296397,0.310018977392787,0.31001897739155015,3.3053409804667382e-09,2.1178484859577184e-12,2.0176175483607977e-12,1.4355392575159003e-12,1.3964035187012252e-12,1.9903298210090808e-20
7360,0.31001897739435197,0.3100189773929588,0.3100189773927906,0.3100189773915343,2.2607241869450035e-09,2.133763758419069e-12,2.0398950634160458e-12,1.4498830560428628e-12,1.409802333972744e-12,2.6221912298082013e-20
7400,0.31001897739436385,0.3100189773929546,0.31001897739279227,0.3100189773915173,3.3335361339329625e-09,2.1505945120056883e-12,2.0615442966964072e-12,1.4642484906077697e-12,1.4233807564905968e-12,1.8120890915268098e-20
7440,0.31001897739437434,0.31001897739295314,0.31001897739279216,0.3100189773915009,1.6670073906377908e-09,2.167471442665586e-12,2.081821373262653e-12,1.4785261750367493e-12,1.4364593493266709e-12,2.5733676442056685e-20
7480,0.310018977394385,0.31001897739295353,0.3100189773927937,0.31001897739148665,1.3171527590474414e-09,2.1844246125090545e-12,2.1005653433907816e-12,1.4926760860585348e-12,1.4492706136341194e-12,2.1500908626354054e-20
7520,0.3100189773943949,0.3100189773929537,0.3100189773927932,0.31001897739147294,1.0452945473116938e-09,2.2025887801435693e-12,2.118539775141879e-12,1.5061189097346615e-12,1.4609387923656169e-12,2.1713798695158628e-20
7560,0.31001897739440465,0.31001897739295675,0.31001897739279105,0.3100189773914595,2.986028391162033e-09,2.2220880408280525e-12,2.1358757668229694e-12,1.5193770244203116e-12,1.4729123493319242e-12,1.9615494968003796e-20
7600,0.3100189773944145,0.31001897739296014,0.31001897739278816,0.3100189773914481,1.91948828153554e-09,2.241446102838714e-12,2.1522701007776537e-12,1.532461528718885e-12,1.4848030569678735e-12,2.4566233595566706e-20
7640,0.31001897739442524,0.31001897739296547,0.31001897739278517,0.31001897739143786,1.1396913464387069e-09,2.2617603591742307e-12,2.1683248120097878e-12,1.5448018840910212e-12,1.4969371111963446e-12,2.6813407424157974e-20
7680,0.3100189773944347,0.310018977392966,0.31001897739278084,0.3100189773914255,2.2246936852419692e-09,2.2827835311683554e-12,2.1842651632488808e-12,1.556831113843589e-12,1.5095915299445562e-12,1.6131049839692703e-20
7720,0.3100189773944481,0.3100189773929672,0.31001897739277773,0.31001897739141493,2.1836406378644944e-09,2.304849154371895e-12,2.2013517643985107e-12,1.569312098944604e-12,1.5230610191952628e-12,1.495372609367718e-20
7760,0.3100189773944623,0.3100189773929672,0.3100189773927741,0.31001897739140327,1.7595795220127577e-09,2.327158910563948e-12,2.219818065724601e-12,1.5829246550222408e-12,1.5375719905242913e-12,1.7126550789155582e-20
7800,0.3100189773944809,0.3100189773929699,0.3100189773927723,0.31001897739139234,2.28497595593748e-09,2.35069262148573e-12,2.2405029373233538e-12,1.5975074634896912e-12,1.5530453527227267e-12,2.6866343691609375e-20
7840,0.31001897739449974,0.31001897739296974,0.31001897739277173,0.31001897739137874,1.4736322660269725e-09,2.3745174902959573e-12,2.2624533077285074e-12,1.6122844734767891e-12,1.5687017862350215e-12,1.6394336584484507e-20
7880,0.3100189773945174,0.31001897739296363,0.3100189773927712,0.31001897739136175,1.5190547044602248e-09,2.3980705099910138e-12,2.286077395350951e-12,1.6275063111143908e-12,1.5848449185327618e-12,2.3051677917946626e-20
7920,0.3100189773945373,0.31001897739296,0.31001897739277273,0.3100189773913451,2.7104927012653608e-09,2.4213900150443636e-12,2.311245593418694e-12,1.6435582586446613e-12,1.6015982254495534e-12,2.6663951630672838e-20
7960,0.31001897739455503,0.31001897739295403,0.3100189773927717,0.31001897739132556,1.64741463022513e-09,2.4440236564686356e-12,2.337300640877098e-12,1.6605989659694554e-12,1.618701297905765e-12,1.635706724185205e-20
8000,0.3100189773945736,0.3100189773929496,0.31001897739277257,0.31001897739130657,2.896874613128466e-09,2.465986810231356e-12,2.3641966750690272e-12,1.6783614409043625e-12,1.6361284959374969e-12,2.840256442723358e-20
8040,0.3100189773945893,0.31001897739294176,0.310018977392776,0.31001897739128614,1.8520670895119767e-09,2.4871716472082876e-12,2.390948199273591e-12,1.6961037600844579e-12,1.6535431488786351e-12,8.603974476156471e-21
8080,0.31001897739460704,0.3100189773929367,0.3100189773927801,0.31001897739126716,2.360955049149922e-09,2.509272138837484e-12,2.4180601793561246e-12,1.713782142530698e-12,1.670256299574728e-12,2.4173620708391633e-20
8120,0.3100189773946216,0.31001897739293205,0.3100189773927813,0.31001897739124756,2.2507934707320046e-09,2.530328797295004e-12,2.4447170916047473e-12,1.7319255001553844e-12,1.6869908067280273e-12,1.9054060965091913e-20
8160,0.31001897739463724,0.31001897739293227,0.31001897739278295,0.3100189773912302,2.1296679250976415e-09,2.551673794583511e-12,2.4708648823506252e-12,1.7491995246499182e-12,1.7029156120016379e-12,2.228058779130677e-20
8200,0.3100189773946499,0.3100189773929306,0.310018977392785,0.3100189773912125,2.4795911263566292e-09,2.571933774210416e-12,2.495443420691438e-12,1.7655637876895972e-12,1.7182616663549564e-12,1.0246978753884996e-20
8240,0.310018977394663,0.31001897739292855,0.3100189773927876,0.3100189773911965,3.415468750967838e-09,2.5931458445227486e-12,2.5185952401199434e-12,1.7816391808087416e-12,1.732926790488531e-12,1.7418996786688653e-20
