idx,i,j,d,family,theta_deg,a,b,r
151,8,20,10,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
152,8,21,9,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
153,9,10,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
154,9,11,2,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
155,9,12,3,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
156,9,13,4,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
157,9,14,5,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
158,9,15,6,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
159,9,16,7,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
160,9,17,8,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
161,9,18,9,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
162,9,19,10,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
163,9,20,11,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
164,9,21,10,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
165,10,11,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
166,10,12,2,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
167,10,13,3,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
168,10,14,4,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
169,10,15,5,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
170,10,16,6,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
171,10,17,7,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
172,10,18,8,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
173,10,19,9,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
174,10,20,10,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
175,10,21,11,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
176,11,12,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
177,11,13,2,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
178,11,14,3,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
179,11,15,4,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
180,11,16,5,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
181,11,17,6,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
182,11,18,7,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
183,11,19,8,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
184,11,20,9,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
185,11,21,10,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
186,12,13,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
187,12,14,2,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
188,12,15,3,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
189,12,16,4,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
190,12,17,5,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
191,12,18,6,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
192,12,19,7,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
193,12,20,8,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
194,12,21,9,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
195,13,14,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
196,13,15,2,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
197,13,16,3,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
198,13,17,4,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
199,13,18,5,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
200,13,19,6,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
201,13,20,7,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
202,13,21,8,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
203,14,15,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
204,14,16,2,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
205,14,17,3,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
206,14,18,4,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
207,14,19,5,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
208,14,20,6,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
209,14,21,7,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
210,15,16,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
211,15,17,2,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
212,15,18,3,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
213,15,19,4,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
214,15,20,5,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
215,15,21,6,1,90,4.0375409308220850e-18,6.5938047339578698e-02,6.5938047339578698e-02
216,16,17,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
217,16,18,2,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
218,16,19,3,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
219,16,20,4,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
220,16,21,5,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
221,17,18,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
222,17,19,2,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
223,17,20,3,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
224,17,21,4,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
225,18,19,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
226,18,20,2,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
227,18,21,3,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
228,19,20,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
229,19,21,2,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
230,20,21,1,0,0,6.5653216429861272e-02,0.0000000000000000e+00,6.5653216429861272e-02
