idx,i,j,d,family,theta_deg,a,b,r
290,15,21,6,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
291,15,22,7,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
292,15,23,8,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
293,15,24,9,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
294,15,25,10,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
295,15,26,11,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
296,16,17,1,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
297,16,18,2,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
298,16,19,3,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
299,16,20,4,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
300,16,21,5,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
301,16,22,6,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
302,16,23,7,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
303,16,24,8,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
304,16,25,9,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
305,16,26,10,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
306,17,18,1,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
307,17,19,2,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
308,17,20,3,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
309,17,21,4,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
310,17,22,5,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
311,17,23,6,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
312,17,24,7,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
313,17,25,8,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
314,17,26,9,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
315,18,19,1,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
316,18,20,2,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
317,18,21,3,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
318,18,22,4,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
319,18,23,5,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
320,18,24,6,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
321,18,25,7,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
322,18,26,8,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
323,19,20,1,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
324,19,21,2,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
325,19,22,3,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
326,19,23,4,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
327,19,24,5,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
328,19,25,6,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
329,19,26,7,1,90,3.2730062444419698e-18,5.3452248382484878e-02,5.3452248382484878e-02
330,20,21,1,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
331,20,22,2,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
332,20,23,3,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
333,20,24,4,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
334,20,25,5,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
335,20,26,6,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
336,21,22,1,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
337,21,23,2,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
338,21,24,3,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
339,21,25,4,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
340,21,26,5,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
341,22,23,1,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
342,22,24,2,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
343,22,25,3,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
344,22,26,4,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
345,23,24,1,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
346,23,25,2,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
347,23,26,3,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
348,24,25,1,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
349,24,26,2,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
350,25,26,1,0,0,5.3300179088902611e-02,0.0000000000000000e+00,5.3300179088902611e-02
