N体数,波ID,辺番号,頂点i,頂点j,位相類ID,倍音数H,支配倍音n,支配倍音強度比,振幅二乗R0,行零閉鎖絶対残差,行零閉鎖相対残差,行零閉鎖,B/F/E,位相差型,位相整列度rho,打消し度F,奇数倍音強度比,偶数倍音強度比,外部軸応答S0,外部軸応答S(pi/2),共役位相候補,共役振幅残差,質量型判定,電荷判定,スピン判定,寿命判定,倍音1振幅,倍音1強度比,倍音1位相度,倍音1位相セル,倍音1セル誤差rad,倍音1内部相対位相rad,倍音2振幅,倍音2強度比,倍音2位相度,倍音2位相セル,倍音2セル誤差rad,倍音2内部相対位相rad,倍音3振幅,倍音3強度比,倍音3位相度,倍音3位相セル,倍音3セル誤差rad,倍音3内部相対位相rad,倍音4振幅,倍音4強度比,倍音4位相度,倍音4位相セル,倍音4セル誤差rad,倍音4内部相対位相rad
40,W0110,109,3,36,P0748,4,2,0.25784938708061966,0.0013133203308482843,0.00025288669120352705,0.19255522454311316,いいえ,E,中間位相差型（エルミオン的）,0.6268510427158851,0.40472524227747253,0.49810290195019036,0.5018970980498096,0.6131020680837923,0.13056831110713393,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985314,0.24404771096917421,-16.247831860857776,138,-0.02177877448325649,0.0,0.01840214233043932,0.25784938708061966,-62.472952145816166,119,0.00047207411110683495,-0.523202383820538,0.018266248861572867,0.2540551909810161,63.354765744362304,25,0.014918476572382211,1.9564837459160547,0.01790287185098589,0.2440477109691899,53.895022116478806,22,-0.019285502229163143,2.0749582354973395
40,W0111,110,3,37,P0462,4,1,0.2544238774110882,0.0012597592009611876,0.00048270980535620854,0.3831762490703813,いいえ,E,中間位相差型（エルミオン的）,0.7232624573763803,0.3179361788041365,0.4988877493229897,0.5011122506770103,-0.618982473585303,0.37412468462310783,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850986355,0.2544238774110882,-133.24271645543743,91,-0.012962847556124757,0.0,0.017628611629732165,0.24668837326594978,117.52704785418388,47,0.0004720741111081672,0.41909685092208093,0.017548949026754142,0.2444638719119015,153.35476574436242,61,0.014918476572384431,-2.913252709149601,0.017902871850985384,0.25442387741106054,115.97011810146401,46,0.016931755003743554,-1.240213793767504
40,W0112,111,3,38,P0369,4,2,0.25368454988663136,0.0012749461188427962,0.0008219324895534833,0.6446801769940754,いいえ,E,中間位相差型（エルミオン的）,0.4257571186148412,0.5458314597722026,0.4949222219793595,0.5050777780206406,0.395094595664723,-0.1586486196843232,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985665,0.2513932281340078,-176.5319053083645,73,0.016896439840119015,0.0,0.017984274583322576,0.25368454988663136,27.527047854183817,11,0.00047207411110683495,0.3593782761295934,0.01762062273385428,0.24352899384535162,-26.645234255637586,133,0.014918476572384876,2.4949565724438063,0.017902871850985713,0.25139322813400916,-36.52661305780425,129,0.01698880703723571,-0.8796283470205459
40,W0113,112,3,39,P0165,4,3,0.26432964585361673,0.0012749383977009698,0.0004684509548326649,0.36743026618179997,いいえ,E,中間位相差型（エルミオン的）,0.41863026240209367,0.5499254576157415,0.5157243964476875,0.4842756035523125,0.2801591833486363,-0.31106611609796236,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.01790287185098635,0.25139475059407074,76.38258092101215,31,-0.019502642052940722,0.0,0.01723104005931882,0.23288085295826844,-62.472952145815924,119,0.00047207411111127584,2.526571542308912,0.018357669109924465,0.26432964585361673,-116.64523425563772,97,0.014918476572382211,0.24795932793063624,0.0179028718509854,0.25139475059404404,-26.254694169078988,133,0.02173468694385594,0.49244433685434164
40,W0114,113,3,40,P0091,4,3,0.2572950763282329,0.001280853900784791,0.00031921986112322024,0.2492242565117156,いいえ,E,中間位相差型（エルミオン的）,0.6295508270323867,0.40245910202647706,0.5075287839481722,0.4924712160518277,0.5342910324250103,0.33296747061444126,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850986376,0.25023370761993946,45.117876015746404,18,0.002057324583907505,0.0,0.01761450702095839,0.2422375084319036,117.52704785418386,47,0.0004720741111077231,0.4763229692417337,0.018153715932770834,0.2572950763282329,-26.645234255637618,133,0.014918476572383987,-2.827413531670124,0.017902871850985828,0.25023370761992414,11.820805182935636,5,-0.011854185820253882,-2.943509981246385
40,W0115,114,4,5,P0034,4,4,0.26600404938863365,0.001204917072689187,0.00022873735409891424,0.18983659480266815,いいえ,E,中間位相差型（エルミオン的）,0.2513015970560106,0.6249396319700863,0.4813454168807285,0.5186545831192715,0.04222616384357446,-0.24772856873997615,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985713,0.26600404938862887,11.694853633472357,5,-0.014052455056376534,0.0,0.017447720238360106,0.25265053373063784,-62.472952145816286,119,0.0004720741111050586,-1.4985861112711802,0.01610802564399086,0.21534136749209962,-116.64523425563723,97,0.014918476572390205,-2.648184498849691,0.017902871850985873,0.26600404938863365,149.60485277077387,60,-0.006896620180128821,1.7946424520397066
40,W0116,115,4,6,P0151,4,1,0.26461006680002425,0.0012112646521307564,0.0009170932864502872,0.7571370012631118,いいえ,E,中間位相差型（エルミオン的）,0.5967586129012747,0.42950314132742146,0.4798397067602811,0.5201602932397189,0.35840134412263674,0.4771470618194571,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.01790287185098602,0.26461006680002425,69.24463843018965,28,-0.013183546436223548,0.0,0.017593719223928286,0.2555502264397037,-62.47295214581627,119,0.0004720741111050586,2.7757327388746216,0.016146208687326212,0.21522963996025682,63.35476574436266,25,0.014918476572388428,-2.5198915308105767,0.017902871850985713,0.2646100668000152,79.67545241692778,32,-0.0056644239040002375,2.8395965650318216
40,W0117,116,4,7,P0212,4,2,0.26504548467733935,0.001224267596636941,0.00034509702547969745,0.2818803882645247,いいえ,E,中間位相差型（エルミオン的）,0.34822312727842863,0.5862407139604783,0.47315487168816256,0.5268451283118374,0.06827085115675359,0.3414651332916746,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985148,0.2617996436344832,104.10954893108791,42,-0.01554130298041878,0.0,0.01801351155453593,0.26504548467733935,-152.47295214581632,83,0.0004720741111050586,-0.012078551227915568,0.016085874458229822,0.21135522805367934,63.35476574436268,25,0.014918476572389316,1.93777133140755,0.017902871850985654,0.261799643634498,1.4566160005667557,1,-0.01821048615273657,-0.9596095941278007
40,W0118,117,4,8,P0676,4,3,0.2733272389705148,0.0013410087738549156,0.0011949131704979792,0.8910554455680672,いいえ,E,中間位相差型（エルミオン的）,0.5257389327409425,0.4825228163685857,0.5123359813156205,0.4876640186843795,0.4734117598011785,-0.22865417354935047,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985685,0.2390087423451057,-49.12004055992645,124,0.015358189513289489,0.0,0.01826058343088412,0.24865527633927,117.52704785418362,47,0.0004720741111037263,-2.517338489007394,0.019145083588038982,0.2733272389705148,-26.64523425563775,133,0.014918476572381323,2.1068722417255676,0.017902871850985828,0.2390087423451095,-37.14956363296693,129,0.006116268423454585,2.7808435448610833
40,W0119,118,4,9,P0342,4,1,0.26373494990952207,0.0012152838318272993,0.00017553923744245315,0.14444299582140624,いいえ,E,中間位相差型（エルミオン的）,0.3492741033762202,0.5854945340882506,0.4954931944644828,0.5045068055355172,-0.27413162848548245,0.21643532418059674,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985942,0.26373494990952207,168.4307912127239,67,0.01624537131066317,0.0,0.017105734222807707,0.24077185562600018,117.5270478541837,47,0.0004720741111050586,2.455075515581699,0.01678249229108481,0.23175824455496075,-116.64523425563732,97,0.014918476572389316,1.7115116146347304,0.017902871850985772,0.26373494990951707,39.23969224945584,16,-0.013269873575427305,1.4925449679768175
40,W0120,119,4,10,P0455,4,1,0.26000395445567215,0.0012327228683265017,0.0007875592532448994,0.638877783060892,いいえ,E,中間位相差型（エルミオン的）,0.09501641133434208,0.6608452245435174,0.48475868797207344,0.5152413120279266,-0.0937242151745237,-0.015616975148103028,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850986067,0.26000395445567215,-136.90368101380542,89,0.01040772970124948,0.0,0.017738007992178034,0.255237357572275,27.527047854183714,11,0.0004720741111050586,-1.0239077051881331,0.016645128409546642,0.2247547335164013,-116.64523425563736,97,0.014918476572388428,-1.1507687263276765,0.01790287185098536,0.26000395445565155,95.67646710048533,38,0.011806578184888394,-1.3388212796158587
40,W0121,120,4,11,P0130,4,2,0.2606984922551477,0.0012474100817316033,0.001095616940548206,0.8783133602923232,いいえ,E,中間位相差型（エルミオン的）,0.48339144522805483,0.511032197742326,0.48235888301643076,0.5176411169835692,-0.3929124739717437,-0.281579610620285,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850986,0.2569426247284327,59.64130039480123,24,-0.006260489136322267,0.0,0.018033245063806446,0.2606984922551477,-152.4729521458162,83,0.00047207411110683495,1.5401561478787897,0.016768616912991478,0.22541625828799805,-116.64523425563735,97,0.014918476572388428,1.1245307264778113,0.01790287185098561,0.25694262472842144,-137.87875491249306,89,-0.006610520281107313,-0.2870011828348247
40,W0122,121,4,12,P0426,4,2,0.2655192076061593,0.0012496033556864254,0.00032878655443662597,0.26311273328489,いいえ,E,中間位相差型（エルミオン的）,0.36821052985326247,0.5765074663622024,0.4779891472215585,0.5220108527784415,0.007884533070198093,0.36812610398216156,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.01790287185098597,0.25649164517229023,-154.7778372481835,82,0.0038774714944889155,0.0,0.018215204989893947,0.2655192076061593,117.5270478541836,47,0.00047207411110328223,1.1708143762182974,0.01663682727676544,0.2214975020492683,63.35476574436258,25,0.01491847657238754,2.926712559179421,0.01790287185098569,0.2564916451722822,8.404813474008657,3,0.015791974237859385,-1.6141474698348528
40,W0123,122,4,13,P0373,4,3,0.25368437335871,0.001271207789322519,0.0007505788410625464,0.5904454388708255,いいえ,E,中間位相差型（エルミオン的）,0.07854456178042435,0.6625729952779739,0.5058168911146262,0.4941831088853737,-0.07305065186682577,0.02885914841277757,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985783,0.2521325177559163,-173.94413669764745,74,0.01842829107703281,0.0,0.017541282645630086,0.24205059112945485,27.527047854183667,11,0.0004720741111041704,0.26904811105604765,0.017957882710469913,0.25368437335871,153.35476574436217,61,0.01491847657237999,-0.7821313287563072,0.017902871850985873,0.25213251775591883,-43.01855725487192,127,-0.009050531457618582,-1.1735944782622028
40,W0124,123,4,14,P0579,4,3,0.2719805522226912,0.0013502765141764014,0.00020999552014216402,0.1555203826308498,いいえ,E,中間位相差型（エルミオン的）,0.2524234080395561,0.624355118076125,0.5093488372723031,0.4906511627276968,-0.041681551060546114,-0.24895828009425863,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.01790287185098582,0.23736828504961197,-86.36324792555816,109,0.01984006647788572,0.0,0.018493293951369043,0.2532828776780927,27.527047854183785,11,0.00047207411110639086,-2.788101630735735,0.019163740552904283,0.2719805522226912,153.3547657443623,61,0.014918476572382211,0.9153293657356052,0.01790287185098553,0.23736828504960425,-101.1720752242751,104,-0.020456571744651875,-2.0196790148499577
40,W0125,124,4,15,P0757,4,2,0.2732529776337901,0.0012668637444249347,0.0008532591583079836,0.673520859731685,いいえ,E,中間位相差型（エルミオン的）,0.3844493880351437,0.5684063734348996,0.47374994835313783,0.5262500516468621,0.3369694633399318,0.1850754244544502,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850986088,0.25299707401313304,-8.219649103958663,141,-0.012560246323105595,0.0,0.01860575960342405,0.2732529776337901,-152.47295214581635,83,0.0004720741111041704,-2.3742351547348877,0.016723152004898642,0.22075287434000473,63.35476574436258,25,0.01491847657238754,1.5361290797368845,0.01790287185098393,0.25299707401307203,31.584148170293638,13,-0.015984629888790458,1.1250871379000884
40,W0126,125,4,16,P0027,4,1,0.26331825329902786,0.0012172069976054897,0.00026172406182848056,0.2150201751578397,いいえ,E,中間位相差型（エルミオン的）,0.6425922387510722,0.3915723910665438,0.48161012042772555,0.5183898795722744,0.047813456190489594,0.6408109383509579,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.01790287185098613,0.26331825329902786,8.849077206904502,4,-0.020087392175765828,0.0,0.017620299895019207,0.2550716262732514,117.52704785418373,47,0.0004720741111055027,1.7423428791571087,0.016300502697445214,0.21829186712869778,63.35476574436271,25,0.014918476572389316,0.6424126599978441,0.017902871850985966,0.26331825329902303,139.0542454059325,56,-0.016506531582340056,1.809172289115053
40,W0127,126,4,17,P0143,4,1,0.26658592125893893,0.001202287123788187,0.0004988515085911147,0.41491878164620505,いいえ,E,中間位相差型（エルミオン的）,0.4096581230266879,0.5551382718196274,0.48108607790739916,0.5189139220926008,0.1342801285703472,0.38702535425070017,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850986192,0.26658592125893893,64.86697992831172,26,-0.0023216382221993292,0.0,0.017417540192964875,0.2523280008336788,-62.472952145816336,119,0.0004720741111041704,2.928541847646005,0.016058978061788142,0.21450015664846028,63.354765744362616,25,0.014918476572387984,-2.2906778676535007,0.017902871850985623,0.266585921258922,139.19911056214625,56,-0.013978157634994659,-2.099086707139393
40,W0128,127,4,18,P0055,4,2,0.26541703511391007,0.0012397522647472341,0.001072885641656462,0.8654032520563344,いいえ,E,中間位相差型（エルミオン的）,0.9628045117488437,0.048696073378582796,0.47605323307861697,0.523946766921383,0.7868589769494012,0.5548382451111956,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.01790287185098586,0.2585297318074828,22.100769013884623,9,-0.006967895183697337,0.0,0.018139773162445173,0.26541703511391007,27.52704785418368,11,0.0004720741111046145,-0.2910247546205089,0.016421792025739353,0.2175235012711343,63.354765744362545,25,0.014918476572386652,-0.0514443004762386,0.01790287185098552,0.25852973180747296,31.092194815892324,12,0.019062395610534466,-1.000263574851275
40,W0129,128,4,19,P0671,4,4,0.2639754836538772,0.0012141764684976259,0.0004691281740007699,0.3863756102778459,いいえ,E,中間位相差型（エルミオン的）,0.34342694713790684,0.5883962324465033,0.47820109356870644,0.5217989064312936,0.3363963385775633,-0.06913444446925178,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.01790287185098528,0.2639754836538638,-48.91037651175908,124,0.019017517476870083,0.0,0.017693024980592036,0.25782342277741643,27.527047854183646,11,0.0004720741111041704,2.187731835450135,0.016127854615792938,0.21422560991484257,63.354765744362645,25,0.014918476572388428,-2.6164947225498567,0.017902871850985734,0.2639754836538772,-129.00206100432965,92,0.01741732120849271,1.1630777276970452
40,W0130,129,4,20,P0752,4,2,0.28392870303964557,0.0012131870353578147,0.0006154610105326737,0.5073092545463536,いいえ,E,中間位相差型（エルミオン的）,0.2127191423871616,0.6377664031643153,0.45188052408559276,0.5481194759144071,-0.003563856561198019,-0.21268928620017685,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.01790287185098598,0.2641907728747652,-11.934672937794124,139,0.009866818586119486,0.0,0.018559596479817576,0.28392870303964557,-152.4729521458162,83,0.00047207411110683495,-2.2445563593539024,0.015089823485995777,0.1876897512108276,63.3547657443516,25,0.014918476572195694,1.7306472728081665,0.01790287185098586,0.2641907728747616,-116.80053494295292,97,0.012207968248121759,-1.2053565511925284
40,W0131,130,4,21,P0284,4,4,0.2598409599498954,0.0012334961376937025,0.00037887590258235806,0.30715613207411535,いいえ,E,中間位相差型（エルミオン的）,0.24156614185597985,0.6279513881346681,0.48454994584881533,0.5154500541511847,-0.15325001385691042,-0.18673144926348142,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985637,0.2598409599498904,142.82482758662303,57,0.005669310887879142,0.0,0.017756486996494437,0.25560909420128924,27.52704785418362,11,0.00047207411110328223,1.7780959356295334,0.01664865358554236,0.22470898589892488,-116.64523425563736,97,0.014918476572388428,3.052236734898827,0.01790287185098581,0.2598409599498954,-105.4688176794431,102,-0.008182412097841762,0.7545385077480908
40,W0132,131,4,22,P0081,4,3,0.2781176010058337,0.001351495296221311,0.0002482787260255011,0.18370668896863462,いいえ,E,中間位相差型（エルミオン的）,0.750876916447184,0.29089537945056226,0.5152718267060326,0.4847281732939674,0.7486462040073919,-0.0578360171394433,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985973,0.23715422570019887,36.3631795463342,15,-0.0198412599204838,0.0,0.01829193881577164,0.2475739475937786,-62.47295214581623,119,0.00047207411110594677,-2.3596731275401295,0.019387486416648746,0.2781176010058337,-26.645234255637707,133,0.014918476572382211,-2.3690186964582276,0.017902871850985595,0.23715422570018885,34.1540799171954,14,-0.014764090653683226,-1.9425276907652267
40,W0133,132,4,23,P0463,4,3,0.2781710746728805,0.0013374337963503247,0.00036123056174305494,0.2700922937111385,いいえ,E,中間位相差型（エルミオン的）,0.7871769859659998,0.25365518962967154,0.5178186904183959,0.48218130958160405,-0.7871742399568521,-0.0020792265071615814,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.01790287185098605,0.2396476157455155,-131.69878910861337,91,0.013983768057535428,0.0,0.018010351437161815,0.24253369383609555,-152.47295214581624,83,0.00047207411110594677,1.9359999464896553,0.019288219109980066,0.2781710746728805,153.3547657443623,61,0.014918476572382211,-2.9940925559905835,0.01790287185098579,0.23964761574550855,133.95078596995512,54,-0.018312239382401785,-1.0341784002094236
40,W0134,133,4,24,P0404,4,3,0.27064711327149343,0.0013532921257483144,0.0005282953360847636,0.3903778984841415,いいえ,E,中間位相差型（エルミオン的）,0.4255539992364922,0.5460810666875744,0.5074864581657822,0.49251354183421775,0.3276752126455773,-0.27152377664552346,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850986095,0.2368393448942888,-167.26208414321906,77,0.004152415043531477,0.0,0.018601125704533043,0.25567419693993654,27.527047854183717,11,0.0004720741111050586,0.03580047532390296,0.01913804084139294,0.27064711327149343,-26.645234255637707,133,0.014918476572382211,2.009589871235269,0.01790287185098581,0.23683934489428127,-63.6002651214784,119,-0.019203249014653423,-1.999308317682397
40,W0135,134,4,25,P0507,4,2,0.25835981117541523,0.0012512287326680782,0.0008847513772813853,0.7071060264055566,いいえ,E,中間位相差型（エルミオン的）,0.5490814584663375,0.46576465254509464,0.48548173262500277,0.5145182673749972,-0.4577692961220971,-0.3032123341148905,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985814,0.25615845619958666,-117.44428926556009,97,0.0009723357446809189,0.0,0.017979633453142997,0.25835981117541523,-152.4729521458163,83,0.0004720741111050586,1.438424035517066,0.01693918157801801,0.22932327642541608,-116.64523425563736,97,0.014918476572388428,-2.1696600956545655,0.017902871850985647,0.2561584561995819,91.86778811547686,37,-0.011034178955166674,-2.763817093824958
40,W0136,135,4,26,P0238,4,1,0.2600769488180533,0.0012323768867999207,0.0007439776782506968,0.6036933069903341,いいえ,E,中間位相差型（エルミオン的）,0.47510570980076644,0.5163185883540046,0.4866286824169102,0.5133713175830897,-0.21134861554016743,-0.42550816466261204,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985665,0.2600769488180533,112.96243983947701,45,0.00807109779126769,0.0,0.01766788401655974,0.25329436876503686,-62.47295214581632,119,0.0004720741111041704,1.249693586224458,0.016709192684019304,0.22655173359885689,-116.64523425563742,97,0.01491847657238754,-1.6673576061960294,0.01790287185098565,0.26007694881805293,-118.42048641556163,97,-0.016065518671430468,2.613277199454849
40,W0137,136,4,27,P0205,4,2,0.25783814957212614,0.0012504144595109558,0.000915354473938623,0.7320408581140555,いいえ,E,中間位相差型（エルミオン的）,0.45950960365675997,0.5260019041605578,0.4858365831735476,0.5141634168264524,0.05325097930695096,0.45641363811310826,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850984964,0.2563252672543024,99.65919403685818,40,-0.00594818616725501,0.0,0.01795562726385617,0.25783814957212614,-62.47295214581629,119,0.0004720741111050586,1.714064467140087,0.016940610025816996,0.22951131591924528,63.35476574436257,25,0.014918476572387096,2.1707913687672065,0.0179028718509858,0.2563252672543263,120.65074502751919,48,0.011357643321191269,1.431413789585676
40,W0138,137,4,28,P0158,4,3,0.2788054509650854,0.001352953594477667,0.0007356124557327554,0.5437085637935367,いいえ,E,中間位相差型（エルミオン的）,0.260353094928266,0.6217149072309236,0.5157040569638799,0.48429594303612017,0.25309832092399853,0.06103256494838917,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985737,0.2368986059987944,71.54028327899358,29,-0.016750216668005358,0.0,0.01829527579482894,0.24739733703732641,-62.472952145816286,119,0.0004720741111050586,2.695599616738469,0.019421916410158377,0.2788054509650854,-26.645234255637718,133,0.014918476572382211,2.0722977663698776,0.01790287185098571,0.23689860599879367,135.9849949710517,54,0.01719140536043806,-2.62106806855875
40,W0139,138,4,29,P0638,4,2,0.2913316919819927,0.0012427105760003132,0.0005692579700335697,0.45807767393896087,いいえ,E,中間位相差型（エルミオン的）,0.4923601507518743,0.5059701354963954,0.45075401429372314,0.5492459857062769,0.08334911978982237,-0.48525399769468175,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.01790287185098593,0.2579142937242883,-63.05383288680752,119,-0.009666207380616854,0.0,0.019027374352497718,0.2913316919819927,27.527047854183397,11,0.0004720741110997295,2.6814315981636847,0.015480437985553954,0.1928397205694348,-116.645234255637,97,0.014918476572394646,1.2656475751102736,0.017902871850985783,0.25791429372428415,-132.88347170699544,91,-0.00669284387531377,2.0827338567404894
40,W0140,139,4,30,P0498,4,2,0.2673723928398687,0.0012291200093946233,0.0006015163852729807,0.48938783900299915,いいえ,E,中間位相差型（エルミオン的）,0.1470530240846088,0.6527216288821628,0.47186151592167136,0.5281384840783285,-0.12974822267129238,-0.06920975802637415,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.01790287185098602,0.2607660912384701,-120.12956982155494,96,-0.002261419997354963,0.0,0.018128230967173888,0.2673723928398687,117.5270478541837,47,0.0004720741111050586,-0.038638317194042315,0.01610781209133563,0.21109542468320125,-116.64523425563736,97,0.014918476572388428,-2.0290591345288833,0.017902871850985668,0.26076609123845984,30.023040780275277,12,0.00040213747803230504,2.6274416954589483
40,W0141,140,4,31,P0616,4,3,0.26006514762043764,0.0012854277226826858,0.0006141116873160144,0.4777489052705073,いいえ,E,中間位相差型（エルミオン的）,0.6349781880477061,0.3978920979211261,0.509408471136061,0.49059152886393903,0.1746510993942773,-0.6104869308811764,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985803,0.2493433235156233,-71.45379749391529,115,0.01825967837379494,0.0,0.017609858920564037,0.24124820534831445,-62.47295214581626,119,0.0004720741111050586,1.403849350258839,0.018283734587191854,0.26006514762043764,-26.645234255637703,133,0.014918476572382211,-3.0069202869393603,0.01790287185098585,0.24934332351562458,-170.41028814527013,76,-0.007160879016864463,2.014195509881154
40,W0142,141,4,32,P0699,4,3,0.2863597618250131,0.0013006569813521765,0.00031635326125116205,0.24322574344104003,いいえ,E,中間位相差型（エルミオン的）,0.40261656941197643,0.5590042755986927,0.5327835500398005,0.46721644996019945,0.2922039516731716,0.2769782529218704,,,単時点の振幅二乗量。多ゲージ安定性未測定,初期生成契約に相互作用・観測波がなく未読,外部軸相関応答。内在スピン固有値ではない,倍音段間を結合する時間発展がなく未測定,0.017902871850985623,0.2464237882147874,-40.43264334114214,128,-0.007551050789759373,0.0,0.016946253772751656,0.22079266174541198,27.52704785418378,11,0.00047207411110639086,1.8918031215845295,0.019299114575442308,0.2863597618250131,153.35476574436225,61,0.014918476572381323,-1.489591466553379,0.017902871850985626,0.24642378821478747,57.38971224835974,23,-0.0019248843907444524,-2.4588148653236264
