eigen_index,mu,sigma,sigma_over_sigma1,abs_sigma_over_eps_normK,pair_id,cluster_id,solver_residual
680,5.67631658242235492e-15,5.67631658242235492e-15,1.45613265362908549e-16,6.55783847628596317e-01,99,-1,9.43679243872772080e-15
107,-5.65019447685378881e-15,5.65019447685378881e-15,1.44943160897316823e-16,6.52765965407058113e-01,107,-1,8.78643650811565021e-15
679,5.63359013502033296e-15,5.63359013502033296e-15,1.44517213471999045e-16,6.50847668741117547e-01,100,-1,1.00513484019073164e-14
108,-5.60638786114213211e-15,5.60638786114213211e-15,1.43819399693083506e-16,6.47704994866419637e-01,108,-1,9.00190795384581046e-15
109,-5.59104837757525092e-15,5.59104837757525092e-15,1.43425899390779900e-16,6.45932827051594827e-01,109,-1,9.11704114799118082e-15
678,5.54486530766910591e-15,5.54486530766910591e-15,1.42241175544625531e-16,6.40597305179517074e-01,101,-1,9.94379537214730110e-15
677,5.41031384438597774e-15,5.41031384438597774e-15,1.38789557291217128e-16,6.25052598499641787e-01,102,-1,9.38782711013786436e-15
676,5.40299747584219194e-15,5.40299747584219194e-15,1.38601872143852703e-16,6.24207339739908385e-01,103,-1,9.38845216384801710e-15
110,-5.38273764524720456e-15,5.38273764524720456e-15,1.38082151292170285e-16,6.21866725105934770e-01,110,-1,8.82615273943143832e-15
111,-5.33692903135235678e-15,5.33692903135235678e-15,1.36907033281375534e-16,6.16574464070403172e-01,111,-1,8.40397243138372230e-15
675,5.21190279878983416e-15,5.21190279878983416e-15,1.33699763617131025e-16,6.02130205605634794e-01,104,-1,9.33391360871662940e-15
112,-5.13209561225290541e-15,5.13209561225290541e-15,1.31652487912485630e-16,5.92910095505069235e-01,112,-1,8.90882398102331860e-15
113,-5.07378885200313809e-15,5.07378885200313809e-15,1.30156757780203685e-16,5.86173925838677445e-01,113,-1,7.67577267462770498e-15
674,5.06570603132595208e-15,5.06570603132595208e-15,1.29949411009624940e-16,5.85240118999962533e-01,105,-1,8.28551751753619751e-15
114,-5.05793341358684237e-15,5.05793341358684237e-15,1.29750021804851860e-16,5.84342149851644788e-01,114,-1,7.67183632811980004e-15
673,5.05226800246870305e-15,5.05226800246870305e-15,1.29604688294897486e-16,5.83687625910369823e-01,106,-1,7.99231889051263009e-15
115,-5.04010077075533496e-15,5.04010077075533496e-15,1.29292565051860439e-16,5.82281947789334509e-01,115,-1,7.95168195861973196e-15
116,-5.02155300199564609e-15,5.02155300199564609e-15,1.28816763335187705e-16,5.80139127355424944e-01,116,-1,7.47897527286559084e-15
117,-5.00426242377866202e-15,5.00426242377866202e-15,1.28373212043143081e-16,5.78141549921852960e-01,117,-1,8.25072418563388852e-15
672,4.95195523480884103e-15,4.95195523480884103e-15,1.27031387555862630e-16,5.72098509660940224e-01,107,-1,8.53684974344395679e-15
671,4.93633506980231556e-15,4.93633506980231556e-15,1.26630686996075134e-16,5.70293914769194110e-01,108,-1,7.13059676608563130e-15
118,-4.88943527380696867e-15,4.88943527380696867e-15,1.25427577137670754e-16,5.64875589659198263e-01,118,-1,7.08319224059073161e-15
670,4.84635951321792319e-15,4.84635951321792319e-15,1.24322564394585664e-16,5.59899054681200714e-01,109,-1,8.49834243215240571e-15
119,-4.78289525939541911e-15,4.78289525939541911e-15,1.22694530246255702e-16,5.52567040697435452e-01,119,-1,8.31424031999745822e-15
669,4.77603097078287133e-15,4.77603097078287133e-15,1.22518442203111361e-16,5.51774010651946201e-01,110,-1,8.09522959113649975e-15
120,-4.77087698705783171e-15,4.77087698705783171e-15,1.22386228224392423e-16,5.51178571826654418e-01,120,-1,7.69499101313156070e-15
121,-4.75937654918207694e-15,4.75937654918207694e-15,1.22091210092849576e-16,5.49849928279370515e-01,121,-1,7.11408249596014486e-15
668,4.71184884185557484e-15,4.71184884185557484e-15,1.20871992567094312e-16,5.44359060684695528e-01,111,-1,8.12266052025296091e-15
667,4.67412954731285830e-15,4.67412954731285830e-15,1.19904388035916733e-16,5.40001357278642180e-01,112,-1,7.30155874700815952e-15
122,-4.65736766423280024e-15,4.65736766423280024e-15,1.19474399240634129e-16,5.38064859900433845e-01,122,-1,7.16773440734375408e-15
666,4.59706629106965304e-15,4.59706629106965304e-15,1.17927501754446702e-16,5.31098252958059791e-01,113,-1,7.47781568535152715e-15
123,-4.58305965915107525e-15,4.58305965915107525e-15,1.17568192793999299e-16,5.29480069257678099e-01,123,-1,7.25123426250851232e-15
124,-4.58120602870125340e-15,4.58120602870125340e-15,1.17520642031342684e-16,5.29265919660696471e-01,124,-1,6.81732473736403711e-15
665,4.55531607701465367e-15,4.55531607701465367e-15,1.16856492956774160e-16,5.26274858135951318e-01,114,-1,6.39161962737071909e-15
125,-4.55398409828404841e-15,4.55398409828404841e-15,1.16822324007678179e-16,5.26120974869535019e-01,125,-1,7.71743571118175960e-15
664,4.53818774192463691e-15,4.53818774192463691e-15,1.16417103650967837e-16,5.24296024622051382e-01,115,-1,8.28599193265302838e-15
126,-4.50783377892209399e-15,4.50783377892209399e-15,1.15638440303826106e-16,5.20789236662016708e-01,126,-1,6.84840657760221568e-15
663,4.48935751842629714e-15,4.48935751842629714e-15,1.15164472972472526e-16,5.18654677565147049e-01,116,-1,7.27606261637876130e-15
662,4.48677922668268611e-15,4.48677922668268611e-15,1.15098332637557464e-16,5.18356807977469303e-01,117,-1,8.11881408920989421e-15
661,4.45957919483497023e-15,4.45957919483497023e-15,1.14400576372942853e-16,5.15214393124155512e-01,118,-1,6.62192028321882631e-15
127,-4.45035767319366435e-15,4.45035767319366435e-15,1.14164018764094288e-16,5.14149032365093461e-01,127,-1,6.96186171305197305e-15
128,-4.42353490433770416e-15,4.42353490433770416e-15,1.13475940341674061e-16,5.11050202638280160e-01,128,-1,7.15802446037507682e-15
660,4.39514025932730026e-15,4.39514025932730026e-15,1.12747538935806555e-16,5.07769774338238999e-01,119,-1,7.09944161382175316e-15
129,-4.36333952542304530e-15,4.36333952542304530e-15,1.11931761901968275e-16,5.04095841192627625e-01,129,-1,7.04321277362659219e-15
130,-4.35481289822992129e-15,4.35481289822992129e-15,1.11713030263220763e-16,5.03110761465870082e-01,130,-1,6.42141887882043949e-15
131,-4.35028523183627571e-15,4.35028523183627571e-15,1.11596883061337370e-16,5.02587680970747908e-01,131,-1,6.61030488919030691e-15
132,-4.32825581772441694e-15,4.32825581772441694e-15,1.11031767483958739e-16,5.00042626667044354e-01,132,-1,6.09138398064125484e-15
659,4.32634474071471818e-15,4.32634474071471818e-15,1.10982743057695416e-16,4.99821840279192742e-01,120,-1,7.21050313003484334e-15
133,-4.32161633220919794e-15,4.32161633220919794e-15,1.10861446263821966e-16,4.99275568083503041e-01,133,-1,7.42858360507137125e-15
134,-4.30559425512386284e-15,4.30559425512386284e-15,1.10450435544385264e-16,4.97424540360602629e-01,134,-1,6.76507452851629076e-15
658,4.30521653993235913e-15,4.30521653993235913e-15,1.10440746102013012e-16,4.97380902991545526e-01,121,-1,6.32262673564109991e-15
657,4.26253774250982216e-15,4.26253774250982216e-15,1.09345916565249291e-16,4.92450229097742220e-01,122,-1,6.09363227433319635e-15
656,4.25882049455040920e-15,4.25882049455040920e-15,1.09250558844150745e-16,4.92020776100535906e-01,123,-1,6.22035269784117298e-15
135,-4.24885179537537796e-15,4.24885179537537796e-15,1.08994834059033599e-16,4.90869094053572930e-01,135,-1,6.23310570953307797e-15
136,-4.24215834363919107e-15,4.24215834363919107e-15,1.08823128455636950e-16,4.90095800762098355e-01,136,-1,5.99739822716352786e-15
655,4.23022133147466511e-15,4.23022133147466511e-15,1.08516910982612996e-16,4.88716719864693339e-01,124,-1,6.11425696232604378e-15
137,-4.22389230788658924e-15,4.22389230788658924e-15,1.08354553972069836e-16,4.87985528892510234e-01,137,-1,6.82124509126102123e-15
138,-4.21514221383443799e-15,4.21514221383443799e-15,1.08130089788533659e-16,4.86974632079178682e-01,138,-1,6.06698826050911971e-15
654,4.20240504082864128e-15,4.20240504082864128e-15,1.07803345970436950e-16,4.85503108741752676e-01,125,-1,6.03006194072486659e-15
139,-4.09845015792901307e-15,4.09845015792901307e-15,1.05136614872966363e-16,4.73493219564886880e-01,139,-1,6.15562679565241714e-15
653,4.08255812254720047e-15,4.08255812254720047e-15,1.04728940083936005e-16,4.71657215536921359e-01,126,-1,5.84881940240441368e-15
140,-4.08074291333215910e-15,4.08074291333215910e-15,1.04682374932524695e-16,4.71447504738376932e-01,140,-1,5.63879639484586358e-15
141,-4.07474141303063652e-15,4.07474141303063652e-15,1.04528419802769004e-16,4.70754152473377430e-01,141,-1,6.14128686332288154e-15
652,4.06651263837796255e-15,4.06651263837796255e-15,1.04317328907870394e-16,4.69803483597770744e-01,127,-1,5.90295468426434712e-15
142,-4.06284949736676991e-15,4.06284949736676991e-15,1.04223359180076076e-16,4.69380281566692203e-01,142,-1,6.20995178342361170e-15
651,4.05669547929880506e-15,4.05669547929880506e-15,1.04065491546555845e-16,4.68669308951196573e-01,128,-1,6.33824132874445606e-15
143,-4.02746848196988451e-15,4.02746848196988451e-15,1.03315737994931183e-16,4.65292719135480037e-01,143,-1,6.08032907656241723e-15
650,4.02677805822788224e-15,4.02677805822788224e-15,1.03298026710844536e-16,4.65212954603067164e-01,129,-1,5.94241554396491908e-15
144,-4.02326998965901842e-15,4.02326998965901842e-15,1.03208035021337456e-16,4.64807668063736634e-01,144,-1,5.84531215393157539e-15
649,4.00116968007714936e-15,4.00116968007714936e-15,1.02641100778502497e-16,4.62254423218961541e-01,130,-1,6.89645182780794402e-15
145,-3.97478163062380278e-15,3.97478163062380278e-15,1.01964174114588347e-16,4.59205816547600620e-01,145,-1,5.98479301038356805e-15
648,3.95789327890428671e-15,3.95789327890428671e-15,1.01530941047903658e-16,4.57254708269914878e-01,131,-1,5.85230169967693833e-15
146,-3.95591093396787712e-15,3.95591093396787712e-15,1.01480088401636518e-16,4.57025688311135381e-01,146,-1,5.50673999408962298e-15
647,3.95205590671031722e-15,3.95205590671031722e-15,1.01381196259366899e-16,4.56580317696060056e-01,132,-1,6.93051486278778138e-15
646,3.95204613916374187e-15,3.95204613916374187e-15,1.01380945694703920e-16,4.56579189253137230e-01,133,-1,5.91257052419930111e-15
147,-3.94398579776904810e-15,3.94398579776904810e-15,1.01174175580074347e-16,4.55647979441940132e-01,147,-1,6.02842482316270289e-15
645,3.93781583491377013e-15,3.93781583491377013e-15,1.01015898918531725e-16,4.54935164727995334e-01,134,-1,5.79128261541075517e-15
148,-3.91762464362377210e-15,3.91762464362377210e-15,1.00497938855414689e-16,4.52602479980748651e-01,148,-1,5.88514341970436825e-15
644,3.90605672786987677e-15,3.90605672786987677e-15,1.00201189729126725e-16,4.51266040726175655e-01,135,-1,5.82098921224696467e-15
643,3.90292698247380809e-15,3.90292698247380809e-15,1.00120903078398447e-16,4.50904461795872957e-01,136,-1,6.90448785512043292e-15
149,-3.86311788124151475e-15,3.86311788124151475e-15,9.90996892089064997e-17,4.46305323393763442e-01,149,-1,6.17039442191230973e-15
150,-3.85709463275061330e-15,3.85709463275061330e-15,9.89451761777679057e-17,4.45609458564303784e-01,150,-1,6.54520866510974944e-15
151,-3.85267808670303441e-15,3.85267808670303441e-15,9.88318795209878465e-17,4.45099215783046787e-01,151,-1,5.55316717726853044e-15
152,-3.84005435528871575e-15,3.84005435528871575e-15,9.85080457943779807e-17,4.43640798332556596e-01,152,-1,5.70158149618324124e-15
153,-3.82202825481076393e-15,3.82202825481076393e-15,9.80456263161405110e-17,4.41558246142677413e-01,153,-1,5.80368071035008892e-15
642,3.80604326461518341e-15,3.80604326461518341e-15,9.76355669782979996e-17,4.39711503061570141e-01,137,-1,5.54429987953959297e-15
641,3.79252608930608327e-15,3.79252608930608327e-15,9.72888139375433511e-17,4.38149866196437920e-01,138,-1,5.43042862432026895e-15
640,3.78966486096336172e-15,3.78966486096336172e-15,9.72154154940487245e-17,4.37819308993665890e-01,139,-1,6.24196791846656752e-15
154,-3.76004535980825402e-15,3.76004535980825402e-15,9.64555931305513110e-17,4.34397373280551224e-01,154,-1,5.99888852919456770e-15
639,3.75440749269886736e-15,3.75440749269886736e-15,9.63109662008233032e-17,4.33746031493720430e-01,140,-1,6.52665090807743504e-15
155,-3.75154090533444315e-15,3.75154090533444315e-15,9.62374302835570815e-17,4.33414855164121926e-01,155,-1,5.97098956797186277e-15
156,-3.74608682241551327e-15,3.74608682241551327e-15,9.60975179280967206e-17,4.32784745932206116e-01,156,-1,5.36328857970150833e-15
638,3.74151472707358899e-15,3.74151472707358899e-15,9.59802310004525216e-17,4.32256532568572271e-01,141,-1,5.32550366650399762e-15
637,3.72494078503450319e-15,3.72494078503450319e-15,9.55550634141835840e-17,4.30341747985481471e-01,142,-1,5.64014548737588021e-15
636,3.71217282602352574e-15,3.71217282602352574e-15,9.52275298496594530e-17,4.28866667946339264e-01,143,-1,6.13644250573810670e-15
157,-3.68746181606714878e-15,3.68746181606714878e-15,9.45936239006315360e-17,4.26011809350509141e-01,157,-1,5.50606544697755594e-15
635,3.68610228290360536e-15,3.68610228290360536e-15,9.45587481038999363e-17,4.25854742725344515e-01,144,-1,6.21766185427763435e-15
158,-3.65357711259983885e-15,3.65357711259983885e-15,9.37243872669652588e-17,4.22097115571032966e-01,158,-1,5.14646051137114391e-15
634,3.64848040856457884e-15,3.64848040856457884e-15,9.35936426711721478e-17,4.21508294258138405e-01,145,-1,5.99117757808400684e-15
159,-3.64478039445189073e-15,3.64478039445189073e-15,9.34987270460455036e-17,4.21080832284186413e-01,159,-1,6.29851559731257774e-15
160,-3.61657043980788341e-15,3.61657043980788341e-15,9.27750634603720504e-17,4.17821741229405852e-01,160,-1,5.70596029168854422e-15
633,3.60641014791852753e-15,3.60641014791852753e-15,9.25144237906906936e-17,4.16647924510150869e-01,146,-1,5.55914940668870165e-15
161,-3.60526438893426364e-15,3.60526438893426364e-15,9.24850318946265829e-17,4.16515555177988828e-01,161,-1,5.73145101128736291e-15
162,-3.59498785875418753e-15,3.59498785875418753e-15,9.22214103903653071e-17,4.15328309469630952e-01,162,-1,6.07424927217766530e-15
632,3.58580226185402704e-15,3.58580226185402704e-15,9.19857743507755370e-17,4.14267099089539348e-01,147,-1,5.58346619568032063e-15
163,-3.58286115375867983e-15,3.58286115375867983e-15,9.19103267700547906e-17,4.13927313393119445e-01,163,-1,5.83773957499345418e-15
164,-3.58181813571266467e-15,3.58181813571266467e-15,9.18835704640405982e-17,4.13806813703324117e-01,164,-1,6.13078318186599448e-15
165,-3.58157477626072700e-15,3.58157477626072700e-15,9.18773276190655143e-17,4.13778698429020597e-01,165,-1,5.30408766362954843e-15
166,-3.57040999525518030e-15,3.57040999525518030e-15,9.15909200172918999e-17,4.12488833260396814e-01,166,-1,5.98031702911218977e-15
631,3.55767113016796809e-15,3.55767113016796809e-15,9.12641327926133695e-17,4.11017114437105147e-01,148,-1,5.52762159631700189e-15
630,3.55273449145202040e-15,3.55273449145202040e-15,9.11374943162514038e-17,4.10446785442150686e-01,149,-1,5.33790781341996406e-15
629,3.55145213286026939e-15,3.55145213286026939e-15,9.11045982613538819e-17,4.10298634781572247e-01,150,-1,5.23590426170902432e-15
628,3.54361063503750234e-15,3.54361063503750234e-15,9.09034420913747269e-17,4.09392707929410848e-01,151,-1,5.73490928515605332e-15
627,3.54173009208508919e-15,3.54173009208508919e-15,9.08552009483764567e-17,4.09175449135779912e-01,152,-1,5.34465233356081652e-15
167,-3.53945160040350360e-15,3.53945160040350360e-15,9.07967513166407476e-17,4.08912215396075029e-01,167,-1,5.53878136157110819e-15
168,-3.53123386240279743e-15,3.53123386240279743e-15,9.05859435424786875e-17,4.07962821582911916e-01,168,-1,5.56810661688018083e-15
169,-3.52806786379665200e-15,3.52806786379665200e-15,9.05047268963524218e-17,4.07597054325681385e-01,169,-1,5.48670046060077725e-15
170,-3.46680681193804646e-15,3.46680681193804646e-15,8.89332109896601104e-17,4.00519575873895139e-01,170,-1,5.07761158970726851e-15
626,3.46649485703653984e-15,3.46649485703653984e-15,8.89252084811328431e-17,4.00483535779473654e-01,153,-1,5.72465158233956360e-15
171,-3.46495357640634511e-15,3.46495357640634511e-15,8.88856703577486955e-17,4.00305471901733934e-01,171,-1,5.11142883976551792e-15
625,3.42185932244071757e-15,3.42185932244071757e-15,8.77801832082571911e-17,3.95326800387221067e-01,154,-1,5.41211577213939082e-15
172,-3.41041392459787679e-15,3.41041392459787679e-15,8.74865770062291738e-17,3.94004515605174077e-01,172,-1,5.15132007504132866e-15
624,3.40710896508280678e-15,3.40710896508280678e-15,8.74017956273378360e-17,3.93622694218791036e-01,155,-1,5.18387486214077471e-15
623,3.39828308277644911e-15,3.39828308277644911e-15,8.71753872648590391e-17,3.92603041601898017e-01,156,-1,5.48248247136564705e-15
622,3.38012776813478135e-15,3.38012776813478135e-15,8.67096530849067201e-17,3.90505561322610995e-01,157,-1,5.59262626611662413e-15
173,-3.35296406530506475e-15,3.35296406530506475e-15,8.60128287603735824e-17,3.87367343554300858e-01,173,-1,5.58417576302448159e-15
174,-3.33314201303246730e-15,3.33314201303246730e-15,8.55043381369743705e-17,3.85077305372238832e-01,174,-1,5.60410796228946193e-15
621,3.33248323611978044e-15,3.33248323611978044e-15,8.54874386818419641e-17,3.85001196992401706e-01,158,-1,5.27653426696497658e-15
175,-3.32464334145468762e-15,3.32464334145468762e-15,8.52863236373040067e-17,3.84095455352761961e-01,175,-1,5.13059103869918989e-15
620,3.31925058670916531e-15,3.31925058670916531e-15,8.51479845196042374e-17,3.83472431353838572e-01,159,-1,5.52739190153741548e-15
176,-3.31518742074682981e-15,3.31518742074682981e-15,8.50437530422199068e-17,3.83003014511130169e-01,176,-1,5.18542806094078909e-15
619,3.29867682693903585e-15,3.29867682693903585e-15,8.46202105137995601e-17,3.81095548537960793e-01,160,-1,5.66896352268481382e-15
618,3.28793471584995355e-15,3.28793471584995355e-15,8.43446455677893002e-17,3.79854514349792560e-01,161,-1,5.58012807606011129e-15
177,-3.28262128947631138e-15,3.28262128947631138e-15,8.42083414428700888e-17,3.79240655143597394e-01,177,-1,5.20727543473333160e-15
178,-3.27997494675126236e-15,3.27997494675126236e-15,8.41404554115206330e-17,3.78934923638108323e-01,178,-1,5.48052429335394092e-15
617,3.27825881283375952e-15,3.27825881283375952e-15,8.40964318163072472e-17,3.78736658991109754e-01,162,-1,5.51736419178913438e-15
179,-3.27544138311603369e-15,3.27544138311603369e-15,8.40241569290328168e-17,3.78411161835712384e-01,179,-1,5.78894018600756127e-15
180,-3.27127662572047021e-15,3.27127662572047021e-15,8.39173193495908448e-17,3.77930008152748353e-01,180,-1,4.95906107235341383e-15
181,-3.26801095837049011e-15,3.26801095837049011e-15,8.38335459237230630e-17,3.77552726183226661e-01,181,-1,5.30901181949146430e-15
616,3.26746805354344385e-15,3.26746805354344385e-15,8.38196189089944780e-17,3.77490004484884623e-01,163,-1,5.22350096702718517e-15
182,-3.26717506163311096e-15,3.26717506163311096e-15,8.38121028537905488e-17,3.77456155181468911e-01,182,-1,5.58180556695393735e-15
615,3.24146414692645519e-15,3.24146414692645519e-15,8.31525465743721621e-17,3.74485777767250394e-01,164,-1,5.04819454223087228e-15
183,-3.24097303095589168e-15,3.24097303095589168e-15,8.31399480874648055e-17,3.74429039226309046e-01,183,-1,5.43299856682628477e-15
614,3.23928934851962475e-15,3.23928934851962475e-15,8.30967569627593597e-17,3.74234523693179832e-01,165,-1,5.33516397969686183e-15
613,3.23439006770094424e-15,3.23439006770094424e-15,8.29710768200860105e-17,3.73668510649468322e-01,166,-1,5.09579438314229638e-15
612,3.20914790181791859e-15,3.20914790181791859e-15,8.23235452482139151e-17,3.70752287703674521e-01,167,-1,5.23564353171006049e-15
184,-3.20506666225309683e-15,3.20506666225309683e-15,8.22188501327930660e-17,3.70280782820877674e-01,184,-1,6.07834129939300214e-15
185,-3.20196550133860808e-15,3.20196550133860808e-15,8.21392967533052315e-17,3.69922506250660199e-01,185,-1,5.62792781467134351e-15
186,-3.18753464288645537e-15,3.18753464288645537e-15,8.17691052055478372e-17,3.68255311734124291e-01,186,-1,5.23914596420458276e-15
611,3.18393090133807798e-15,3.18393090133807798e-15,8.16766592387375664e-17,3.67838972112445650e-01,168,-1,5.23714348838012846e-15
187,-3.15501532766362493e-15,3.15501532766362493e-15,8.09348945676800497e-17,3.64498361016274364e-01,187,-1,5.00548540015348477e-15
610,3.14986489335288148e-15,3.14986489335288148e-15,8.08027716412832136e-17,3.63903332254186529e-01,169,-1,5.29161555492089914e-15
188,-3.14342851452119471e-15,3.14342851452119471e-15,8.06376606709583998e-17,3.63159738549756861e-01,188,-1,5.29527717701135475e-15
609,3.13297718920257640e-15,3.13297718920257640e-15,8.03695551865450135e-17,3.61952298790056803e-01,170,-1,5.86589521780027181e-15
608,3.12682449907811759e-15,3.12682449907811759e-15,8.02117216184591785e-17,3.61241479591638825e-01,171,-1,5.28521595708829178e-15
189,-3.12560152763282077e-15,3.12560152763282077e-15,8.01803490085968652e-17,3.61100189917553327e-01,189,-1,5.83566255117111784e-15
607,3.12309335845551509e-15,3.12309335845551509e-15,8.01160075120142034e-17,3.60810421577519136e-01,172,-1,4.70890098297519391e-15
190,-3.10510706343703444e-15,3.10510706343703444e-15,7.96546091542249433e-17,3.58732468105310121e-01,190,-1,5.16780046192419661e-15
191,-3.10111522432154951e-15,3.10111522432154951e-15,7.95522074083094425e-17,3.58271291640562983e-01,191,-1,1.02549965662835866e-14
606,3.07749492961275542e-15,3.07749492961275542e-15,7.89462813308188959e-17,3.55542443183762435e-01,173,-1,5.09069471619602262e-15
605,3.07318367076507449e-15,3.07318367076507449e-15,7.88356855827629232e-17,3.55044364214028796e-01,174,-1,5.38293482148269248e-15
192,-3.06871512404153320e-15,3.06871512404153320e-15,7.87210549644044341e-17,3.54528113803904310e-01,192,-1,4.89750560533899343e-15
193,-3.06826026980747636e-15,3.06826026980747636e-15,7.87093866916216533e-17,3.54475564574947666e-01,193,-1,5.55990356084529013e-15
194,-3.06430885667683439e-15,3.06430885667683439e-15,7.86080219843513766e-17,3.54019058517056728e-01,194,-1,5.93089731384972788e-15
195,-3.02201727678733304e-15,3.02201727678733304e-15,7.75231256513778863e-17,3.49133119796141755e-01,195,-1,5.32987428644784847e-15
604,3.00814307315757418e-15,3.00814307315757418e-15,7.71672138438696168e-17,3.47530235512470753e-01,175,-1,5.17995781832841110e-15
603,3.00199149651258578e-15,3.00199149651258578e-15,7.70094088396207751e-17,3.46819544954138415e-01,176,-1,4.74623124657973300e-15
196,-2.99833574620565803e-15,2.99833574620565803e-15,7.69156287038912637e-17,3.46397196769812288e-01,196,-1,5.08764373638058714e-15
602,2.98968097399701219e-15,2.98968097399701219e-15,7.66936097900456913e-17,3.45397312472148110e-01,177,-1,5.33873451608542119e-15
197,-2.98912254648725079e-15,2.98912254648725079e-15,7.66792845754484849e-17,3.45332797441026185e-01,197,-1,5.05183712852723316e-15
601,2.97827189395337113e-15,2.97827189395337113e-15,7.64009352403058271e-17,3.44079223478998830e-01,178,-1,4.87406594340887611e-15
198,-2.93788237936078708e-15,2.93788237936078708e-15,7.53648321581660333e-17,3.39413030024356632e-01,198,-1,4.95859426004669425e-15
600,2.93743525804023357e-15,2.93743525804023357e-15,7.53533622560642452e-17,3.39361374177525044e-01,179,-1,5.33040184726385218e-15
599,2.93653478528211080e-15,2.93653478528211080e-15,7.53302626320780425e-17,3.39257342719548383e-01,180,-1,4.56617567788188911e-15
199,-2.93074611345903561e-15,2.93074611345903561e-15,7.51817671431402911e-17,3.38588578490902126e-01,199,-1,4.70958717804848650e-15
200,-2.92500705922341053e-15,2.92500705922341053e-15,7.50345444829504046e-17,3.37925546573330460e-01,200,-1,4.74135910038854591e-15
598,2.91299051749882927e-15,2.91299051749882927e-15,7.47262868561111313e-17,3.36537277639962995e-01,181,-1,4.68808870002697299e-15
597,2.87781046189736394e-15,2.87781046189736394e-15,7.38238208471430454e-17,3.32472932058259840e-01,182,-1,5.10827253027257197e-15
596,2.84853769283062695e-15,2.84853769283062695e-15,7.30728931234812888e-17,3.29091054241794523e-01,183,-1,4.86835724150373434e-15
595,2.84821698040974630e-15,2.84821698040974630e-15,7.30646659602903848e-17,3.29054002392713651e-01,184,-1,5.14129196629752000e-15
201,-2.84408906540891966e-15,2.84408906540891966e-15,7.29587734904672078e-17,3.28577105105076706e-01,201,-1,4.72780496997084283e-15
202,-2.83435004662806335e-15,2.83435004662806335e-15,7.27089406445504341e-17,3.27451957993300957e-01,202,-1,4.82370371193349807e-15
203,-2.82983845590717400e-15,2.82983845590717400e-15,7.25932058282641027e-17,3.26930734717800042e-01,203,-1,4.75763470807444960e-15
594,2.82642865011327047e-15,2.82642865011327047e-15,7.25057348514970185e-17,3.26536800459426124e-01,185,-1,4.86209735639707379e-15
593,2.82186480698959870e-15,2.82186480698959870e-15,7.23886596161410833e-17,3.26009540473102766e-01,186,-1,5.15269298331960791e-15
204,-2.80446994937768223e-15,2.80446994937768223e-15,7.19424332683652116e-17,3.23999915659536453e-01,204,-1,4.90598293137014052e-15
592,2.80002003812659743e-15,2.80002003812659743e-15,7.18282807015664964e-17,3.23485818202238373e-01,187,-1,5.18883905845588001e-15
591,2.79724978070222257e-15,2.79724978070222257e-15,7.17572159144635013e-17,3.23165770853522161e-01,188,-1,5.14338019015780170e-15
205,-2.79372448633783113e-15,2.79372448633783113e-15,7.16667823355200499e-17,3.22758494221090653e-01,205,-1,4.87813372419691866e-15
206,-2.79329787452384813e-15,2.79329787452384813e-15,7.16558385591512630e-17,3.22709207833914158e-01,206,-1,4.98000967573906751e-15
590,2.78283845586089609e-15,2.78283845586089609e-15,7.13875254580063201e-17,3.21500833051579171e-01,189,-1,5.07137611664640230e-15
207,-2.77306866471503638e-15,2.77306866471503638e-15,7.11369032155705121e-17,3.20372130813934508e-01,207,-1,4.97761708237198991e-15
208,-2.76148811928029042e-15,2.76148811928029042e-15,7.08398301029363906e-17,3.19034232454573685e-01,208,-1,4.87727703278040888e-15
589,2.75606692723608934e-15,2.75606692723608934e-15,7.07007614896458540e-17,3.18407923099579493e-01,190,-1,4.98582094042067354e-15
209,-2.74132962211728333e-15,2.74132962211728333e-15,7.03227087348639727e-17,3.16705324854017423e-01,209,-1,4.52291721440255959e-15
210,-2.73532922594638022e-15,2.73532922594638022e-15,7.01687819291213301e-17,3.16012100149032527e-01,210,-1,5.00602465346110434e-15
211,-2.73140957301630396e-15,2.73140957301630396e-15,7.00682319590923215e-17,3.15559263341477769e-01,211,-1,4.69319198907957256e-15
588,2.72832823890151378e-15,2.72832823890151378e-15,6.99891871920125336e-17,3.15203277357911649e-01,191,-1,4.95149272861401697e-15
587,2.70859457310862755e-15,2.70859457310862755e-15,6.94829639269852269e-17,3.12923450450168394e-01,192,-1,4.61004861632126973e-15
212,-2.70820511195547848e-15,2.70820511195547848e-15,6.94729731681157030e-17,3.12878456072246458e-01,212,-1,4.54902264753752673e-15
213,-2.70762228531986060e-15,2.70762228531986060e-15,6.94580220482617457e-17,3.12811122214443404e-01,213,-1,4.88267624513388289e-15
214,-2.70425602618678464e-15,2.70425602618678464e-15,6.93716681641350582e-17,3.12422218894068460e-01,214,-1,5.38432032496744749e-15
215,-2.70101178415045100e-15,2.70101178415045100e-15,6.92884443569920527e-17,3.12047412187230866e-01,215,-1,4.83949216083064261e-15
216,-2.68745958106870159e-15,2.68745958106870159e-15,6.89407927567085740e-17,3.10481728569739435e-01,216,-1,4.57639497310268785e-15
217,-2.67070759012734740e-15,2.67070759012734740e-15,6.85110577222226198e-17,3.08546374028560444e-01,217,-1,4.79768916370101925e-15
586,2.67038846299710649e-15,2.67038846299710649e-15,6.85028712261339176e-17,3.08509505327825895e-01,193,-1,5.26395238742888561e-15
