eigen_index,mu,sigma,sigma_over_sigma1,abs_sigma_over_eps_normK,pair_id,cluster_id,solver_residual
107,-5.60057163288629366e-15,5.60057163288629366e-15,1.43721351377251842e-16,6.47263424507775742e-01,107,-1,9.58193737922774633e-15
108,-5.57620695647166232e-15,5.57620695647166232e-15,1.43096107304018635e-16,6.44447575532546946e-01,108,-1,9.63563319173462088e-15
680,5.56947003391115122e-15,5.56947003391115122e-15,1.42923225020211183e-16,6.43668982943612744e-01,99,-1,8.64948139646700916e-15
679,5.52302238256096270e-15,5.52302238256096270e-15,1.41731289686119545e-16,6.38300983417147916e-01,100,-1,8.67088149613384627e-15
109,-5.46157346226148069e-15,5.46157346226148069e-15,1.40154393175367627e-16,6.31199272878923745e-01,109,-1,9.19691153795143266e-15
678,5.43833968051822402e-15,5.43833968051822402e-15,1.39558170016621204e-16,6.28514122483363691e-01,101,-1,9.99080655769334878e-15
677,5.37502710376340277e-15,5.37502710376340277e-15,1.37933448526238372e-16,6.21197027384694733e-01,102,-1,9.54101581991585352e-15
110,-5.35834179082641531e-15,5.35834179082641531e-15,1.37505271568483735e-16,6.19268689797302319e-01,110,-1,8.93893224397590223e-15
676,5.35735292687744994e-15,5.35735292687744994e-15,1.37479895433262290e-16,6.19154405844174915e-01,103,-1,8.37380530192503157e-15
675,5.32684083857692357e-15,5.32684083857692357e-15,1.36696897044643551e-16,6.15628094592959862e-01,104,-1,1.90998106782909562e-14
111,-5.27309676039598868e-15,5.27309676039598868e-15,1.35317721479897156e-16,6.09416840033489504e-01,111,-1,9.05704065244367575e-15
112,-5.23953568136653342e-15,5.23953568136653342e-15,1.34456480173122490e-16,6.05538154005223039e-01,112,-1,7.94578451241220125e-15
113,-5.21855469056068556e-15,5.21855469056068556e-15,1.33918067927103930e-16,6.03113360814682142e-01,113,-1,8.23728115732183005e-15
114,-5.21114994866897027e-15,5.21114994866897027e-15,1.33728048125370136e-16,6.02257587706400810e-01,114,-1,8.28151025895010650e-15
115,-5.08915703593966566e-15,5.08915703593966566e-15,1.30597477279181861e-16,5.88158750010050357e-01,115,-1,8.11935451763435648e-15
674,5.04328739564768836e-15,5.04328739564768836e-15,1.29420374811419322e-16,5.82857551774858096e-01,105,-1,8.87062472889418948e-15
673,5.02660756427268789e-15,5.02660756427268789e-15,1.28992338521001518e-16,5.80929847696831425e-01,106,-1,7.86999347948870935e-15
116,-5.01103084651021459e-15,5.01103084651021459e-15,1.28592610230107234e-16,5.79129631514910481e-01,116,-1,8.48056288255483034e-15
117,-5.00215979379209781e-15,5.00215979379209781e-15,1.28364962095531093e-16,5.78104395460861786e-01,117,-1,7.90238937220203769e-15
672,4.98456393772687676e-15,4.98456393772687676e-15,1.27913418864214553e-16,5.76070825532562947e-01,107,-1,7.86037801830686518e-15
671,4.97955866517632485e-15,4.97955866517632485e-15,1.27784974022842897e-16,5.75492361392823781e-01,108,-1,7.65603914948274293e-15
118,-4.89212640635449146e-15,4.89212640635449146e-15,1.25541295481521637e-16,5.65387731550190176e-01,118,-1,7.96135031831450384e-15
119,-4.89110567644601271e-15,4.89110567644601271e-15,1.25515101604993680e-16,5.65269764817619591e-01,119,-1,7.31743113745550475e-15
670,4.87533485645396787e-15,4.87533485645396787e-15,1.25110392280632084e-16,5.63447116055231345e-01,109,-1,7.82175392410994148e-15
669,4.81258712603193508e-15,4.81258712603193508e-15,1.23500165824611840e-16,5.56195300787916458e-01,110,-1,7.08442714991168973e-15
668,4.81151549327291976e-15,4.81151549327291976e-15,1.23472665683840248e-16,5.56071451164184882e-01,111,-1,7.36406453615605117e-15
120,-4.76832048928576145e-15,4.76832048928576145e-15,1.22364199485617393e-16,5.51079363206915640e-01,120,-1,8.48330184015738177e-15
121,-4.73455074593026289e-15,4.73455074593026289e-15,1.21497603454202295e-16,5.47176561642753856e-01,121,-1,7.39453756214499257e-15
122,-4.72531348020726416e-15,4.72531348020726416e-15,1.21260557595357354e-16,5.46109002001190058e-01,122,-1,7.02255175523939973e-15
123,-4.66699878255649677e-15,4.66699878255649677e-15,1.19764091216405817e-16,5.39369516574571328e-01,123,-1,7.20099278450907823e-15
667,4.65561656020015643e-15,4.65561656020015643e-15,1.19472001678772927e-16,5.38054062241729136e-01,112,-1,7.39171611853154414e-15
666,4.62313520611749848e-15,4.62313520611749848e-15,1.18638468173744475e-16,5.34300161059082179e-01,113,-1,6.93727514800071474e-15
665,4.60494096460219960e-15,4.60494096460219960e-15,1.18171569230338730e-16,5.32197435151540277e-01,114,-1,7.05999898986938251e-15
124,-4.59240302532681135e-15,4.59240302532681135e-15,1.17849821791994443e-16,5.30748413508105643e-01,124,-1,7.22090503406895967e-15
125,-4.54539669433718631e-15,4.54539669433718631e-15,1.16643549672654806e-16,5.25315846840940237e-01,125,-1,6.78853423366085094e-15
664,4.52774827304149402e-15,4.52774827304149402e-15,1.16190657517254435e-16,5.23276201898640103e-01,115,-1,6.70578592319033848e-15
126,-4.52004734649427397e-15,4.52004734649427397e-15,1.15993037052278254e-16,5.22386198446212591e-01,126,-1,6.91664638025112987e-15
663,4.51993399876871684e-15,4.51993399876871684e-15,1.15990128333425890e-16,5.22373098741072961e-01,116,-1,7.66022875583529135e-15
662,4.51922882913227597e-15,4.51922882913227597e-15,1.15972032335420189e-16,5.22291601611197587e-01,117,-1,6.71646269643972853e-15
127,-4.51019323067904145e-15,4.51019323067904145e-15,1.15740161643404444e-16,5.21247348849037340e-01,127,-1,8.34798507015031142e-15
128,-4.45560301395156551e-15,4.45560301395156551e-15,1.14339272549516265e-16,5.14938305247815142e-01,128,-1,6.60477815211510051e-15
129,-4.42183803119284332e-15,4.42183803119284332e-15,1.13472798684095466e-16,5.11036053870379758e-01,129,-1,6.88867369606946672e-15
130,-4.40956100103952661e-15,4.40956100103952661e-15,1.13157746671516421e-16,5.09617185743926338e-01,130,-1,7.73519198284415261e-15
661,4.40554320409348247e-15,4.40554320409348247e-15,1.13054642337799090e-16,5.09152845105016794e-01,118,-1,7.24594790919823936e-15
131,-4.39448711236596096e-15,4.39448711236596096e-15,1.12770921934206760e-16,5.07875082001120970e-01,131,-1,6.66545290724376470e-15
660,4.39263795182397489e-15,4.39263795182397489e-15,1.12723468947363929e-16,5.07661372747257977e-01,119,-1,6.83052833349582180e-15
132,-4.35462544706060127e-15,4.35462544706060127e-15,1.11747995565013718e-16,5.03268231185995618e-01,132,-1,6.83511896381580610e-15
133,-4.34446714290335039e-15,4.34446714290335039e-15,1.11487314103034290e-16,5.02094226250962783e-01,133,-1,6.65094800152177589e-15
659,4.33480794371859121e-15,4.33480794371859121e-15,1.11239440626708413e-16,5.00977903355346532e-01,120,-1,6.78301711898613077e-15
658,4.31086027891183181e-15,4.31086027891183181e-15,1.10624897866796746e-16,4.98210248810805112e-01,121,-1,6.47690770132885768e-15
657,4.29956063423415084e-15,4.29956063423415084e-15,1.10334927429917940e-16,4.96904338059329265e-01,122,-1,6.53867506759989235e-15
134,-4.29573775952462953e-15,4.29573775952462953e-15,1.10236825172610467e-16,4.96462524769875124e-01,134,-1,6.49791223530932213e-15
135,-4.27792387856891323e-15,4.27792387856891323e-15,1.09779687006714072e-16,4.94403757496287288e-01,135,-1,6.12798742395895296e-15
136,-4.25795772878048404e-15,4.25795772878048404e-15,1.09267317517045596e-16,4.92096250453540329e-01,136,-1,6.39300760779564393e-15
656,4.25276462531796544e-15,4.25276462531796544e-15,1.09134052576179122e-16,4.91496078515512524e-01,123,-1,7.21524821844937258e-15
655,4.24301251127392500e-15,4.24301251127392500e-15,1.08883794727325890e-16,4.90369017360670567e-01,124,-1,6.75833421759524859e-15
654,4.22087952739809944e-15,4.22087952739809944e-15,1.08315820141666455e-16,4.87811087228338824e-01,125,-1,6.45720983624106111e-15
137,-4.19827661119419645e-15,4.19827661119419645e-15,1.07735786196056948e-16,4.85198846567029607e-01,137,-1,6.03633422984330781e-15
138,-4.16405694849517507e-15,4.16405694849517507e-15,1.06857644376050891e-16,4.81244047393671825e-01,138,-1,6.55149716719234758e-15
653,4.08250479874154311e-15,4.08250479874154311e-15,1.04764860649924061e-16,4.71818987384519994e-01,126,-1,6.19678468891986525e-15
139,-4.06931363321517616e-15,4.06931363321517616e-15,1.04426350179928788e-16,4.70294471757988330e-01,139,-1,6.03517375204481732e-15
140,-4.06904514287971012e-15,4.06904514287971012e-15,1.04419460205766456e-16,4.70263442072918203e-01,140,-1,6.12581504054245302e-15
652,4.04790263029294950e-15,4.04790263029294950e-15,1.03876903002741476e-16,4.67819981655547779e-01,127,-1,6.48185560465180467e-15
141,-4.04693868353845579e-15,4.04693868353845579e-15,1.03852166290260557e-16,4.67708577406436288e-01,141,-1,6.30495982698299026e-15
651,4.03112524226220829e-15,4.03112524226220829e-15,1.03446363222444806e-16,4.65881002861435467e-01,128,-1,6.28358814179403807e-15
650,4.02827904162754728e-15,4.02827904162754728e-15,1.03373324284936660e-16,4.65552064729690296e-01,129,-1,6.56577157578485340e-15
142,-4.02752828676596187e-15,4.02752828676596187e-15,1.03354058483098418e-16,4.65465299271710542e-01,142,-1,6.75524602393209552e-15
649,4.02138964812878616e-15,4.02138964812878616e-15,1.03196529306010319e-16,4.64755850928476599e-01,130,-1,7.50137744417972990e-15
143,-4.01888903548338427e-15,4.01888903548338427e-15,1.03132358815527193e-16,4.64466852731448610e-01,143,-1,5.94674206341774983e-15
144,-4.01337094094608621e-15,4.01337094094608621e-15,1.02990753983750553e-16,4.63829121263825472e-01,144,-1,6.47743749903197168e-15
648,4.00465064002303315e-15,4.00465064002303315e-15,1.02766974427799823e-16,4.62821307739032684e-01,131,-1,6.49072864833747003e-15
647,4.00387367226203759e-15,4.00387367226203759e-15,1.02747035952960734e-16,4.62731512831177028e-01,132,-1,6.35364203505070410e-15
145,-3.99313791168897764e-15,3.99313791168897764e-15,1.02471535857834267e-16,4.61490770705424880e-01,145,-1,5.80353482022795613e-15
646,3.96314122120742628e-15,3.96314122120742628e-15,1.01701763560388995e-16,4.58024024473490221e-01,133,-1,6.27135651122304920e-15
146,-3.94767054121158663e-15,3.94767054121158663e-15,1.01304756400857096e-16,4.56236063177758944e-01,146,-1,6.70776644270590530e-15
645,3.92425546607064480e-15,3.92425546607064480e-15,1.00703880907702880e-16,4.53529960530693610e-01,134,-1,6.50320411804426600e-15
147,-3.92259418247797988e-15,3.92259418247797988e-15,1.00661249201761180e-16,4.53337964395700344e-01,147,-1,5.59754432952546373e-15
644,3.91314973407755747e-15,3.91314973407755747e-15,1.00418886640205675e-16,4.52246460453790411e-01,135,-1,5.89121455955189910e-15
643,3.91049785714949878e-15,3.91049785714949878e-15,1.00350834419687902e-16,4.51939980498824834e-01,136,-1,5.99499140556802300e-15
148,-3.90232220553310616e-15,3.90232220553310616e-15,1.00141031603882827e-16,4.50995112615743821e-01,148,-1,5.88240640107726601e-15
149,-3.89953807384246239e-15,3.89953807384246239e-15,1.00069585473876751e-16,4.50673347851271389e-01,149,-1,5.93735404988580311e-15
150,-3.88449314316517221e-15,3.88449314316517221e-15,9.96835038539898729e-17,4.48934590811814249e-01,150,-1,6.05714693411024535e-15
151,-3.88126409707595643e-15,3.88126409707595643e-15,9.96006403718273586e-17,4.48561406864424583e-01,151,-1,5.71861675878290163e-15
152,-3.85733252324931752e-15,3.85733252324931752e-15,9.89865105371596793e-17,4.45795611969858063e-01,152,-1,6.93344005602714039e-15
642,3.83781172272071226e-15,3.83781172272071226e-15,9.84855695590168640e-17,4.43539574367359524e-01,137,-1,5.95610835774582046e-15
641,3.81453084197325739e-15,3.81453084197325739e-15,9.78881377499798166e-17,4.40848980694800940e-01,138,-1,6.17562128796054500e-15
153,-3.81381418301341669e-15,3.81381418301341669e-15,9.78697469140194117e-17,4.40766155732822629e-01,153,-1,5.55793256684335209e-15
154,-3.80123179029866995e-15,3.80123179029866995e-15,9.75468587156247831e-17,4.39311996562850249e-01,154,-1,5.85301837917358546e-15
640,3.78906384853162474e-15,3.78906384853162474e-15,9.72346061191272000e-17,4.37905735885618319e-01,139,-1,6.34707721493193185e-15
639,3.77667578355775996e-15,3.77667578355775996e-15,9.69167047412502647e-17,4.36474035358671131e-01,140,-1,6.84426336632162985e-15
155,-3.76181689290122829e-15,3.76181689290122829e-15,9.65353972631736046e-17,4.34756779142491501e-01,155,-1,5.67577402270535232e-15
638,3.75959566135031036e-15,3.75959566135031036e-15,9.64783962245037046e-17,4.34500069285978008e-01,141,-1,5.52476921723637667e-15
637,3.73879900605117304e-15,3.73879900605117304e-15,9.59447143792134675e-17,4.32096579926394497e-01,142,-1,7.43161597822171088e-15
156,-3.73708094547260519e-15,3.73708094547260519e-15,9.59006256675094966e-17,4.31898022020793249e-01,156,-1,5.37941914144665524e-15
636,3.73589085514241690e-15,3.73589085514241690e-15,9.58700856794998260e-17,4.31760482142172997e-01,143,-1,5.47236463735818489e-15
635,3.72557325265739680e-15,3.72557325265739680e-15,9.56053163185629652e-17,4.30568066946918682e-01,144,-1,6.28541935633447064e-15
157,-3.71076954323568047e-15,3.71076954323568047e-15,9.52254248962317146e-17,4.28857188078866414e-01,157,-1,5.76476473511064105e-15
158,-3.69123685144015963e-15,3.69123685144015963e-15,9.47241787654968652e-17,4.26599776191268043e-01,158,-1,5.82318643195610261e-15
634,3.68615118166621617e-15,3.68615118166621617e-15,9.45936707780125809e-17,4.26012020467464891e-01,145,-1,5.36216688588426169e-15
159,-3.68512089269823725e-15,3.68512089269823725e-15,9.45672315977836350e-17,4.25892948985237829e-01,159,-1,5.41936607268090776e-15
633,3.65343626343055368e-15,3.65343626343055368e-15,9.37541435712866072e-17,4.22231126052086458e-01,146,-1,5.52375367194765735e-15
632,3.63650143291092629e-15,3.63650143291092629e-15,9.33195635163983159e-17,4.20273951478828844e-01,147,-1,5.08707055605194439e-15
160,-3.63353931961160157e-15,3.63353931961160157e-15,9.32435500388076196e-17,4.19931617209476249e-01,160,-1,5.44772803810475875e-15
631,3.62867999225399218e-15,3.62867999225399218e-15,9.31188504294821754e-17,4.19370020095384932e-01,148,-1,5.39687986416406803e-15
161,-3.62335433130102807e-15,3.62335433130102807e-15,9.29821838105530351e-17,4.18754528361301670e-01,161,-1,5.33697885082886287e-15
162,-3.62078855401560619e-15,3.62078855401560619e-15,9.29163410711032650e-17,4.18457999024450633e-01,162,-1,5.56814326784276282e-15
163,-3.61879330227360281e-15,3.61879330227360281e-15,9.28651391053941327e-17,4.18227405870762403e-01,163,-1,5.74168247260652758e-15
164,-3.61552000180865771e-15,3.61552000180865771e-15,9.27811399715337129e-17,4.17849107402809172e-01,164,-1,5.65005888082821437e-15
630,3.60382071517584747e-15,3.60382071517584747e-15,9.24809139597559173e-17,4.16497009648039762e-01,149,-1,5.83467757476619112e-15
165,-3.54581046775318120e-15,3.54581046775318120e-15,9.09922603544064116e-17,4.09792709825703982e-01,165,-1,5.58036805198330592e-15
166,-3.54095483504195162e-15,3.54095483504195162e-15,9.08676555567547443e-17,4.09231539705431302e-01,166,-1,6.83566872242596376e-15
629,3.53537323762973321e-15,3.53537323762973321e-15,9.07244211200737862e-17,4.08586469149768317e-01,150,-1,5.32801650273901656e-15
167,-3.52541827786875610e-15,3.52541827786875610e-15,9.04689578631889814e-17,4.07435964921255056e-01,167,-1,6.49039773084908129e-15
168,-3.50465581607827504e-15,3.50465581607827504e-15,8.99361534885561284e-17,4.05036427338197169e-01,168,-1,5.78058900201696874e-15
169,-3.49665012147457717e-15,3.49665012147457717e-15,8.97307120938954789e-17,4.04111201549756993e-01,169,-1,5.69035035280964624e-15
628,3.47717330006655566e-15,3.47717330006655566e-15,8.92308997038784860e-17,4.01860246656321307e-01,151,-1,5.88593472731692679e-15
627,3.47578278317485171e-15,3.47578278317485171e-15,8.91952163879799674e-17,4.01699543288137395e-01,152,-1,5.36711910074626212e-15
170,-3.47402323491763878e-15,3.47402323491763878e-15,8.91500630233028304e-17,4.01496190611802917e-01,170,-1,6.09660309747412649e-15
626,3.44897015826390301e-15,3.44897015826390301e-15,8.85071532867877442e-17,3.98600782562000711e-01,153,-1,5.45463443390392909e-15
625,3.44427562607740338e-15,3.44427562607740338e-15,8.83866826359052755e-17,3.98058230983577344e-01,154,-1,5.79292478690620368e-15
171,-3.43808893602332458e-15,3.43808893602332458e-15,8.82279203677997639e-17,3.97343229292096867e-01,171,-1,5.11799277483972995e-15
624,3.40865936054916411e-15,3.40865936054916411e-15,8.74727013232349510e-17,3.93942025084411673e-01,155,-1,5.78547739547174746e-15
172,-3.40577585590703686e-15,3.40577585590703686e-15,8.73987050937365812e-17,3.93608775692815993e-01,172,-1,1.30404095781733004e-14
173,-3.39290547394640662e-15,3.39290547394640662e-15,8.70684265419434830e-17,3.92121333330032185e-01,173,-1,5.43458066385970622e-15
623,3.38172670141255133e-15,3.38172670141255133e-15,8.67815579148428992e-17,3.90829391887917654e-01,156,-1,5.40200578349964924e-15
174,-3.37249110494407637e-15,3.37249110494407637e-15,8.65445548922531896e-17,3.89762025163697012e-01,174,-1,5.18698727810912565e-15
622,3.36483499065918813e-15,3.36483499065918813e-15,8.63480843954093356e-17,3.88877200707321680e-01,157,-1,5.39692207171742253e-15
175,-3.35348975242844128e-15,3.35348975242844128e-15,8.60569439409876331e-17,3.87566020665275623e-01,175,-1,5.61644041280979646e-15
176,-3.33396672182155617e-15,3.33396672182155617e-15,8.55559457347822166e-17,3.85309725330495623e-01,176,-1,5.56906224560060971e-15
177,-3.30959108913739362e-15,3.30959108913739362e-15,8.49304205027733660e-17,3.82492610128709776e-01,177,-1,6.26017269950370751e-15
621,3.30618467232492017e-15,3.30618467232492017e-15,8.48430053495114953e-17,3.82098927277053024e-01,158,-1,5.10342406008891534e-15
620,3.30285614282960906e-15,3.30285614282960906e-15,8.47575889333806630e-17,3.81714245937194885e-01,159,-1,6.44045021321642249e-15
178,-3.29551923982882753e-15,3.29551923982882753e-15,8.45693100069931534e-17,3.80866313034474435e-01,178,-1,5.16004135116229886e-15
619,3.29200019732295576e-15,3.29200019732295576e-15,8.44790046636014104e-17,3.80459613923625761e-01,160,-1,5.29626498568863345e-15
179,-3.27472443631649731e-15,3.27472443631649731e-15,8.40356756820847316e-17,3.78463037687664761e-01,179,-1,5.43532514514801712e-15
618,3.27421873141695118e-15,3.27421873141695118e-15,8.40226983297134009e-17,3.78404592888360924e-01,161,-1,5.71138400261059494e-15
180,-3.27121442248786944e-15,3.27121442248786944e-15,8.39456020317735733e-17,3.78057382029687472e-01,180,-1,5.35845641755257379e-15
181,-3.26780419466059102e-15,3.26780419466059102e-15,8.38580890806021586e-17,3.77663258735401797e-01,181,-1,5.08074357718404183e-15
617,3.25762732833566179e-15,3.25762732833566179e-15,8.35969312779921651e-17,3.76487108552882532e-01,162,-1,5.01299397964166103e-15
182,-3.24939054265753556e-15,3.24939054265753556e-15,8.33855596455477444e-17,3.75535175347769146e-01,182,-1,5.12949745241698451e-15
183,-3.24694898195039925e-15,3.24694898195039925e-15,8.33229045404440488e-17,3.75253001839771283e-01,183,-1,5.65410691877635254e-15
616,3.24102344107967776e-15,3.24102344107967776e-15,8.31708438585342808e-17,3.74568181409384748e-01,163,-1,5.22920128077325291e-15
184,-3.23626521276899063e-15,3.23626521276899063e-15,8.30487386436026628e-17,3.74018268408918775e-01,184,-1,5.39877408954702346e-15
615,3.21783971049685684e-15,3.21783971049685684e-15,8.25759051080389142e-17,3.71888815474345547e-01,164,-1,5.46119957331506149e-15
614,3.21542424243891191e-15,3.21542424243891191e-15,8.25139195900860744e-17,3.71609657518790770e-01,165,-1,5.21508010886634408e-15
185,-3.20863255426126151e-15,3.20863255426126151e-15,8.23396319160755954e-17,3.70824735615061907e-01,185,-1,5.40703276034763534e-15
186,-3.19802884524682179e-15,3.19802884524682179e-15,8.20675205158360825e-17,3.69599254814339973e-01,186,-1,5.54095323239431399e-15
613,3.19154240050968515e-15,3.19154240050968515e-15,8.19010659707712342e-17,3.68849610187211796e-01,166,-1,5.68796409837990165e-15
187,-3.18744941774449783e-15,3.18744941774449783e-15,8.17960322255152489e-17,3.68376580251215613e-01,187,-1,5.00763234752203412e-15
188,-3.17071565648321270e-15,3.17071565648321270e-15,8.13666119913423255e-17,3.66442643444609140e-01,188,-1,5.85100154440068535e-15
189,-3.15891050193993222e-15,3.15891050193993222e-15,8.10636692070352897e-17,3.65078310434089393e-01,189,-1,4.92642394311458158e-15
612,3.15099341053606503e-15,3.15099341053606503e-15,8.08605015394958594e-17,3.64163324602265026e-01,167,-1,5.25920982083186147e-15
190,-3.14990314993778490e-15,3.14990314993778490e-15,8.08325233728354946e-17,3.64037322141318953e-01,190,-1,5.38989163729888367e-15
611,3.14509925100747349e-15,3.14509925100747349e-15,8.07092461626860983e-17,3.63482130943626802e-01,168,-1,7.03234079825728404e-15
610,3.14196281112188896e-15,3.14196281112188896e-15,8.06287591323581985e-17,3.63119649583833914e-01,169,-1,5.14801436580578731e-15
609,3.12362366893182060e-15,3.12362366893182060e-15,8.01581417612349858e-17,3.61000177366609332e-01,170,-1,5.28102679699117045e-15
191,-3.11263644521846584e-15,3.11263644521846584e-15,7.98761886422542090e-17,3.59730373405031556e-01,191,-1,5.13558845057695056e-15
192,-3.09723583451500928e-15,3.09723583451500928e-15,7.94809795944243803e-17,3.57950510084491691e-01,192,-1,5.05358578433589914e-15
193,-3.08859811360874960e-15,3.08859811360874960e-15,7.92593191992287168e-17,3.56952240411285704e-01,193,-1,5.09966418552178628e-15
608,3.08767097101512767e-15,3.08767097101512767e-15,7.92355269517209247e-17,3.56845089654275305e-01,171,-1,5.07871103361238406e-15
607,3.08588841783890848e-15,3.08588841783890848e-15,7.91897832369394370e-17,3.56639078277430854e-01,172,-1,4.94399244987115264e-15
606,3.06212346027960693e-15,3.06212346027960693e-15,7.85799290935177148e-17,3.53892539384366434e-01,173,-1,4.97323351663188491e-15
605,3.06051659259864085e-15,3.06051659259864085e-15,7.85386938036703772e-17,3.53706832148375450e-01,174,-1,5.27264144845776289e-15
194,-3.05973236031268286e-15,3.05973236031268286e-15,7.85185689072634183e-17,3.53616197672416199e-01,194,-1,5.18495080011790850e-15
604,3.04351616371028746e-15,3.04351616371028746e-15,7.81024303695094820e-17,3.51742076308853124e-01,175,-1,5.27794825353252389e-15
195,-3.03084393719972191e-15,3.03084393719972191e-15,7.77772368645531848e-17,3.50277534961108583e-01,195,-1,4.96849732420977265e-15
603,3.02004901094228806e-15,3.02004901094228806e-15,7.75002184651051641e-17,3.49029955000579706e-01,176,-1,5.18724752185244231e-15
602,3.00326936848490201e-15,3.00326936848490201e-15,7.70696208319203920e-17,3.47090715660222149e-01,177,-1,5.50509973635413527e-15
196,-2.99573766081799992e-15,2.99573766081799992e-15,7.68763428462038200e-17,3.46220268995770131e-01,196,-1,4.65651937613465443e-15
197,-2.99508056849783257e-15,2.99508056849783257e-15,7.68594806038427879e-17,3.46144328207356300e-01,197,-1,5.24487679095380534e-15
198,-2.99054968531608287e-15,2.99054968531608287e-15,7.67432094985881432e-17,3.45620689701057526e-01,198,-1,5.04709202325324203e-15
199,-2.95293525842729010e-15,2.95293525842729010e-15,7.57779515538464989e-17,3.41273554380802702e-01,199,-1,5.14751048345439569e-15
601,2.95159956244147851e-15,2.95159956244147851e-15,7.57436750469658848e-17,3.41119186717187550e-01,178,-1,5.10550274340609168e-15
600,2.94752764924052340e-15,2.94752764924052340e-15,7.56391819869189944e-17,3.40648591810897572e-01,179,-1,5.43787125890086503e-15
599,2.93734620918634538e-15,2.93734620918634538e-15,7.53779068136919233e-17,3.39471913038110973e-01,180,-1,4.99408841346493126e-15
200,-2.93657475537260054e-15,2.93657475537260054e-15,7.53581098372573306e-17,3.39382755382417078e-01,200,-1,5.25817172592486969e-15
201,-2.93575922820833472e-15,2.93575922820833472e-15,7.53371818545769676e-17,3.39288504127416179e-01,201,-1,5.09748372760203588e-15
202,-2.87782684664817877e-15,2.87782684664817877e-15,7.38505264357912122e-17,3.32593203337344323e-01,202,-1,5.10890498530813591e-15
598,2.86146056473671733e-15,2.86146056473671733e-15,7.34305364227139034e-17,3.30701736470950025e-01,181,-1,4.79755919614429397e-15
203,-2.86074715576107319e-15,2.86074715576107319e-15,7.34122289875474404e-17,3.30619287112756233e-01,203,-1,5.29876488302910760e-15
204,-2.86048970538746966e-15,2.86048970538746966e-15,7.34056223198655898e-17,3.30589533326646090e-01,204,-1,4.54244875105203330e-15
597,2.85970911394953886e-15,2.85970911394953886e-15,7.33855908545640459e-17,3.30499319626978372e-01,182,-1,4.97831783300239553e-15
205,-2.85866371427474684e-15,2.85866371427474684e-15,7.33587639047741015e-17,3.30378501785900891e-01,205,-1,4.96240051946487723e-15
206,-2.84317284599169390e-15,2.84317284599169390e-15,7.29612386752824774e-17,3.28588207310492042e-01,206,-1,5.25331713376727276e-15
207,-2.83763771260562701e-15,2.83763771260562701e-15,7.28191965941442576e-17,3.27948506646807025e-01,207,-1,5.12352206075420832e-15
208,-2.83194421357815676e-15,2.83194421357815676e-15,7.26730905485598750e-17,3.27290503514356623e-01,208,-1,5.07295910093807677e-15
596,2.81767903489696041e-15,2.81767903489696041e-15,7.23070188522957276e-17,3.25641863159470579e-01,183,-1,5.28018013278642289e-15
595,2.81394384440713260e-15,2.81394384440713260e-15,7.22111667393261730e-17,3.25210183619218163e-01,184,-1,5.28350553262955636e-15
594,2.81264287832533799e-15,2.81264287832533799e-15,7.21777814680310854e-17,3.25059829723853944e-01,185,-1,4.90269409265936533e-15
209,-2.79671448045788763e-15,2.79671448045788763e-15,7.17690283948015433e-17,3.23218969535570833e-01,209,-1,4.85747654444545527e-15
593,2.79637284224899629e-15,2.79637284224899629e-15,7.17602613066750918e-17,3.23179486080751421e-01,186,-1,4.91421288449178357e-15
592,2.79389116272682819e-15,2.79389116272682819e-15,7.16965766762497111e-17,3.22892676002898449e-01,187,-1,5.13740457104037440e-15
210,-2.79373341474345249e-15,2.79373341474345249e-15,7.16925285620867510e-17,3.22874444917462589e-01,210,-1,5.11519141659426101e-15
211,-2.78821649189100452e-15,2.78821649189100452e-15,7.15509537979783846e-17,3.22236848862579084e-01,211,-1,5.09691395413796150e-15
591,2.78640276663811500e-15,2.78640276663811500e-15,7.15044101482477560e-17,3.22027234898995762e-01,188,-1,5.22946589513902500e-15
590,2.77358587863608407e-15,2.77358587863608407e-15,7.11755043534738356e-17,3.20545974884211937e-01,189,-1,5.06377484612817262e-15
212,-2.75686821350108746e-15,2.75686821350108746e-15,7.07464971766053802e-17,3.18613898322327893e-01,212,-1,4.67033358810730146e-15
213,-2.74959313719841848e-15,2.74959313719841848e-15,7.05598048412279425e-17,3.17773110790289137e-01,213,-1,5.16125482860814873e-15
589,2.74486724450714108e-15,2.74486724450714108e-15,7.04385294199716515e-17,3.17226934848310160e-01,190,-1,4.87017486952732157e-15
214,-2.72646013161600376e-15,2.72646013161600376e-15,6.99661677910026338e-17,3.15099607192101117e-01,214,-1,4.86307490860810962e-15
215,-2.71934389552130238e-15,2.71934389552130238e-15,6.97835515983546387e-17,3.14277176974939787e-01,215,-1,4.75301245322158394e-15
588,2.71653373326234621e-15,2.71653373326234621e-15,6.97114374743114869e-17,3.13952403832770899e-01,191,-1,4.69006946437684742e-15
587,2.69489923206020157e-15,2.69489923206020157e-15,6.91562549049310393e-17,3.11452083820186520e-01,192,-1,4.75645633544039408e-15
216,-2.68822304033217194e-15,2.68822304033217194e-15,6.89849310901311631e-17,3.10680509951694106e-01,216,-1,4.99064347355126123e-15
217,-2.68150550457869905e-15,2.68150550457869905e-15,6.88125463087733057e-17,3.09904157914606515e-01,217,-1,4.99898429879522150e-15
218,-2.65936057444694242e-15,2.65936057444694242e-15,6.82442651593987967e-17,3.07344847142041799e-01,218,-1,4.72971799339117285e-15
