case_id,candidate_kind,base_phase,epsilon,phi,phi_over_pi,s0,stability_gain,pre_steps,C_mode,C_g,C_gain,S_start,Q_start,C_A_start,C_B_start,C_sign_start,g_D,D_visibility,D_backaction_scale,D_gain,baseline_outcome,baseline_phase_after,baseline_S_mean_after,baseline_S_amp_after,D_outcome,phase_after_D,S_mean_after_D,S_amp_after_D,S_drift_after_D,S_final_after_D,D_A_mean_tail,D_B_mean_tail,Q_max_error_after_D,D_induced_selection,D_vs_C_agreement
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,0.2,0.9090909090909092,1.0,0.2,unresolved,unstable_or_drifting,0.014204205376962705,0.0,black_selected,natural_selection,-0.9997140824530573,0.0,0.0,-0.9997140824530573,0.04558450797588303,0.9544154920241167,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,0.5,0.9615384615384615,0.0,0.0,unresolved,unstable_or_drifting,0.014204205376962705,0.0,unresolved,unstable_or_drifting,0.014204205376962705,0.0,0.0,0.014204205376962705,0.4952117636684817,0.5047882363315184,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,0.5,0.9615384615384615,0.02,0.01,unresolved,unstable_or_drifting,0.014204205376962705,0.0,unresolved,unstable_or_drifting,-0.010054110512649261,0.0,0.0,-0.010054110512649261,0.37678737058033684,0.6232126294196632,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,0.5,0.9615384615384615,0.05,0.025,unresolved,unstable_or_drifting,0.014204205376962705,0.0,black_selected,natural_selection,-0.9619694679700181,0.0,0.0,-0.9619694679700181,0.037514678800315567,0.9624853211996844,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,0.5,0.9615384615384615,0.1,0.05,unresolved,unstable_or_drifting,0.014204205376962705,0.0,black_selected,natural_selection,-0.9925730357995649,0.0,0.0,-0.9925730357995649,0.022801425096363067,0.977198574903637,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,0.5,0.9615384615384615,0.2,0.1,unresolved,unstable_or_drifting,0.014204205376962705,0.0,black_selected,natural_selection,-0.9985181494158032,0.0,0.0,-0.9985181494158032,0.019943197396248502,0.9800568026037517,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,0.5,0.9615384615384615,0.5,0.25,unresolved,unstable_or_drifting,0.014204205376962705,0.0,black_selected,natural_selection,-0.9998784840474622,0.0,0.0,-0.9998784840474622,0.019289190361797104,0.9807108096382032,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,0.5,0.9615384615384615,1.0,0.5,unresolved,unstable_or_drifting,0.014204205376962705,0.0,black_selected,natural_selection,-0.9999989228633275,0.0,0.0,-0.9999989228633275,0.019231287084938764,0.9807687129150615,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,1.0,0.9803921568627451,0.0,0.0,unresolved,unstable_or_drifting,0.014204205376962705,0.0,unresolved,unstable_or_drifting,0.014204205376962705,0.0,0.0,0.014204205376962705,0.4951178766815892,0.5048821233184108,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,1.0,0.9803921568627451,0.02,0.02,unresolved,unstable_or_drifting,0.014204205376962705,0.0,unresolved,unstable_or_drifting,-0.9350576399246417,0.0,0.0,-0.9350576399246417,0.04163838366196751,0.9583616163380325,6.661338147750939e-16,False,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,1.0,0.9803921568627451,0.05,0.05,unresolved,unstable_or_drifting,0.014204205376962705,0.0,black_selected,natural_selection,-0.99289607439288,0.0,0.0,-0.99289607439288,0.0132862380427059,0.9867137619572938,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,1.0,0.9803921568627451,0.1,0.1,unresolved,unstable_or_drifting,0.014204205376962705,0.0,black_selected,natural_selection,-0.9985858141329728,0.0,0.0,-0.9985858141329728,0.010497149934817318,0.9895028500651827,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,1.0,0.9803921568627451,0.2,0.2,unresolved,unstable_or_drifting,0.014204205376962705,0.0,black_selected,natural_selection,-0.999770294039718,0.0,0.0,-0.999770294039718,0.009916522529550054,0.9900834774704498,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,1.0,0.9803921568627451,0.5,0.5,unresolved,unstable_or_drifting,0.014204205376962705,0.0,black_selected,natural_selection,-0.9999995201905376,0.0,0.0,-0.9999995201905376,0.009804156769344319,0.9901958432306555,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,record_only,1.0,0.0,-0.007716952346344008,1.0,0.49621718022238037,0.5037828197776196,gray,1.0,0.9803921568627451,1.0,1.0,unresolved,unstable_or_drifting,0.014204205376962705,0.0,black_selected,natural_selection,-0.9999999999989999,0.0,0.0,-0.9999999999989999,0.00980392156911769,0.9901960784308823,4.440892098500626e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.0,0.0,0.0,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.5,0.5,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.0,0.0,0.02,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.5,0.5,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.0,0.0,0.05,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.5,0.5,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.0,0.0,0.1,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.5,0.5,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.0,0.0,0.2,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.5,0.5,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.0,0.0,0.5,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.5,0.5,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.0,0.0,1.0,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.5,0.5,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.05,0.7142857142857143,0.0,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.49644302421972175,0.5035569757802782,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.05,0.7142857142857143,0.02,0.001,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.022818023607262757,0.0,0.0,0.022818023607262757,0.49605071856517563,0.5039492814348243,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.05,0.7142857142857143,0.05,0.0025000000000000005,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.054318360054280035,0.0,0.0,0.054318360054280035,0.49832097355253613,0.5016790264474638,6.661338147750939e-16,False,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.05,0.7142857142857143,0.1,0.005000000000000001,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.2895066361837617,0.0,0.0,0.2895066361837617,0.5146922912853424,0.4853077087146576,6.661338147750939e-16,False,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.05,0.7142857142857143,0.2,0.010000000000000002,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.8939639797609229,0.0,0.0,0.8939639797609229,0.4639350850784636,0.5360649149215364,6.661338147750939e-16,False,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.05,0.7142857142857143,0.5,0.025,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,-0.9149168629741354,0.0,0.0,-0.9149168629741354,0.1732436666622553,0.8267563333377448,6.661338147750939e-16,False,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.05,0.7142857142857143,1.0,0.05,unresolved,unstable_or_drifting,0.014204185692627158,0.0,black_selected,natural_selection,-0.9852773998972422,0.0,0.0,-0.9852773998972422,0.14811521432241342,0.8518847856775866,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.1,0.8333333333333333,0.0,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.4958501949230087,0.5041498050769914,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.1,0.8333333333333333,0.02,0.002,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.048681780290747156,0.0,0.0,0.048681780290747156,0.4973858087594104,0.5026141912405896,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.1,0.8333333333333333,0.05,0.005000000000000001,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.4060827072213059,0.0,0.0,0.4060827072213059,0.5142556883526893,0.48574431164731074,6.661338147750939e-16,False,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.1,0.8333333333333333,0.1,0.010000000000000002,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,natural_selection,0.9983610971230467,0.0,0.0,0.9983610971230467,0.4216503950435867,0.5783496049564132,6.661338147750939e-16,False,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.1,0.8333333333333333,0.2,0.020000000000000004,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,-0.894239095125023,0.0,0.0,-0.894239095125023,0.12739754283092142,0.8726024571690787,6.661338147750939e-16,False,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.1,0.8333333333333333,0.5,0.05,unresolved,unstable_or_drifting,0.014204185692627158,0.0,black_selected,natural_selection,-0.9896877700634583,0.0,0.0,-0.9896877700634583,0.08763009580689243,0.9123699041931077,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.1,0.8333333333333333,1.0,0.1,unresolved,unstable_or_drifting,0.014204185692627158,0.0,black_selected,natural_selection,-0.9979169599204347,0.0,0.0,-0.9979169599204347,0.0842012666998189,0.9157987333001815,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.2,0.9090909090909092,0.0,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.49547293991600955,0.5045270600839905,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.2,0.9090909090909092,0.02,0.004,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.30242966963827295,0.0,0.0,0.30242966963827295,0.518852371110054,0.481147628889946,6.661338147750939e-16,False,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.2,0.9090909090909092,0.05,0.010000000000000002,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.6424435002520605,0.0,0.0,0.6424435002520605,0.3854327262562065,0.6145672737437934,6.661338147750939e-16,False,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.2,0.9090909090909092,0.1,0.020000000000000004,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,-0.9193788023252876,0.0,0.0,-0.9193788023252876,0.08210031061826592,0.917899689381734,6.661338147750939e-16,False,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.2,0.9090909090909092,0.2,0.04000000000000001,unresolved,unstable_or_drifting,0.014204185692627158,0.0,black_selected,natural_selection,-0.9858805777466778,0.0,0.0,-0.9858805777466778,0.05187246466060096,0.948127535339399,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.2,0.9090909090909092,0.5,0.1,unresolved,unstable_or_drifting,0.014204185692627158,0.0,black_selected,natural_selection,-0.9983052350435471,0.0,0.0,-0.9983052350435471,0.04622489316202398,0.9537751068379765,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.2,0.9090909090909092,1.0,0.2,unresolved,unstable_or_drifting,0.014204185692627158,0.0,black_selected,natural_selection,-0.9997140824530573,0.0,0.0,-0.9997140824530573,0.04558450797588303,0.9544154920241167,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.5,0.9615384615384615,0.0,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.4952117633727024,0.5047882366272975,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.5,0.9615384615384615,0.02,0.01,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,-0.01005355468699026,0.0,0.0,-0.01005355468699026,0.3767873330936386,0.6232126669063613,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.5,0.9615384615384615,0.05,0.025,unresolved,unstable_or_drifting,0.014204185692627158,0.0,black_selected,natural_selection,-0.9619694679700129,0.0,0.0,-0.9619694679700129,0.03751467880031653,0.9624853211996834,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.5,0.9615384615384615,0.1,0.05,unresolved,unstable_or_drifting,0.014204185692627158,0.0,black_selected,natural_selection,-0.9925730357995649,0.0,0.0,-0.9925730357995649,0.022801425096363067,0.977198574903637,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.5,0.9615384615384615,0.2,0.1,unresolved,unstable_or_drifting,0.014204185692627158,0.0,black_selected,natural_selection,-0.9985181494158037,0.0,0.0,-0.9985181494158037,0.019943197396248225,0.9800568026037517,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.5,0.9615384615384615,0.5,0.25,unresolved,unstable_or_drifting,0.014204185692627158,0.0,black_selected,natural_selection,-0.9998784840474622,0.0,0.0,-0.9998784840474622,0.019289190361797104,0.9807108096382032,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,0.5,0.9615384615384615,1.0,0.5,unresolved,unstable_or_drifting,0.014204185692627158,0.0,black_selected,natural_selection,-0.9999989228633274,0.0,0.0,-0.9999989228633274,0.019231287084938806,0.9807687129150613,6.661338147750939e-16,True,D_selected_from_small_S
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,1.0,0.9803921568627451,0.0,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,0.014204185692627158,0.0,0.0,0.014204185692627158,0.4951178763800103,0.5048821236199897,6.661338147750939e-16,False,gray_kept
gray_metastable_4_eps0.003_phi0.0833333_s0_g-0.002,gray_metastable,gray_metastable,0.003,0.2617993877991494,0.08333333333333333,0.0,-0.002,5,weak_C_window,1.0,1e-05,-0.007717103661276479,1.0000000000000002,0.49621710604839386,0.5037828939516061,gray,1.0,0.9803921568627451,0.02,0.02,unresolved,unstable_or_drifting,0.014204185692627158,0.0,unresolved,unstable_or_drifting,-0.9350576399246422,0.0,0.0,-0.9350576399246422,0.04163838366200151,0.9583616163379985,6.661338147750939e-16,False,D_selected_from_small_S
