step,screw_deviation,optimal_phase
22800,2.6255901680364724e-10,-8.484390610379919e-18
22840,2.6401256353807077e-10,1.0605488262974826e-17
22880,2.654758222840033e-10,8.484390610380006e-18
22920,2.6694513127355815e-10,-8.484390610379977e-18
22960,2.6841868930164713e-10,0.0
23000,2.699019191131994e-10,1.6968781220760167e-17
23040,2.7139416045703466e-10,0.0
23080,2.7289549140220455e-10,1.6968781220760503e-17
23120,2.7440844172998525e-10,-1.6968781220760768e-17
23160,2.7592755270020956e-10,-8.484390610380293e-18
23200,2.774487858308335e-10,0.0
23240,2.7897558095785407e-10,-1.6968781220760558e-17
23280,2.805102361721049e-10,0.0
23320,2.8205340034388583e-10,-2.06807021128019e-17
23360,2.8360053267751645e-10,-2.1210976525950894e-17
23400,2.8515561496869797e-10,0.0
23440,2.8672341885348673e-10,4.2421953051900106e-17
23480,2.882989252737568e-10,1.6968781220760327e-17
23520,2.8988649283273103e-10,-1.6968781220761014e-17
23560,2.9148400842821527e-10,1.6968781220761138e-17
23600,2.9308794865772987e-10,-3.393756244152214e-17
23640,2.9470308105624884e-10,-8.484390610380586e-18
23680,2.9631994807974886e-10,1.696878122076137e-17
23720,2.9794584399623803e-10,0.0
23760,2.9957991856547383e-10,0.0
23800,3.012235627372852e-10,1.1666037089273039e-17
23840,3.028755424149175e-10,3.181646478892627e-17
23880,3.045424385455255e-10,0.0
23920,3.0622060517682615e-10,-8.484390610380142e-18
23960,3.0790869169980423e-10,0.0
24000,3.0960646676259564e-10,-1.6968781220760022e-17
24040,3.1131373864954715e-10,-3.3937562441520463e-17
24080,3.130263995734572e-10,1.6968781220760278e-17
24120,3.1474891802090987e-10,0.0
24160,3.164832371947645e-10,0.0
24200,3.182235847074537e-10,1.6968781220761147e-17
24240,3.199762323474012e-10,4.24219530519011e-18
24280,3.2173798267658716e-10,-4.24219530519019e-18
24320,3.235063151175903e-10,-8.48439061038034e-18
24360,3.252834346231485e-10,8.484390610380449e-18
24400,3.270639311604382e-10,0.0
24440,3.288583618550532e-10,-8.484390610380695e-18
24480,3.3065636466636674e-10,-1.6968781220761005e-17
24520,3.324621118356822e-10,-1.696878122076004e-17
24560,3.342781508225247e-10,0.0
24600,3.361078661051498e-10,-1.6968781220760494e-17
24640,3.3794752531451624e-10,-1.6968781220760506e-17
24680,3.3980010606325574e-10,0.0
24720,3.416665878972525e-10,0.0
24760,3.435404005016451e-10,-1.696878122076137e-17
24800,3.454235670557241e-10,-1.696878122076105e-17
24840,3.473156921415082e-10,-2.1210976525951923e-18
24880,3.4921584375226986e-10,-1.6968781220760977e-17
24920,3.5112607531993914e-10,-8.484390610380483e-18
24960,3.530462846392271e-10,8.484390610380707e-18
25000,3.549728921398144e-10,1.696878122076116e-17
25040,3.5690715164945385e-10,-1.6968781220760093e-17
25080,3.5885548162393304e-10,-5.0906343662281006e-17
25120,3.6081258908603664e-10,-1.696878122075977e-17
25160,3.6277886929054135e-10,0.0
25200,3.647545229702603e-10,8.484390610379783e-18
25240,3.6674157157250853e-10,-8.484390610379778e-18
25280,3.6873900765911924e-10,1.2726585915569535e-17
25320,3.7074724750409147e-10,7.423841784082216e-18
25360,3.7276165095542206e-10,1.69687812207593e-17
25400,3.7478579886767743e-10,-8.48439061037948e-18
25440,3.768215646276019e-10,8.48439061037918e-18
25480,3.788660896174839e-10,2.5453171831137308e-17
25520,3.8092312277922817e-10,0.0
25560,3.8298724416205655e-10,-1.6968781220758266e-17
25600,3.850628187374663e-10,-1.6968781220757292e-17
25640,3.871520810433775e-10,0.0
25680,3.8925391591377726e-10,-1.6968781220756974e-17
25720,3.913684467250245e-10,1.69687812207565e-17
25760,3.934987294926168e-10,4.242195305189209e-18
25800,3.956428942287878e-10,-1.5377957981310694e-17
25840,3.9779530354009946e-10,-2.121097652594529e-17
25880,3.9996000164555054e-10,0.0
25920,4.021339848922013e-10,1.696878122075562e-17
25960,4.0431647389842375e-10,3.393756244151021e-17
26000,4.065098638672504e-10,1.696878122075451e-17
26040,4.087120284175371e-10,1.696878122075368e-17
26080,4.109235763613521e-10,0.0
26120,4.1314635962632093e-10,1.696878122075256e-17
26160,4.15380062631752e-10,8.484390610376192e-18
26200,4.1762452043593103e-10,-8.484390610375796e-18
26240,4.198777139754144e-10,4.242195305188039e-18
26280,4.22145642652071e-10,-2.121097652594009e-18
26320,4.244227480443513e-10,-7.423841784078865e-18
26360,4.267125859575904e-10,-8.484390610375833e-18
26400,4.2900951388917736e-10,1.6968781220751308e-17
26440,4.313158109150086e-10,8.48439061037572e-18
26480,4.336308644830936e-10,-3.3937562441503016e-17
26520,4.3595680500747156e-10,0.0
26560,4.3829325703940684e-10,-1.696878122075062e-17
26600,4.4064093922939166e-10,1.6968781220749865e-17
26640,4.4300563267971883e-10,-8.484390610374389e-18
26680,4.4538707019207395e-10,8.484390610374463e-18
26720,4.4778591123905963e-10,-1.6968781220749446e-17
26760,4.501925511155776e-10,8.484390610374679e-18
26800,4.5261386233308497e-10,1.0605488262968905e-17
26840,4.5504567090969006e-10,8.484390610375181e-18
26880,4.574862672484631e-10,-2.5453171831125475e-17
26920,4.599381647467529e-10,-8.484390610375167e-18
26960,4.624002254413939e-10,2.54531718311255e-17
27000,4.648775703329264e-10,1.6968781220750707e-17
27040,4.673700159970304e-10,1.69687812207502e-17
27080,4.698788218939493e-10,0.0
27120,4.724059326462813e-10,-8.484390610375207e-18
27160,4.7494510676066e-10,0.0
27200,4.774986575494515e-10,0.0
27240,4.80065250263508e-10,-2.1210976525937283e-17
27280,4.826417748404622e-10,-1.4847683568155693e-17
27320,4.85232930334969e-10,-1.2726585915562118e-17
27360,4.8783409965107e-10,1.272658591556179e-17
27400,4.90446326261134e-10,1.6968781220748183e-17
27440,4.930653227554557e-10,0.0
27480,4.956969600064766e-10,-8.484390610373905e-18
27520,4.983425613956457e-10,1.6968781220747385e-17
27560,5.010039858509223e-10,0.0
27600,5.036803236252719e-10,3.39375624414921e-17
27640,5.063768536590615e-10,2.5453171831118406e-17
27680,5.090889231328274e-10,-8.484390610372526e-18
27720,5.11811079924091e-10,-8.484390610372209e-18
27760,5.145468433802972e-10,1.6968781220743817e-17
27800,5.17291692753108e-10,-5.302744131482414e-19
27840,5.200464425355099e-10,1.696878122074356e-17
27880,5.228126309282771e-10,0.0
27920,5.255899669709565e-10,-2.5453171831115432e-17
27960,5.283832608678927e-10,0.0
28000,5.31194147797181e-10,1.6968781220744263e-17
28040,5.340278887580662e-10,3.3937562441487793e-17
28080,5.368786824385559e-10,0.0
28120,5.397487718017204e-10,0.0
28160,5.426331140362585e-10,-8.484390610372075e-18
28200,5.455282362121318e-10,-1.6968781220744316e-17
28240,5.48433409491578e-10,1.2726585915558591e-17
28280,5.51347005870425e-10,0.0
28320,5.542688698865865e-10,1.2726585915558386e-17
28360,5.572052355226645e-10,1.6968781220744507e-17
28400,5.601613008837823e-10,8.484390610372469e-18
28440,5.631369145285801e-10,-3.393756244148927e-17
28480,5.661297795974674e-10,8.484390610371999e-18
28520,5.691392931360372e-10,1.6968781220743604e-17
28560,5.721673489353056e-10,1.696878122074337e-17
28600,5.752089609434317e-10,0.0
28640,5.782651312416432e-10,8.484390610371357e-18
28680,5.813347154473561e-10,8.484390610371538e-18
28720,5.844142813378042e-10,-1.6968781220741918e-17
28760,5.875096622458868e-10,0.0
28800,5.906193515260976e-10,-2.174125093907513e-17
28840,5.937449123105399e-10,-1.6968781220741672e-17
28880,5.968896730046872e-10,0.0
28920,6.00053986449603e-10,-2.5453171831112203e-17
28960,6.032332548853007e-10,-1.6968781220741388e-17
29000,6.064240217780479e-10,0.0
29040,6.096270794222693e-10,1.6968781220741795e-17
29080,6.128418456082733e-10,1.6968781220741678e-17
29120,6.160742818161972e-10,8.484390610370663e-18
29160,6.193216655920536e-10,-1.6968781220740538e-17
29200,6.225876324294582e-10,-1.6968781220739854e-17
29240,6.258752354127195e-10,0.0
29280,6.291840963970191e-10,1.060548826296213e-18
29320,6.325115156744102e-10,-2.969536713629315e-17
29360,6.358578676434974e-10,-1.696878122073855e-17
29400,6.392220258814729e-10,-2.5453171831108067e-17
29440,6.425984142571459e-10,2.5453171831106767e-17
29480,6.459895029060265e-10,2.5453171831105516e-17
29520,6.493996390030489e-10,1.6968781220736945e-17
29560,6.528279557589578e-10,1.6968781220736372e-17
29600,6.562734021295007e-10,1.6968781220735675e-17
29640,6.597389230353819e-10,-8.484390610368052e-18
29680,6.632239286780304e-10,-8.484390610367824e-18
29720,6.667295901116653e-10,4.242195305183858e-18
29760,6.702501585512946e-10,-4.2421953051836615e-18
29800,6.737908501794189e-10,-2.9695367136285513e-17
29840,6.773452813162073e-10,0.0
29880,6.809153479107902e-10,0.0
29920,6.845006308796862e-10,2.5453171831100203e-17
29960,6.88101424637581e-10,8.484390610366653e-18
30000,6.917232350449177e-10,1.6968781220734652e-17
30040,6.953661306040568e-10,3.3937562441470716e-17
30080,6.990324824328321e-10,0.0
30120,7.027235803364088e-10,-1.696878122073548e-17
30160,7.064333644419906e-10,1.6968781220735928e-17
30200,7.10166071645886e-10,0.0
30240,7.139148928600508e-10,0.0
30280,7.176813922380956e-10,-1.643850680758856e-17
30320,7.214656096840868e-10,1.2726585915552253e-17
30360,7.252696749991541e-10,-3.393756244147364e-17
30400,7.290905494900104e-10,-1.6968781220736963e-17
30440,7.329361327156244e-10,1.6968781220736763e-17
30480,7.368057097243524e-10,0.0
30520,7.406977773275094e-10,0.0
30560,7.446182291177977e-10,0.0
30600,7.485568768801282e-10,-1.696878122073602e-17
30640,7.52514391118458e-10,8.484390610367876e-18
30680,7.564893111677846e-10,8.484390610367853e-18
30720,7.604855301197429e-10,4.2421953051839165e-18
30760,7.645006338720057e-10,-1.6968781220736174e-17
30800,7.685383645556882e-10,4.242195305184124e-18
30840,7.725997098672922e-10,-4.242195305184118e-18
30880,7.766895225609042e-10,5.090634366220823e-17
30920,7.808057228092652e-10,5.0906343662208764e-17
30960,7.849489630123656e-10,-8.484390610368295e-18
31000,7.891143917573948e-10,-3.3937562441473144e-17
31040,7.933043666462269e-10,-3.3937562441472466e-17
31080,7.97511298878638e-10,-1.6968781220735962e-17
31120,8.017349451219738e-10,1.6968781220736285e-17
31160,8.059759458110524e-10,0.0
31200,8.102354100995943e-10,8.484390610367818e-18
31240,8.145184759772964e-10,0.0
31280,8.188283847131933e-10,3.3937562441472854e-17
31320,8.23168607077952e-10,-2.1210976525920233e-17
31360,8.275360525793794e-10,0.0
31400,8.319357780254816e-10,5.090634366220904e-17
31440,8.363635978666699e-10,8.484390610367964e-18
31480,8.408177623456049e-10,0.0
31520,8.452955428963008e-10,1.6968781220735888e-17
31560,8.497925008153171e-10,1.696878122073586e-17
31600,8.543095702068753e-10,-8.4843906103679e-18
31640,8.588530318581617e-10,0.0
31680,8.634255101994888e-10,8.484390610368001e-18
31720,8.680278760190839e-10,-4.242195305184063e-18
31760,8.726586214985656e-10,8.484390610368178e-18
31800,8.773230084200476e-10,1.4847683568144224e-17
31840,8.820211800117929e-10,-1.2726585915552077e-17
31880,8.867478663173586e-10,1.696878122073605e-17
31920,8.914988248408811e-10,-4.242195305183962e-17
31960,8.962758607051439e-10,-8.48439061036859e-18
32000,9.010701386471927e-10,0.0
32040,9.058870480697771e-10,1.696878122073654e-17
32080,9.107265246757685e-10,0.0
32120,9.155947919037628e-10,-1.6968781220736208e-17
32160,9.204982851249505e-10,-8.484390610368018e-18
32200,9.254316648678013e-10,-1.6968781220736344e-17
32240,9.303943653825362e-10,-1.6968781220736443e-17
32280,9.353857236347716e-10,-1.7946474669978118e-17
32320,9.404030594098918e-10,4.2421953051840336e-18
32360,9.454458365404043e-10,1.6968781220736208e-17
32400,9.505121384812146e-10,8.484390610367953e-18
32440,9.55600281532089e-10,8.48439061036787e-18
32480,9.60712514845686e-10,-1.69687812207364e-17
32520,9.658515630226766e-10,0.0
32560,9.710217023440956e-10,1.6968781220736674e-17
32600,9.762251359590886e-10,-1.696878122073629e-17
32640,9.81461166214719e-10,-8.484390610367787e-18
32680,9.867269319078974e-10,-1.6968781220735953e-17
32720,9.920215839682456e-10,1.272658591555232e-17
32760,9.97341972155962e-10,2.1210976525919995e-18
32800,1.002687976770952e-09,-8.484390610367876e-18
32840,1.0080588420462481e-09,-1.6968781220735823e-17
32880,1.0134541468167591e-09,0.0
32920,1.018876884305686e-09,2.5453171831103954e-17
32960,1.0243289590985946e-09,-8.484390610367625e-18
33000,1.0298183267513785e-09,0.0
33040,1.0353414630342895e-09,0.0
33080,1.0408973296133089e-09,0.0
33120,1.0464797900353332e-09,-8.484390610367309e-18
33160,1.0520924606314178e-09,1.6968781220734837e-17
33200,1.0577310393262024e-09,8.484390610367536e-18
33240,1.0633963328484958e-09,-4.242195305183622e-18
33280,1.0690903487383895e-09,3.1816464788878035e-18
33320,1.0748098314983562e-09,-2.121097652591854e-17
33360,1.08056164109935e-09,-1.6968781220734005e-17
33400,1.0863465619960547e-09,8.484390610366825e-18
33440,1.0921683252733148e-09,0.0
33480,1.098020464981608e-09,-1.696878122073307e-17
33520,1.103903441694768e-09,1.6968781220732366e-17
33560,1.109816440667507e-09,0.0
33600,1.1157603699139729e-09,0.0
33640,1.1217325324667813e-09,8.484390610365895e-18
33680,1.1277356599112993e-09,-1.6968781220731984e-17
33720,1.1337710939876522e-09,-2.5453171831098314e-17
33760,1.139838558671901e-09,4.2421953051831484e-18
33800,1.1459427465931424e-09,4.2421953051831284e-18
33840,1.1520836661382101e-09,-2.5453171831098096e-17
33880,1.1582670509072216e-09,-8.484390610365978e-18
33920,1.1644853706617404e-09,0.0
33960,1.1707399427921696e-09,0.0
34000,1.1770257974375722e-09,3.393756244146068e-17
34040,1.1833376718174229e-09,0.0
34080,1.1896775080334338e-09,-1.6968781220730092e-17
34120,1.1960501514222581e-09,8.48439061036496e-18
34160,1.2024514751565542e-09,0.0
34200,1.2088915164891954e-09,-8.484390610364768e-18
34240,1.215367999464747e-09,2.1210976525912137e-18
34280,1.2218831725251098e-09,-2.386234859165132e-17
34320,1.2284353774726895e-09,4.242195305182334e-18
34360,1.235023998310751e-09,1.6968781220730212e-17
34400,1.2416475836678304e-09,-8.484390610364987e-18
34440,1.248300359949921e-09,2.545317183109503e-17
34480,1.2549857102347391e-09,3.393756244146012e-17
34520,1.2617045923644719e-09,-1.696878122073002e-17
34560,1.2684537456062141e-09,0.0
34600,1.2752395146717727e-09,-1.6968781220730806e-17
34640,1.282063489668874e-09,8.48439061036547e-18
34680,1.2889257075701368e-09,8.4843906103654e-18
34720,1.295827246704845e-09,8.484390610365577e-18
34760,1.3027677896214854e-09,8.484390610365218e-18
34800,1.3097431903724577e-09,-2.5453171831096305e-17
34840,1.3167556661807781e-09,0.0
34880,1.3237997283310406e-09,-8.484390610364958e-18
34920,1.3308803205822268e-09,-8.484390610364878e-18
34960,1.3379985832920874e-09,1.6968781220730055e-17
35000,1.345156399551971e-09,0.0
35040,1.3523537178081035e-09,-3.3937562441458445e-17
35080,1.3595937673820982e-09,8.484390610364394e-18
35120,1.3668760550012332e-09,-8.484390610364114e-18
35160,1.3742010074794411e-09,1.6968781220727685e-17
35200,1.381569514686316e-09,8.484390610364009e-18
35240,1.3889759437898816e-09,0.0
35280,1.3964147623371331e-09,-1.9089878873318853e-17
35320,1.40389230798256e-09,0.0
35360,1.4114070285263446e-09,-8.484390610364117e-18
35400,1.4189580843152395e-09,0.0
35440,1.4265512324839863e-09,2.5453171831092977e-17
35480,1.434184496248066e-09,0.0
35520,1.4418599585161483e-09,0.0
35560,1.449575247838278e-09,1.6968781220729062e-17
35600,1.4573361223737248e-09,0.0
35640,1.4651360118957979e-09,-8.484390610364705e-18
35680,1.4729764572377178e-09,0.0
35720,1.480859835677386e-09,8.484390610364684e-18
35760,1.4887866854337607e-09,0.0
35800,1.4967534808794055e-09,6.36329295777342e-18
35840,1.504761559239828e-09,0.0
35880,1.512817187834328e-09,8.484390610364195e-18
35920,1.520917952863648e-09,2.545317183109224e-17
35960,1.5290699774635841e-09,0.0
36000,1.5372614098062544e-09,5.0906343662184284e-17
36040,1.5454995011144573e-09,-1.696878122072784e-17
36080,1.5537796068697535e-09,0.0
36120,1.56210561659577e-09,-8.484390610363938e-18
36160,1.5704725480543707e-09,8.484390610363918e-18
36200,1.578880220209457e-09,-1.6968781220727728e-17
36240,1.5873263817609293e-09,0.0
36280,1.5958213025198293e-09,1.060548826295474e-18
36320,1.6043605409757153e-09,-1.2726585915545945e-17
36360,1.6129513380057863e-09,-3.393756244145561e-17
36400,1.6215934102778422e-09,-3.3937562441456165e-17
36440,1.6302810121360635e-09,-8.484390610364052e-18
36480,1.6390157275710383e-09,0.0
36520,1.6477959113758735e-09,-1.6968781220726973e-17
36560,1.6566217750640872e-09,0.0
36600,1.6654911906557492e-09,-2.5453171831088047e-17
36640,1.6744058700657441e-09,8.484390610362576e-18
36680,1.683364729074639e-09,-8.484390610362089e-18
36720,1.6923710518079204e-09,0.0
36760,1.7014260048915877e-09,-1.4317409154984763e-17
36800,1.7105336238715966e-09,2.1210976525903162e-17
36840,1.7196912070299543e-09,-8.484390610360807e-18
36880,1.7289002656869133e-09,-3.393756244144205e-17
36920,1.7381587323816571e-09,-1.6968781220720194e-17
36960,1.7474673913833948e-09,3.393756244144087e-17
37000,1.7568267311250187e-09,-1.6968781220719984e-17
37040,1.766234963222809e-09,1.6968781220719242e-17
37080,1.7756923006633554e-09,3.39375624414388e-17
37120,1.7851947870520383e-09,8.484390610359555e-18
37160,1.7947466080000165e-09,8.484390610359402e-18
37200,1.8043478550298576e-09,0.0
37240,1.813999484780632e-09,-8.484390610359294e-18
37280,1.8236992507477032e-09,-8.484390610359394e-18
37320,1.8334473535722027e-09,-1.6968781220717994e-17
37360,1.843249692727819e-09,8.484390610358773e-18
37400,1.8531025005653435e-09,0.0
37440,1.86300135934621e-09,-8.484390610358159e-18
37480,1.872952529117192e-09,0.0
37520,1.8829578207530877e-09,0.0
37560,1.8930160073063967e-09,-1.6968781220716598e-17
37600,1.9031237320434205e-09,0.0
37640,1.9132884653326124e-09,-8.484390610358142e-18
37680,1.9235039463077013e-09,8.484390610358182e-18
37720,1.93377426456726e-09,-8.484390610358059e-18
37760,1.944096064542835e-09,-7.688978990636672e-18
37800,1.954471849722095e-09,-1.6968781220714595e-17
37840,1.964899049352641e-09,-8.484390610357123e-18
37880,1.9753770301205724e-09,-1.6968781220714145e-17
37920,1.985904477020367e-09,-3.393756244142603e-17
37960,1.9964864707884696e-09,-1.696878122071261e-17
38000,2.007123035667187e-09,1.696878122071172e-17
38040,2.0178155919671773e-09,-1.6968781220710823e-17
38080,2.028563858452478e-09,0.0
38120,2.0393707905789277e-09,8.484390610355053e-18
38160,2.050236706059319e-09,-8.484390610355214e-18
38200,2.0611623009946957e-09,-4.242195305177753e-18
38240,2.072141342444085e-09,4.242195305177834e-18
38280,2.083176240628067e-09,-2.1210976525889634e-18
38320,2.0942711928726405e-09,4.242195305177887e-18
38360,2.105423903429208e-09,-1.696878122071217e-17
38400,2.1166338388934678e-09,-3.393756244142453e-17
38440,2.1279006860840716e-09,0.0
38480,2.1392208322684677e-09,5.09063436621421e-17
38520,2.1506021097062997e-09,0.0
38560,2.1620464759132046e-09,0.0
38600,2.1735543054838256e-09,0.0
38640,2.1851226719603396e-09,-1.6968781220713532e-17
38680,2.1967554968777377e-09,-8.484390610356847e-18
38720,2.208451197421937e-09,1.272658591553542e-17
38760,2.2202079091013577e-09,-1.6968781220714327e-17
38800,2.2320229770136393e-09,0.0
38840,2.2438979683180378e-09,2.5453171831072325e-17
38880,2.255830747143706e-09,1.6968781220714675e-17
38920,2.2678283246876656e-09,2.5453171831071114e-17
38960,2.2798862990682536e-09,0.0
39000,2.2920067271674907e-09,0.0
39040,2.3041901225345813e-09,0.0
39080,2.316438703933632e-09,-1.6968781220713396e-17
39120,2.328753182332043e-09,0.0
39160,2.341130997375353e-09,0.0
39200,2.3535728650137027e-09,-4.242195305178114e-18
39240,2.366079361557189e-09,-2.015042769959584e-17
39280,2.3786503712643597e-09,-6.363292957767191e-18
39320,2.3912910206167172e-09,3.3937562441422946e-17
39360,2.4039944567962882e-09,0.0
39400,2.4167668008040005e-09,2.545317183106464e-17
39440,2.4296058453754137e-09,0.0
39480,2.442515395691012e-09,-1.6968781220710247e-17
39520,2.4554971926220556e-09,-3.39375624414213e-17
39560,2.468547425758065e-09,-1.696878122071033e-17
39600,2.481663911776512e-09,-8.484390610355003e-18
39640,2.49485040058193e-09,-8.484390610355037e-18
39680,2.5081069212799667e-09,-4.242195305177568e-18
39720,2.5214271174002715e-09,-1.0605488262943626e-17
39760,2.5348149488524203e-09,2.651372065735861e-17
39800,2.548269287723346e-09,-4.2421953051772636e-18
39840,2.5617918689753296e-09,0.0
39880,2.575381615833278e-09,-8.48439061035477e-18
39920,2.5890447097512094e-09,0.0
39960,2.602780991468257e-09,-3.3937562441420863e-17
40000,2.616588963208709e-09,-1.696878122071123e-17
