step,plane0_sigma0.148008,plane1_sigma0.148008,plane2_sigma0.148008,plane3_sigma0.148008,plane4_sigma0.148008,plane5_sigma0.148008,plane6_sigma0.418631
30260,1.1842785251747425e-21,8.95044624339832e-21,6.479926589773775e-20,6.46780452603153e-21,1.1168847041453599e-20,5.487680437567075e-21,0.9999999999999997
30280,1.1903621467147871e-21,8.997585008600741e-21,6.513183989288093e-20,6.5039298351796016e-21,1.1228536462674217e-20,5.5178503691978385e-21,1.0
30300,1.1964531255826095e-21,9.044831990206058e-21,6.546647463096066e-20,6.540299140882169e-21,1.128871774112595e-20,5.548148020852261e-21,0.9999999999999999
30320,1.2026263409487753e-21,9.09229016689113e-21,6.580267206082382e-20,6.5767504961875334e-21,1.134898560439516e-20,5.578549776329445e-21,0.9999999999999997
30340,1.2088096978664432e-21,9.140151163739798e-21,6.61406682190268e-20,6.613631131788525e-21,1.1409595377566495e-20,5.609195217197196e-21,1.0
30360,1.2150419444241829e-21,9.188219510703339e-21,6.64808017186667e-20,6.650601027390381e-21,1.1470529477091439e-20,5.640003774278146e-21,1.0
30380,1.2213806961010932e-21,9.236437627095138e-21,6.682290987065378e-20,6.687603049694163e-21,1.1531885957297213e-20,5.670969861084043e-21,1.0
30400,1.2277191607328527e-21,9.284985115720078e-21,6.716739341815038e-20,6.724826828172747e-21,1.1593352956587246e-20,5.702120840462257e-21,1.0
30420,1.2341679929338456e-21,9.333909933528243e-21,6.75141983096428e-20,6.762151848359903e-21,1.1655255505401548e-20,5.7334651347519544e-21,1.0000000000000002
30440,1.2406339797886007e-21,9.383023651100719e-21,6.786306705822737e-20,6.799607584011083e-21,1.1717545737447622e-20,5.7650289167663726e-21,1.0
30460,1.2471515805587957e-21,9.432561254942933e-21,6.821415917292831e-20,6.83723076273535e-21,1.1780124976229274e-20,5.796833450214251e-21,0.9999999999999997
30480,1.2536839808596693e-21,9.48241285980276e-21,6.856724558669598e-20,6.874946334979461e-21,1.184289449214772e-20,5.828758332514835e-21,1.0
30500,1.260265269726258e-21,9.532497438601751e-21,6.892216457655595e-20,6.912827008070216e-21,1.1905967402865788e-20,5.860895133439413e-21,1.0000000000000002
30520,1.2668637683923536e-21,9.582845191591959e-21,6.927933201265298e-20,6.950862000579606e-21,1.196938512174932e-20,5.8931997568187826e-21,0.9999999999999997
30540,1.2734505990798314e-21,9.633476050320971e-21,6.96379673222989e-20,6.989201116570056e-21,1.203306181717972e-20,5.925699595155454e-21,0.9999999999999997
30560,1.2800357963814662e-21,9.684361341530535e-21,6.999856501029862e-20,7.027820019934463e-21,1.2097196373319971e-20,5.958338547053565e-21,0.9999999999999999
30580,1.2866956311200824e-21,9.735456862411594e-21,7.036026920583947e-20,7.0665005651013e-21,1.2161694964836186e-20,5.991201344978582e-21,1.0000000000000002
30600,1.2933472612296083e-21,9.786806451532212e-21,7.072321698663973e-20,7.105551731388199e-21,1.2226495629360407e-20,6.024224240397021e-21,1.0000000000000002
30620,1.2999731998274123e-21,9.838445838687806e-21,7.108796142833589e-20,7.144827991183507e-21,1.2291674902857684e-20,6.057393358207094e-21,1.0000000000000002
30640,1.30664950328695e-21,9.890399943543627e-21,7.145404991606749e-20,7.184416419548927e-21,1.2357379411907549e-20,6.09062989424915e-21,0.9999999999999999
30660,1.3134002994936085e-21,9.942552395840553e-21,7.182162345327956e-20,7.224218054442739e-21,1.2423372432687203e-20,6.124104357974016e-21,1.0000000000000002
30680,1.3201329294394681e-21,9.99483793000916e-21,7.219085765164318e-20,7.264351895816303e-21,1.2489705497468005e-20,6.1578761613111024e-21,0.9999999999999999
30700,1.326887905605512e-21,1.0047530008366636e-20,7.256220326609818e-20,7.304797805191897e-21,1.2556506361616164e-20,6.191684722001942e-21,0.9999999999999997
30720,1.333729216570414e-21,1.010036115423897e-20,7.293519682296883e-20,7.345551052131305e-21,1.262376232804259e-20,6.225666566920616e-21,0.9999999999999999
30740,1.34055864929094e-21,1.0153632231235365e-20,7.331081044048528e-20,7.386615165695572e-21,1.2691240214677275e-20,6.259868362883422e-21,0.9999999999999997
30760,1.347456662841716e-21,1.0206937263138125e-20,7.368824450983189e-20,7.427790339231103e-21,1.2758966038278372e-20,6.294201627601851e-21,0.9999999999999999
30780,1.354393486345154e-21,1.02606613708961e-20,7.406868121028581e-20,7.469135965724306e-21,1.2827038713788451e-20,6.328697102648837e-21,1.0000000000000002
30800,1.3614163423214068e-21,1.031470590829998e-20,7.44516141869844e-20,7.510570566253066e-21,1.2895644940717549e-20,6.363354753685789e-21,0.9999999999999997
30820,1.3685034918126908e-21,1.0369026194153323e-20,7.483721809258274e-20,7.552209973077177e-21,1.2964597443358118e-20,6.398221933265276e-21,1.0
30840,1.3756010993788521e-21,1.0423773469512651e-20,7.522570222991888e-20,7.594057749388039e-21,1.3033874033208315e-20,6.433232214947994e-21,0.9999999999999999
30860,1.3828325350942806e-21,1.0478909994018806e-20,7.561680162168645e-20,7.636033912989914e-21,1.3103515084778156e-20,6.468498118280935e-21,0.9999999999999999
30880,1.3901598554850838e-21,1.053452649704224e-20,7.601052504587736e-20,7.678172373949925e-21,1.3173718574672974e-20,6.503860899568065e-21,0.9999999999999999
30900,1.397471615632365e-21,1.0590380781567495e-20,7.640680690988397e-20,7.720595533161101e-21,1.3244229184972997e-20,6.539473567176874e-21,0.9999999999999999
30920,1.4048094993330544e-21,1.0646572861592686e-20,7.680533440284072e-20,7.763057945716628e-21,1.3315060635766057e-20,6.575352960569137e-21,0.9999999999999999
30940,1.412175463272741e-21,1.0703181527155757e-20,7.720616871541318e-20,7.805673410997143e-21,1.3386101297071608e-20,6.611501976801772e-21,0.9999999999999999
30960,1.4195649218270925e-21,1.0759995489239127e-20,7.760893491180513e-20,7.8486275309403e-21,1.3457609480104954e-20,6.6478886123315765e-21,1.0000000000000002
30980,1.427021784850417e-21,1.081706026175621e-20,7.801321195053269e-20,7.891726964605653e-21,1.3529554109329748e-20,6.684500815338545e-21,1.0000000000000002
31000,1.4344600976314643e-21,1.0874409719728686e-20,7.841942643330048e-20,7.935016137067554e-21,1.3601972289406195e-20,6.7213479530471146e-21,0.9999999999999999
31020,1.4418916431116863e-21,1.0931943140815661e-20,7.882760890448722e-20,7.978684920056466e-21,1.3674789973039023e-20,6.7583069959434736e-21,1.0000000000000002
31040,1.4494190157370237e-21,1.0989862049614032e-20,7.92375576215848e-20,8.022592318974881e-21,1.3748121612235434e-20,6.795372348642421e-21,0.9999999999999996
31060,1.4569404616523197e-21,1.1047919072386393e-20,7.964913136369136e-20,8.066729065754302e-21,1.382194057167155e-20,6.83267499486202e-21,1.0000000000000002
31080,1.4644102013598175e-21,1.1106192468906136e-20,8.006184768733972e-20,8.11117822387311e-21,1.389599461524393e-20,6.870252109005671e-21,1.0000000000000002
31100,1.4719280402561212e-21,1.1164854591964126e-20,8.047647498717122e-20,8.155866903740834e-21,1.3970638346723283e-20,6.907945802867582e-21,1.0000000000000002
31120,1.4794873247095201e-21,1.1223694732537587e-20,8.089298757932124e-20,8.20103565115148e-21,1.404559734690317e-20,6.94587270937759e-21,1.0000000000000002
31140,1.4870602388286921e-21,1.1282934411581402e-20,8.131150865726622e-20,8.24634312636912e-21,1.4120845507711694e-20,6.983919822047957e-21,1.0
31160,1.494670332601247e-21,1.134254952971767e-20,8.173239668418926e-20,8.291909531733199e-21,1.4196585845823127e-20,7.022102950941768e-21,1.0000000000000002
31180,1.5023402735849314e-21,1.140231786264343e-20,8.215534037475766e-20,8.337741813678508e-21,1.4272652312777457e-20,7.060492426111267e-21,0.9999999999999999
31200,1.5100966842411566e-21,1.1462549358412015e-20,8.258099769254667e-20,8.383782846639725e-21,1.434906088172749e-20,7.099004371246182e-21,1.0000000000000004
31220,1.5179355791337827e-21,1.1523241054602109e-20,8.300943046133948e-20,8.430035856316418e-21,1.4425975768227095e-20,7.137703103504489e-21,1.0
31240,1.525786959774451e-21,1.1584374348384079e-20,8.344053867194426e-20,8.476458508887157e-21,1.4503088230477132e-20,7.17663097454672e-21,1.0
31260,1.5337345310338722e-21,1.1645847671623312e-20,8.387507463841551e-20,8.523081312031487e-21,1.458072910618205e-20,7.215728902864046e-21,0.9999999999999997
31280,1.5417282750054098e-21,1.1707551195589706e-20,8.431226849044783e-20,8.570011551935343e-21,1.4658769802764435e-20,7.255143927984224e-21,0.9999999999999999
31300,1.5497987645375627e-21,1.1769804111450199e-20,8.47527162005264e-20,8.617121563720811e-21,1.4737111837428148e-20,7.294721412939492e-21,1.0
31320,1.5579613349995778e-21,1.1832488680117416e-20,8.519572806671598e-20,8.664517850862186e-21,1.4815933174239893e-20,7.334515566951315e-21,1.0000000000000002
31340,1.5661657736701775e-21,1.1895419903519143e-20,8.564116271399476e-20,8.711938751430654e-21,1.4895250428654577e-20,7.374560725089858e-21,0.9999999999999999
31360,1.5744305037595975e-21,1.1958796452290103e-20,8.608975151201456e-20,8.759729579648665e-21,1.4974923341631487e-20,7.414972943141772e-21,1.0000000000000002
31380,1.5827076843312115e-21,1.202237329913904e-20,8.654110778511381e-20,8.80774572488428e-21,1.5055209043918064e-20,7.455613796758372e-21,0.9999999999999996
31400,1.5910819107681629e-21,1.2086369545409885e-20,8.699458282320346e-20,8.855904684121034e-21,1.5135907134728812e-20,7.496520855206348e-21,1.0000000000000002
31420,1.5994247236372496e-21,1.215062772446286e-20,8.745025953964921e-20,8.90447501721204e-21,1.5217126420623815e-20,7.537702678827956e-21,0.9999999999999996
31440,1.6078080724647213e-21,1.2215080657942489e-20,8.79081874194111e-20,8.953324276698153e-21,1.5298895500488397e-20,7.579080988276753e-21,1.0
31460,1.616254181230854e-21,1.2279880219247593e-20,8.836842255854024e-20,9.00250403455768e-21,1.538122382470094e-20,7.620748284140088e-21,0.9999999999999997
31480,1.6247201901107143e-21,1.2344932629475536e-20,8.883091148402782e-20,9.05196068865531e-21,1.546403105416656e-20,7.662639812157759e-21,0.9999999999999996
31500,1.6331911092556177e-21,1.2410467398425948e-20,8.929573377372158e-20,9.101821330746696e-21,1.554726053174121e-20,7.704733308854802e-21,1.0000000000000002
31520,1.6416999273739329e-21,1.2476114731508022e-20,8.976261875632087e-20,9.151938593661672e-21,1.5630961447899218e-20,7.746980619852906e-21,0.9999999999999997
31540,1.650243219882693e-21,1.2542334758102812e-20,9.02318324806774e-20,9.2023885314891e-21,1.5715187216167923e-20,7.789411966325904e-21,0.9999999999999999
31560,1.6588398793603655e-21,1.2608623271617509e-20,9.070325082844777e-20,9.25310535692475e-21,1.5799688080369266e-20,7.83201856665454e-21,0.9999999999999999
31580,1.6674507645924266e-21,1.2675520228322327e-20,9.117771207306751e-20,9.304099152320092e-21,1.5884534496424208e-20,7.874831242896072e-21,1.0000000000000002
31600,1.6760955380921002e-21,1.2742814084039579e-20,9.165491375013816e-20,9.355389686972166e-21,1.5969772780034642e-20,7.917777850210662e-21,1.0
31620,1.6848197925822086e-21,1.2810659046146458e-20,9.213499312604394e-20,9.407009989158786e-21,1.605561926479923e-20,7.961005455678487e-21,1.0000000000000002
31640,1.693591120829553e-21,1.287886588300277e-20,9.261814000784865e-20,9.458838710719819e-21,1.6141825207115092e-20,8.00434303133783e-21,1.0000000000000002
31660,1.702414892239794e-21,1.2947676112169271e-20,9.310493286819446e-20,9.511049719688472e-21,1.6228415017673295e-20,8.047984714832982e-21,0.9999999999999997
31680,1.7113498510482913e-21,1.3016692595324488e-20,9.359460830840238e-20,9.563411506832068e-21,1.6315561699860828e-20,8.091832819165875e-21,0.9999999999999997
31700,1.7203329777047182e-21,1.3086297508205261e-20,9.408767947355975e-20,9.615986290641226e-21,1.6403133043737485e-20,8.135896897747137e-21,1.0
31720,1.7293949805076035e-21,1.3156342942979886e-20,9.458378009956621e-20,9.668970873437263e-21,1.6491198901625225e-20,8.180155775329794e-21,0.9999999999999996
31740,1.738589852007435e-21,1.3226684331027513e-20,9.508248264735673e-20,9.722005124811918e-21,1.657985734812077e-20,8.224754436539862e-21,1.0000000000000002
31760,1.747721892031881e-21,1.3297348426423736e-20,9.558416562572474e-20,9.775446576296306e-21,1.6668714456639886e-20,8.26982507319268e-21,1.0000000000000002
31780,1.7570231418199194e-21,1.3368415073295654e-20,9.608922348836078e-20,9.82913410513049e-21,1.6758256116632162e-20,8.315084861794482e-21,1.0
31800,1.7663517888331557e-21,1.343981866441875e-20,9.65976293239989e-20,9.883053381983567e-21,1.6848272913081837e-20,8.360635646570295e-21,1.0
31820,1.7757775378752277e-21,1.3511506817595069e-20,9.710916111905277e-20,9.93735901257637e-21,1.6939040780907117e-20,8.406370106667071e-21,0.9999999999999999
31840,1.7852107745118697e-21,1.3583470884898715e-20,9.762349703316162e-20,9.9918665534901e-21,1.7030407860451933e-20,8.452456414099812e-21,0.9999999999999997
31860,1.794708008783762e-21,1.365583910767986e-20,9.814017801490701e-20,1.0046739378393327e-20,1.7122392063638328e-20,8.498801914003732e-21,1.0
31880,1.804182336879338e-21,1.3728533963040386e-20,9.865949588760706e-20,1.010190506822955e-20,1.7214835562361924e-20,8.545407862215132e-21,1.0
31900,1.8137031166937126e-21,1.3801560303846595e-20,9.918164236178281e-20,1.015738858582453e-20,1.7307783518266533e-20,8.59221701608788e-21,1.0
31920,1.82322402640967e-21,1.387498023084913e-20,9.970634166660754e-20,1.0213241039387718e-20,1.740134738945351e-20,8.639235837490531e-21,1.0000000000000004
31940,1.8327825936050936e-21,1.3948946707743042e-20,1.0023397416941727e-19,1.026943469763234e-20,1.749537924235331e-20,8.686466410660277e-21,0.9999999999999997
31960,1.8423029681097276e-21,1.402318945876419e-20,1.0076428441902649e-19,1.0326074046957265e-20,1.7589795801469967e-20,8.733969422995686e-21,0.9999999999999997
31980,1.851921999253212e-21,1.4097777865087804e-20,1.0129726371982052e-19,1.0382806889181748e-20,1.7684784707230642e-20,8.781546943036669e-21,1.0
32000,1.861577323848834e-21,1.417300942096168e-20,1.0183305180415884e-19,1.0439957229101913e-20,1.7780302866599678e-20,8.829243660070276e-21,1.0000000000000002
32020,1.8712792303984914e-21,1.4248475511071195e-20,1.0237126636903134e-19,1.0497468382824273e-20,1.7876270875427413e-20,8.877173665221008e-21,1.0
32040,1.8810193995056657e-21,1.432452164028447e-20,1.0291314014215734e-19,1.055521848392567e-20,1.797260120366872e-20,8.925365527558091e-21,0.9999999999999999
32060,1.8908019267353574e-21,1.440093250617916e-20,1.0345785247977279e-19,1.0613301915020894e-20,1.8069439064602628e-20,8.97386983279871e-21,1.0
32080,1.9006979500083392e-21,1.4477739777722635e-20,1.0400598986034701e-19,1.0671500040140046e-20,1.816667358920706e-20,9.022628589246336e-21,0.9999999999999999
32100,1.91067831339183e-21,1.4555268327330848e-20,1.0455722042843088e-19,1.0730111626166094e-20,1.826458937364092e-20,9.071709776092e-21,0.9999999999999997
32120,1.920737096666736e-21,1.4633171970384574e-20,1.051118443311179e-19,1.0788909015523338e-20,1.836302979792688e-20,9.121059833209508e-21,0.9999999999999999
32140,1.930810347562237e-21,1.471163826053936e-20,1.0567044931207914e-19,1.0848167957715258e-20,1.84618981399876e-20,9.170771436225915e-21,0.9999999999999999
32160,1.9410753376030375e-21,1.4790582194259176e-20,1.062321951801682e-19,1.0907699730282462e-20,1.8561338143600398e-20,9.22073939884682e-21,0.9999999999999997
32180,1.9514028317519042e-21,1.486983782636435e-20,1.0679758125398168e-19,1.096741162760104e-20,1.8661217682514556e-20,9.271064458097793e-21,0.9999999999999999
32200,1.9617477019179288e-21,1.494959959336e-20,1.0736648234027927e-19,1.1027607067955425e-20,1.8761826840796395e-20,9.321694579591735e-21,1.0000000000000002
32220,1.9721982336643548e-21,1.50297100206681e-20,1.0793873282038625e-19,1.1087979807248246e-20,1.8862682370665756e-20,9.372574351918248e-21,0.9999999999999997
32240,1.9827008830407146e-21,1.5109987885794078e-20,1.0851325725528923e-19,1.1148503980507094e-20,1.896432867247558e-20,9.42378572686849e-21,0.9999999999999996
32260,1.993239930639738e-21,1.5190630925731332e-20,1.0909092334003506e-19,1.1209272289850999e-20,1.9066671770152e-20,9.475226083782472e-21,0.9999999999999997
32280,2.0038374295405862e-21,1.5271649522949453e-20,1.0967144640429955e-19,1.127055274108538e-20,1.9169717453525312e-20,9.527084640847741e-21,1.0
32300,2.014389183255226e-21,1.5353014374948556e-20,1.102548394041639e-19,1.1332166189803659e-20,1.9273154571941425e-20,9.579127571507591e-21,1.0000000000000002
32320,2.025015300510442e-21,1.5434518025016822e-20,1.1084054369503955e-19,1.139405196682469e-20,1.9377202546071996e-20,9.631438507764305e-21,1.0
32340,2.035623802249956e-21,1.5516476545087667e-20,1.114294364207254e-19,1.1456409000673785e-20,1.9481891985955852e-20,9.683872427193534e-21,1.0
32360,2.0462571878395634e-21,1.5599053272305944e-20,1.1202113902396974e-19,1.1519229541451257e-20,1.9587051165086162e-20,9.736522252559602e-21,0.9999999999999996
32380,2.0568688535790566e-21,1.5681899866287396e-20,1.1261569199812417e-19,1.1582435687328983e-20,1.9692930188046925e-20,9.78930081928856e-21,1.0000000000000002
32400,2.0675417840281852e-21,1.5765235977320574e-20,1.1321316981178763e-19,1.1645956993373402e-20,1.9799381382136613e-20,9.842265115191968e-21,1.0
32420,2.0782031426890203e-21,1.5849160866870826e-20,1.1381398612181368e-19,1.170999838044909e-20,1.9906336233514505e-20,9.89552254873704e-21,0.9999999999999997
32440,2.088942090087151e-21,1.5933339656382703e-20,1.1441780956100915e-19,1.1774274681685585e-20,2.0013849363308178e-20,9.949103980987659e-21,0.9999999999999999
32460,2.099712722513618e-21,1.601814721251333e-20,1.1502509606973121e-19,1.1838886849547235e-20,2.012187542589463e-20,1.0002944616872883e-20,1.0
32480,2.110590186286262e-21,1.610356946005804e-20,1.156351047014224e-19,1.1903930028558668e-20,2.0230444552161608e-20,1.0057113211478403e-20,0.9999999999999999
32500,2.1215486367636064e-21,1.6189518952295694e-20,1.1624921880276646e-19,1.1969262772441712e-20,2.0339355616747347e-20,1.0111664899580063e-20,1.0
32520,2.1326313633143532e-21,1.6275998644313965e-20,1.168674449973082e-19,1.2034815861386836e-20,2.04489585848772e-20,1.0166449738639834e-20,1.0000000000000002
32540,2.143768893679203e-21,1.6363144380463967e-20,1.1748877525283058e-19,1.2100666178285215e-20,2.0559063314092578e-20,1.0221626276592755e-20,1.0
32560,2.1550496669974088e-21,1.6450738935518325e-20,1.1811399432734606e-19,1.2166886269973018e-20,2.0669614828752877e-20,1.0277307895050298e-20,1.0
32580,2.1664095777750263e-21,1.6538885158104852e-20,1.1874323620156893e-19,1.2233411044519436e-20,2.0780919908327888e-20,1.03332605281871e-20,0.9999999999999997
32600,2.1778648801140223e-21,1.6627448105253997e-20,1.1937635173488312e-19,1.230023223510266e-20,2.0892473098981363e-20,1.0389537375944905e-20,1.0000000000000002
32620,2.1893931958084768e-21,1.6716271220164644e-20,1.200131735638737e-19,1.2367514802883711e-20,2.100483213675292e-20,1.0446207804609505e-20,0.9999999999999996
32640,2.200987787933389e-21,1.6805353527356025e-20,1.2065310817436079e-19,1.2434912852586734e-20,2.1117882381644888e-20,1.0503201153880128e-20,0.9999999999999997
32660,2.212594898584244e-21,1.6894940599166807e-20,1.2129626968425065e-19,1.2502775743993394e-20,2.123172032107026e-20,1.0560472321934116e-20,1.0000000000000002
32680,2.2242649123927127e-21,1.698470641800203e-20,1.2194225150537087e-19,1.2571065572071341e-20,2.1346277119740365e-20,1.0618026193985626e-20,1.0
32700,2.2359051882680375e-21,1.7075177299245524e-20,1.2259131101896513e-19,1.2639684255172592e-20,2.1461317592814614e-20,1.0675865941815584e-20,1.0
32720,2.247590891784547e-21,1.7165916943883875e-20,1.2324405620624343e-19,1.270875924656641e-20,2.1576869227860782e-20,1.073387754756427e-20,1.0000000000000002
32740,2.2593355822451668e-21,1.7257058587146998e-20,1.2389916705876518e-19,1.277812272294171e-20,2.1693445600978627e-20,1.0792203773175534e-20,1.0
32760,2.2711017847410287e-21,1.73487245046085e-20,1.2455733880562153e-19,1.2848123090791813e-20,2.1810439364942144e-20,1.0850814661205914e-20,1.0
32780,2.282881984580615e-21,1.7440743640787135e-20,1.2521862549272585e-19,1.2918606963074605e-20,2.1928183950362274e-20,1.0909719554751146e-20,0.9999999999999997
32800,2.294663676678506e-21,1.7533149063491355e-20,1.2588304882169726e-19,1.2989462267156548e-20,2.204640793963357e-20,1.0968850577318579e-20,0.9999999999999999
32820,2.3064638086973898e-21,1.7626359646194504e-20,1.2655094463035636e-19,1.3060766733854486e-20,2.216540217372156e-20,1.1028165564631494e-20,1.0
32840,2.3183809000236724e-21,1.772006339413729e-20,1.2722225761639439e-19,1.3132508887585203e-20,2.228490464817433e-20,1.1087797439215157e-20,1.0000000000000002
32860,2.3302857601117668e-21,1.781449452763836e-20,1.2789739275808139e-19,1.3204397063026896e-20,2.2404991433708155e-20,1.1147777235593151e-20,1.0000000000000007
32880,2.3423078978609786e-21,1.790930335485157e-20,1.2857627734541998e-19,1.327684138607505e-20,2.2525466284520654e-20,1.1208062321786107e-20,1.0
32900,2.354438523165674e-21,1.8004894193656438e-20,1.2925926279133465e-19,1.3349794199169348e-20,2.2646677287343335e-20,1.1268765457960749e-20,1.0000000000000002
32920,2.3666300032968825e-21,1.810084352636467e-20,1.2994604716142496e-19,1.3422969646420047e-20,2.2768286334600242e-20,1.1329780069319402e-20,1.0000000000000002
32940,2.378974063443521e-21,1.8197487135246997e-20,1.3063710882180488e-19,1.3496388985619673e-20,2.2890606803122686e-20,1.1391157054045033e-20,0.9999999999999999
32960,2.391400903251933e-21,1.8294667393582078e-20,1.3133242995621025e-19,1.3570164893804027e-20,2.3013353881628373e-20,1.1452886611424173e-20,0.9999999999999997
32980,2.4039347220641065e-21,1.8392244409431783e-20,1.3203232332783814e-19,1.3644365054248366e-20,2.313696860918871e-20,1.1515100210851094e-20,0.9999999999999999
33000,2.4165767527077543e-21,1.8490592415650066e-20,1.3273660258515297e-19,1.3719026319489928e-20,2.326144322209625e-20,1.1577635145386405e-20,0.9999999999999997
33020,2.4293011946855306e-21,1.8589407387341398e-20,1.3344484497368407e-19,1.379420040411495e-20,2.3386559476294378e-20,1.1640489367357075e-20,0.9999999999999997
33040,2.442131626583238e-21,1.8688686226817753e-20,1.3415702142612061e-19,1.3869392301949727e-20,2.351240527113446e-20,1.1703689538384686e-20,1.0
33060,2.4549817017041474e-21,1.878837948397351e-20,1.3487316393421462e-19,1.3945061226102648e-20,2.3639014955005784e-20,1.1767261984230806e-20,0.9999999999999999
33080,2.467861868257435e-21,1.8888440105282296e-20,1.3559276376078965e-19,1.4021149102564637e-20,2.3766237687951794e-20,1.1831217819700231e-20,0.9999999999999999
33100,2.480930986426179e-21,1.898885669662413e-20,1.3631557519228197e-19,1.4097416006297055e-20,2.389440432621076e-20,1.1895357858475845e-20,1.0000000000000002
33120,2.4939032340953756e-21,1.9089853813328663e-20,1.370423178750888e-19,1.417431239863511e-20,2.4023097704135463e-20,1.1959844078400724e-20,0.9999999999999999
33140,2.5069984502596164e-21,1.9191267874966372e-20,1.3777207140722294e-19,1.4251621310153357e-20,2.4152557422980573e-20,1.2024629375986224e-20,0.9999999999999999
33160,2.52006012022684e-21,1.9293186564890036e-20,1.3850554657990207e-19,1.4329304100084186e-20,2.428267935306653e-20,1.208984466714613e-20,1.0000000000000002
33180,2.5330883576745912e-21,1.9395448599040146e-20,1.3924193826418362e-19,1.4407525496802144e-20,2.4413469384146238e-20,1.2155332465902027e-20,0.9999999999999997
33200,2.546173084426505e-21,1.949836825035187e-20,1.399818636464094e-19,1.4486179416544888e-20,2.4544829556596946e-20,1.2221132708072703e-20,1.0000000000000002
33220,2.5592941393799924e-21,1.9601862329104466e-20,1.4072530976321587e-19,1.456537450735356e-20,2.467686091377946e-20,1.2287218843808401e-20,1.0000000000000002
33240,2.5725099032112773e-21,1.970601633007475e-20,1.4147264445422691e-19,1.464511910540089e-20,2.48094517911601e-20,1.235360183628393e-20,0.9999999999999997
33260,2.585770114160604e-21,1.9810686987188925e-20,1.4222400703303507e-19,1.4725443470480766e-20,2.4942778788296788e-20,1.2420431184653772e-20,0.9999999999999999
33280,2.5991015507599495e-21,1.991600127217255e-20,1.4297950527428347e-19,1.4806163976045237e-20,2.5076744623808238e-20,1.2487619330020048e-20,1.0000000000000002
33300,2.6125901991845093e-21,2.0021872535791182e-20,1.4373939774712753e-19,1.488715295471801e-20,2.521152004334522e-20,1.2555096724935655e-20,1.0
33320,2.6261109409948425e-21,2.0128409641780062e-20,1.445032425928686e-19,1.4968626498528984e-20,2.5346789093009904e-20,1.2622972899686382e-20,0.9999999999999999
33340,2.639758681016963e-21,2.0235617049258767e-20,1.4527195519436656e-19,1.505070926260669e-20,2.5482822408768732e-20,1.2691125441150142e-20,0.9999999999999994
33360,2.6534801822653967e-21,2.0343381628994076e-20,1.4604538327044145e-19,1.5132945433978726e-20,2.5619533242584757e-20,1.2759711190221571e-20,1.0
33380,2.667330208327164e-21,2.045171212691658e-20,1.4682325780115746e-19,1.5215713981229783e-20,2.5756946534246968e-20,1.2828668662169417e-20,1.0000000000000002
33400,2.6812191384437736e-21,2.0560726090820294e-20,1.4760556765230272e-19,1.5298850954345373e-20,2.5895092241720066e-20,1.2898086699052784e-20,0.9999999999999999
33420,2.6952820667205537e-21,2.0670452296129214e-20,1.4839315882303645e-19,1.538236772401072e-20,2.6034153943332702e-20,1.2967765095710357e-20,1.0000000000000002
33440,2.7093994465534465e-21,2.078048856569705e-20,1.491849349851812e-19,1.546635833550582e-20,2.6174005980113252e-20,1.3037862763957684e-20,1.0
33460,2.723608914677929e-21,2.089113459055352e-20,1.4998060979228597e-19,1.5550665322069164e-20,2.631476635259805e-20,1.31081836432573e-20,1.0
33480,2.7379402471775692e-21,2.1002101596177445e-20,1.5078070323163735e-19,1.563520952586865e-20,2.645639569660196e-20,1.3178908856406973e-20,0.9999999999999997
33500,2.7522671227840152e-21,2.1113720819117043e-20,1.5158469637912666e-19,1.5720274823835322e-20,2.6598632350184586e-20,1.3250096375398116e-20,1.0
33520,2.766649732803834e-21,2.1225576348520833e-20,1.5239278681106004e-19,1.580563680028199e-20,2.6741567980891025e-20,1.3321595605790569e-20,0.9999999999999997
33540,2.7810772055090224e-21,2.133807982860759e-20,1.5320493095342903e-19,1.589146975779753e-20,2.6885331069842703e-20,1.3393578619193104e-20,0.9999999999999999
33560,2.795573440810665e-21,2.1451028567572442e-20,1.5402084315798805e-19,1.5977811506582386e-20,2.702979608530053e-20,1.3465942679716718e-20,1.0000000000000002
33580,2.8100879157949373e-21,2.1564558456198428e-20,1.5484105572066436e-19,1.6064622762489776e-20,2.71750483125466e-20,1.3538678676493516e-20,1.0000000000000002
33600,2.824626510826663e-21,2.167883456889111e-20,1.5566529390105803e-19,1.6152156112813098e-20,2.732120703080069e-20,1.36118511962661e-20,0.9999999999999996
33620,2.8392002419546687e-21,2.179374126084732e-20,1.564940685672407e-19,1.6240134340068557e-20,2.7468039222700696e-20,1.3685298289766433e-20,1.0
33640,2.853909494958045e-21,2.1909185667944043e-20,1.573270634827114e-19,1.632839304805129e-20,2.7615480607035234e-20,1.3759054976284723e-20,1.0
33660,2.8687181526140657e-21,2.2025371273575366e-20,1.5816474212074435e-19,1.6417328923418567e-20,2.776387447473287e-20,1.383324854286547e-20,1.0
33680,2.8835527712822323e-21,2.214231682806957e-20,1.590065442010244e-19,1.650684566595518e-20,2.7912830595763015e-20,1.3907821225218927e-20,0.9999999999999999
33700,2.8984870679325415e-21,2.226000840701901e-20,1.5985354791460626e-19,1.6596948268830664e-20,2.806275336577895e-20,1.3982749690057677e-20,1.0
33720,2.9135618981432768e-21,2.2378429763851598e-20,1.6070569084133518e-19,1.6687569513392858e-20,2.821337389365798e-20,1.405791125595572e-20,1.0
