step,R_v0,R_v1,R_v2,R_v3,R_v4,R_v5,R_v6,nulldev_v0,nulldev_v1,nulldev_v2,nulldev_v3,nulldev_v4,nulldev_v5,nulldev_v6
32160,0.28127180167327154,0.2812718016738046,0.28127180167409227,0.28127180167466737,0.2812718016747523,0.28127180167464494,0.28127180167459975,2.8626711190458394e-12,6.082192587884864e-12,3.257204737925387e-12,2.5893813592780083e-12,6.054038177934155e-12,4.405376349456935e-12,2.3059275070653937e-12
32200,0.28127180167326454,0.2812718016737999,0.28127180167409105,0.2812718016746684,0.2812718016747533,0.28127180167464577,0.2812718016746007,2.840369096251776e-12,6.163451036388195e-12,3.234349232000059e-12,2.6356459702690646e-12,6.119019633961013e-12,4.3904783290484694e-12,2.3463873262003975e-12
32240,0.2812718016732591,0.28127180167379695,0.2812718016740907,0.28127180167467053,0.2812718016747544,0.28127180167464727,0.2812718016746022,2.7452589071329284e-12,6.11266129987021e-12,3.2684918673461396e-12,2.7126673150488323e-12,6.213609505324797e-12,4.45654975737307e-12,2.3097793489132397e-12
32280,0.2812718016732537,0.28127180167379384,0.2812718016740901,0.2812718016746726,0.2812718016747561,0.2812718016746491,0.2812718016746047,2.7465323507112854e-12,6.0974090338362065e-12,3.4025034603551284e-12,2.6567292998600422e-12,6.19265979037129e-12,4.451110926971113e-12,2.368483447284109e-12
32320,0.2812718016732503,0.28127180167379306,0.2812718016740906,0.2812718016746756,0.2812718016747597,0.28127180167465204,0.2812718016746086,2.7684449158569585e-12,6.154014998187264e-12,3.444898106856171e-12,2.5824852594825452e-12,6.176082865150129e-12,4.384004663614968e-12,2.454518386729437e-12
32360,0.2812718016732443,0.2812718016737894,0.2812718016740894,0.2812718016746774,0.2812718016747624,0.2812718016746536,0.28127180167461124,2.6945073264881242e-12,6.115079377100375e-12,3.394489831966135e-12,2.617221866008003e-12,6.2663056094207645e-12,4.4221810380796366e-12,2.4388991261227086e-12
32400,0.28127180167324023,0.2812718016737881,0.28127180167408944,0.2812718016746804,0.2812718016747669,0.28127180167465704,0.2812718016746143,2.6793546216001105e-12,6.060690909661929e-12,3.4021853040305908e-12,2.644390680479709e-12,6.32750542275184e-12,4.521369478648426e-12,2.37575036102351e-12
32440,0.2812718016732359,0.28127180167378607,0.2812718016740886,0.28127180167468296,0.28127180167477106,0.28127180167465976,0.2812718016746168,2.8084985206309976e-12,6.148291609872458e-12,3.4459695110222994e-12,2.5900162996559254e-12,6.286531112587817e-12,4.527998526254808e-12,2.4209587131640676e-12
32480,0.2812718016732286,0.28127180167378196,0.2812718016740839,0.281271801674682,0.28127180167477156,0.281271801674659,0.28127180167461474,2.886126597348751e-12,6.263554178906543e-12,3.3799368164296233e-12,2.6120986108703728e-12,6.315530401153331e-12,4.534931839539946e-12,2.4470276492248855e-12
32520,0.2812718016732193,0.2812718016737759,0.2812718016740808,0.2812718016746821,0.28127180167477256,0.2812718016746592,0.2812718016746143,2.881512787642035e-12,6.296991891789268e-12,3.3131389153273404e-12,2.730872534391715e-12,6.428024413817292e-12,4.6433995780069614e-12,2.3877614175113553e-12
32560,0.2812718016732152,0.28127180167377547,0.2812718016740812,0.28127180167468585,0.28127180167477644,0.2812718016746628,0.2812718016746169,2.939281493995841e-12,6.334378759600752e-12,3.380425749437795e-12,2.7805398392905056e-12,6.460878898735343e-12,4.721865570688551e-12,2.3628562177488767e-12
32600,0.2812718016732103,0.28127180167377347,0.28127180167408283,0.2812718016746904,0.2812718016747806,0.2812718016746666,0.2812718016746208,3.0266879199451654e-12,6.456724730474054e-12,3.4713788173365806e-12,2.7425161859883627e-12,6.421948086148723e-12,4.668205079679409e-12,2.465815237196687e-12
32640,0.2812718016732073,0.2812718016737737,0.28127180167408566,0.2812718016746959,0.2812718016747856,0.28127180167467175,0.2812718016746262,2.9997278906913086e-12,6.534796157436277e-12,3.4572644259336578e-12,2.7771325457195554e-12,6.477092459565535e-12,4.625961356087662e-12,2.5105660703152517e-12
32680,0.2812718016732007,0.28127180167377036,0.2812718016740829,0.28127180167469645,0.28127180167478594,0.2812718016746718,0.28127180167462706,2.8735252291365027e-12,6.4543908587577085e-12,3.475039042908571e-12,2.860530626649687e-12,6.587242372922878e-12,4.704882432297159e-12,2.454283361452033e-12
32720,0.28127180167319293,0.2812718016737653,0.28127180167408095,0.28127180167469645,0.28127180167478605,0.2812718016746716,0.28127180167462823,2.855174738329759e-12,6.419965501155707e-12,3.6111507910860918e-12,2.809193101352203e-12,6.5788902422542975e-12,4.734059379002246e-12,2.493077659063868e-12
32760,0.2812718016731899,0.28127180167376487,0.28127180167408133,0.28127180167470006,0.2812718016747904,0.2812718016746751,0.281271801674632,2.9067629478882056e-12,6.501738449381683e-12,3.669831458033417e-12,2.7033370536506574e-12,6.527535853604197e-12,4.661533016431476e-12,2.6022062153116878e-12
32800,0.2812718016731856,0.28127180167376326,0.2812718016740812,0.28127180167470284,0.28127180167479443,0.28127180167467813,0.2812718016746353,2.8581579231476922e-12,6.498785639078099e-12,3.5869467355735617e-12,2.732754036338613e-12,6.6117215762108855e-12,4.6833298554195096e-12,2.6041599264624194e-12
32840,0.2812718016731797,0.28127180167375987,0.2812718016740796,0.2812718016747045,0.28127180167479787,0.28127180167468047,0.2812718016746366,2.833293575960961e-12,6.425666224032524e-12,3.5577176570553334e-12,2.8158986918860067e-12,6.715097648501467e-12,4.822367929503896e-12,2.51156021014044e-12
32880,0.28127180167317445,0.2812718016737581,0.28127180167407856,0.28127180167470756,0.28127180167480226,0.2812718016746835,0.2812718016746391,2.9957436908386355e-12,6.504918925456376e-12,3.6327350683758546e-12,2.775006612575004e-12,6.675236922392732e-12,4.8475298203344674e-12,2.5487601170203787e-12
32920,0.28127180167316684,0.28127180167375343,0.2812718016740765,0.28127180167470883,0.28127180167480476,0.28127180167468485,0.28127180167463944,3.116555791505023e-12,6.674839021773319e-12,3.5939553759521906e-12,2.773918715182581e-12,6.681480923875859e-12,4.802030755167039e-12,2.624163773814582e-12
32960,0.281271801673164,0.281271801673754,0.28127180167407867,0.28127180167471455,0.2812718016748105,0.2812718016746901,0.28127180167464355,3.0972533780203085e-12,6.7139235293751e-12,3.5134808417168336e-12,2.9177729221655393e-12,6.817694258717694e-12,4.8998679858801354e-12,2.5543228030132493e-12
33000,0.281271801673159,0.28127180167375304,0.2812718016740807,0.2812718016747198,0.2812718016748161,0.2812718016746953,0.2812718016746484,3.1067300950476564e-12,6.724233550527456e-12,3.5881667867389593e-12,2.9927728416870005e-12,6.877242846839628e-12,4.997170522708166e-12,2.501522925093566e-12
33040,0.2812718016731511,0.28127180167374793,0.28127180167407817,0.2812718016747202,0.2812718016748161,0.28127180167469523,0.2812718016746482,3.1769593380284212e-12,6.835843513232137e-12,3.714447724714426e-12,2.9321525653875737e-12,6.824269154777498e-12,4.955619965809945e-12,2.599280216102101e-12
33080,0.28127180167314564,0.28127180167374577,0.2812718016740787,0.2812718016747236,0.281271801674819,0.28127180167469806,0.2812718016746517,3.14395190585722e-12,6.903091972956665e-12,3.721962994701553e-12,2.9198848842260283e-12,6.857450437623809e-12,4.898501064363012e-12,2.676040389410981e-12
33120,0.2812718016731418,0.28127180167374444,0.2812718016740803,0.28127180167472726,0.28127180167482274,0.2812718016747015,0.2812718016746557,3.0181052935793393e-12,6.824932558095457e-12,3.7064490437189854e-12,2.988170440693127e-12,6.974249223854331e-12,4.97270898292946e-12,2.6320615857954696e-12
33160,0.2812718016731353,0.28127180167374116,0.281271801674078,0.2812718016747285,0.2812718016748242,0.28127180167470256,0.28127180167465743,2.99662122774925e-12,6.775325341999721e-12,3.797418621851749e-12,2.951959289990254e-12,6.987030192429974e-12,5.0190677310034295e-12,2.636200777976056e-12
33200,0.28127180167312926,0.28127180167373816,0.2812718016740755,0.2812718016747295,0.2812718016748259,0.28127180167470356,0.2812718016746586,3.0718756463370196e-12,6.837659870905125e-12,3.8611812765467795e-12,2.852714354633644e-12,6.942149586816015e-12,4.968890858408103e-12,2.731945555311872e-12
33240,0.281271801673126,0.28127180167373783,0.2812718016740765,0.2812718016747339,0.281271801674832,0.28127180167470806,0.28127180167466326,3.0683724519877376e-12,6.8760424635966065e-12,3.788357148889187e-12,2.878424903184631e-12,7.016594067611016e-12,4.985248087507442e-12,2.7522900998611797e-12
33280,0.28127180167311816,0.28127180167373284,0.28127180167407306,0.2812718016747341,0.281271801674834,0.28127180167470855,0.28127180167466276,3.058895613738343e-12,6.854328149873916e-12,3.748348472387963e-12,2.9794728032025162e-12,7.111945819995216e-12,5.101225396946531e-12,2.6809478745222767e-12
33320,0.2812718016731128,0.2812718016737309,0.28127180167407234,0.2812718016747371,0.2812718016748381,0.2812718016747115,0.28127180167466487,3.177804594271762e-12,6.930370817756562e-12,3.804481994696866e-12,3.00347990220719e-12,7.107446620753222e-12,5.16368621201045e-12,2.6791782252488397e-12
33360,0.28127180167310917,0.2812718016737306,0.2812718016740753,0.2812718016747434,0.28127180167484545,0.2812718016747178,0.2812718016746706,3.2897734132268635e-12,7.080396437162032e-12,3.830714206894058e-12,3.0039566607914146e-12,7.09667452740603e-12,5.145395619835181e-12,2.7462710170850835e-12
33400,0.2812718016731043,0.28127180167372884,0.281271801674076,0.28127180167474736,0.28127180167485,0.2812718016747214,0.2812718016746742,3.289579010274499e-12,7.1541712043972225e-12,3.782235091657187e-12,3.08921717197227e-12,7.180742027561733e-12,5.1728711261249e-12,2.741504873809929e-12
33440,0.2812718016731002,0.28127180167372756,0.2812718016740783,0.2812718016747526,0.281271801674855,0.28127180167472604,0.28127180167467875,3.2428766814338226e-12,7.133563543976745e-12,3.818177792165233e-12,3.1770458344793304e-12,7.267172370314156e-12,5.268506824779396e-12,2.6833916801868527e-12
33480,0.28127180167309446,0.28127180167372434,0.2812718016740781,0.28127180167475524,0.28127180167485744,0.28127180167472826,0.28127180167468085,3.2910644673520675e-12,7.181634187520304e-12,3.940279921239686e-12,3.1161916266979587e-12,7.232884082197655e-12,5.239174576661617e-12,2.757439200456768e-12
33520,0.28127180167309124,0.28127180167372406,0.2812718016740803,0.2812718016747609,0.2812718016748626,0.2812718016747334,0.28127180167468646,3.307479743706635e-12,7.2642613819343984e-12,3.957824083490029e-12,3.0547268656906296e-12,7.262232608512243e-12,5.169037303143978e-12,2.845624440917155e-12
33560,0.2812718016730849,0.2812718016737211,0.2812718016740794,0.28127180167476346,0.28127180167486504,0.28127180167473587,0.28127180167468896,3.2011474530391016e-12,7.192975174550614e-12,3.933349144966422e-12,3.112366744390404e-12,7.397073693635699e-12,5.243452529498815e-12,2.797509443821622e-12
33600,0.28127180167307914,0.2812718016737182,0.281271801674079,0.28127180167476634,0.2812718016748687,0.28127180167473875,0.2812718016746922,3.1884840188036123e-12,7.139217848089807e-12,4.0109053921614775e-12,3.1005103558618468e-12,7.43165404097869e-12,5.306554126958373e-12,2.8017174116155965e-12
33640,0.28127180167307486,0.2812718016737166,0.2812718016740801,0.28127180167477084,0.28127180167487403,0.2812718016747436,0.2812718016746965,3.285210065872231e-12,7.226423042691754e-12,4.069380233875491e-12,3.0316748144321607e-12,7.396786198166245e-12,5.284423023949533e-12,2.8892383411406494e-12
33680,0.2812718016730675,0.2812718016737127,0.28127180167407795,0.2812718016747721,0.28127180167487725,0.28127180167474536,0.28127180167469734,3.310028531650503e-12,7.30241854855305e-12,4.012586213109786e-12,3.0752587818762265e-12,7.452017678573473e-12,5.301082883135087e-12,2.9076677965504398e-12
33720,0.28127180167305954,0.28127180167370813,0.2812718016740762,0.28127180167477384,0.2812718016748805,0.2812718016747474,0.2812718016746983,3.29033130120881e-12,7.29593416435595e-12,3.968718124353014e-12,3.200183067003822e-12,7.552439115197335e-12,5.42935375671862e-12,2.8343071471580177e-12
33760,0.28127180167305077,0.2812718016737036,0.2812718016740734,0.2812718016747746,0.2812718016748832,0.2812718016747483,0.2812718016746985,3.3888623763613154e-12,7.382326004449902e-12,4.04463869466717e-12,3.229716352604502e-12,7.53846624374359e-12,5.4868957567931464e-12,2.843669469263986e-12
33800,0.28127180167304344,0.2812718016737004,0.28127180167407323,0.28127180167477744,0.28127180167488736,0.28127180167475174,0.2812718016747016,3.487126110515646e-12,7.535740092949352e-12,4.073032582361018e-12,3.2325986459917822e-12,7.529027689971947e-12,5.459932651244598e-12,2.921494266421398e-12
33840,0.281271801673038,0.28127180167369853,0.281271801674075,0.2812718016747824,0.2812718016748925,0.2812718016747561,0.2812718016747057,3.4628079672340935e-12,7.582927460188994e-12,4.0301823500297525e-12,3.326210306595914e-12,7.633173086125624e-12,5.507227760607033e-12,2.908788712123242e-12
33880,0.28127180167303084,0.2812718016736951,0.2812718016740749,0.2812718016747855,0.28127180167489624,0.2812718016747589,0.2812718016747092,3.426989897829291e-12,7.559315457463617e-12,4.0766458944202876e-12,3.3735209780524925e-12,7.727801810432998e-12,5.585032916460725e-12,2.878011277440198e-12
33920,0.2812718016730258,0.281271801673693,0.28127180167407717,0.2812718016747907,0.281271801674901,0.28127180167476357,0.28127180167471444,3.4733675424276518e-12,7.60111326694078e-12,4.185959964366109e-12,3.311979228897619e-12,7.734337674103486e-12,5.577184093377606e-12,2.9436590929137108e-12
33960,0.28127180167302107,0.28127180167369176,0.281271801674079,0.2812718016747957,0.281271801674906,0.2812718016747687,0.2812718016747196,3.48924865828507e-12,7.671673474324512e-12,4.2112419446357746e-12,3.2482311415362767e-12,7.773905675146304e-12,5.51243560983578e-12,3.025960270859387e-12
34000,0.28127180167301774,0.2812718016736916,0.2812718016740797,0.2812718016748008,0.28127180167491106,0.2812718016747736,0.2812718016747239,3.4054357734158935e-12,7.62166133005545e-12,4.1817668042533846e-12,3.287097063203524e-12,7.888509338930568e-12,5.564506025206425e-12,2.992449112104056e-12
34040,0.28127180167301136,0.2812718016736888,0.2812718016740766,0.2812718016748017,0.2812718016749129,0.28127180167477495,0.2812718016747246,3.4141960742287788e-12,7.599811711195212e-12,4.238466909949427e-12,3.283874457491283e-12,7.91765043595266e-12,5.629648795535068e-12,2.974228354572976e-12
34080,0.2812718016730061,0.2812718016736876,0.2812718016740773,0.2812718016748063,0.28127180167491866,0.2812718016747799,0.28127180167472915,3.4974014639177428e-12,7.684084778252921e-12,4.295904288719516e-12,3.243197632063051e-12,7.883458722763294e-12,5.625225382955064e-12,3.0413896004505804e-12
34120,0.2812718016730004,0.28127180167368593,0.2812718016740764,0.28127180167480925,0.28127180167492327,0.28127180167478283,0.28127180167473204,3.514999882015707e-12,7.76162101961189e-12,4.2533382828864025e-12,3.2992972319250655e-12,7.914690789127157e-12,5.6498266108394495e-12,3.0621056145872142e-12
34160,0.28127180167299576,0.281271801673685,0.28127180167407756,0.2812718016748137,0.2812718016749292,0.2812718016747875,0.28127180167473625,3.5007581615860473e-12,7.770585290092033e-12,4.231871592003378e-12,3.419540162935638e-12,7.97916690920278e-12,5.767061256412558e-12,3.0087163798620772e-12
34200,0.2812718016729878,0.281271801673681,0.2812718016740763,0.28127180167481586,0.2812718016749328,0.28127180167478916,0.2812718016747381,3.5641125444537533e-12,7.831361185476737e-12,4.295262469913048e-12,3.453499907087923e-12,7.963241374704553e-12,5.825604624704259e-12,3.0323898189162405e-12
34240,0.28127180167298016,0.28127180167367744,0.2812718016740746,0.2812718016748177,0.28127180167493593,0.2812718016747906,0.2812718016747398,3.654972704498622e-12,7.97374766481804e-12,4.317899606161407e-12,3.457356015934201e-12,7.959114177067599e-12,5.805505163817094e-12,3.0979068274012555e-12
34280,0.28127180167297255,0.2812718016736736,0.28127180167407345,0.28127180167482,0.28127180167493865,0.2812718016747924,0.281271801674742,3.6283253508295114e-12,8.016749026515456e-12,4.284926943873751e-12,3.5141129098190744e-12,8.07332788364556e-12,5.8447905873180244e-12,3.1021652491373996e-12
34320,0.28127180167296756,0.28127180167367233,0.281271801674075,0.281271801674825,0.2812718016749434,0.2812718016747968,0.28127180167474686,3.595946320582706e-12,7.994554535483834e-12,4.325879502561885e-12,3.5402057180699756e-12,8.177648859608392e-12,5.917016640367865e-12,3.0739366471901493e-12
34360,0.28127180167295773,0.2812718016736659,0.2812718016740701,0.2812718016748241,0.28127180167494253,0.28127180167479543,0.2812718016747457,3.6377914039229626e-12,8.03087437543342e-12,4.423905691347021e-12,3.4612552988218144e-12,8.193442040530964e-12,5.8862070403700575e-12,3.14290815721051e-12
34400,0.28127180167295207,0.28127180167366367,0.2812718016740699,0.28127180167482796,0.28127180167494614,0.2812718016747992,0.28127180167474924,3.648754631335201e-12,8.077467761153685e-12,4.439871644072434e-12,3.4072221647192417e-12,8.241557000782094e-12,5.842204919035969e-12,3.203539501089265e-12
34440,0.2812718016729446,0.28127180167366045,0.2812718016740685,0.2812718016748309,0.28127180167494936,0.28127180167480176,0.28127180167475174,3.6077289114653996e-12,8.047167567791793e-12,4.4233597353964075e-12,3.4499098574479e-12,8.337804887874012e-12,5.8919395549978505e-12,3.175339184595261e-12
34480,0.28127180167293725,0.28127180167365684,0.28127180167406696,0.28127180167483373,0.2812718016749529,0.28127180167480437,0.28127180167475385,3.632297135730862e-12,8.037778412135726e-12,4.473463587266109e-12,3.475217424864795e-12,8.358844719064787e-12,5.954449423542862e-12,3.1670287578489716e-12
34520,0.2812718016729304,0.2812718016736542,0.2812718016740653,0.2812718016748368,0.2812718016749573,0.28127180167480775,0.2812718016747559,3.7201260845376505e-12,8.13419398679356e-12,4.5170746180106224e-12,3.474732658953456e-12,8.329998056684838e-12,5.9618863551876685e-12,3.2220604576870916e-12
34560,0.2812718016729241,0.2812718016736516,0.28127180167406307,0.28127180167483934,0.2812718016749614,0.2812718016748104,0.2812718016747578,3.763401413285694e-12,8.233752624103738e-12,4.480163994912793e-12,3.5531045746692724e-12,8.370234317224507e-12,6.0149547033927316e-12,3.226550369732919e-12
34600,0.28127180167291327,0.28127180167364474,0.2812718016740584,0.28127180167483895,0.2812718016749622,0.2812718016748098,0.2812718016747565,3.76277957056093e-12,8.266185247940925e-12,4.4832565702322445e-12,3.6513949565755025e-12,8.438384247083401e-12,6.118252792872752e-12,3.189899345029819e-12
34640,0.2812718016729053,0.2812718016736407,0.2812718016740572,0.28127180167484134,0.2812718016749655,0.281271801674812,0.2812718016747583,3.825812151288363e-12,8.348715306964811e-12,4.538720915721459e-12,3.669206922600591e-12,8.451970820126578e-12,6.1623549842757e-12,3.209276152843998e-12
34680,0.281271801672899,0.28127180167363747,0.2812718016740574,0.28127180167484506,0.2812718016749698,0.28127180167481486,0.28127180167476157,3.875252672219926e-12,8.457892338461513e-12,4.560970660099842e-12,3.651028698556026e-12,8.47010357650826e-12,6.139686509593364e-12,3.2761365109542347e-12
34720,0.2812718016728896,0.28127180167363125,0.2812718016740557,0.2812718016748469,0.28127180167497146,0.28127180167481614,0.2812718016747631,3.8521933286982715e-12,8.487839243893219e-12,4.547714795838035e-12,3.684465284686676e-12,8.576217124757075e-12,6.171498336916729e-12,3.286426178647767e-12
34760,0.2812718016728855,0.2812718016736309,0.2812718016740577,0.28127180167485305,0.2812718016749772,0.2812718016748219,0.28127180167476884,3.821059622648307e-12,8.455593209129224e-12,4.597422386830789e-12,3.694119442507679e-12,8.670319398417031e-12,6.220709268466337e-12,3.2766315099314216e-12
34800,0.28127180167287624,0.28127180167362614,0.28127180167405463,0.2812718016748542,0.28127180167497856,0.2812718016748229,0.28127180167476956,3.85258386993843e-12,8.477425164781704e-12,4.679836520417104e-12,3.6432915663090605e-12,8.688061840154939e-12,6.2032043129163535e-12,3.3330009865466806e-12
34840,0.28127180167287014,0.28127180167362376,0.2812718016740551,0.28127180167485893,0.281271801674984,0.28127180167482774,0.281271801674774,3.858551186232122e-12,8.50169729828516e-12,4.703217236309361e-12,3.630979987701268e-12,8.745467275365425e-12,6.198118003537067e-12,3.3810928344384055e-12
34880,0.28127180167286486,0.281271801673622,0.281271801674056,0.2812718016748642,0.2812718016749907,0.28127180167483357,0.28127180167477867,3.853301739864137e-12,8.500513339245853e-12,4.713092368298031e-12,3.681004333454458e-12,8.820686460755402e-12,6.265432433577657e-12,3.3644848347231856e-12
34920,0.28127180167285804,0.28127180167362004,0.2812718016740544,0.2812718016748674,0.2812718016749959,0.2812718016748374,0.2812718016747816,3.906389018062971e-12,8.55930660755773e-12,4.753636832289347e-12,3.704133025700228e-12,8.83206402433172e-12,6.3222617502000605e-12,3.376004976328298e-12
34960,0.28127180167284876,0.2812718016736147,0.281271801674052,0.28127180167486937,0.28127180167499943,0.2812718016748391,0.281271801674783,3.958400938187558e-12,8.657175062014317e-12,4.754433619250484e-12,3.742513257410905e-12,8.84120208372917e-12,6.3527683796429935e-12,3.4144518131148934e-12
35000,0.2812718016728449,0.2812718016736151,0.28127180167405497,0.2812718016748765,0.28127180167500815,0.2812718016748461,0.28127180167478943,3.977080542967116e-12,8.735459647931735e-12,4.731996685238364e-12,3.824147580847107e-12,8.894799520195832e-12,6.4328765120713225e-12,3.4006763265816084e-12
35040,0.28127180167283633,0.2812718016736109,0.28127180167405325,0.28127180167487903,0.2812718016750118,0.2812718016748484,0.28127180167479104,4.0212564381830764e-12,8.808744701704376e-12,4.747242464531294e-12,3.871949004899162e-12,8.936897420263246e-12,6.4969514978278865e-12,3.3969454277225286e-12
35080,0.2812718016728301,0.28127180167360843,0.2812718016740544,0.28127180167488464,0.2812718016750172,0.28127180167485255,0.28127180167479565,4.076381715894415e-12,8.891199581207192e-12,4.782885645145268e-12,3.876783253117505e-12,8.965180918787166e-12,6.515364197536132e-12,3.4326089950790917e-12
35120,0.28127180167282356,0.2812718016736059,0.2812718016740561,0.2812718016748908,0.28127180167502347,0.2812718016748583,0.28127180167480104,4.094927529788013e-12,8.93990934075513e-12,4.80356289817196e-12,3.8881615638457715e-12,9.040025966568821e-12,6.5307921742640644e-12,3.4566839877928935e-12
35160,0.2812718016728178,0.28127180167360405,0.28127180167405746,0.28127180167489674,0.28127180167502924,0.28127180167486343,0.28127180167480637,4.100980487328548e-12,8.956626570656684e-12,4.840466473219538e-12,3.896947267101124e-12,9.14010753829983e-12,6.556861696015829e-12,3.4755273160718405e-12
35200,0.2812718016728081,0.2812718016735988,0.28127180167405486,0.2812718016748988,0.28127180167503146,0.2812718016748652,0.28127180167480803,4.106533212492653e-12,8.970116929956209e-12,4.892234917368435e-12,3.8899373907316505e-12,9.218750549901311e-12,6.574724878436334e-12,3.5050030371730955e-12
35240,0.2812718016728021,0.2812718016735971,0.28127180167405447,0.28127180167490345,0.2812718016750356,0.2812718016748698,0.2812718016748116,4.110117571554936e-12,8.982969458750097e-12,4.9556682386345515e-12,3.8801875170748185e-12,9.264727252646599e-12,6.584833431046929e-12,3.5360598219362523e-12
35280,0.2812718016727936,0.2812718016735924,0.2812718016740525,0.28127180167490584,0.28127180167503923,0.28127180167487253,0.2812718016748138,4.127976234720502e-12,9.031905635767603e-12,5.0056089425771234e-12,3.867280263646318e-12,9.29479456957045e-12,6.585654515821551e-12,3.5793875910481775e-12
35320,0.2812718016727855,0.28127180167358884,0.2812718016740508,0.2812718016749086,0.2812718016750431,0.28127180167487564,0.2812718016748159,4.116367257553964e-12,9.072373652805688e-12,5.003646853125693e-12,3.910510454828051e-12,9.339206633365971e-12,6.6274503898702766e-12,3.588098362251037e-12
35360,0.2812718016727765,0.28127180167358434,0.2812718016740477,0.2812718016749101,0.281271801675046,0.2812718016748775,0.28127180167481697,4.11091830729926e-12,9.092724527778026e-12,5.021868303760554e-12,3.97698562920401e-12,9.376581531038562e-12,6.721168055215502e-12,3.568209311486601e-12
35400,0.2812718016727688,0.2812718016735811,0.28127180167404575,0.2812718016749132,0.2812718016750505,0.2812718016748805,0.28127180167481936,4.187528896008855e-12,9.186291897599449e-12,5.069484109107823e-12,3.9953578991258596e-12,9.360052354242975e-12,6.776770963805202e-12,3.596658579208093e-12
35440,0.2812718016727582,0.28127180167357496,0.281271801674043,0.28127180167491467,0.28127180167505383,0.2812718016748815,0.2812718016748208,4.252637592619785e-12,9.308252635928747e-12,5.061717155685092e-12,4.015676253805769e-12,9.37936351690006e-12,6.794614482208821e-12,3.649828679362504e-12
35480,0.28127180167274934,0.2812718016735704,0.28127180167404,0.28127180167491606,0.2812718016750563,0.2812718016748828,0.2812718016748221,4.249325226368627e-12,9.361186024362073e-12,5.0109607757205845e-12,4.099834460398899e-12,9.474404876281626e-12,6.859135873541953e-12,3.626862687717135e-12
35520,0.2812718016727399,0.2812718016735651,0.281271801674038,0.2812718016749186,0.2812718016750593,0.28127180167488464,0.2812718016748238,4.2665938970682475e-12,9.363103437824186e-12,5.048363006917754e-12,4.150102557728333e-12,9.55736815663004e-12,6.942756807555001e-12,3.601182590259961e-12
35560,0.28127180167273313,0.28127180167356247,0.28127180167403776,0.2812718016749227,0.2812718016750639,0.2812718016748882,0.28127180167482724,4.3645980641949225e-12,9.440531391004227e-12,5.145610502547183e-12,4.098126785698611e-12,9.56809658460058e-12,6.921443166632899e-12,3.670241720010891e-12
35600,0.2812718016727222,0.28127180167355603,0.28127180167403487,0.28127180167492444,0.2812718016750661,0.2812718016748896,0.281271801674829,4.376113607611673e-12,9.502426656806788e-12,5.158973461049062e-12,4.077116331704795e-12,9.648437411621055e-12,6.892339375217232e-12,3.7366828073161534e-12
35640,0.28127180167271393,0.28127180167355154,0.28127180167403465,0.28127180167492866,0.28127180167507,0.2812718016748934,0.2812718016748325,4.315917539929695e-12,9.469275330324269e-12,5.15194104631133e-12,4.133721455998474e-12,9.790608470052768e-12,6.955404047094619e-12,3.715473158263793e-12
35680,0.2812718016727071,0.2812718016735491,0.2812718016740347,0.2812718016749339,0.28127180167507543,0.2812718016748986,0.28127180167483745,4.323617034828973e-12,9.468107015982753e-12,5.240903855689435e-12,4.133593000616824e-12,9.83789716800404e-12,7.018943382075556e-12,3.719387763390326e-12
35720,0.2812718016726968,0.28127180167354304,0.28127180167403193,0.2812718016749359,0.2812718016750784,0.2812718016749006,0.28127180167483895,4.402421350246223e-12,9.571713651914055e-12,5.315981131525787e-12,4.0822851383318674e-12,9.819319660931355e-12,6.996887031227526e-12,3.808996873312377e-12
35760,0.28127180167268956,0.28127180167354027,0.28127180167403154,0.2812718016749405,0.2812718016750842,0.2812718016749055,0.281271801674843,4.401816184361365e-12,9.65809921901312e-12,5.276927573191882e-12,4.142516218024416e-12,9.878646694444091e-12,7.029194986197852e-12,3.8250694543162e-12
35800,0.28127180167268134,0.28127180167353666,0.28127180167402954,0.2812718016749436,0.28127180167508836,0.2812718016749087,0.2812718016748454,4.383094529152004e-12,9.679642610370736e-12,5.2755355392824524e-12,4.2503064300833575e-12,9.955237493905547e-12,7.157013927553251e-12,3.765277085556453e-12
35840,0.281271801672676,0.2812718016735362,0.28127180167403143,0.28127180167495014,0.2812718016750965,0.2812718016749155,0.2812718016748517,4.457355936277542e-12,9.751680976326435e-12,5.357331303450204e-12,4.2689209673148266e-12,9.941716623399843e-12,7.220800877345131e-12,3.786224486386725e-12
35880,0.2812718016726666,0.2812718016735312,0.28127180167403004,0.28127180167495325,0.28127180167510096,0.2812718016749181,0.28127180167485455,4.533622639977196e-12,9.887512303964986e-12,5.381692615759312e-12,4.263071340433456e-12,9.940394322786073e-12,7.205083475766385e-12,3.8659780027636865e-12
35920,0.28127180167265836,0.2812718016735279,0.2812718016740298,0.2812718016749577,0.28127180167510624,0.28127180167492205,0.28127180167485905,4.508277114459808e-12,9.917842360615165e-12,5.342009340794314e-12,4.346081295889419e-12,1.0054043018192742e-11,7.268641482056061e-12,3.851232102491443e-12
35960,0.2812718016726505,0.2812718016735249,0.28127180167402993,0.28127180167496235,0.28127180167511184,0.28127180167492677,0.28127180167486343,4.51370702166693e-12,9.91374619919519e-12,5.38666311214755e-12,4.3833920045425475e-12,1.0145099521275194e-11,7.339814152581382e-12,3.843311249203024e-12
