step,full_r1,parallel_r1,perp_r1,cross_r1,full_r2,parallel_r2,perp_r2,cross_r2,full_r3,parallel_r3,perp_r3,cross_r3,full_r4,parallel_r4,perp_r4,cross_r4,full_r5,parallel_r5,perp_r5,cross_r5
1431,0.32066506394463584,0.3206650639314689,2.4738312755620057e-10,1.2724594618556078e-05,0.3100188603536415,0.31001886035638043,1.9734600925899494e-10,1.1779669152055752e-05,0.3100188603369616,0.31001886034033505,1.416285056086992e-10,5.440935507963861e-06,0.2981469003829678,0.2981469003924773,1.3597616804633935e-10,4.945210954299373e-06,1.7929739822804683e-09,3.908321022175194e-09,2.106143601454353e-18,2.2601654643180674e-09
1432,0.320665063944607,0.3206650639314693,2.4745090936502693e-10,1.2722536337365195e-05,0.3100188603535515,0.3100188603563808,1.9718947604270242e-10,1.177862101445831e-05,0.31001886033709614,0.31001886034033543,1.4153975328439564e-10,5.434055871845789e-06,0.29814690038295544,0.29814690039247765,1.3591056164300286e-10,4.924757292618714e-06,8.165130174199661e-10,3.4512740612872507e-09,2.0221530603275628e-18,1.8853167255013794e-09
1433,0.3206650639445771,0.32066506393146904,2.4751818429896817e-10,1.2720450858897634e-05,0.31001886035346166,0.31001886035638054,1.970334586315688e-10,1.1777575424763374e-05,0.310018860337229,0.31001886034033527,1.4144991637129759e-10,5.427155699714304e-06,0.29814690038294317,0.2981469003924774,1.3584447877178886e-10,4.904256393280686e-06,1.9302301993550708e-09,3.2121587090672894e-09,2.037024781521809e-18,2.2298139312310186e-09
1434,0.320665063944547,0.32066506393146915,2.4758494314143124e-10,1.2718341916006873e-05,0.31001886035337345,0.31001886035638065,1.968781340916337e-10,1.1776528946703031e-05,0.3100188603373609,0.3100188603403353,1.413589359089684e-10,5.420250136572114e-06,0.2981469003829315,0.29814690039247754,1.357778031177284e-10,4.88371766523532e-06,2.3871972078079445e-09,1.9330695565523206e-09,1.7741068242432495e-18,1.5784267298338459e-09
1435,0.3206650639445164,0.320665063931469,2.4765117557017056e-10,1.2716205788106362e-05,0.31001886035328624,0.3100188603563805,1.967233968326944e-10,1.1775483223532867e-05,0.3100188603374915,0.31001886034033527,1.412667827516726e-10,5.413331037277456e-06,0.2981469003829204,0.2981469003924773,1.3571045150797265e-10,4.863141311423787e-06,2.391262854824321e-09,1.8004692880861487e-09,2.288805902645233e-18,2.0471237098466242e-09
1436,0.3206650639444855,0.3206650639314692,2.477168623129747e-10,1.2714043872340811e-05,0.3100188603532006,0.3100188603563806,1.9656922790368132e-10,1.1774440153410213e-05,0.31001886033762116,0.31001886034033543,1.4117360210951493e-10,5.406402413997974e-06,0.29814690038291,0.2981469003924775,1.3564266013148658e-10,4.8425215127997345e-06,2.5455922385267534e-09,2.2893688578630465e-09,1.4328337891615636e-18,1.653694026367398e-09
1437,0.3206650639444538,0.3206650639314687,2.477820543341749e-10,1.2711856642189271e-05,0.3100188603531155,0.3100188603563802,1.9641557947004887e-10,1.1773398922251651e-05,0.31001886033774884,0.3100188603403351,1.4107941924228578e-10,5.399449300490258e-06,0.29814690038289976,0.2981469003924771,1.355743265656042e-10,4.821868464107826e-06,3.1039222227891754e-09,2.9963320100169177e-09,1.3711671554977768e-18,2.1668748388173005e-09
1438,0.3206650639444218,0.3206650639314686,2.478467203650566e-10,1.2709644650958989e-05,0.310018860353032,0.31001886035638,1.962625261427305e-10,1.1772358645305464e-05,0.31001886033787585,0.3100188603403349,1.409841226044496e-10,5.392495030452894e-06,0.29814690038289016,0.29814690039247693,1.3550545922917716e-10,4.801174276340553e-06,1.281790522387388e-09,1.6622251663320778e-09,2.5080843246452126e-18,1.7714714081863333e-09
1439,0.32066506394439004,0.3206650639314689,2.479109114079099e-10,1.2707407309756973e-05,0.3100188603529503,0.31001886035638015,1.9611013452795875e-10,1.1771319441596618e-05,0.3100188603380015,0.3100188603403353,1.4088769359391904e-10,5.385527240432834e-06,0.29814690038288166,0.29814690039247727,1.354359213844338e-10,4.780458193253828e-06,1.5470686226839856e-09,2.516764325107256e-10,1.2995673061296582e-18,1.8047674969574248e-09
1440,0.3206650639443571,0.3206650639314687,2.479745824451687e-10,1.2705143397587713e-05,0.31001886035286935,0.31001886035637993,1.9595822348617443e-10,1.1770284351371655e-05,0.3100188603381256,0.3100188603403351,1.407902653617185e-10,5.3785477704515165e-06,0.29814690038287306,0.29814690039247704,1.3536591804346118e-10,4.759702119619053e-06,3.1552831981554696e-09,3.634073266719277e-09,1.8108160296897685e-18,1.465681336333427e-09
1441,0.3206650639443245,0.3206650639314691,2.4803772894348917e-10,1.2702855029904836e-05,0.3100188603527904,0.3100188603563803,1.9580686838039192e-10,1.1769248725245061e-05,0.310018860338249,0.3100188603403356,1.4069180044257674e-10,5.37155331023095e-06,0.29814690038286573,0.2981469003924774,1.3529530912964853e-10,4.738922500137221e-06,1.7985218352899925e-09,2.184543725398804e-09,1.3884261866696685e-18,1.2486316359950189e-09
1442,0.32066506394429123,0.3206650639314694,2.4810039127382333e-10,1.2700541546841078e-05,0.31001886035271264,0.3100188603563804,1.956560439313317e-10,1.1768217257618457e-05,0.3100188603383705,0.310018860340336,1.4059232325274964e-10,5.364549392108395e-06,0.29814690038285857,0.29814690039247765,1.3522423254027926e-10,4.718110059658674e-06,2.479120365413768e-09,2.3386901492553707e-09,1.7053819379252631e-18,2.8911753273452416e-09
1443,0.32066506394425726,0.3206650639314693,2.481625647709474e-10,1.269820300786564e-05,0.31001886035263604,0.3100188603563804,1.9550574592540637e-10,1.1767187206026755e-05,0.31001886033849074,0.310018860340336,1.40491770865491e-10,5.357527704136592e-06,0.29814690038285196,0.29814690039247765,1.3515250832282966e-10,4.6972757383968855e-06,1.6435702453167706e-09,3.88861078369189e-09,2.104978451615507e-18,1.6669086539151356e-09
1444,0.3206650639442228,0.32066506393146915,2.482242460651522e-10,1.2695839183371279e-05,0.3100188603525605,0.3100188603563804,1.9535595196418388e-10,1.1766161611134406e-05,0.31001886033860926,0.31001886034033577,1.403903226118261e-10,5.350484731514285e-06,0.2981469003828458,0.29814690039247754,1.3508034043871977e-10,4.676419677437279e-06,3.5685422525102277e-09,4.072605635825146e-09,1.072556333944091e-18,1.4628814946527557e-09
1445,0.320665063944188,0.3206650639314691,2.482854061197045e-10,1.2693452011500783e-05,0.31001886035248666,0.31001886035638015,1.9520674652006718e-10,1.1765137111691702e-05,0.31001886033872633,0.31001886034033566,1.4028779357998774e-10,5.3434378138097756e-06,0.29814690038284025,0.29814690039247743,1.3500754400295467e-10,4.655546504839989e-06,1.7503987071684924e-09,1.4438013128531812e-09,1.555218251080091e-18,1.1654014983091496e-09
1446,0.32066506394415323,0.32066506393146943,2.48346145183082e-10,1.269104204120621e-05,0.3100188603524148,0.3100188603563805,1.950581004351303e-10,1.1764115734045914e-05,0.31001886033884213,0.31001886034033604,1.4018428371368383e-10,5.336390484900541e-06,0.29814690038283553,0.2981469003924777,1.3493421147688746e-10,4.63465249097272e-06,3.3271767214739882e-09,8.986104189175648e-10,1.8673571446047463e-18,1.8960249484132692e-09
1447,0.32066506394411753,0.3206650639314692,2.484063655938086e-10,1.2688605099865524e-05,0.3100188603523439,0.3100188603563802,1.9490995834093528e-10,1.1763098609614768e-05,0.3100188603389557,0.31001886034033577,1.4007974332842566e-10,5.3293221492117436e-06,0.29814690038283076,0.2981469003924775,1.3486028179381369e-10,4.613753026489637e-06,2.76648584675338e-09,1.8917450775776436e-09,2.6456530553459495e-18,5.311364797629533e-10
1448,0.32066506394408156,0.3206650639314692,2.484661292682274e-10,1.2686143968579949e-05,0.31001886035227466,0.3100188603563802,1.9476232807866313e-10,1.1762087427048877e-05,0.3100188603390681,0.3100188603403359,1.3997436873065975e-10,5.322239147703057e-06,0.2981469003828269,0.29814690039247754,1.3478598747349674e-10,4.592831464746538e-06,2.605999726374777e-09,3.1259502035003794e-09,1.6540870801231172e-18,1.4514334944485447e-09
1449,0.3206650639440456,0.3206650639314695,2.4852533806415344e-10,1.2683660256170994e-05,0.3100188603522076,0.31001886035638043,1.946150522024924e-10,1.1761077098957379e-05,0.31001886033917914,0.31001886034033616,1.39868206290667e-10,5.315139086799105e-06,0.2981469003828238,0.2981469003924778,1.347112581875258e-10,4.571897698206074e-06,1.6678182406309787e-09,2.944886897496803e-09,1.5098151772978547e-18,3.3152470469039635e-09
1450,0.32066506394400895,0.3206650639314696,2.4858408559376067e-10,1.2681149857503911e-05,0.3100188603521418,0.3100188603563806,1.9446839457479855e-10,1.1760071484812108e-05,0.31001886033928844,0.31001886034033627,1.3976089476733244e-10,5.308040158492189e-06,0.2981469003828211,0.29814690039247793,1.3463582630611837e-10,4.550956397289655e-06,3.136964753662993e-09,2.718274656829038e-09,1.0512906675810786e-18,1.1393713581077123e-09
1451,0.3206650639439717,0.3206650639314696,2.486424362381202e-10,1.2678617952952942e-05,0.31001886035207765,0.3100188603563805,1.9432226119482387e-10,1.1759071094281636e-05,0.31001886033939563,0.3100188603403364,1.396527149528245e-10,5.300924885139362e-06,0.2981469003828188,0.29814690039247793,1.345599084616505e-10,4.530012568384986e-06,1.4640603368726792e-09,1.3833098973099868e-09,2.0331440508129623e-18,2.8967193728376135e-09
1452,0.3206650639439346,0.32066506393147004,2.487002577850774e-10,1.2676060148663175e-05,0.3100188603520155,0.3100188603563809,1.9417653103699864e-10,1.1758073173863937e-05,0.3100188603395015,0.31001886034033677,1.3954353937351477e-10,5.293792863086283e-06,0.2981469003828176,0.29814690039247826,1.344833519638132e-10,4.509068400648182e-06,1.7611117827361015e-09,3.817254074879883e-09,1.811990796829621e-18,3.4291386001812427e-09
1453,0.3206650639438965,0.3206650639314697,2.4875764943138897e-10,1.2673479588847058e-05,0.31001886035195436,0.3100188603563806,1.9403139386872452e-10,1.1757078905337103e-05,0.31001886033960496,0.31001886034033654,1.3943341980093137e-10,5.286661865891362e-06,0.2981469003828162,0.29814690039247804,1.3440621486166125e-10,4.488132345958962e-06,1.6770094211985573e-09,2.527748173126198e-09,1.8173377806881294e-18,3.777609666133267e-09
1454,0.32066506394385863,0.3206650639314701,2.488145271226437e-10,1.2670876030601508e-05,0.31001886035189574,0.3100188603563809,1.9388660514758077e-10,1.1756089209076294e-05,0.31001886033970716,0.31001886034033693,1.3932254735185737e-10,5.279514695135907e-06,0.29814690038281605,0.2981469003924784,1.3432867669358324e-10,4.467190768081914e-06,1.6495526835776646e-09,2.336571449264297e-09,1.9340397938765877e-18,9.7711169306408e-10
1455,0.32066506394381994,0.3206650639314702,2.4887096828013907e-10,1.2668248161050057e-05,0.3100188603518386,0.310018860356381,1.9374226825768114e-10,1.1755107275896984e-05,0.3100188603398072,0.310018860340337,1.3921089708152139e-10,5.272355951127005e-06,0.2981469003828161,0.2981469003924785,1.34250717498232e-10,4.446255316260356e-06,3.2370925210661197e-09,1.0808973989240635e-09,6.684154519754531e-19,1.129418933946626e-09
1456,0.32066506394378097,0.3206650639314702,2.489269832382486e-10,1.2665596620446879e-05,0.31001886035178317,0.3100188603563809,1.9359847869769644e-10,1.1754127862652706e-05,0.3100188603399051,0.310018860340337,1.390981896001572e-10,5.265186475398486e-06,0.2981469003828167,0.29814690039247843,1.341720183106167e-10,4.425336341172739e-06,2.5695311225329573e-09,2.3043576372792263e-09,1.676351067700367e-18,1.9301644238925103e-09
1457,0.320665063943741,0.32066506393146965,2.489825171891826e-10,1.2662920849978252e-05,0.3100188603517291,0.3100188603563803,1.9345508915781554e-10,1.1753153939819316e-05,0.31001886034000087,0.31001886034033654,1.3898456612212733e-10,5.258004456162708e-06,0.29814690038281744,0.29814690039247793,1.3409279883913117e-10,4.404425306848797e-06,2.6411507592053133e-09,1.0998431396868488e-09,1.5423265293119857e-18,2.9306089066058285e-09
1458,0.32066506394370126,0.3206650639314696,2.490375941968503e-10,1.2660222638772558e-05,0.3100188603516775,0.31001886035638027,1.9331209889303418e-10,1.1752184920365286e-05,0.31001886034009485,0.3100188603403365,1.3887026395875089e-10,5.250812770307868e-06,0.2981469003828191,0.2981469003924779,1.3401316498646792e-10,4.38353237823123e-06,1.9468782898770266e-09,1.0267437475483457e-09,2.0170107587199316e-18,2.559486404727726e-09
1459,0.32066506394366134,0.32066506393147,2.4909215554993723e-10,1.2657502066728967e-05,0.31001886035162823,0.3100188603563807,1.931694498960381e-10,1.1751220214809729e-05,0.31001886034018733,0.31001886034033693,1.3875515042880583e-10,5.243613839021492e-06,0.29814690038282166,0.29814690039247826,1.3393301253020734e-10,4.362654696616774e-06,3.274846888505356e-09,1.4943654966650107e-09,1.6542282638345554e-18,2.605005004125902e-09
1460,0.3206650639436211,0.3206650639314703,2.4914625233410703e-10,1.2654756296299827e-05,0.310018860351581,0.31001886035638093,1.9302726206640468e-10,1.1750260780499497e-05,0.3100188603402778,0.31001886034033727,1.3863908762351396e-10,5.236416862728341e-06,0.2981469003828247,0.2981469003924786,1.3385221543827335e-10,4.341798450806161e-06,1.2677667163066526e-09,1.933229637994288e-09,2.4507466839472326e-18,2.4305528767365736e-09
1461,0.32066506394358024,0.32066506393147015,2.4919995259671424e-10,1.2651988297694877e-05,0.31001886035153514,0.31001886035638077,1.9288552637100597e-10,1.1749306087298867e-05,0.3100188603403655,0.3100188603403371,1.385222237084862e-10,5.229208807920196e-06,0.298146900382828,0.29814690039247843,1.3377086991799282e-10,4.320973061597331e-06,1.8264918490039785e-09,2.7406554710840117e-09,1.8353078790175445e-18,2.1202559584053683e-09
1462,0.32066506394353866,0.32066506393146993,2.492531871630953e-10,1.264919762278913e-05,0.3100188603514913,0.31001886035638054,1.9274413201662052e-10,1.1748359325008131e-05,0.3100188603404512,0.310018860340337,1.384047343095271e-10,5.221989314579704e-06,0.2981469003828315,0.2981469003924782,1.3368928344770384e-10,4.300168602621019e-06,2.216243980918739e-09,4.023860296001913e-09,2.9790276939868213e-18,1.4692396016375608e-09
1463,0.3206650639434968,0.3206650639314698,2.4930594302472425e-10,1.264638352953108e-05,0.31001886035144977,0.3100188603563803,1.9260323585014203e-10,1.1747416670108904e-05,0.3100188603405348,0.31001886034033693,1.382861790796002e-10,5.214768503684612e-06,0.29814690038283576,0.2981469003924781,1.3360685525424124e-10,4.279405116389502e-06,2.7871504042522456e-09,3.838899129624859e-09,1.6557013763362157e-18,2.7380678410820893e-09
1464,0.32066506394345484,0.3206650639314699,2.493582870572999e-10,1.264354627307844e-05,0.31001886035141046,0.31001886035638043,1.9246268976494713e-10,1.1746479511205494e-05,0.3100188603406164,0.31001886034033715,1.3816693017288113e-10,5.207533951117364e-06,0.29814690038284086,0.29814690039247815,1.3352400875003939e-10,4.258679196905484e-06,2.712905780484248e-09,2.7925873063961382e-09,1.0707067098345014e-18,1.2388568397928857e-09
1465,0.3206650639434126,0.3206650639314701,2.4941017290239257e-10,1.2640686899850831e-05,0.3100188603513734,0.3100188603563805,1.9232255689320094e-10,1.1745549145529068e-05,0.31001886034069615,0.3100188603403373,1.3804676704223998e-10,5.20030304628759e-06,0.2981469003828466,0.2981469003924784,1.3344050307758183e-10,4.237989665196211e-06,1.5045461634475029e-09,2.5225043576819077e-09,2.314906749567702e-18,2.1818973990260383e-09
1466,0.32066506394336924,0.3206650639314697,2.4946166421018123e-10,1.2637803461391563e-05,0.3100188603513376,0.3100188603563801,1.9218280323330166e-10,1.1744624976910591e-05,0.31001886034077286,0.3100188603403368,1.379258794801418e-10,5.193062127773258e-06,0.29814690038285224,0.298146900392478,1.3335649113724083e-10,4.217349018018779e-06,1.6827490768539708e-09,1.1858893830427951e-09,1.7150860511109776e-18,3.0442713473005704e-09
1467,0.32066506394332644,0.32066506393146993,2.495126732992659e-10,1.2634899281874464e-05,0.3100188603513047,0.31001886035638027,1.9204335788463622e-10,1.1743708214619312e-05,0.310018860340848,0.31001886034033715,1.3780436208203047e-10,5.185815345745326e-06,0.2981469003828592,0.29814690039247826,1.3327206327235661e-10,4.196756038416841e-06,1.986607344158827e-09,3.879440165020931e-09,1.1557109457128204e-18,1.8257767254873366e-09
1468,0.32066506394328315,0.3206650639314701,2.495632346790917e-10,1.2631973174524433e-05,0.31001886035127396,0.31001886035638054,1.9190424753975648e-10,1.1742798187911564e-05,0.31001886034092085,0.31001886034033727,1.3768214674118097e-10,5.178558499767799e-06,0.29814690038286645,0.2981469003924784,1.3318718277731074e-10,4.176221843351479e-06,3.1414932125888012e-09,2.0590781782027715e-09,1.9836499940779867e-18,1.4324277116188846e-09
1469,0.3206650639432391,0.32066506393147,2.496133636271387e-10,1.2629024381787842e-05,0.3100188603512452,0.3100188603563803,1.917655304334569e-10,1.1741895157029032e-05,0.31001886034099096,0.3100188603403372,1.37559187401478e-10,5.17130117262158e-06,0.29814690038287406,0.29814690039247826,1.3310172982320337e-10,4.155752626234393e-06,2.1929191063833417e-09,3.077374890315567e-09,2.0026465823296576e-18,7.44183637356464e-10
1470,0.3206650639431949,0.32066506393147,2.496630685510924e-10,1.262605220482779e-05,0.3100188603512187,0.3100188603563803,1.9162710390635555e-10,1.1740998413694824e-05,0.3100188603410589,0.31001886034033727,1.3743549596611202e-10,5.1640439714337634e-06,0.2981469003828822,0.29814690039247826,1.3301570378601796e-10,4.135342423905853e-06,2.7514327909409077e-09,4.021832831727812e-09,2.1184389796789512e-18,2.2228369794114374e-09
1471,0.3206650639431505,0.3206650639314701,2.4971221939918804e-10,1.2623058520603256e-05,0.3100188603511949,0.3100188603563803,1.9148892900016494e-10,1.1740105133824258e-05,0.3100188603411248,0.31001886034033743,1.3731107753923378e-10,5.156793684455492e-06,0.29814690038289116,0.2981469003924784,1.329292089256595e-10,4.114985901829559e-06,3.0481561722204767e-09,3.350219391847168e-09,1.7978860345659772e-18,2.5784467703063805e-09
1472,0.32066506394310534,0.32066506393147,2.4976097133116656e-10,1.2620042806732476e-05,0.31001886035117276,0.31001886035638015,1.913511103794807e-10,1.1739220549056639e-05,0.31001886034118803,0.3100188603403374,1.3718597413864285e-10,5.149527208778866e-06,0.2981469003829003,0.29814690039247826,1.32842162736763e-10,4.094716316011706e-06,2.2839064273665484e-09,1.6643773465808702e-09,1.7209117356938947e-18,1.5042477283326684e-09
1473,0.32066506394306066,0.32066506393147054,2.498093278344092e-10,1.2617005210763818e-05,0.31001886035115356,0.31001886035638065,1.9121362726124505e-10,1.1738343845884427e-05,0.31001886034124937,0.310018860340338,1.3706033091237617e-10,5.14225794962767e-06,0.2981469003829108,0.29814690039247876,1.3275469249358692e-10,4.074530966266907e-06,2.1554073881383666e-09,3.793274830835407e-09,2.2581577261381728e-18,1.0530531785266934e-09
1474,0.3206650639430151,0.3206650639314704,2.4985726428235487e-10,1.2613948042596875e-05,0.31001886035113585,0.31001886035638054,1.9107640193698492e-10,1.173747397037437e-05,0.3100188603413079,0.31001886034033777,1.3693399009229193e-10,5.134989303316573e-06,0.2981469003829214,0.29814690039247865,1.3266671884416183e-10,4.0544167729885425e-06,1.7916806248905464e-09,1.573583661964183e-09,1.9828278518862014e-18,1.3560850712046301e-09
1475,0.3206650639429697,0.32066506393147093,2.499048071175543e-10,1.2610869586347053e-05,0.31001886035112114,0.3100188603563811,1.9093947884340993e-10,1.1736612934493183e-05,0.31001886034136467,0.3100188603403383,1.368070525306664e-10,5.1277138553024086e-06,0.2981469003829329,0.2981469003924791,1.3257827609923565e-10,4.03439649380798e-06,2.2909081990705966e-09,2.7132868526474772e-09,2.4533367119747227e-18,2.3785237560234433e-09
1476,0.32066506394292316,0.32066506393147076,2.499519186280554e-10,1.2607768618277946e-05,0.310018860351108,0.310018860356381,1.908029267838034e-10,1.1735757734934509e-05,0.3100188603414183,0.31001886034033815,1.3667932988188044e-10,5.120447596911451e-06,0.29814690038294434,0.29814690039247904,1.3248918236189773e-10,4.014474240253844e-06,2.79739331574505e-09,3.005226203339083e-09,2.122231195434723e-18,6.523352677033355e-10
1477,0.32066506394287664,0.3206650639314707,2.499985398107232e-10,1.2604645865324542e-05,0.3100188603510972,0.31001886035638077,1.9066657164435864e-10,1.1734909446947497e-05,0.3100188603414697,0.3100188603403381,1.3655105164452825e-10,5.113175994046758e-06,0.29814690038295644,0.29814690039247893,1.3239966918300785e-10,3.994652379064211e-06,2.358272421835488e-09,2.5327556528102408e-09,1.0857699100630722e-18,1.2485632705641053e-09
1478,0.3206650639428295,0.3206650639314705,2.5004470128675983e-10,1.2601501514981699e-05,0.3100188603510885,0.31001886035638065,1.9053041049397492e-10,1.1734070232350868e-05,0.3100188603415187,0.31001886034033793,1.3642225482503729e-10,5.105900248527055e-06,0.298146900382969,0.29814690039247876,1.323097352108228e-10,3.9749344766329115e-06,2.702133450877158e-09,3.4184687983545795e-09,1.055747136875435e-18,2.0923765240539104e-09
1479,0.3206650639427821,0.32066506393147026,2.50090482303543e-10,1.259833684483306e-05,0.3100188603510821,0.3100188603563805,1.9039454600143095e-10,1.1733240757591839e-05,0.31001886034156523,0.31001886034033777,1.362928666632285e-10,5.098631630046021e-06,0.29814690038298186,0.2981469003924786,1.322193494735758e-10,3.955330088670348e-06,2.3569240930055243e-09,2.043248295033933e-09,2.1553294782309957e-18,2.08075890003024e-09
1480,0.32066506394273464,0.3206650639314704,2.5013580505491916e-10,1.2595150626484242e-05,0.3100188603510781,0.3100188603563805,1.9025896498069582e-10,1.173241671369565e-05,0.3100188603416098,0.3100188603403379,1.3616273719495214e-10,5.091361645280061e-06,0.2981469003829958,0.2981469003924786,1.321282940272253e-10,3.935851050394332e-06,2.631422711069509e-09,3.0564700402658373e-09,2.1900431113064307e-18,3.059799886030705e-09
1481,0.320665063942687,0.32066506393147054,2.5018079402331656e-10,1.2591945475428916e-05,0.31001886035107634,0.31001886035638065,1.9012362906020384e-10,1.1731603615058675e-05,0.31001886034165205,0.310018860340338,1.3603222495124658e-10,5.08409166390195e-06,0.29814690038301017,0.2981469003924787,1.3203698468191662e-10,3.9164888856446665e-06,1.8718960365473724e-09,3.1706592871526928e-09,1.5996938213240397e-18,2.613268547366785e-09
1482,0.32066506394263866,0.3206650639314703,2.502252968732039e-10,1.2588717857857976e-05,0.3100188603510764,0.3100188603563804,1.8998841827395947e-10,1.17307979416796e-05,0.3100188603416916,0.3100188603403378,1.359011547841984e-10,5.0768274060972325e-06,0.2981469003830247,0.29814690039247854,1.3194513004067763e-10,3.897258931283951e-06,2.718957621224855e-09,1.6714164602595705e-09,2.2592280438977802e-18,2.0986934406213577e-09
1483,0.32066506394259,0.32066506393147015,2.5026936073479803e-10,1.258546895617953e-05,0.3100188603510787,0.3100188603563803,1.898534702725243e-10,1.1729999519819903e-05,0.310018860341729,0.31001886034033777,1.357694049366821e-10,5.069565457922879e-06,0.29814690038304004,0.29814690039247843,1.3185268401702644e-10,3.878171498601501e-06,3.2424526248928335e-09,6.767063159815458e-10,1.4138791291521898e-18,2.4811824360581974e-09
1484,0.32066506394254096,0.32066506393146993,2.503130315872436e-10,1.2582198927785356e-05,0.31001886035108284,0.3100188603563801,1.8971876457794373e-10,1.1729209505612105e-05,0.3100188603417642,0.3100188603403374,1.3563703924451153e-10,5.062308505497638e-06,0.2981469003830558,0.2981469003924782,1.3175967466496548e-10,3.8592353993946526e-06,2.6043415737847693e-09,2.6676247094570478e-09,1.6157099839099174e-18,1.5013899668007884e-09
1485,0.3206650639424917,0.3206650639314698,2.50356311811826e-10,1.2578909614276053e-05,0.3100188603510894,0.31001886035637993,1.8958427381661846e-10,1.172843043476545e-05,0.3100188603417973,0.3100188603403373,1.3550421252926593e-10,5.055068440071197e-06,0.298146900383072,0.2981469003924781,1.316663152264915e-10,3.840440452937498e-06,2.4597676284648306e-09,1.6780443259703288e-09,1.2190274674722493e-18,2.079637109517215e-09
1486,0.3206650639424422,0.3206650639314698,2.5039913597535457e-10,1.2575599997397776e-05,0.31001886035109816,0.31001886035638,1.8944992302775348e-10,1.1727659332392916e-05,0.3100188603418283,0.31001886034033743,1.3537100245438472e-10,5.047815053058825e-06,0.29814690038308916,0.29814690039247815,1.315725447982247e-10,3.821811637074553e-06,3.78863108288361e-09,1.4841158667657842e-09,1.2937344873508827e-18,2.455581759983528e-09
1487,0.3206650639423928,0.32066506393147026,2.5044155213927497e-10,1.2572269604679543e-05,0.3100188603511091,0.31001886035638043,1.8931586398867793e-10,1.1726896832427377e-05,0.3100188603418576,0.3100188603403377,1.3523709266325328e-10,5.040578225756317e-06,0.2981469003831071,0.29814690039247854,1.314780929839087e-10,3.8033622799272486e-06,1.894712420717067e-09,2.4100968161043748e-09,1.1395201497800412e-18,2.2884986825220596e-09
1488,0.32066506394234273,0.32066506393147015,2.5048353344409625e-10,1.2568921860162e-05,0.3100188603511214,0.3100188603563803,1.891818400182023e-10,1.1726142099036535e-05,0.31001886034188414,0.3100188603403375,1.3510288694580625e-10,5.033340601705252e-06,0.2981469003831251,0.29814690039247843,1.31383361201353e-10,3.785077024169912e-06,3.044180886678799e-09,3.346124353723625e-09,1.7648509807687592e-18,3.201895657083821e-09
1489,0.3206650639422921,0.32066506393147,2.5052509573187e-10,1.2565553503052802e-05,0.3100188603511358,0.31001886035638015,1.8904800306931008e-10,1.1725398015965218e-05,0.31001886034190856,0.3100188603403373,1.3496827355222028e-10,5.0261088943872706e-06,0.29814690038314356,0.29814690039247826,1.3128821035865262e-10,3.7669807437694407e-06,3.3103670538514186e-09,2.9252741197597904e-09,2.114240788023659e-18,3.0219254527868186e-09
1490,0.3206650639422411,0.3206650639314696,2.5056624732799764e-10,1.2562164348331455e-05,0.3100188603511518,0.31001886035637993,1.8891443210314994e-10,1.1724661461444035e-05,0.310018860341931,0.31001886034033693,1.348329641446032e-10,5.018899571015268e-06,0.29814690038316244,0.2981469003924779,1.3119242476518386e-10,3.749077177693391e-06,3.1434160982043765e-09,2.5740636494525144e-09,2.3910898158316246e-18,2.594734788808672e-09
1491,0.3206650639421899,0.3206650639314693,2.5060692724754297e-10,1.2558756125103436e-05,0.31001886035116966,0.31001886035637966,1.8878084253172152e-10,1.1723934009999742e-05,0.3100188603419514,0.3100188603403366,1.3469738319821998e-10,5.011691161341326e-06,0.29814690038318187,0.29814690039247765,1.3109634435367793e-10,3.7313619719418254e-06,1.7135998401971406e-09,3.2680551715749918e-09,1.3983420618657879e-18,3.1632081078775e-09
1492,0.3206650639421384,0.320665063931469,2.5064725327367575e-10,1.2555327526215766e-05,0.31001886035118925,0.3100188603563794,1.8864742578339173e-10,1.1723217222516824e-05,0.3100188603419699,0.3100188603403363,1.3456133628585324e-10,5.0044916234969524e-06,0.29814690038320185,0.2981469003924773,1.309998000707408e-10,3.7138532766853425e-06,4.198269000472467e-09,1.9729567397055007e-09,6.9161209435673665e-19,2.326685828772491e-09
1493,0.32066506394208666,0.32066506393146893,2.506871913112004e-10,1.2551880762448755e-05,0.31001886035121073,0.31001886035637927,1.885142510014864e-10,1.1722510194360515e-05,0.3100188603419868,0.31001886034033627,1.3442475311505783e-10,4.997311818487504e-06,0.29814690038322245,0.2981469003924773,1.30902735882448e-10,3.6965663253208946e-06,1.9448508373940535e-09,3.7631684033374135e-09,5.521084157245111e-19,3.6462358671914327e-09
1494,0.32066506394203514,0.32066506393146926,2.5072670073918246e-10,1.2548415239439895e-05,0.3100188603512344,0.31001886035637954,1.8838111305697572e-10,1.1721812491437452e-05,0.3100188603420023,0.3100188603403365,1.3428786885617375e-10,4.990137425428556e-06,0.298146900383244,0.29814690039247754,1.308053100111529e-10,3.6794964364287603e-06,9.832203849877383e-10,1.6403536039233366e-09,1.7010977873791112e-18,5.837837064784478e-10
