step,takagi_r1,takagi_r2,takagi_r3,takagi_r4,takagi_r5,takagi_r6,takagi_r7,takagi_r8,takagi_r9,takagi_r10,takagi_r11,takagi_r12,takagi_r13,takagi_r14
1233,0.3545597823835869,0.3163486771124281,0.2932295877525013,0.2876235598367824,0.2518401301719123,0.2421412226546315,0.2219306247516188,0.19350553585530447,0.18506252566595016,0.16088894723721894,0.14333347417938055,0.11279200480415448,0.05547804048820543,3.156378304643158e-09
1234,0.35455978238358643,0.31634867711242837,0.2932295877525011,0.2876235598367825,0.25184013017191215,0.24214122265463103,0.22193062475161898,0.19350553585530442,0.1850625256659499,0.16088894723721875,0.14333347417938036,0.11279200480415427,0.055478040488206246,2.094889967550801e-09
1235,0.35455978238358665,0.31634867711242903,0.29322958775250135,0.28762355983678306,0.2518401301719125,0.24214122265463145,0.22193062475161923,0.19350553585530453,0.18506252566594994,0.16088894723721947,0.14333347417938072,0.11279200480415401,0.05547804048820623,1.17670328201058e-09
1236,0.35455978238358665,0.3163486771124285,0.29322958775250113,0.2876235598367828,0.25184013017191237,0.24214122265463164,0.22193062475161895,0.1935055358553041,0.18506252566594983,0.16088894723721964,0.14333347417938083,0.11279200480415368,0.05547804048820585,2.3791380099217063e-09
1237,0.3545597823835874,0.3163486771124283,0.2932295877525014,0.28762355983678284,0.2518401301719126,0.24214122265463212,0.2219306247516188,0.19350553585530428,0.18506252566595024,0.1608889472372195,0.14333347417938125,0.11279200480415381,0.055478040488205385,4.259628708954158e-09
1238,0.35455978238358704,0.31634867711242787,0.2932295877525011,0.28762355983678256,0.25184013017191215,0.2421412226546319,0.22193062475161854,0.1935055358553043,0.18506252566595016,0.16088894723721867,0.14333347417938105,0.1127920048041541,0.05547804048820558,2.497653143491864e-09
1239,0.3545597823835857,0.31634867711242726,0.2932295877525002,0.287623559836782,0.25184013017191137,0.24214122265463098,0.2219306247516179,0.19350553585530392,0.18506252566594952,0.16088894723721794,0.14333347417938055,0.11279200480415404,0.055478040488206065,3.1182224748755246e-09
1240,0.35455978238358543,0.3163486771124276,0.2932295877525002,0.28762355983678217,0.25184013017191137,0.2421412226546308,0.221930624751618,0.19350553585530386,0.18506252566594938,0.16088894723721825,0.14333347417938044,0.11279200480415372,0.0554780404882065,2.2763781215981455e-09
1241,0.35455978238358565,0.31634867711242776,0.29322958775250035,0.2876235598367823,0.25184013017191165,0.2421412226546312,0.2219306247516181,0.1935055358553038,0.1850625256659494,0.16088894723721892,0.1433334741793808,0.11279200480415326,0.055478040488206384,3.3999453514657063e-09
1242,0.3545597823835859,0.3163486771124273,0.29322958775250024,0.28762355983678206,0.2518401301719115,0.24214122265463134,0.2219306247516173,0.19350553585530372,0.18506252566594952,0.1608889472372188,0.14333347417938097,0.1127920048041532,0.055478040488206086,2.6031364262445324e-09
1243,0.3545597823835853,0.31634867711242637,0.29322958775249963,0.2876235598367813,0.251840130171911,0.24214122265463114,0.22193062475161668,0.19350553585530342,0.18506252566594938,0.1608889472372178,0.14333347417938083,0.1127920048041534,0.05547804048820605,3.2605278744288436e-09
1244,0.3545597823835852,0.31634867711242665,0.29322958775249963,0.28762355983678134,0.25184013017191087,0.2421412226546309,0.22193062475161715,0.1935055358553037,0.18506252566594936,0.1608889472372173,0.14333347417938125,0.11279200480415376,0.05547804048820622,2.9531632801185204e-09
1245,0.3545597823835848,0.3163486771124268,0.2932295877524995,0.2876235598367814,0.2518401301719108,0.24214122265463053,0.22193062475161757,0.19350553585530375,0.1850625256659493,0.1608889472372174,0.14333347417938144,0.11279200480415347,0.05547804048820667,3.5485174622527415e-09
1246,0.3545597823835839,0.3163486771124263,0.2932295877524988,0.28762355983678095,0.25184013017191026,0.24214122265463003,0.22193062475161712,0.19350553585530328,0.18506252566594875,0.1608889472372175,0.1433334741793813,0.11279200480415268,0.05547804048820681,1.36837794966742e-09
1247,0.354559782383584,0.316348677112426,0.2932295877524987,0.2876235598367808,0.25184013017191026,0.24214122265463026,0.22193062475161673,0.19350553585530314,0.18506252566594866,0.16088894723721786,0.1433334741793816,0.11279200480415215,0.055478040488206315,2.2837461765460673e-09
1248,0.35455978238358465,0.316348677112426,0.29322958775249897,0.287623559836781,0.2518401301719106,0.24214122265463064,0.22193062475161662,0.1935055358553033,0.18506252566594897,0.16088894723721778,0.1433334741793819,0.11279200480415257,0.05547804048820593,2.049996554986692e-09
1249,0.3545597823835841,0.31634867711242537,0.2932295877524985,0.28762355983678056,0.25184013017191015,0.2421412226546301,0.2219306247516161,0.1935055358553031,0.18506252566594877,0.16088894723721697,0.1433334741793816,0.11279200480415302,0.055478040488206364,2.72565695599904e-09
1250,0.3545597823835836,0.3163486771124254,0.29322958775249824,0.2876235598367806,0.25184013017190976,0.24214122265462967,0.22193062475161615,0.19350553585530314,0.18506252566594855,0.16088894723721647,0.14333347417938141,0.11279200480415313,0.055478040488207134,2.4912101409160148e-09
1251,0.3545597823835832,0.31634867711242576,0.29322958775249824,0.2876235598367809,0.2518401301719098,0.2421412226546294,0.22193062475161635,0.19350553585530306,0.18506252566594844,0.16088894723721686,0.14333347417938136,0.11279200480415282,0.0554780404882077,2.879124481580635e-09
1252,0.35455978238358343,0.3163486771124258,0.2932295877524984,0.2876235598367811,0.2518401301719098,0.24214122265462962,0.22193062475161615,0.19350553585530303,0.18506252566594852,0.1608889472372175,0.14333347417938166,0.1127920048041525,0.055478040488207314,2.0857556283849764e-09
1253,0.35455978238358316,0.3163486771124249,0.29322958775249797,0.2876235598367804,0.2518401301719093,0.2421412226546294,0.22193062475161535,0.19350553585530253,0.18506252566594847,0.16088894723721728,0.14333347417938158,0.1127920048041523,0.05547804048820687,2.2482992781407923e-09
1254,0.3545597823835841,0.31634867711242526,0.29322958775249836,0.2876235598367807,0.2518401301719098,0.24214122265462995,0.22193062475161554,0.19350553585530303,0.18506252566594913,0.16088894723721697,0.14333347417938203,0.11279200480415288,0.05547804048820666,9.90348796788666e-10
1255,0.35455978238358365,0.31634867711242515,0.2932295877524981,0.2876235598367807,0.2518401301719094,0.24214122265462956,0.22193062475161576,0.193505535855303,0.18506252566594905,0.16088894723721633,0.14333347417938172,0.11279200480415323,0.055478040488207134,3.4930931622282376e-09
1256,0.3545597823835834,0.3163486771124255,0.2932295877524981,0.28762355983678095,0.2518401301719093,0.2421412226546294,0.22193062475161615,0.19350553585530303,0.18506252566594886,0.16088894723721633,0.14333347417938164,0.11279200480415316,0.05547804048820761,1.1720834232937136e-09
1257,0.35455978238358293,0.31634867711242537,0.29322958775249786,0.2876235598367808,0.25184013017190915,0.24214122265462926,0.22193062475161604,0.19350553585530278,0.1850625256659485,0.1608889472372168,0.14333347417938158,0.11279200480415257,0.055478040488207814,2.5655577982245847e-09
1258,0.3545597823835836,0.31634867711242537,0.2932295877524983,0.28762355983678095,0.2518401301719095,0.2421412226546298,0.22193062475161593,0.19350553585530275,0.18506252566594877,0.16088894723721733,0.14333347417938214,0.11279200480415238,0.05547804048820727,2.15750896957368e-09
1259,0.35455978238358493,0.316348677112426,0.2932295877524991,0.2876235598367816,0.2518401301719102,0.24214122265463073,0.22193062475161626,0.19350553585530325,0.18506252566594936,0.1608889472372175,0.1433334741793827,0.11279200480415304,0.05547804048820681,3.1276970579090533e-09
1260,0.354559782383584,0.316348677112425,0.2932295877524982,0.28762355983678073,0.25184013017190937,0.24214122265463014,0.2219306247516157,0.1935055358553028,0.18506252566594886,0.1608889472372164,0.1433334741793823,0.11279200480415323,0.05547804048820712,1.1381048562224934e-09
1261,0.3545597823835835,0.3163486771124249,0.29322958775249797,0.2876235598367808,0.251840130171909,0.24214122265462978,0.22193062475161615,0.1935055358553027,0.18506252566594847,0.1608889472372161,0.1433334741793821,0.11279200480415336,0.055478040488207904,1.821190724638645e-09
1262,0.3545597823835828,0.316348677112425,0.2932295877524977,0.2876235598367806,0.2518401301719087,0.24214122265462945,0.22193062475161635,0.19350553585530253,0.18506252566594802,0.1608889472372164,0.143333474179382,0.11279200480415286,0.055478040488208584,1.803096710006085e-09
1263,0.3545597823835832,0.31634867711242504,0.2932295877524978,0.2876235598367808,0.25184013017190876,0.24214122265462992,0.22193062475161635,0.19350553585530247,0.18506252566594805,0.16088894723721703,0.14333347417938222,0.11279200480415257,0.05547804048820808,2.9480980813275706e-09
1264,0.354559782383584,0.3163486771124251,0.2932295877524982,0.2876235598367809,0.2518401301719092,0.24214122265463062,0.2219306247516164,0.19350553585530253,0.18506252566594839,0.1608889472372173,0.1433334741793825,0.11279200480415275,0.05547804048820762,2.7324446853603743e-09
1265,0.3545597823835841,0.3163486771124246,0.293229587752498,0.2876235598367806,0.2518401301719089,0.2421412226546307,0.22193062475161615,0.19350553585530245,0.18506252566594825,0.16088894723721658,0.14333347417938244,0.11279200480415316,0.055478040488207474,2.420713356251502e-09
1266,0.354559782383584,0.31634867711242476,0.29322958775249786,0.28762355983678073,0.25184013017190876,0.24214122265463048,0.2219306247516162,0.19350553585530275,0.18506252566594822,0.16088894723721586,0.14333347417938222,0.11279200480415356,0.055478040488208126,2.883479966063423e-09
1267,0.35455978238358377,0.31634867711242526,0.2932295877524979,0.28762355983678106,0.2518401301719088,0.24214122265463034,0.22193062475161668,0.1935055358553029,0.18506252566594797,0.16088894723721595,0.1433334741793821,0.11279200480415334,0.05547804048820913,1.4989058016730496e-09
1268,0.3545597823835833,0.31634867711242537,0.29322958775249774,0.28762355983678095,0.25184013017190865,0.24214122265463034,0.22193062475161643,0.19350553585530264,0.18506252566594758,0.16088894723721647,0.14333347417938205,0.11279200480415277,0.05547804048820916,2.0493245759940336e-09
1269,0.3545597823835833,0.3163486771124248,0.29322958775249747,0.2876235598367805,0.2518401301719084,0.24214122265463067,0.22193062475161573,0.19350553585530234,0.18506252566594744,0.16088894723721658,0.1433334741793821,0.1127920048041523,0.05547804048820878,2.474261468571561e-09
1270,0.3545597823835836,0.3163486771124245,0.2932295877524976,0.28762355983678034,0.2518401301719085,0.24214122265463114,0.2219306247516153,0.1935055358553024,0.18506252566594758,0.16088894723721625,0.14333347417938225,0.11279200480415265,0.05547804048820824,2.845216998083444e-09
1271,0.3545597823835832,0.3163486771124242,0.2932295877524973,0.2876235598367802,0.2518401301719082,0.24214122265463078,0.221930624751615,0.1935055358553024,0.18506252566594758,0.16088894723721542,0.14333347417938205,0.11279200480415312,0.05547804048820816,1.4155662120923554e-09
1272,0.3545597823835828,0.3163486771124242,0.2932295877524972,0.2876235598367803,0.251840130171908,0.2421412226546304,0.2219306247516152,0.19350553585530245,0.18506252566594752,0.16088894723721525,0.14333347417938178,0.11279200480415336,0.0554780404882084,1.9377046407042935e-09
1273,0.35455978238358216,0.3163486771124241,0.29322958775249675,0.28762355983678006,0.25184013017190754,0.2421412226546298,0.22193062475161518,0.19350553585530209,0.18506252566594705,0.16088894723721542,0.14333347417938155,0.1127920048041528,0.05547804048820892,3.3775112615147175e-09
1274,0.3545597823835813,0.3163486771124234,0.2932295877524961,0.28762355983677934,0.25184013017190704,0.2421412226546294,0.22193062475161449,0.19350553585530142,0.18506252566594666,0.1608889472372157,0.1433334741793811,0.11279200480415216,0.055478040488208535,3.410315862688017e-09
1275,0.35455978238358155,0.31634867711242287,0.2932295877524958,0.287623559836779,0.251840130171907,0.2421412226546296,0.22193062475161401,0.1935055358553012,0.18506252566594683,0.1608889472372158,0.14333347417938114,0.11279200480415201,0.05547804048820814,1.564722680209286e-09
1276,0.35455978238358143,0.31634867711242226,0.29322958775249547,0.28762355983677856,0.25184013017190676,0.2421412226546295,0.22193062475161365,0.19350553585530106,0.18506252566594694,0.16088894723721514,0.14333347417938105,0.11279200480415229,0.05547804048820795,1.8377456320831094e-09
1277,0.3545597823835816,0.31634867711242265,0.2932295877524957,0.2876235598367789,0.25184013017190693,0.24214122265462945,0.22193062475161413,0.19350553585530153,0.1850625256659471,0.16088894723721464,0.14333347417938128,0.11279200480415284,0.055478040488208306,1.970294144690513e-09
1278,0.35455978238358093,0.3163486771124229,0.2932295877524955,0.287623559836779,0.2518401301719067,0.24214122265462915,0.22193062475161446,0.19350553585530153,0.18506252566594694,0.1608889472372147,0.14333347417938114,0.11279200480415268,0.05547804048820873,2.110704237640556e-09
1279,0.35455978238358066,0.316348677112423,0.2932295877524955,0.287623559836779,0.2518401301719067,0.2421412226546292,0.22193062475161443,0.19350553585530128,0.18506252566594666,0.16088894723721534,0.14333347417938122,0.11279200480415208,0.055478040488208494,2.729211443276931e-09
1280,0.3545597823835804,0.31634867711242226,0.29322958775249525,0.28762355983677845,0.25184013017190643,0.24214122265462923,0.2219306247516136,0.19350553585530078,0.18506252566594653,0.16088894723721545,0.14333347417938117,0.11279200480415182,0.05547804048820734,8.904447642206121e-10
1281,0.3545597823835809,0.31634867711242204,0.29322958775249536,0.2876235598367784,0.2518401301719065,0.24214122265462962,0.22193062475161313,0.19350553585530073,0.18506252566594666,0.16088894723721514,0.14333347417938133,0.11279200480415214,0.05547804048820673,1.7316517919168536e-09
1282,0.3545597823835813,0.3163486771124222,0.2932295877524956,0.28762355983677873,0.2518401301719067,0.24214122265462976,0.2219306247516133,0.19350553585530117,0.18506252566594705,0.16088894723721447,0.14333347417938155,0.11279200480415279,0.0554780404882071,3.6348820969969526e-09
1283,0.3545597823835812,0.3163486771124227,0.29322958775249564,0.28762355983677923,0.25184013017190676,0.24214122265462937,0.2219306247516139,0.19350553585530147,0.18506252566594716,0.1608889472372142,0.14333347417938172,0.11279200480415302,0.05547804048820803,2.2328687532335445e-09
1284,0.35455978238358077,0.316348677112423,0.2932295877524955,0.28762355983677934,0.2518401301719067,0.24214122265462906,0.22193062475161407,0.19350553585530147,0.18506252566594705,0.1608889472372147,0.14333347417938164,0.11279200480415258,0.05547804048820867,2.4629580598706463e-09
1285,0.35455978238358105,0.3163486771124231,0.2932295877524957,0.28762355983677956,0.25184013017190693,0.24214122265462928,0.22193062475161393,0.1935055358553013,0.18506252566594708,0.16088894723721542,0.14333347417938186,0.1127920048041522,0.05547804048820858,3.038464695936923e-09
1286,0.3545597823835813,0.31634867711242265,0.29322958775249564,0.2876235598367793,0.25184013017190693,0.24214122265462967,0.22193062475161318,0.19350553585530114,0.18506252566594722,0.16088894723721556,0.14333347417938183,0.11279200480415227,0.055478040488207724,3.0195847422849666e-09
1287,0.3545597823835816,0.31634867711242215,0.2932295877524956,0.287623559836779,0.25184013017190676,0.24214122265462976,0.22193062475161288,0.19350553585530106,0.18506252566594747,0.16088894723721495,0.1433334741793819,0.11279200480415269,0.055478040488207286,1.1511065637746075e-09
1288,0.3545597823835819,0.31634867711242254,0.29322958775249575,0.2876235598367793,0.2518401301719069,0.2421412226546298,0.22193062475161332,0.19350553585530136,0.18506252566594758,0.1608889472372144,0.14333347417938191,0.11279200480415313,0.05547804048820783,2.1764536416544046e-09
1289,0.3545597823835813,0.3163486771124228,0.2932295877524955,0.2876235598367793,0.25184013017190676,0.24214122265462923,0.22193062475161346,0.19350553585530125,0.18506252566594739,0.16088894723721425,0.1433334741793815,0.112792004804153,0.05547804048820839,1.2195635320544992e-09
1290,0.35455978238358055,0.3163486771124225,0.2932295877524951,0.287623559836779,0.25184013017190626,0.24214122265462884,0.221930624751613,0.19350553585530064,0.185062525665947,0.1608889472372147,0.1433334741793811,0.11279200480415234,0.055478040488208036,2.10788269178775e-09
1291,0.35455978238358093,0.31634867711242237,0.29322958775249514,0.28762355983677895,0.2518401301719064,0.24214122265462926,0.22193062475161252,0.19350553585530042,0.18506252566594703,0.16088894723721517,0.14333347417938114,0.11279200480415215,0.05547804048820717,1.7396914439476833e-09
1292,0.3545597823835821,0.31634867711242265,0.29322958775249575,0.2876235598367793,0.2518401301719068,0.24214122265463017,0.22193062475161263,0.1935055358553007,0.18506252566594752,0.16088894723721514,0.14333347417938158,0.11279200480415279,0.055478040488206454,2.034886480063467e-09
1293,0.35455978238358243,0.3163486771124227,0.2932295877524959,0.28762355983677945,0.25184013017190676,0.24214122265463034,0.22193062475161268,0.19350553585530092,0.18506252566594783,0.16088894723721442,0.14333347417938147,0.1127920048041533,0.05547804048820704,3.378383980932604e-09
1294,0.3545597823835822,0.3163486771124231,0.2932295877524958,0.2876235598367796,0.25184013017190676,0.24214122265463006,0.22193062475161318,0.19350553585530117,0.1850625256659478,0.16088894723721406,0.14333347417938128,0.11279200480415359,0.05547804048820787,3.15573085543816e-09
1295,0.3545597823835824,0.316348677112424,0.2932295877524963,0.28762355983678034,0.25184013017190726,0.24214122265463023,0.2219306247516139,0.19350553585530142,0.1850625256659479,0.16088894723721475,0.14333347417938153,0.11279200480415355,0.05547804048820836,3.6975530466733907e-09
1296,0.3545597823835822,0.3163486771124239,0.2932295877524962,0.28762355983678023,0.2518401301719073,0.24214122265463042,0.22193062475161368,0.19350553585530117,0.18506252566594775,0.16088894723721528,0.1433334741793815,0.11279200480415295,0.0554780404882078,3.1249616717490524e-09
1297,0.3545597823835833,0.3163486771124243,0.293229587752497,0.28762355983678073,0.25184013017190804,0.24214122265463134,0.22193062475161374,0.1935055358553015,0.18506252566594839,0.1608889472372157,0.14333347417938194,0.11279200480415326,0.05547804048820682,1.4226373968623618e-09
1298,0.3545597823835837,0.316348677112424,0.2932295877524971,0.2876235598367805,0.2518401301719081,0.2421412226546316,0.2219306247516134,0.19350553585530167,0.18506252566594858,0.16088894723721514,0.14333347417938214,0.11279200480415372,0.0554780404882064,2.468346812154496e-09
1299,0.3545597823835837,0.31634867711242437,0.2932295877524972,0.2876235598367808,0.25184013017190815,0.24214122265463162,0.2219306247516137,0.19350553585530192,0.1850625256659486,0.16088894723721467,0.14333347417938216,0.11279200480415426,0.055478040488206724,1.400524517182941e-09
1300,0.35455978238358365,0.31634867711242487,0.2932295877524974,0.2876235598367812,0.2518401301719083,0.2421412226546314,0.22193062475161426,0.19350553585530209,0.1850625256659485,0.16088894723721472,0.14333347417938216,0.11279200480415434,0.055478040488207335,1.7591555484841702e-09
1301,0.3545597823835832,0.3163486771124249,0.29322958775249736,0.2876235598367812,0.25184013017190815,0.24214122265463106,0.22193062475161401,0.19350553585530178,0.18506252566594822,0.16088894723721514,0.14333347417938197,0.11279200480415406,0.05547804048820764,2.986207620508533e-09
1302,0.3545597823835829,0.31634867711242426,0.2932295877524968,0.28762355983678056,0.25184013017190787,0.24214122265463103,0.22193062475161335,0.19350553585530128,0.1850625256659477,0.16088894723721525,0.14333347417938186,0.11279200480415345,0.055478040488207106,2.612788477675653e-09
1303,0.3545597823835832,0.3163486771124239,0.29322958775249697,0.2876235598367803,0.25184013017190815,0.24214122265463134,0.22193062475161313,0.19350553585530134,0.18506252566594797,0.16088894723721497,0.14333347417938197,0.11279200480415362,0.05547804048820657,3.273240370058571e-09
1304,0.35455978238358293,0.31634867711242337,0.2932295877524965,0.2876235598367797,0.2518401301719079,0.242141222654631,0.22193062475161285,0.19350553585530128,0.1850625256659479,0.16088894723721395,0.14333347417938183,0.11279200480415391,0.05547804048820669,1.298250299564978e-09
1305,0.354559782383582,0.31634867711242315,0.29322958775249613,0.2876235598367795,0.2518401301719075,0.24214122265463028,0.2219306247516131,0.19350553585530128,0.18506252566594758,0.16088894723721336,0.14333347417938164,0.1127920048041541,0.05547804048820724,2.197234410806446e-09
1306,0.3545597823835815,0.3163486771124234,0.293229587752496,0.2876235598367797,0.2518401301719073,0.24214122265462998,0.2219306247516135,0.19350553585530123,0.1850625256659474,0.1608889472372136,0.1433334741793816,0.11279200480415376,0.05547804048820747,1.6971133174512636e-09
1307,0.3545597823835812,0.31634867711242326,0.29322958775249575,0.2876235598367794,0.25184013017190726,0.2421412226546299,0.2219306247516133,0.19350553585530103,0.1850625256659472,0.16088894723721409,0.14333347417938172,0.11279200480415336,0.05547804048820708,2.140336457957415e-09
1308,0.3545597823835821,0.3163486771124235,0.2932295877524962,0.28762355983677956,0.25184013017190776,0.24214122265463062,0.22193062475161313,0.19350553585530117,0.18506252566594752,0.16088894723721445,0.14333347417938225,0.11279200480415348,0.05547804048820642,2.7245649062172415e-09
1309,0.3545597823835823,0.316348677112423,0.2932295877524962,0.2876235598367793,0.25184013017190754,0.24214122265463073,0.22193062475161243,0.19350553585530114,0.18506252566594764,0.16088894723721378,0.14333347417938233,0.11279200480415383,0.05547804048820595,2.5144090073576747e-09
1310,0.3545597823835823,0.31634867711242315,0.29322958775249625,0.28762355983677945,0.25184013017190754,0.2421412226546306,0.2219306247516125,0.19350553585530134,0.18506252566594764,0.16088894723721303,0.14333347417938228,0.1127920048041544,0.05547804048820649,2.399893142408382e-09
1311,0.35455978238358205,0.31634867711242337,0.2932295877524962,0.28762355983677956,0.25184013017190743,0.24214122265463026,0.22193062475161293,0.19350553585530147,0.18506252566594744,0.16088894723721295,0.1433334741793822,0.11279200480415452,0.05547804048820718,2.5874769244005808e-09
1312,0.3545597823835814,0.3163486771124231,0.2932295877524958,0.28762355983677945,0.251840130171907,0.24214122265462984,0.2219306247516129,0.19350553585530117,0.185062525665947,0.16088894723721311,0.1433334741793821,0.112792004804154,0.055478040488207314,2.630065693846674e-09
1313,0.35455978238358155,0.3163486771124229,0.2932295877524957,0.28762355983677923,0.2518401301719069,0.2421412226546301,0.22193062475161268,0.19350553585530092,0.18506252566594694,0.16088894723721342,0.14333347417938253,0.11279200480415366,0.05547804048820732,2.309232505361406e-09
1314,0.3545597823835826,0.3163486771124231,0.2932295877524962,0.28762355983677956,0.2518401301719072,0.2421412226546309,0.22193062475161277,0.19350553585530123,0.18506252566594736,0.16088894723721356,0.1433334741793833,0.1127920048041538,0.05547804048820686,2.1370758545434783e-09
1315,0.35455978238358227,0.3163486771124224,0.29322958775249575,0.28762355983677895,0.2518401301719067,0.2421412226546309,0.2219306247516125,0.19350553585530098,0.1850625256659472,0.16088894723721256,0.14333347417938314,0.11279200480415412,0.055478040488206634,2.826543186072108e-09
1316,0.35455978238358193,0.3163486771124225,0.2932295877524955,0.28762355983677906,0.25184013017190654,0.2421412226546306,0.22193062475161265,0.19350553585530111,0.18506252566594716,0.16088894723721192,0.1433334741793832,0.11279200480415426,0.055478040488207245,2.9949076554032877e-09
1317,0.3545597823835811,0.3163486771124225,0.2932295877524951,0.28762355983677895,0.25184013017190615,0.24214122265462984,0.22193062475161274,0.19350553585530095,0.1850625256659469,0.16088894723721178,0.143333474179383,0.11279200480415381,0.055478040488207946,2.752910409990942e-09
1318,0.354559782383581,0.31634867711242265,0.2932295877524952,0.28762355983677895,0.2518401301719061,0.2421412226546299,0.2219306247516127,0.19350553585530075,0.18506252566594666,0.16088894723721237,0.14333347417938314,0.11279200480415322,0.05547804048820804,2.7408923269737062e-09
1319,0.35455978238358143,0.3163486771124226,0.2932295877524954,0.2876235598367788,0.25184013017190626,0.24214122265463048,0.22193062475161224,0.19350553585530061,0.18506252566594678,0.16088894723721278,0.14333347417938336,0.11279200480415308,0.05547804048820753,2.534609909315006e-09
1320,0.3545597823835821,0.31634867711242215,0.29322958775249547,0.2876235598367787,0.25184013017190626,0.24214122265463073,0.22193062475161157,0.19350553585530064,0.185062525665947,0.1608889472372124,0.14333347417938355,0.1127920048041533,0.05547804048820718,3.190078038941542e-09
1321,0.35455978238358166,0.3163486771124217,0.29322958775249514,0.28762355983677823,0.251840130171906,0.24214122265463037,0.22193062475161096,0.19350553585530048,0.1850625256659469,0.16088894723721126,0.14333347417938333,0.11279200480415379,0.055478040488207474,2.7611943197844056e-09
1322,0.35455978238358116,0.316348677112422,0.2932295877524948,0.2876235598367782,0.2518401301719057,0.24214122265462987,0.22193062475161113,0.19350553585530061,0.18506252566594675,0.16088894723721053,0.1433334741793829,0.11279200480415395,0.05547804048820884,2.2317775907449714e-09
1323,0.35455978238358055,0.3163486771124222,0.2932295877524947,0.28762355983677834,0.2518401301719056,0.24214122265462956,0.22193062475161124,0.1935055358553005,0.18506252566594647,0.16088894723721092,0.14333347417938283,0.1127920048041534,0.0554780404882096,2.217988440588136e-09
1324,0.35455978238358016,0.31634867711242187,0.29322958775249436,0.287623559836778,0.25184013017190543,0.24214122265462965,0.2219306247516107,0.19350553585530011,0.1850625256659463,0.1608889472372115,0.14333347417938289,0.11279200480415282,0.055478040488208896,2.9830760769411505e-09
1325,0.35455978238357994,0.316348677112421,0.2932295877524939,0.2876235598367771,0.25184013017190515,0.24214122265462973,0.22193062475160977,0.1935055358552997,0.18506252566594616,0.1608889472372113,0.1433334741793829,0.11279200480415248,0.055478040488208265,2.3453452861566834e-09
1326,0.35455978238358027,0.3163486771124211,0.2932295877524941,0.2876235598367773,0.25184013017190554,0.24214122265463012,0.22193062475160943,0.19350553585529995,0.18506252566594666,0.16088894723721078,0.14333347417938289,0.11279200480415302,0.055478040488208265,3.2351775506058135e-09
1327,0.35455978238358027,0.31634867711242143,0.2932295877524942,0.28762355983677756,0.25184013017190565,0.24214122265463003,0.2219306247516098,0.19350553585530028,0.18506252566594678,0.16088894723721028,0.14333347417938302,0.11279200480415369,0.05547804048820871,2.064281883848889e-09
1328,0.35455978238357955,0.31634867711242165,0.2932295877524939,0.2876235598367776,0.2518401301719055,0.24214122265462945,0.22193062475161007,0.1935055358553002,0.18506252566594647,0.16088894723721023,0.14333347417938294,0.11279200480415363,0.05547804048820939,3.729917710292109e-09
1329,0.354559782383579,0.3163486771124215,0.2932295877524935,0.28762355983677734,0.25184013017190526,0.24214122265462915,0.22193062475161027,0.19350553585529984,0.18506252566594608,0.16088894723721073,0.14333347417938308,0.11279200480415313,0.055478040488209306,1.9152280899349424e-09
1330,0.35455978238357977,0.31634867711242187,0.2932295877524941,0.28762355983677784,0.25184013017190565,0.2421412226546299,0.22193062475161027,0.1935055358553,0.18506252566594641,0.16088894723721148,0.14333347417938372,0.11279200480415309,0.05547804048820883,1.6458514727488275e-09
1331,0.35455978238358066,0.3163486771124217,0.2932295877524944,0.2876235598367779,0.25184013017190593,0.24214122265463045,0.2219306247516101,0.19350553585530028,0.185062525665947,0.16088894723721148,0.14333347417938413,0.11279200480415356,0.055478040488208646,3.5708994258189448e-09
1332,0.35455978238358155,0.31634867711242226,0.293229587752495,0.28762355983677845,0.25184013017190643,0.24214122265463095,0.2219306247516105,0.19350553585530095,0.18506252566594752,0.1608889472372112,0.14333347417938452,0.11279200480415433,0.05547804048820932,1.6383802166230803e-09
1333,0.3545597823835813,0.31634867711242276,0.29322958775249514,0.2876235598367789,0.25184013017190626,0.24214122265463076,0.2219306247516106,0.19350553585530128,0.18506252566594747,0.16088894723721087,0.14333347417938427,0.11279200480415459,0.055478040488210464,3.010766289801086e-09
1334,0.35455978238358105,0.3163486771124231,0.29322958775249497,0.287623559836779,0.25184013017190615,0.2421412226546307,0.221930624751611,0.19350553585530123,0.18506252566594725,0.1608889472372112,0.14333347417938452,0.11279200480415436,0.05547804048821151,1.7869727781262838e-09
1335,0.35455978238358105,0.31634867711242304,0.29322958775249497,0.28762355983677895,0.25184013017190626,0.2421412226546309,0.22193062475161085,0.19350553585530111,0.18506252566594733,0.16088894723721175,0.14333347417938466,0.11279200480415381,0.05547804048821173,2.653162571323073e-09
1336,0.3545597823835817,0.3163486771124229,0.2932295877524951,0.28762355983677895,0.25184013017190654,0.24214122265463153,0.22193062475161068,0.19350553585530123,0.18506252566594764,0.16088894723721203,0.1433334741793852,0.11279200480415384,0.05547804048821129,2.8179720770672486e-09
1337,0.3545597823835824,0.31634867711242304,0.2932295877524953,0.287623559836779,0.2518401301719068,0.24214122265463192,0.22193062475161054,0.19350553585530178,0.18506252566594805,0.16088894723721153,0.1433334741793856,0.11279200480415441,0.05547804048821162,2.52200238661063e-09
1338,0.35455978238358205,0.31634867711242287,0.293229587752495,0.28762355983677884,0.2518401301719065,0.24214122265463156,0.22193062475161063,0.19350553585530186,0.18506252566594783,0.1608889472372107,0.14333347417938563,0.11279200480415472,0.055478040488212116,3.1432228111502233e-09
