波ID,関係ID,関係辺,DFTビン,倍音次数,倍音種別,倍音振幅,倍音強度,波内強度比,倍音位相度,数値誤差床より上,有限住所,有限回帰次数,倍音B/F,回転枝,住所電荷量
W0152,152,"(5,7)",5,5,第5倍音,0.000881583289905428,7.771890970404778e-07,0.0005508325676012673,-61.60028556259237,True,1/8,8,F型（奇数倍音）,正周回,0.14644660940672624
W0152,152,"(5,7)",6,6,第6倍音,0.007118297879420681,5.067016470016495e-05,0.03591246587073172,-29.068589183383065,True,3/20,20,B型（偶数倍音）,正周回,0.20610737385376346
W0152,152,"(5,7)",7,7,第7倍音,0.00042141280460876153,1.7758875188822227e-07,0.00012586598107487232,-165.63539173502704,True,7/40,40,F型（奇数倍音）,正周回,0.2730047501302265
W0152,152,"(5,7)",8,8,第8倍音,0.012032629430487588,0.00014478417101143607,0.10261574302823326,76.95790181493864,True,1/5,5,B型（偶数倍音）,正周回,0.3454915028125263
W0152,152,"(5,7)",9,9,第9倍音,0.00571045756595572,3.260932561258094e-05,0.023111850929617726,-32.70488799149778,True,9/40,40,F型（奇数倍音）,正周回,0.4217827674798846
W0152,152,"(5,7)",10,10,第10倍音,0.0019360768908943235,3.748393727455031e-06,0.002656673065972005,165.59377345518143,True,1/4,4,B型（偶数倍音）,正周回,0.4999999999999999
W0152,152,"(5,7)",11,11,第11倍音,0.006785240614292166,4.603949019383994e-05,0.03263047653537195,-5.114438686452656,True,11/40,40,F型（奇数倍音）,正周回,0.5782172325201153
W0152,152,"(5,7)",12,12,第12倍音,0.007859275717650407,6.176821480604931e-05,0.04377820595698696,44.43757848281395,True,3/10,10,B型（偶数倍音）,正周回,0.6545084971874737
W0152,152,"(5,7)",13,13,第13倍音,0.006803964777668124,4.629393669574845e-05,0.032810815426508155,27.740420338195328,True,13/40,40,F型（奇数倍音）,正周回,0.7269952498697734
W0152,152,"(5,7)",14,14,第14倍音,0.002740752939857014,7.5117266773348665e-06,0.005323934301898474,117.22256350676227,True,7/20,20,B型（偶数倍音）,正周回,0.7938926261462367
W0152,152,"(5,7)",15,15,第15倍音,0.0038233141553071894,1.4617731130172324e-05,0.010360313084163653,122.125374167124,True,3/8,8,F型（奇数倍音）,正周回,0.8535533905932737
W0152,152,"(5,7)",16,16,第16倍音,0.006096631172040025,3.7168911647890134e-05,0.026343456329889367,125.50570969242338,True,2/5,5,B型（偶数倍音）,正周回,0.9045084971874736
W0152,152,"(5,7)",17,17,第17倍音,0.0059346563034901245,3.522014544055507e-05,0.02496226879428367,80.95676865504616,True,17/40,40,F型（奇数倍音）,正周回,0.9455032620941839
W0152,152,"(5,7)",18,18,第18倍音,0.003925898909905951,1.5412682250800726e-05,0.01092373448129944,-41.91893919787229,True,9/20,20,B型（偶数倍音）,正周回,0.9755282581475768
