波ID,関係ID,関係辺,波振幅,親位相度,標本数N,波の構成,非直流成分数,非直流次数一覧,基本波成分数,倍音数,倍音次数一覧,基本波振幅,基本波位相度,最大強度倍音次数,最大強度倍音振幅,最大強度倍音位相度,実効非直流成分数,奇数倍音強度比,偶数倍音強度比,B/F読出し,粒子反粒子読出し,正負周回偏極,最大強度倍音住所,有限回帰次数,住所電荷量,符号付き住所電荷量,質量二乗型Gram量,質量型sqrtGram量,半周重なり実部,半周同符号残差,半周反符号残差,半周二次量残差,状態回帰次数,二次量回帰次数,半周期被覆比,スピン型読出し,相関寿命型量標本,零閉塞絶対残差,零閉塞相対残差,零閉塞成立
W0705,705,"(28,31)",0.03343057903531708,-41.374301281886815,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.0033202373755521907,-47.37795266578057,-11,0.009193279831556309,58.88352225360487,22.408606520745973,0.5470996495174284,0.4529003504825715,奇数・偶数倍音混合（奇数優勢）,粒子側（正周回）,0.12007568907328954,-11/40,40,0.5782172325201153,0.5782172325201153,2.710842582191084e-07,0.0005206575248847446,-0.08062940220578858,1.4701220372511858,1.3560019157760885,1.3753170442253662,40,40,,奇数・偶数倍音の混合スピン型,1,5.587850095852341e-20,4.9998496986513216e-17,True
W0706,706,"(28,32)",0.03488406438492976,-41.374301281886865,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.0044403059653133885,-171.21856101558657,10,0.010038401270608248,-152.189160349401,20.747073663707344,0.5322182554057008,0.4677817445942992,奇数・偶数倍音混合（奇数優勢）,粒子側（正周回）,0.1594880379629901,1/4,4,0.4999999999999999,0.4999999999999999,3.1072288465026227e-07,0.000557425227855954,-0.018604176078375945,1.4273080789222599,1.4009966623240926,1.4911042464497997,40,40,,奇数・偶数倍音の混合スピン型,1,3.75823087490631e-19,3.0883698021236886e-16,True
W0707,707,"(28,33)",0.03529084389295113,-41.37430128188678,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.0046291153746228775,13.622992251368762,18,0.00933871210709749,-137.9567750777949,24.777044859840768,0.4758865686544028,0.5241134313455972,奇数・偶数倍音混合（偶数優勢）,反粒子側（負周回）,-0.2014552280581616,9/20,20,0.9755282581475768,-0.9755282581475768,3.474090565616107e-07,0.0005894141638623988,0.049485850865463706,1.3787778277405944,1.4487828345652523,1.4650490073408464,40,40,,奇数・偶数倍音の混合スピン型,1,3.4843439256316875e-19,2.797672853498092e-16,True
W0708,708,"(28,34)",0.03796874704806582,-131.37430128188686,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.002483288850374227,42.03285153549501,4,0.011407636289408659,30.741835581166708,21.724234978239597,0.3779183472158049,0.622081652784195,奇数・偶数倍音混合（偶数優勢）,粒子側（正周回）,0.04247888521633936,1/10,10,0.09549150281252627,0.09549150281252627,4.819461999814254e-07,0.0006942234510454292,0.2559426062101355,1.219883104063553,1.5848928078643902,1.4502581505035643,40,40,,奇数・偶数倍音の混合スピン型,1,2.557085709640757e-19,1.7737514090489445e-16,True
W0709,709,"(28,35)",0.038197599288414444,-131.3743012818869,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.008969039811689915,14.51590563463293,-5,0.013345874312155507,-147.66235924198023,18.720895311585885,0.4496050878898022,0.5503949121101978,奇数・偶数倍音混合（偶数優勢）,反粒子側（負周回）,-0.05077338416117619,-1/8,8,0.14644660940672624,-0.14644660940672624,4.3362156285109547e-07,0.0006584994782466388,0.1304321354543237,1.3187629540942345,1.503617062588958,1.5235388468772069,40,40,,奇数・偶数倍音の混合スピン型,1,2.1726353818624857e-19,1.4890686178116996e-16,True
W0710,710,"(28,36)",0.035505596978289346,-41.37430128188684,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.006509536623634112,159.4015043351643,-16,0.01219429533707041,165.957222724876,18.02910010816861,0.510067482611081,0.4899325173889189,奇数・偶数倍音混合（奇数優勢）,反粒子側（負周回）,-0.2634584589567836,-2/5,5,0.9045084971874736,-0.9045084971874736,3.3261164164347154e-07,0.0005767249271910063,-0.010974218077935527,1.4219523325892014,1.4064322108954022,1.251859758648937,40,40,,奇数・偶数倍音の混合スピン型,1,8.03387419888675e-20,6.372816135519643e-17,True
W0711,711,"(28,37)",0.038025739029223654,48.6256987181132,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.0028293637136310897,174.16080438598203,-15,0.009953557596956845,-102.94414067810668,23.982746764449498,0.5164516697760948,0.48354833022390514,奇数・偶数倍音混合（奇数優勢）,反粒子側（負周回）,-0.0819709526243723,-3/8,8,0.8535533905932737,-0.8535533905932737,4.211419212717504e-07,0.0006489544832049089,0.02465952076256649,1.396667805340578,1.4315442855619707,1.4677801422912118,40,40,,奇数・偶数倍音の混合スピン型,1,9.486769009248164e-20,6.560893673191573e-17,True
W0712,712,"(28,38)",0.037572302237101375,-131.37430128188686,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.011046866252395485,8.125355710715317,-2,0.011288060946574995,174.43321895156652,20.748200450972362,0.4968441176430748,0.5031558823569252,奇数・偶数倍音混合（偶数優勢）,粒子側（正周回）,0.2683234991036436,-1/20,20,0.024471741852423214,0.024471741852423214,4.272012679324619e-07,0.0006536063554865894,0.011851194676659172,1.4058085255989456,1.422568940105652,1.406608472071087,40,40,,奇数・偶数倍音の混合スピン型,1,3.3881317890172014e-20,2.400074266280517e-17,True
W0713,713,"(28,39)",0.03640229962501473,48.625698718113135,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.005849333548538732,84.7501526230058,-5,0.011986670489273033,113.16653802042437,19.2124670646682,0.4758187698702939,0.5241812301297061,奇数・偶数倍音混合（偶数優勢）,反粒子側（負周回）,-0.3820886606035753,-1/8,8,0.14644660940672624,-0.14644660940672624,2.7067301651635627e-07,0.0005202624496505165,0.06583973913029353,1.3668652171078948,1.4600272183286813,1.582604532601117,40,40,,奇数・偶数倍音の混合スピン型,1,2.768333822786617e-19,2.0891076474646394e-16,True
W0714,714,"(28,40)",0.036280430984213005,48.62569871811308,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.0006905336293745826,-66.82941808889159,20,0.010670777300045358,25.05612394292125,22.511766414365045,0.5650679920244748,0.4349320079755253,奇数・偶数倍音混合（奇数優勢）,反粒子側（負周回）,-0.04698635519076585,1/2,2,1.0,-1.0,3.3633008837294034e-07,0.0005799397282243564,-0.10267636121995014,1.4850430035658564,1.3396444593846906,1.4707823527458015,40,40,,奇数・偶数倍音の混合スピン型,1,1.5585406229479126e-19,1.1840587499869107e-16,True
W0715,715,"(29,30)",0.03401002053012105,-41.37430128188682,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.00767138124551308,39.2428422326682,-9,0.01220433951755431,-124.43812343386122,20.969243452206605,0.511796025620215,0.4882039743797849,奇数・偶数倍音混合（奇数優勢）,粒子側（正周回）,0.0338144753357811,-9/40,40,0.4217827674798846,0.4217827674798846,2.7890708764300714e-07,0.0005281165474050279,-0.017138492436335653,1.4262808225846237,1.4020424441247592,1.5044065200044345,40,40,,奇数・偶数倍音の混合スピン型,1,6.776263578034403e-20,5.858366022779288e-17,True
W0716,716,"(29,31)",0.03331190910184572,-41.37430128188676,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.00030785122400515903,-90.02133203361078,12,0.00954126591943976,-80.88445272540373,24.052268227675466,0.4062878912707254,0.5937121087292745,奇数・偶数倍音混合（偶数優勢）,反粒子側（負周回）,-0.04146269415742218,3/10,10,0.6545084971874737,-0.6545084971874737,2.6388675681198913e-07,0.0005136990916986218,0.18940722295854767,1.27325785058758,1.5423405739061316,1.4976478024062059,40,40,,奇数・偶数倍音の混合スピン型,1,1.4250306694220938e-19,1.284177823366233e-16,True
W0717,717,"(29,32)",0.03690339386840317,48.62569871811313,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.00604055891256743,67.12047251093256,-17,0.011807872186748726,-49.434674663797644,20.022257514479207,0.6778406232402036,0.3221593767597965,奇数・偶数倍音混合（奇数優勢）,反粒子側（負周回）,-0.1944123130020283,-17/40,40,0.9455032620941839,-0.9455032620941839,3.8706876154600945e-07,0.0006221485044151512,-0.2920484296627354,1.6075126311558086,1.1899172831228768,1.433597067879889,40,40,,奇数・偶数倍音の混合スピン型,1,3.5236570605778894e-19,2.587384768774893e-16,True
W0718,718,"(29,33)",0.036104966624071026,48.625698718113185,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.000685666090843889,-82.53905796104337,4,0.011953988487012623,-15.884656083453457,20.431001358540527,0.508253672220804,0.49174632777919597,奇数・偶数倍音混合（奇数優勢）,粒子側（正周回）,0.1438504001883461,1/10,10,0.09549150281252627,0.09549150281252627,3.341796259173436e-07,0.0005780827154632317,0.038954821587227136,1.3863947334094808,1.4414956271784019,1.3327694473176441,40,40,,奇数・偶数倍音の混合スピン型,1,1.1175700191704681e-19,8.573158377509148e-17,True
W0719,719,"(29,34)",0.033246903471867914,138.62569871811314,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.0017516727621764714,62.42824293443121,17,0.01147467729303217,-0.717000511429603,19.468470310734396,0.5612280560277368,0.43877194397226327,奇数・偶数倍音混合（奇数優勢）,粒子側（正周回）,0.008746195562607119,17/40,40,0.9455032620941839,0.9455032620941839,2.959561895188448e-07,0.0005440185562265729,-0.11345178201646242,1.4922813287155088,1.3315766729584424,1.318372595039163,40,40,,奇数・偶数倍音の混合スピン型,1,3.151691110053256e-19,2.851289020423446e-16,True
W0720,720,"(29,35)",0.03343022358727516,138.62569871811317,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.002789244643194346,-40.97970645207081,15,0.010255383493747485,-109.09550177188252,20.109622159082374,0.6399782224148445,0.36002177758515547,奇数・偶数倍音混合（奇数優勢）,反粒子側（負周回）,-0.12046722699865473,3/8,8,0.8535533905932737,-0.8535533905932737,2.645359540579844e-07,0.000514330588297045,-0.2743920471898025,1.5964911820550731,1.2046642294101684,1.2973533967810476,40,40,,奇数・偶数倍音の混合スピン型,1,2.8749251562813265e-19,2.57245615032238e-16,True
W0721,721,"(29,36)",0.035386927044817974,-41.374301281886794,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.006297933525700418,168.46059550074406,5,0.010188077446828554,-156.52711813444623,23.24018311525028,0.49923636216651956,0.5007636378334804,奇数・偶数倍音混合（偶数優勢）,粒子側（正周回）,0.03906242021431407,1/8,8,0.14644660940672624,0.14644660940672624,3.5227279595057557e-07,0.0005935257331831329,0.005705540046885734,1.4101733651952968,1.4182422501440899,1.476074670090385,40,40,,奇数・偶数倍音の混合スピン型,1,1.3620121227035471e-19,1.0876652957287344e-16,True
W0722,722,"(29,37)",0.03789638971102257,48.625698718113235,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.008685685799160708,145.47813963471367,-4,0.013145690811849063,114.8305683125251,19.2513874308071,0.5057447829892499,0.49425521701075026,奇数・偶数倍音混合（奇数優勢）,粒子側（正周回）,0.12532489657537582,-1/10,10,0.09549150281252627,0.09549150281252627,4.5461407473930775e-07,0.0006742507506405222,0.007268901300967327,1.4090642985322086,1.4193441452311466,1.45557618713891,40,40,,奇数・偶数倍音の混合スピン型,1,3.7971269266123587e-19,2.6439877511195074e-16,True
W0723,723,"(29,38)",0.03404771759930787,138.62569871811317,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.004884912720380723,104.6521348026605,-16,0.010509374506383716,-126.04990901186608,18.70376207691108,0.5120560393680541,0.4879439606319459,奇数・偶数倍音混合（奇数優勢）,粒子側（正周回）,0.15939561709477876,-2/5,5,0.9045084971874736,0.9045084971874736,3.1897550807050477e-07,0.0005647791675252415,-0.017433729237105212,1.4264878052315098,1.4018318520870428,1.4150820715650472,40,40,,奇数・偶数倍音の混合スピン型,1,3.1237031656011375e-19,2.6945965501308184e-16,True
W0724,724,"(29,39)",0.035381940527850785,-41.374301281886815,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.0016655709364035093,173.4426537855427,19,0.011158234513775693,-131.1318587764272,17.789555799811637,0.4951561358122792,0.5048438641877206,奇数・偶数倍音混合（偶数優勢）,粒子側（正周回）,0.05410958037540325,19/40,40,0.9938441702975689,0.9938441702975689,3.2189744600674465e-07,0.0005673600673353251,0.010325553437041946,1.406893348170328,1.4214960804990227,1.4453739974437094,40,40,,奇数・偶数倍音の混合スピン型,1,2.0328790734103208e-19,1.623858746568408e-16,True
W0725,725,"(29,40)",0.03615108166601192,48.62569871811313,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.006551354314628171,-166.88584707783343,-2,0.012071222026664986,-106.79865224206016,17.821735853489688,0.49638748622633233,0.5036125137736677,奇数・偶数倍音混合（偶数優勢）,反粒子側（負周回）,-0.007568294526159456,-1/20,20,0.024471741852423214,-0.024471741852423214,3.529068217572739e-07,0.0005940596112826337,0.02091889465657477,1.3993434927446693,1.4289288958213244,1.3499993868485258,40,40,,奇数・偶数倍音の混合スピン型,1,3.1170812458958252e-19,2.385094163990611e-16,True
W0726,726,"(30,31)",0.0380492334212676,-131.3743012818869,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.00920016344642745,-91.52933113074488,-19,0.011200284607511117,-55.87515891235237,21.699992748023725,0.6793830513725144,0.3206169486274855,奇数・偶数倍音混合（奇数優勢）,粒子側（正周回）,0.3826937000509804,-19/40,40,0.9938441702975689,0.9938441702975689,3.9696366514312637e-07,0.0006300505258652883,-0.35774016046673923,1.6478714515803345,1.133366524592341,1.1100748750811211,40,40,,奇数・偶数倍音の混合スピン型,1,1.0164395367051604e-19,7.020850520541265e-17,True
W0727,727,"(30,32)",0.0370529570694995,48.625698718113135,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.00517768283581606,-172.56504008772396,7,0.009873713793621664,75.52829428685078,24.12376507475637,0.5560314435891119,0.4439685564108881,奇数・偶数倍音混合（奇数優勢）,反粒子側（負周回）,-0.021183096064959977,7/40,40,0.2730047501302265,-0.2730047501302265,3.829528203280944e-07,0.0006188318190979633,-0.017560457867142398,1.4265766420821158,1.4017414470100096,1.3141434556688238,40,40,,奇数・偶数倍音の混合スピン型,1,1.405564339010771e-19,1.0237760923569976e-16,True
W0728,728,"(30,33)",0.03625452982516736,48.62569871811317,40,基本波＋倍音,39,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2, -1]",2,37,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8, -7, -6, -5, -4, -3, -2]",0.005190643816379998,102.07856933741742,20,0.011866611352130822,-131.45332821192898,20.81545764016042,0.5559156653409827,0.4440843346590174,奇数・偶数倍音混合（奇数優勢）,反粒子側（負周回）,-0.15553479401074757,1/2,2,1.0,-1.0,3.116601356361818e-07,0.0005582652914485924,-0.10582335473958947,1.4871606199328904,1.3372932701994804,1.573989856923825,40,40,,奇数・偶数倍音の混合スピン型,1,1.4039299613196116e-19,1.0681220679770868e-16,True
