K,m_a,m_b,K_factors,m_a_factors,m_b_factors,both_prime,gcd_ma_mb,coprime_exponents,gcd_K_ma,gcd_K_mb,order_a,order_b,gcd_orders,pair_order,cartesian_size,crt_independent,smallest_common_generator_exponent_d,reduced_a_over_d,reduced_b_over_d,pair_uses_full_ZK,pair_has_shorter_cycle,direct_integer_multiple
36,17,31,2^2*3^2,17,31,True,1,True,1,1,36,36,36,36,1296,False,1,17,31,True,False,False
36,17,32,2^2*3^2,17,2^5,False,1,True,1,4,36,9,9,36,324,False,1,17,32,True,False,False
36,17,33,2^2*3^2,17,3*11,False,1,True,1,3,36,12,12,36,432,False,1,17,33,True,False,False
36,17,34,2^2*3^2,17,2*17,False,17,False,1,2,36,18,18,36,648,False,1,17,34,True,False,True
36,17,35,2^2*3^2,17,5*7,False,1,True,1,1,36,36,36,36,1296,False,1,17,35,True,False,False
36,18,19,2^2*3^2,2*3^2,19,False,1,True,18,1,2,36,2,36,72,False,1,18,19,True,False,False
36,18,20,2^2*3^2,2*3^2,2^2*5,False,2,False,18,4,2,9,1,18,18,True,2,9,10,False,True,False
36,18,21,2^2*3^2,2*3^2,3*7,False,3,False,18,3,2,12,2,12,24,False,3,6,7,False,True,False
36,18,22,2^2*3^2,2*3^2,2*11,False,2,False,18,2,2,18,2,18,36,False,2,9,11,False,True,False
36,18,23,2^2*3^2,2*3^2,23,False,1,True,18,1,2,36,2,36,72,False,1,18,23,True,False,False
36,18,24,2^2*3^2,2*3^2,2^3*3,False,6,False,18,12,2,3,1,6,6,True,6,3,4,False,True,False
36,18,25,2^2*3^2,2*3^2,5^2,False,1,True,18,1,2,36,2,36,72,False,1,18,25,True,False,False
36,18,26,2^2*3^2,2*3^2,2*13,False,2,False,18,2,2,18,2,18,36,False,2,9,13,False,True,False
36,18,27,2^2*3^2,2*3^2,3^3,False,9,False,18,9,2,4,2,4,8,False,9,2,3,False,True,False
36,18,28,2^2*3^2,2*3^2,2^2*7,False,2,False,18,4,2,9,1,18,18,True,2,9,14,False,True,False
36,18,29,2^2*3^2,2*3^2,29,False,1,True,18,1,2,36,2,36,72,False,1,18,29,True,False,False
36,18,30,2^2*3^2,2*3^2,2*3*5,False,6,False,18,6,2,6,2,6,12,False,6,3,5,False,True,False
36,18,31,2^2*3^2,2*3^2,31,False,1,True,18,1,2,36,2,36,72,False,1,18,31,True,False,False
36,18,32,2^2*3^2,2*3^2,2^5,False,2,False,18,4,2,9,1,18,18,True,2,9,16,False,True,False
36,18,33,2^2*3^2,2*3^2,3*11,False,3,False,18,3,2,12,2,12,24,False,3,6,11,False,True,False
36,18,34,2^2*3^2,2*3^2,2*17,False,2,False,18,2,2,18,2,18,36,False,2,9,17,False,True,False
36,18,35,2^2*3^2,2*3^2,5*7,False,1,True,18,1,2,36,2,36,72,False,1,18,35,True,False,False
36,19,20,2^2*3^2,19,2^2*5,False,1,True,1,4,36,9,9,36,324,False,1,19,20,True,False,False
36,19,21,2^2*3^2,19,3*7,False,1,True,1,3,36,12,12,36,432,False,1,19,21,True,False,False
36,19,22,2^2*3^2,19,2*11,False,1,True,1,2,36,18,18,36,648,False,1,19,22,True,False,False
36,19,23,2^2*3^2,19,23,True,1,True,1,1,36,36,36,36,1296,False,1,19,23,True,False,False
36,19,24,2^2*3^2,19,2^3*3,False,1,True,1,12,36,3,3,36,108,False,1,19,24,True,False,False
36,19,25,2^2*3^2,19,5^2,False,1,True,1,1,36,36,36,36,1296,False,1,19,25,True,False,False
36,19,26,2^2*3^2,19,2*13,False,1,True,1,2,36,18,18,36,648,False,1,19,26,True,False,False
36,19,27,2^2*3^2,19,3^3,False,1,True,1,9,36,4,4,36,144,False,1,19,27,True,False,False
36,19,28,2^2*3^2,19,2^2*7,False,1,True,1,4,36,9,9,36,324,False,1,19,28,True,False,False
36,19,29,2^2*3^2,19,29,True,1,True,1,1,36,36,36,36,1296,False,1,19,29,True,False,False
36,19,30,2^2*3^2,19,2*3*5,False,1,True,1,6,36,6,6,36,216,False,1,19,30,True,False,False
36,19,31,2^2*3^2,19,31,True,1,True,1,1,36,36,36,36,1296,False,1,19,31,True,False,False
36,19,32,2^2*3^2,19,2^5,False,1,True,1,4,36,9,9,36,324,False,1,19,32,True,False,False
36,19,33,2^2*3^2,19,3*11,False,1,True,1,3,36,12,12,36,432,False,1,19,33,True,False,False
36,19,34,2^2*3^2,19,2*17,False,1,True,1,2,36,18,18,36,648,False,1,19,34,True,False,False
36,19,35,2^2*3^2,19,5*7,False,1,True,1,1,36,36,36,36,1296,False,1,19,35,True,False,False
36,20,21,2^2*3^2,2^2*5,3*7,False,1,True,4,3,9,12,3,36,108,False,1,20,21,True,False,False
36,20,22,2^2*3^2,2^2*5,2*11,False,2,False,4,2,9,18,9,18,162,False,2,10,11,False,True,False
36,20,23,2^2*3^2,2^2*5,23,False,1,True,4,1,9,36,9,36,324,False,1,20,23,True,False,False
36,20,24,2^2*3^2,2^2*5,2^3*3,False,4,False,4,12,9,3,3,9,27,False,4,5,6,False,True,False
36,20,25,2^2*3^2,2^2*5,5^2,False,5,False,4,1,9,36,9,36,324,False,1,20,25,True,False,False
36,20,26,2^2*3^2,2^2*5,2*13,False,2,False,4,2,9,18,9,18,162,False,2,10,13,False,True,False
36,20,27,2^2*3^2,2^2*5,3^3,False,1,True,4,9,9,4,1,36,36,True,1,20,27,True,False,False
36,20,28,2^2*3^2,2^2*5,2^2*7,False,4,False,4,4,9,9,9,9,81,False,4,5,7,False,True,False
36,20,29,2^2*3^2,2^2*5,29,False,1,True,4,1,9,36,9,36,324,False,1,20,29,True,False,False
36,20,30,2^2*3^2,2^2*5,2*3*5,False,10,False,4,6,9,6,3,18,54,False,2,10,15,False,True,False
36,20,31,2^2*3^2,2^2*5,31,False,1,True,4,1,9,36,9,36,324,False,1,20,31,True,False,False
36,20,32,2^2*3^2,2^2*5,2^5,False,4,False,4,4,9,9,9,9,81,False,4,5,8,False,True,False
36,20,33,2^2*3^2,2^2*5,3*11,False,1,True,4,3,9,12,3,36,108,False,1,20,33,True,False,False
36,20,34,2^2*3^2,2^2*5,2*17,False,2,False,4,2,9,18,9,18,162,False,2,10,17,False,True,False
36,20,35,2^2*3^2,2^2*5,5*7,False,5,False,4,1,9,36,9,36,324,False,1,20,35,True,False,False
36,21,22,2^2*3^2,3*7,2*11,False,1,True,3,2,12,18,6,36,216,False,1,21,22,True,False,False
36,21,23,2^2*3^2,3*7,23,False,1,True,3,1,12,36,12,36,432,False,1,21,23,True,False,False
36,21,24,2^2*3^2,3*7,2^3*3,False,3,False,3,12,12,3,3,12,36,False,3,7,8,False,True,False
36,21,25,2^2*3^2,3*7,5^2,False,1,True,3,1,12,36,12,36,432,False,1,21,25,True,False,False
36,21,26,2^2*3^2,3*7,2*13,False,1,True,3,2,12,18,6,36,216,False,1,21,26,True,False,False
36,21,27,2^2*3^2,3*7,3^3,False,3,False,3,9,12,4,4,12,48,False,3,7,9,False,True,False
36,21,28,2^2*3^2,3*7,2^2*7,False,7,False,3,4,12,9,3,36,108,False,1,21,28,True,False,False
36,21,29,2^2*3^2,3*7,29,False,1,True,3,1,12,36,12,36,432,False,1,21,29,True,False,False
36,21,30,2^2*3^2,3*7,2*3*5,False,3,False,3,6,12,6,6,12,72,False,3,7,10,False,True,False
36,21,31,2^2*3^2,3*7,31,False,1,True,3,1,12,36,12,36,432,False,1,21,31,True,False,False
36,21,32,2^2*3^2,3*7,2^5,False,1,True,3,4,12,9,3,36,108,False,1,21,32,True,False,False
36,21,33,2^2*3^2,3*7,3*11,False,3,False,3,3,12,12,12,12,144,False,3,7,11,False,True,False
36,21,34,2^2*3^2,3*7,2*17,False,1,True,3,2,12,18,6,36,216,False,1,21,34,True,False,False
36,21,35,2^2*3^2,3*7,5*7,False,7,False,3,1,12,36,12,36,432,False,1,21,35,True,False,False
36,22,23,2^2*3^2,2*11,23,False,1,True,2,1,18,36,18,36,648,False,1,22,23,True,False,False
36,22,24,2^2*3^2,2*11,2^3*3,False,2,False,2,12,18,3,3,18,54,False,2,11,12,False,True,False
36,22,25,2^2*3^2,2*11,5^2,False,1,True,2,1,18,36,18,36,648,False,1,22,25,True,False,False
36,22,26,2^2*3^2,2*11,2*13,False,2,False,2,2,18,18,18,18,324,False,2,11,13,False,True,False
36,22,27,2^2*3^2,2*11,3^3,False,1,True,2,9,18,4,2,36,72,False,1,22,27,True,False,False
36,22,28,2^2*3^2,2*11,2^2*7,False,2,False,2,4,18,9,9,18,162,False,2,11,14,False,True,False
36,22,29,2^2*3^2,2*11,29,False,1,True,2,1,18,36,18,36,648,False,1,22,29,True,False,False
36,22,30,2^2*3^2,2*11,2*3*5,False,2,False,2,6,18,6,6,18,108,False,2,11,15,False,True,False
36,22,31,2^2*3^2,2*11,31,False,1,True,2,1,18,36,18,36,648,False,1,22,31,True,False,False
36,22,32,2^2*3^2,2*11,2^5,False,2,False,2,4,18,9,9,18,162,False,2,11,16,False,True,False
36,22,33,2^2*3^2,2*11,3*11,False,11,False,2,3,18,12,6,36,216,False,1,22,33,True,False,False
36,22,34,2^2*3^2,2*11,2*17,False,2,False,2,2,18,18,18,18,324,False,2,11,17,False,True,False
36,22,35,2^2*3^2,2*11,5*7,False,1,True,2,1,18,36,18,36,648,False,1,22,35,True,False,False
36,23,24,2^2*3^2,23,2^3*3,False,1,True,1,12,36,3,3,36,108,False,1,23,24,True,False,False
36,23,25,2^2*3^2,23,5^2,False,1,True,1,1,36,36,36,36,1296,False,1,23,25,True,False,False
36,23,26,2^2*3^2,23,2*13,False,1,True,1,2,36,18,18,36,648,False,1,23,26,True,False,False
36,23,27,2^2*3^2,23,3^3,False,1,True,1,9,36,4,4,36,144,False,1,23,27,True,False,False
36,23,28,2^2*3^2,23,2^2*7,False,1,True,1,4,36,9,9,36,324,False,1,23,28,True,False,False
36,23,29,2^2*3^2,23,29,True,1,True,1,1,36,36,36,36,1296,False,1,23,29,True,False,False
36,23,30,2^2*3^2,23,2*3*5,False,1,True,1,6,36,6,6,36,216,False,1,23,30,True,False,False
36,23,31,2^2*3^2,23,31,True,1,True,1,1,36,36,36,36,1296,False,1,23,31,True,False,False
36,23,32,2^2*3^2,23,2^5,False,1,True,1,4,36,9,9,36,324,False,1,23,32,True,False,False
36,23,33,2^2*3^2,23,3*11,False,1,True,1,3,36,12,12,36,432,False,1,23,33,True,False,False
36,23,34,2^2*3^2,23,2*17,False,1,True,1,2,36,18,18,36,648,False,1,23,34,True,False,False
36,23,35,2^2*3^2,23,5*7,False,1,True,1,1,36,36,36,36,1296,False,1,23,35,True,False,False
36,24,25,2^2*3^2,2^3*3,5^2,False,1,True,12,1,3,36,3,36,108,False,1,24,25,True,False,False
36,24,26,2^2*3^2,2^3*3,2*13,False,2,False,12,2,3,18,3,18,54,False,2,12,13,False,True,False
36,24,27,2^2*3^2,2^3*3,3^3,False,3,False,12,9,3,4,1,12,12,True,3,8,9,False,True,False
36,24,28,2^2*3^2,2^3*3,2^2*7,False,4,False,12,4,3,9,3,9,27,False,4,6,7,False,True,False
36,24,29,2^2*3^2,2^3*3,29,False,1,True,12,1,3,36,3,36,108,False,1,24,29,True,False,False
36,24,30,2^2*3^2,2^3*3,2*3*5,False,6,False,12,6,3,6,3,6,18,False,6,4,5,False,True,False
36,24,31,2^2*3^2,2^3*3,31,False,1,True,12,1,3,36,3,36,108,False,1,24,31,True,False,False
36,24,32,2^2*3^2,2^3*3,2^5,False,8,False,12,4,3,9,3,9,27,False,4,6,8,False,True,False
36,24,33,2^2*3^2,2^3*3,3*11,False,3,False,12,3,3,12,3,12,36,False,3,8,11,False,True,False
36,24,34,2^2*3^2,2^3*3,2*17,False,2,False,12,2,3,18,3,18,54,False,2,12,17,False,True,False
36,24,35,2^2*3^2,2^3*3,5*7,False,1,True,12,1,3,36,3,36,108,False,1,24,35,True,False,False
36,25,26,2^2*3^2,5^2,2*13,False,1,True,1,2,36,18,18,36,648,False,1,25,26,True,False,False
36,25,27,2^2*3^2,5^2,3^3,False,1,True,1,9,36,4,4,36,144,False,1,25,27,True,False,False
36,25,28,2^2*3^2,5^2,2^2*7,False,1,True,1,4,36,9,9,36,324,False,1,25,28,True,False,False
36,25,29,2^2*3^2,5^2,29,False,1,True,1,1,36,36,36,36,1296,False,1,25,29,True,False,False
36,25,30,2^2*3^2,5^2,2*3*5,False,5,False,1,6,36,6,6,36,216,False,1,25,30,True,False,False
36,25,31,2^2*3^2,5^2,31,False,1,True,1,1,36,36,36,36,1296,False,1,25,31,True,False,False
36,25,32,2^2*3^2,5^2,2^5,False,1,True,1,4,36,9,9,36,324,False,1,25,32,True,False,False
36,25,33,2^2*3^2,5^2,3*11,False,1,True,1,3,36,12,12,36,432,False,1,25,33,True,False,False
36,25,34,2^2*3^2,5^2,2*17,False,1,True,1,2,36,18,18,36,648,False,1,25,34,True,False,False
36,25,35,2^2*3^2,5^2,5*7,False,5,False,1,1,36,36,36,36,1296,False,1,25,35,True,False,False
36,26,27,2^2*3^2,2*13,3^3,False,1,True,2,9,18,4,2,36,72,False,1,26,27,True,False,False
36,26,28,2^2*3^2,2*13,2^2*7,False,2,False,2,4,18,9,9,18,162,False,2,13,14,False,True,False
36,26,29,2^2*3^2,2*13,29,False,1,True,2,1,18,36,18,36,648,False,1,26,29,True,False,False
36,26,30,2^2*3^2,2*13,2*3*5,False,2,False,2,6,18,6,6,18,108,False,2,13,15,False,True,False
36,26,31,2^2*3^2,2*13,31,False,1,True,2,1,18,36,18,36,648,False,1,26,31,True,False,False
36,26,32,2^2*3^2,2*13,2^5,False,2,False,2,4,18,9,9,18,162,False,2,13,16,False,True,False
36,26,33,2^2*3^2,2*13,3*11,False,1,True,2,3,18,12,6,36,216,False,1,26,33,True,False,False
36,26,34,2^2*3^2,2*13,2*17,False,2,False,2,2,18,18,18,18,324,False,2,13,17,False,True,False
36,26,35,2^2*3^2,2*13,5*7,False,1,True,2,1,18,36,18,36,648,False,1,26,35,True,False,False
36,27,28,2^2*3^2,3^3,2^2*7,False,1,True,9,4,4,9,1,36,36,True,1,27,28,True,False,False
36,27,29,2^2*3^2,3^3,29,False,1,True,9,1,4,36,4,36,144,False,1,27,29,True,False,False
36,27,30,2^2*3^2,3^3,2*3*5,False,3,False,9,6,4,6,2,12,24,False,3,9,10,False,True,False
36,27,31,2^2*3^2,3^3,31,False,1,True,9,1,4,36,4,36,144,False,1,27,31,True,False,False
36,27,32,2^2*3^2,3^3,2^5,False,1,True,9,4,4,9,1,36,36,True,1,27,32,True,False,False
36,27,33,2^2*3^2,3^3,3*11,False,3,False,9,3,4,12,4,12,48,False,3,9,11,False,True,False
36,27,34,2^2*3^2,3^3,2*17,False,1,True,9,2,4,18,2,36,72,False,1,27,34,True,False,False
36,27,35,2^2*3^2,3^3,5*7,False,1,True,9,1,4,36,4,36,144,False,1,27,35,True,False,False
36,28,29,2^2*3^2,2^2*7,29,False,1,True,4,1,9,36,9,36,324,False,1,28,29,True,False,False
36,28,30,2^2*3^2,2^2*7,2*3*5,False,2,False,4,6,9,6,3,18,54,False,2,14,15,False,True,False
36,28,31,2^2*3^2,2^2*7,31,False,1,True,4,1,9,36,9,36,324,False,1,28,31,True,False,False
36,28,32,2^2*3^2,2^2*7,2^5,False,4,False,4,4,9,9,9,9,81,False,4,7,8,False,True,False
36,28,33,2^2*3^2,2^2*7,3*11,False,1,True,4,3,9,12,3,36,108,False,1,28,33,True,False,False
36,28,34,2^2*3^2,2^2*7,2*17,False,2,False,4,2,9,18,9,18,162,False,2,14,17,False,True,False
36,28,35,2^2*3^2,2^2*7,5*7,False,7,False,4,1,9,36,9,36,324,False,1,28,35,True,False,False
36,29,30,2^2*3^2,29,2*3*5,False,1,True,1,6,36,6,6,36,216,False,1,29,30,True,False,False
36,29,31,2^2*3^2,29,31,True,1,True,1,1,36,36,36,36,1296,False,1,29,31,True,False,False
36,29,32,2^2*3^2,29,2^5,False,1,True,1,4,36,9,9,36,324,False,1,29,32,True,False,False
36,29,33,2^2*3^2,29,3*11,False,1,True,1,3,36,12,12,36,432,False,1,29,33,True,False,False
36,29,34,2^2*3^2,29,2*17,False,1,True,1,2,36,18,18,36,648,False,1,29,34,True,False,False
36,29,35,2^2*3^2,29,5*7,False,1,True,1,1,36,36,36,36,1296,False,1,29,35,True,False,False
36,30,31,2^2*3^2,2*3*5,31,False,1,True,6,1,6,36,6,36,216,False,1,30,31,True,False,False
36,30,32,2^2*3^2,2*3*5,2^5,False,2,False,6,4,6,9,3,18,54,False,2,15,16,False,True,False
36,30,33,2^2*3^2,2*3*5,3*11,False,3,False,6,3,6,12,6,12,72,False,3,10,11,False,True,False
36,30,34,2^2*3^2,2*3*5,2*17,False,2,False,6,2,6,18,6,18,108,False,2,15,17,False,True,False
36,30,35,2^2*3^2,2*3*5,5*7,False,5,False,6,1,6,36,6,36,216,False,1,30,35,True,False,False
36,31,32,2^2*3^2,31,2^5,False,1,True,1,4,36,9,9,36,324,False,1,31,32,True,False,False
36,31,33,2^2*3^2,31,3*11,False,1,True,1,3,36,12,12,36,432,False,1,31,33,True,False,False
36,31,34,2^2*3^2,31,2*17,False,1,True,1,2,36,18,18,36,648,False,1,31,34,True,False,False
36,31,35,2^2*3^2,31,5*7,False,1,True,1,1,36,36,36,36,1296,False,1,31,35,True,False,False
36,32,33,2^2*3^2,2^5,3*11,False,1,True,4,3,9,12,3,36,108,False,1,32,33,True,False,False
36,32,34,2^2*3^2,2^5,2*17,False,2,False,4,2,9,18,9,18,162,False,2,16,17,False,True,False
36,32,35,2^2*3^2,2^5,5*7,False,1,True,4,1,9,36,9,36,324,False,1,32,35,True,False,False
36,33,34,2^2*3^2,3*11,2*17,False,1,True,3,2,12,18,6,36,216,False,1,33,34,True,False,False
36,33,35,2^2*3^2,3*11,5*7,False,1,True,3,1,12,36,12,36,432,False,1,33,35,True,False,False
36,34,35,2^2*3^2,2*17,5*7,False,1,True,2,1,18,36,18,36,648,False,1,34,35,True,False,False
37,1,2,37,1,2,False,1,True,1,1,37,37,37,37,1369,False,1,1,2,True,False,True
37,1,3,37,1,3,False,1,True,1,1,37,37,37,37,1369,False,1,1,3,True,False,True
37,1,4,37,1,2^2,False,1,True,1,1,37,37,37,37,1369,False,1,1,4,True,False,True
37,1,5,37,1,5,False,1,True,1,1,37,37,37,37,1369,False,1,1,5,True,False,True
37,1,6,37,1,2*3,False,1,True,1,1,37,37,37,37,1369,False,1,1,6,True,False,True
37,1,7,37,1,7,False,1,True,1,1,37,37,37,37,1369,False,1,1,7,True,False,True
37,1,8,37,1,2^3,False,1,True,1,1,37,37,37,37,1369,False,1,1,8,True,False,True
37,1,9,37,1,3^2,False,1,True,1,1,37,37,37,37,1369,False,1,1,9,True,False,True
37,1,10,37,1,2*5,False,1,True,1,1,37,37,37,37,1369,False,1,1,10,True,False,True
37,1,11,37,1,11,False,1,True,1,1,37,37,37,37,1369,False,1,1,11,True,False,True
37,1,12,37,1,2^2*3,False,1,True,1,1,37,37,37,37,1369,False,1,1,12,True,False,True
37,1,13,37,1,13,False,1,True,1,1,37,37,37,37,1369,False,1,1,13,True,False,True
37,1,14,37,1,2*7,False,1,True,1,1,37,37,37,37,1369,False,1,1,14,True,False,True
37,1,15,37,1,3*5,False,1,True,1,1,37,37,37,37,1369,False,1,1,15,True,False,True
37,1,16,37,1,2^4,False,1,True,1,1,37,37,37,37,1369,False,1,1,16,True,False,True
37,1,17,37,1,17,False,1,True,1,1,37,37,37,37,1369,False,1,1,17,True,False,True
37,1,18,37,1,2*3^2,False,1,True,1,1,37,37,37,37,1369,False,1,1,18,True,False,True
37,1,19,37,1,19,False,1,True,1,1,37,37,37,37,1369,False,1,1,19,True,False,True
37,1,20,37,1,2^2*5,False,1,True,1,1,37,37,37,37,1369,False,1,1,20,True,False,True
37,1,21,37,1,3*7,False,1,True,1,1,37,37,37,37,1369,False,1,1,21,True,False,True
37,1,22,37,1,2*11,False,1,True,1,1,37,37,37,37,1369,False,1,1,22,True,False,True
37,1,23,37,1,23,False,1,True,1,1,37,37,37,37,1369,False,1,1,23,True,False,True
37,1,24,37,1,2^3*3,False,1,True,1,1,37,37,37,37,1369,False,1,1,24,True,False,True
37,1,25,37,1,5^2,False,1,True,1,1,37,37,37,37,1369,False,1,1,25,True,False,True
37,1,26,37,1,2*13,False,1,True,1,1,37,37,37,37,1369,False,1,1,26,True,False,True
37,1,27,37,1,3^3,False,1,True,1,1,37,37,37,37,1369,False,1,1,27,True,False,True
37,1,28,37,1,2^2*7,False,1,True,1,1,37,37,37,37,1369,False,1,1,28,True,False,True
37,1,29,37,1,29,False,1,True,1,1,37,37,37,37,1369,False,1,1,29,True,False,True
37,1,30,37,1,2*3*5,False,1,True,1,1,37,37,37,37,1369,False,1,1,30,True,False,True
37,1,31,37,1,31,False,1,True,1,1,37,37,37,37,1369,False,1,1,31,True,False,True
37,1,32,37,1,2^5,False,1,True,1,1,37,37,37,37,1369,False,1,1,32,True,False,True
37,1,33,37,1,3*11,False,1,True,1,1,37,37,37,37,1369,False,1,1,33,True,False,True
37,1,34,37,1,2*17,False,1,True,1,1,37,37,37,37,1369,False,1,1,34,True,False,True
37,1,35,37,1,5*7,False,1,True,1,1,37,37,37,37,1369,False,1,1,35,True,False,True
37,1,36,37,1,2^2*3^2,False,1,True,1,1,37,37,37,37,1369,False,1,1,36,True,False,True
37,2,3,37,2,3,True,1,True,1,1,37,37,37,37,1369,False,1,2,3,True,False,False
37,2,4,37,2,2^2,False,2,False,1,1,37,37,37,37,1369,False,1,2,4,True,False,True
37,2,5,37,2,5,True,1,True,1,1,37,37,37,37,1369,False,1,2,5,True,False,False
37,2,6,37,2,2*3,False,2,False,1,1,37,37,37,37,1369,False,1,2,6,True,False,True
37,2,7,37,2,7,True,1,True,1,1,37,37,37,37,1369,False,1,2,7,True,False,False
37,2,8,37,2,2^3,False,2,False,1,1,37,37,37,37,1369,False,1,2,8,True,False,True
37,2,9,37,2,3^2,False,1,True,1,1,37,37,37,37,1369,False,1,2,9,True,False,False
37,2,10,37,2,2*5,False,2,False,1,1,37,37,37,37,1369,False,1,2,10,True,False,True
37,2,11,37,2,11,True,1,True,1,1,37,37,37,37,1369,False,1,2,11,True,False,False
37,2,12,37,2,2^2*3,False,2,False,1,1,37,37,37,37,1369,False,1,2,12,True,False,True
37,2,13,37,2,13,True,1,True,1,1,37,37,37,37,1369,False,1,2,13,True,False,False
37,2,14,37,2,2*7,False,2,False,1,1,37,37,37,37,1369,False,1,2,14,True,False,True
37,2,15,37,2,3*5,False,1,True,1,1,37,37,37,37,1369,False,1,2,15,True,False,False
37,2,16,37,2,2^4,False,2,False,1,1,37,37,37,37,1369,False,1,2,16,True,False,True
37,2,17,37,2,17,True,1,True,1,1,37,37,37,37,1369,False,1,2,17,True,False,False
37,2,18,37,2,2*3^2,False,2,False,1,1,37,37,37,37,1369,False,1,2,18,True,False,True
37,2,19,37,2,19,True,1,True,1,1,37,37,37,37,1369,False,1,2,19,True,False,False
37,2,20,37,2,2^2*5,False,2,False,1,1,37,37,37,37,1369,False,1,2,20,True,False,True
37,2,21,37,2,3*7,False,1,True,1,1,37,37,37,37,1369,False,1,2,21,True,False,False
37,2,22,37,2,2*11,False,2,False,1,1,37,37,37,37,1369,False,1,2,22,True,False,True
37,2,23,37,2,23,True,1,True,1,1,37,37,37,37,1369,False,1,2,23,True,False,False
37,2,24,37,2,2^3*3,False,2,False,1,1,37,37,37,37,1369,False,1,2,24,True,False,True
37,2,25,37,2,5^2,False,1,True,1,1,37,37,37,37,1369,False,1,2,25,True,False,False
37,2,26,37,2,2*13,False,2,False,1,1,37,37,37,37,1369,False,1,2,26,True,False,True
37,2,27,37,2,3^3,False,1,True,1,1,37,37,37,37,1369,False,1,2,27,True,False,False
37,2,28,37,2,2^2*7,False,2,False,1,1,37,37,37,37,1369,False,1,2,28,True,False,True
37,2,29,37,2,29,True,1,True,1,1,37,37,37,37,1369,False,1,2,29,True,False,False
37,2,30,37,2,2*3*5,False,2,False,1,1,37,37,37,37,1369,False,1,2,30,True,False,True
37,2,31,37,2,31,True,1,True,1,1,37,37,37,37,1369,False,1,2,31,True,False,False
37,2,32,37,2,2^5,False,2,False,1,1,37,37,37,37,1369,False,1,2,32,True,False,True
37,2,33,37,2,3*11,False,1,True,1,1,37,37,37,37,1369,False,1,2,33,True,False,False
37,2,34,37,2,2*17,False,2,False,1,1,37,37,37,37,1369,False,1,2,34,True,False,True
37,2,35,37,2,5*7,False,1,True,1,1,37,37,37,37,1369,False,1,2,35,True,False,False
37,2,36,37,2,2^2*3^2,False,2,False,1,1,37,37,37,37,1369,False,1,2,36,True,False,True
37,3,4,37,3,2^2,False,1,True,1,1,37,37,37,37,1369,False,1,3,4,True,False,False
37,3,5,37,3,5,True,1,True,1,1,37,37,37,37,1369,False,1,3,5,True,False,False
37,3,6,37,3,2*3,False,3,False,1,1,37,37,37,37,1369,False,1,3,6,True,False,True
37,3,7,37,3,7,True,1,True,1,1,37,37,37,37,1369,False,1,3,7,True,False,False
37,3,8,37,3,2^3,False,1,True,1,1,37,37,37,37,1369,False,1,3,8,True,False,False
37,3,9,37,3,3^2,False,3,False,1,1,37,37,37,37,1369,False,1,3,9,True,False,True
37,3,10,37,3,2*5,False,1,True,1,1,37,37,37,37,1369,False,1,3,10,True,False,False
37,3,11,37,3,11,True,1,True,1,1,37,37,37,37,1369,False,1,3,11,True,False,False
37,3,12,37,3,2^2*3,False,3,False,1,1,37,37,37,37,1369,False,1,3,12,True,False,True
37,3,13,37,3,13,True,1,True,1,1,37,37,37,37,1369,False,1,3,13,True,False,False
37,3,14,37,3,2*7,False,1,True,1,1,37,37,37,37,1369,False,1,3,14,True,False,False
37,3,15,37,3,3*5,False,3,False,1,1,37,37,37,37,1369,False,1,3,15,True,False,True
37,3,16,37,3,2^4,False,1,True,1,1,37,37,37,37,1369,False,1,3,16,True,False,False
37,3,17,37,3,17,True,1,True,1,1,37,37,37,37,1369,False,1,3,17,True,False,False
37,3,18,37,3,2*3^2,False,3,False,1,1,37,37,37,37,1369,False,1,3,18,True,False,True
37,3,19,37,3,19,True,1,True,1,1,37,37,37,37,1369,False,1,3,19,True,False,False
37,3,20,37,3,2^2*5,False,1,True,1,1,37,37,37,37,1369,False,1,3,20,True,False,False
37,3,21,37,3,3*7,False,3,False,1,1,37,37,37,37,1369,False,1,3,21,True,False,True
37,3,22,37,3,2*11,False,1,True,1,1,37,37,37,37,1369,False,1,3,22,True,False,False
37,3,23,37,3,23,True,1,True,1,1,37,37,37,37,1369,False,1,3,23,True,False,False
37,3,24,37,3,2^3*3,False,3,False,1,1,37,37,37,37,1369,False,1,3,24,True,False,True
37,3,25,37,3,5^2,False,1,True,1,1,37,37,37,37,1369,False,1,3,25,True,False,False
37,3,26,37,3,2*13,False,1,True,1,1,37,37,37,37,1369,False,1,3,26,True,False,False
37,3,27,37,3,3^3,False,3,False,1,1,37,37,37,37,1369,False,1,3,27,True,False,True
37,3,28,37,3,2^2*7,False,1,True,1,1,37,37,37,37,1369,False,1,3,28,True,False,False
37,3,29,37,3,29,True,1,True,1,1,37,37,37,37,1369,False,1,3,29,True,False,False
37,3,30,37,3,2*3*5,False,3,False,1,1,37,37,37,37,1369,False,1,3,30,True,False,True
37,3,31,37,3,31,True,1,True,1,1,37,37,37,37,1369,False,1,3,31,True,False,False
37,3,32,37,3,2^5,False,1,True,1,1,37,37,37,37,1369,False,1,3,32,True,False,False
37,3,33,37,3,3*11,False,3,False,1,1,37,37,37,37,1369,False,1,3,33,True,False,True
37,3,34,37,3,2*17,False,1,True,1,1,37,37,37,37,1369,False,1,3,34,True,False,False
37,3,35,37,3,5*7,False,1,True,1,1,37,37,37,37,1369,False,1,3,35,True,False,False
