step,H_total,H_parallel,H_perp,abs_ztz
739,0.8596491228070076,0.5401717995284746,0.3194773232785329,2.0833451314666668e-14
740,0.8596491228070071,0.5402478202908665,0.3194013025161406,2.0525782262896944e-14
741,0.8596491228070029,0.54053459316603,0.3191145296409728,2.0469765553950192e-14
742,0.8596491228070051,0.5410125631444378,0.3186365596625673,2.0750467091822603e-14
743,0.8596491228070037,0.5416567223103378,0.3179924004966659,2.0461284999270522e-14
744,0.8596491228070062,0.5424373161147085,0.3172118066922977,2.0017024084025493e-14
745,0.8596491228070042,0.5433207338362481,0.3163283889707561,2.0066837486331017e-14
746,0.8596491228070027,0.5442705623779724,0.3153785604290302,1.926484293799109e-14
747,0.859649122807002,0.5452487667987207,0.3144003560082813,1.981822397919401e-14
748,0.859649122807002,0.546216944807418,0.313432177999584,1.98671134325684e-14
749,0.8596491228069993,0.5471375896902986,0.3125115331167007,1.9687844351354254e-14
750,0.8596491228069993,0.547975290566669,0.3116738322403302,1.9744458550746152e-14
751,0.8596491228069995,0.5486978029554705,0.3109513198515288,1.9678972087146263e-14
752,0.8596491228069969,0.5492769365881581,0.3103721862188388,2.0367124517561564e-14
753,0.859649122806996,0.5496892288184714,0.3099598939885246,2.0284540836631876e-14
754,0.8596491228069962,0.5499163963728566,0.3097327264341397,2.0228921343634716e-14
755,0.8596491228069968,0.5499455802802806,0.3097035425267161,2.0828226975692433e-14
756,0.8596491228069956,0.5497694141434529,0.3098797086635426,2.0958980137086523e-14
757,0.8596491228069976,0.5493859520921409,0.3102631707148566,2.0931078376676892e-14
758,0.8596491228069971,0.5487984900417225,0.3108506327652746,2.0826558885248496e-14
759,0.859649122806998,0.5480153047555171,0.3116338180514809,2.0768423931316922e-14
760,0.8596491228069982,0.5470493233804142,0.312599799426584,2.0738049706043002e-14
761,0.8596491228069977,0.5459177253016714,0.3137313975053263,2.2325863895227752e-14
762,0.8596491228070001,0.5446414711024237,0.3150076517045765,2.199408914010431e-14
763,0.8596491228070008,0.5432447514430641,0.3164043713639367,2.1478873686165334e-14
764,0.8596491228070013,0.5417543516867824,0.3178947711202189,2.203901567668781e-14
765,0.8596491228070035,0.5401989348783858,0.3194501879286177,2.245512595023299e-14
766,0.8596491228070027,0.5386082544034759,0.3210408684035267,2.2353027143457042e-14
767,0.859649122807003,0.5370123163548953,0.3226368064521077,2.2421578937383453e-14
768,0.8596491228070016,0.5354405186326172,0.3242086041743843,2.2276904476782943e-14
769,0.8596491228070018,0.533920797978184,0.3257283248288177,2.2059595919172636e-14
770,0.8596491228070033,0.5324788170593086,0.3271703057476948,2.2113605278681048e-14
771,0.8596491228070018,0.5311372216117272,0.3285119011952745,2.1889312174008787e-14
772,0.8596491228070038,0.5299149932793572,0.3297341295276466,2.1523470605006985e-14
773,0.8596491228070022,0.5288269182272693,0.3308222045797329,2.1045524392642863e-14
774,0.8596491228070025,0.5278831859061723,0.3317659369008301,2.0853311839220553e-14
775,0.8596491228070016,0.5270891273501475,0.3325599954568541,2.1520497421381552e-14
776,0.859649122807,0.5264450984976903,0.3332040243093097,2.1909233044246524e-14
777,0.8596491228070012,0.5259465111586795,0.3337026116483217,2.2155021779314354e-14
778,0.8596491228070008,0.5255840119071795,0.3340651108998212,2.1781937826089897e-14
779,0.8596491228070021,0.5253438066248983,0.3343053161821038,2.1450769457826887e-14
780,0.8596491228070027,0.5252081249309027,0.3344409978760999,2.0401987435646812e-14
781,0.8596491228070001,0.5251558138590626,0.3344933089479375,1.997257110603682e-14
782,0.859649122806999,0.5251630438938487,0.3344860789131503,1.9478099545229997e-14
783,0.8596491228069958,0.525204103383432,0.3344450194235637,1.9735702388774352e-14
784,0.8596491228069942,0.5252522504052145,0.3343968724017797,1.9542826938914452e-14
785,0.8596491228069936,0.5252805856044512,0.3343685372025423,1.946575647537751e-14
786,0.859649122806994,0.5252629065766179,0.334386216230376,1.9345804292186884e-14
787,0.8596491228069938,0.5251745049111899,0.3344746178958039,1.9712519444740823e-14
788,0.859649122806995,0.524992871384885,0.33465625142211,1.8428031329682748e-14
789,0.8596491228069951,0.5246982826118909,0.3349508401951042,1.8353557667874083e-14
790,0.8596491228069947,0.5242742526733312,0.3353748701336635,2.0007271254130263e-14
791,0.8596491228069948,0.5237078443146158,0.335941278492379,1.957156614554736e-14
792,0.8596491228069959,0.5229898445160973,0.3366592782908986,1.943911212615288e-14
793,0.8596491228069962,0.5221148171448794,0.3375343056621168,1.940687156314858e-14
794,0.8596491228069978,0.5210810500988318,0.338568072708166,1.9619649454846134e-14
795,0.8596491228069969,0.519890415731721,0.3397587070752758,1.9831387756973322e-14
796,0.8596491228069965,0.5185481619896464,0.34110096081735,1.9921594597549118e-14
797,0.8596491228069978,0.5170626486525025,0.3425864741544953,1.9563744468667816e-14
798,0.8596491228069965,0.5154450395418664,0.3442040832651301,1.9630326339104307e-14
799,0.8596491228069925,0.5137089585071879,0.3459401642998046,1.941437434130961e-14
800,0.8596491228069936,0.5118701150074946,0.347779007799499,2.0112613217442682e-14
801,0.8596491228069947,0.5099459042870644,0.3497032185199302,2.0108585800184102e-14
802,0.8596491228069945,0.5079549872635918,0.3516941355434027,1.9987658817271993e-14
803,0.8596491228069969,0.5059168558796382,0.3537322669273587,1.9919093154631007e-14
804,0.8596491228069977,0.5038513903753375,0.3557977324316601,1.9574192707737944e-14
805,0.8596491228069983,0.5017784154112974,0.3578707073957009,1.9717956131813535e-14
806,0.8596491228069989,0.4997172620912825,0.3599318607157163,1.956348749068195e-14
807,0.859649122807,0.4976863427875002,0.3619627800194998,1.879157789809746e-14
808,0.8596491228069991,0.49570274547688,0.3639463773301191,1.927201144677983e-14
809,0.8596491228069973,0.4937818543152254,0.3658672684917719,1.8557980513085832e-14
810,0.8596491228069979,0.491937003601953,0.3677121192050449,1.8485959367486164e-14
811,0.8596491228069969,0.490179173162437,0.3694699496445599,1.8488653677896235e-14
812,0.8596491228069975,0.4885167343401311,0.3711323884668663,1.872534176827333e-14
813,0.8596491228069973,0.4869552568999425,0.3726938659070548,1.8218603139923767e-14
814,0.8596491228069928,0.4854973877252915,0.3741517350817013,1.828509246642456e-14
815,0.8596491228069943,0.4841428117462629,0.3755063110607314,1.978931292777436e-14
816,0.8596491228069962,0.4828883036595314,0.3767608191474648,1.9144860933590215e-14
817,0.8596491228069951,0.4817278754854767,0.3779212473215184,1.8294727961144152e-14
818,0.8596491228069936,0.4806530199225106,0.3789961028844829,1.853538288089748e-14
819,0.8596491228069926,0.4796530431804097,0.3799960796265829,1.825859380101586e-14
820,0.8596491228069945,0.4787154741694742,0.3809336486375202,1.839240745377766e-14
821,0.8596491228069951,0.4778265304729141,0.381822592334081,1.8048994509439943e-14
822,0.8596491228069942,0.4769716164109648,0.3826775063960294,1.8494517791576656e-14
823,0.8596491228069939,0.4761358256200193,0.3835132971869746,1.8542466066562408e-14
824,0.8596491228069942,0.4753044205674306,0.3843447022395636,2.0222946723576952e-14
825,0.8596491228069943,0.4744632645296809,0.3851858582773134,1.9489439377265752e-14
826,0.8596491228069945,0.4735991874778335,0.3860499353291609,1.8922521449130245e-14
827,0.8596491228069951,0.4727002752102542,0.3869488475967408,1.8933640081262154e-14
828,0.8596491228069925,0.4717560797174344,0.3878930430895581,1.9141728608569136e-14
829,0.8596491228069937,0.4707577567670422,0.3888913660399514,1.9332372604842334e-14
830,0.8596491228069941,0.4696981428095747,0.3899509799974194,1.9127069353953063e-14
831,0.8596491228069947,0.4685717866918428,0.3910773361151518,1.8797000607333633e-14
832,0.859649122806996,0.4673749520714524,0.3922741707355436,1.911741842802228e-14
833,0.8596491228069943,0.4661056041837025,0.3935435186232918,1.940849012649891e-14
834,0.8596491228069945,0.4647633905050653,0.3948857323019291,1.8861211448778628e-14
835,0.8596491228069942,0.4633496198863432,0.3962995029206509,1.921329238789132e-14
836,0.8596491228069926,0.4618672398719164,0.3977818829350761,1.9041730905886462e-14
837,0.8596491228069931,0.4603208079459164,0.3993283148610766,1.9071218224210923e-14
838,0.8596491228069941,0.458716449812117,0.4009326729948771,1.8877423763745632e-14
839,0.859649122806993,0.4570617966722328,0.4025873261347601,1.8334529708787952e-14
840,0.8596491228069905,0.4553658937204736,0.4042832290865168,1.8012683918806113e-14
841,0.8596491228069909,0.4536390734692028,0.406010049337788,1.8062164247727785e-14
842,0.8596491228069928,0.4518927897441324,0.4077563330628604,1.8227459856171672e-14
843,0.8596491228069929,0.4501394109205175,0.4095097118864754,1.8422253382610268e-14
844,0.8596491228069941,0.4483919739333813,0.4112571488736127,1.8176163783315457e-14
845,0.8596491228069931,0.4466639035508994,0.4129852192560936,1.82050131554084e-14
846,0.8596491228069945,0.444968704158534,0.4146804186484604,1.8510800291564473e-14
847,0.8596491228069931,0.4433196337007604,0.4163294891062327,1.8528610074557733e-14
848,0.8596491228069907,0.441729371327889,0.4179197514791016,1.8228451157720996e-14
849,0.8596491228069879,0.4402096915755835,0.4194394312314043,1.8109329583037902e-14
850,0.859649122806989,0.4387711584625503,0.4208779643444387,1.6838155725119844e-14
851,0.8596491228069911,0.4374228526512135,0.4222262701557775,1.6973957385182343e-14
852,0.8596491228069902,0.4361721437361725,0.4234769790708177,1.7293942422822508e-14
853,0.8596491228069909,0.4350245178105312,0.4246246049964597,1.6745126697486154e-14
854,0.8596491228069914,0.4339834677736999,0.4256656550332914,1.6822092436834093e-14
855,0.8596491228069907,0.4330504505181342,0.4265986722888565,1.6675115057439216e-14
856,0.859649122806988,0.4322249113758382,0.4274242114311498,1.701786882143101e-14
857,0.8596491228069874,0.4315043723044106,0.4281447505025768,1.6781932849228456e-14
858,0.8596491228069862,0.4308845765950821,0.4287645462119041,1.7469908259899282e-14
859,0.8596491228069858,0.4303596797705887,0.429289443036397,1.8090650466268713e-14
860,0.8596491228069871,0.4299224741685401,0.429726648638447,1.947605726635481e-14
861,0.8596491228069869,0.429564633755559,0.4300844890514279,2.0486093091842733e-14
862,0.8596491228069854,0.4292769661255162,0.4303721566814691,2.1030309963221668e-14
863,0.8596491228069858,0.4290496603502872,0.4305994624566985,2.0838681885280263e-14
864,0.8596491228069825,0.4288725221203893,0.4307766006865932,2.090384746199329e-14
865,0.8596491228069827,0.4287351910090539,0.4309139317979288,2.0890859682107943e-14
866,0.859649122806983,0.4286273381861421,0.4310217846208409,2.0645294707582876e-14
867,0.859649122806982,0.4285388459604182,0.4311102768465638,2.0416363903463703e-14
868,0.8596491228069822,0.42845997269544,0.4311891501115422,1.9437816282425175e-14
869,0.8596491228069826,0.4283815076544325,0.4312676151525501,1.9646773064894655e-14
870,0.8596491228069814,0.4282949201232471,0.4313542026837342,1.9615909239879857e-14
871,0.85964912280698,0.428192505882963,0.431456616924017,2.009359492433152e-14
872,0.8596491228069798,0.4280675320580269,0.4315815907489529,2.0194323096556835e-14
873,0.85964912280698,0.4279143789431358,0.4317347438638442,2.0112829361168048e-14
874,0.8596491228069797,0.4277286750172371,0.4319204477897426,1.9855260755640024e-14
875,0.8596491228069798,0.4275074193417331,0.4321417034652466,1.963225484558688e-14
876,0.8596491228069798,0.4272490841763492,0.4324000386306306,1.9524698558607832e-14
877,0.8596491228069791,0.4269536900831885,0.4326954327237906,1.9143221996401202e-14
878,0.8596491228069799,0.426622846069447,0.4330262767375329,1.9900459812950053e-14
879,0.8596491228069782,0.4262597483884889,0.4333893744184893,1.9649665297833085e-14
880,0.8596491228069766,0.4258691333505372,0.4337799894564393,2.0258981622965143e-14
881,0.8596491228069763,0.4254571817128248,0.4341919410941514,2.0145495283053597e-14
882,0.8596491228069774,0.4250313747249983,0.434617748081979,2.000944130413725e-14
883,0.8596491228069787,0.4246003044942281,0.4350488183127505,1.996106125301591e-14
884,0.8596491228069808,0.4241734438127907,0.43547567899419,2.002024133707619e-14
885,0.8596491228069822,0.4237608827895487,0.4358882400174335,2.0039661895703453e-14
886,0.8596491228069802,0.4233730414092962,0.436276081397684,2.0132555234870116e-14
887,0.85964912280698,0.4230203684126307,0.4366287543943493,2.0132097194197423e-14
888,0.8596491228069798,0.4227130375868012,0.4369360852201785,2.0498685581910553e-14
889,0.8596491228069789,0.4224606526669729,0.4371884701400059,2.0296044419369345e-14
890,0.8596491228069808,0.4222719715837629,0.4373771512232178,2.0704367130440008e-14
891,0.859649122806982,0.4221546598010647,0.4374944630059173,2.0562040658955935e-14
892,0.8596491228069829,0.4221150810341963,0.4375340417727865,2.1024545536030856e-14
893,0.8596491228069818,0.4221581318061703,0.4374909910008115,2.0730137406620942e-14
894,0.859649122806984,0.4222871241898945,0.4373619986170894,2.0552094081456543e-14
895,0.8596491228069851,0.4225037188134609,0.4371454039935242,1.9768115906095994e-14
896,0.8596491228069837,0.4228079079086555,0.4368412148983281,1.9695593478175323e-14
897,0.8596491228069851,0.4231980460077427,0.4364510767992424,1.9748343253550383e-14
898,0.8596491228069849,0.4236709239952002,0.4359781988117847,2.030291542055356e-14
899,0.8596491228069842,0.4242218807457797,0.4354272420612045,2.043387891395239e-14
900,0.8596491228069857,0.4248449456460246,0.434804177160961,2.0547635556002843e-14
901,0.8596491228069862,0.4255330049710475,0.4341161178359387,2.0571751767143733e-14
902,0.8596491228069851,0.4262779853699047,0.4333711374370804,2.0799638477471492e-14
903,0.8596491228069849,0.4270710485196821,0.4325780742873027,2.1560144480005842e-14
904,0.8596491228069877,0.4279027921827408,0.4317463306242468,2.0531638020280463e-14
905,0.8596491228069851,0.4287634542291777,0.4308856685778074,2.018781831452353e-14
906,0.8596491228069847,0.4296431174298476,0.430006005377137,2.1606409366109783e-14
907,0.8596491228069857,0.4305319137639191,0.4291172090430666,2.1598560751212416e-14
908,0.859649122806988,0.4314202274559444,0.4282288953510436,2.1577530263885128e-14
909,0.8596491228069898,0.4322988958838964,0.4273502269230934,2.161741951338192e-14
910,0.8596491228069894,0.4331594069049095,0.4264897159020798,2.1567885151226827e-14
911,0.8596491228069909,0.4339940901463853,0.4256550326606056,2.1809427607171332e-14
912,0.8596491228069891,0.4347962985945734,0.4248528242124157,2.1740006859397398e-14
913,0.8596491228069876,0.4355605756054566,0.4240885472015309,2.1660403063692982e-14
914,0.8596491228069867,0.4362828014867225,0.4233663213202642,2.216691104722467e-14
915,0.8596491228069841,0.4369603132418953,0.4226888095650888,2.1985418449084542e-14
916,0.859649122806985,0.4375919910531681,0.4220571317538169,2.2016781754673437e-14
917,0.8596491228069849,0.4381783056581656,0.4214708171488193,2.235312208017979e-14
918,0.8596491228069859,0.4387213219226168,0.420927800884369,2.242882610755997e-14
919,0.8596491228069876,0.4392246555356723,0.4204244672713152,2.2412835539317228e-14
920,0.8596491228069871,0.4396933817213371,0.41995574108565,2.2853421734026273e-14
921,0.8596491228069865,0.4401338970065578,0.4195152258004286,2.3345045551088136e-14
922,0.8596491228069862,0.4405537372481833,0.4190953855588029,2.3450137808087823e-14
923,0.8596491228069874,0.4409613571445588,0.4186877656624285,2.421015101951529e-14
924,0.859649122806989,0.4413658782155076,0.4182832445914813,2.4066987097169035e-14
925,0.8596491228069888,0.441776813632088,0.4178723091749008,2.325636674798367e-14
926,0.8596491228069878,0.4422037792545,0.4174453435524878,2.338489287187595e-14
927,0.8596491228069901,0.4426562007651829,0.4169929220418071,2.3382563666439885e-14
928,0.8596491228069916,0.4431430268649213,0.4165060959420702,2.3089270306959815e-14
929,0.8596491228069914,0.443672458155083,0.4159766646519083,2.3290115587687073e-14
930,0.8596491228069916,0.4442517005970123,0.4153974222099792,2.382839602464112e-14
931,0.8596491228069902,0.4448867513689885,0.4147623714380017,2.3277890856673788e-14
932,0.8596491228069902,0.4455822235876757,0.4140668992193145,2.2548209955368742e-14
933,0.8596491228069902,0.4463412147861059,0.4133079080208843,2.313962218820836e-14
934,0.8596491228069896,0.4471652223117741,0.4124839004952154,2.4334288690492857e-14
935,0.8596491228069908,0.4480541070020714,0.4115950158049194,2.40039845169177e-14
936,0.8596491228069896,0.4490061046951353,0.4106430181118542,2.3962284593880284e-14
937,0.8596491228069918,0.4500178834356735,0.4096312393713182,2.3895049634065572e-14
938,0.8596491228069929,0.4510846427342739,0.408564480072719,2.3612171435420625e-14
939,0.8596491228069942,0.4522002500265449,0.4074488727804493,2.3399566742813014e-14
940,0.8596491228069956,0.4533574086271856,0.4062917141798099,2.280431893480469e-14
941,0.8596491228069951,0.4545478510230186,0.4051012717839765,2.2428792512701177e-14
942,0.8596491228069962,0.4557625512917106,0.4038865715152856,2.1595204011961892e-14
943,0.8596491228069976,0.4569919507126301,0.4026571720943674,2.163283983475075e-14
944,0.8596491228069978,0.4582261911504944,0.4014229316565034,2.1590695242812523e-14
945,0.8596491228069989,0.4594553514078311,0.4001937713991678,2.17222267064876e-14
946,0.8596491228069989,0.460669682318968,0.3989794404880309,2.1555759952956152e-14
947,0.8596491228070002,0.4618598367768415,0.3977892860301587,2.1974779723099937e-14
948,0.8596491228069996,0.4630170910697514,0.3966320317372481,2.2478013176678912e-14
949,0.859649122807,0.4641335538439707,0.3955155689630293,2.2820318109179615e-14
950,0.8596491228070013,0.4652023587478751,0.3944467640591262,2.2880974892448125e-14
951,0.8596491228070009,0.4662178364542131,0.3934312863527878,2.3112058470277542e-14
952,0.8596491228070005,0.4671756614300064,0.392473461376994,2.3529230888496784e-14
953,0.859649122807,0.4680729686639494,0.3915761541430506,2.408882332844682e-14
954,0.8596491228069993,0.46890843568417,0.3907406871228293,2.3824270395752e-14
955,0.859649122807,0.4696823256801101,0.3899667971268898,2.403475492423045e-14
956,0.859649122806998,0.4703964884065794,0.3892526344004186,2.432462119778439e-14
957,0.8596491228069985,0.4710543167703542,0.3885948060366442,2.4598797129965742e-14
958,0.8596491228069999,0.4716606585107847,0.3879884642962151,2.4636943605448243e-14
959,0.8596491228070005,0.4722216840851126,0.3874274387218878,2.456241183157671e-14
960,0.8596491228070007,0.4727447136382194,0.3869044091687812,2.2911207403296215e-14
961,0.8596491228070007,0.4732380076539512,0.3864111151530495,2.3007530167211158e-14
962,0.8596491228070015,0.4737105274380234,0.385938595368978,2.3225712755408585e-14
963,0.859649122807002,0.4741716728757519,0.38547744993125,2.339776341681573e-14
964,0.859649122807002,0.4746310058705254,0.3850181169364766,2.3534409339220135e-14
965,0.8596491228069988,0.4750979684569773,0.3845511543500214,2.2948691565355275e-14
966,0.8596491228069985,0.4755816047795279,0.3840675180274705,2.2091042443262387e-14
967,0.8596491228069996,0.4760902959399744,0.3835588268670251,2.2807145354353036e-14
968,0.8596491228070009,0.4766315161751577,0.3830176066318432,2.1738056299984233e-14
969,0.8596491228070009,0.4772116179693526,0.3824375048376482,2.3050364670702644e-14
970,0.8596491228070003,0.4778356525869716,0.3818134702200287,2.270004632643364e-14
971,0.8596491228069989,0.4785072311843558,0.381141891622643,2.3071831166550838e-14
972,0.8596491228069953,0.479228430181412,0.3804206926255833,2.30668320323938e-14
973,0.859649122806996,0.4799997430022332,0.3796493798047627,2.296702223019369e-14
974,0.8596491228069982,0.4808200786881458,0.3788290441188524,2.2783601515080414e-14
975,0.8596491228070002,0.4816868063098935,0.3779623164971067,2.2419835370759452e-14
976,0.8596491228070009,0.4825958426240787,0.3770532801829221,2.247359894376515e-14
977,0.8596491228070002,0.4835417791000551,0.3761073437069451,2.0741477998087644e-14
978,0.8596491228070007,0.4845180433500244,0.3751310794569762,2.0615949980320894e-14
979,0.8596491228070005,0.4855170891776122,0.3741320336293882,2.08657711161468e-14
980,0.8596491228070018,0.4865306089478803,0.3731185138591214,2.124649299008726e-14
981,0.8596491228070035,0.487549761775241,0.3720993610317624,2.1050093302127973e-14
982,0.8596491228070029,0.4885654110945424,0.3710837117124604,2.1019062629639555e-14
983,0.8596491228070018,0.4895683654656004,0.3700807573414013,2.0796317868904962e-14
984,0.8596491228070037,0.4905496168847795,0.3690995059222242,2.0863898126791027e-14
985,0.8596491228070049,0.4915005713558593,0.3681485514511455,2.041079079285204e-14
986,0.8596491228070045,0.4924132669340113,0.3672358558729931,2.0881551459802608e-14
987,0.8596491228070027,0.4932805748530367,0.3663685479539659,2.1557309580331953e-14
988,0.8596491228070005,0.4940963796615061,0.3655527431454943,2.1695864934845912e-14
989,0.8596491228070007,0.4948557345458804,0.3647933882611203,2.1143463601530892e-14
990,0.859649122806998,0.4955549882534564,0.3640941345535416,2.1030506573972437e-14
991,0.8596491228070008,0.4961918803066091,0.3634572425003916,2.1202625639754148e-14
992,0.859649122807001,0.4967656015857971,0.3628835212212039,2.080242231203853e-14
993,0.859649122806998,0.4972768179051848,0.3623723049018132,2.1582868197860167e-14
994,0.8596491228069942,0.4977276549426842,0.36192146786431,2.2644621989896294e-14
995,0.8596491228069949,0.4981216438209302,0.3615274789860646,2.230073752062478e-14
996,0.8596491228069978,0.4984636277438931,0.3611854950631047,2.1797107694748985e-14
997,0.8596491228069979,0.4987596313278561,0.3608894914791417,2.1451109717865385e-14
998,0.8596491228069973,0.4990166955586085,0.3606324272483888,2.1203223936363254e-14
999,0.8596491228069965,0.4992426825812803,0.3604064402257161,2.1100806403263088e-14
1000,0.859649122806995,0.4994460557049644,0.3602030671020306,2.1003623512859095e-14
1001,0.8596491228069947,0.4996356410062947,0.3600134818006999,2.0804416821462252e-14
1002,0.8596491228069938,0.4998203776825295,0.3598287451244643,2.1483402689366262e-14
1003,0.8596491228069947,0.5000090647913401,0.3596400580156546,2.1137672481793985e-14
1004,0.8596491228069942,0.5002101121979385,0.3594390106090557,2.208162505127946e-14
1005,0.8596491228069955,0.500431303427803,0.3592178193791925,2.244576104174811e-14
1006,0.8596491228069947,0.5006795777103696,0.358969545096625,2.2055485796608767e-14
1007,0.8596491228069949,0.5009608378251172,0.3586882849818776,2.1503021537079102e-14
1008,0.8596491228069931,0.5012797894643315,0.3583693333426617,2.1412056928631283e-14
1009,0.8596491228069938,0.501639816748987,0.3580093060580067,2.1216745607584483e-14
1010,0.8596491228069956,0.502042897318611,0.3576062254883846,2.0711784703357264e-14
1011,0.859649122806998,0.502489559105906,0.357159563701092,2.0641796217201683e-14
1012,0.8596491228069975,0.5029788795452128,0.3566702432617846,2.0158948736585503e-14
1013,0.8596491228069978,0.5035085265955253,0.3561405962114725,2.0716288533569583e-14
1014,0.8596491228069973,0.5040748396313743,0.3555742831756229,2.1800024030944077e-14
1015,0.8596491228069975,0.5046729470194772,0.3549761757875203,2.1660571093130278e-14
1016,0.8596491228069965,0.5052969161074823,0.3543522066995141,2.1413811925273143e-14
1017,0.8596491228069978,0.5059399304524924,0.3537091923545054,2.132958614041278e-14
1018,0.8596491228069988,0.5065944884511667,0.353054634355832,2.122241034311018e-14
1019,0.8596491228069987,0.5072526171249243,0.3523965056820743,2.118236761184012e-14
1020,0.8596491228069991,0.5079060946675537,0.3517430281394454,2.1575158653982735e-14
1021,0.8596491228069973,0.5085466754608117,0.3511024473461856,2.2859566829761796e-14
1022,0.8596491228069991,0.509166311568322,0.3504828112386771,2.286449741386896e-14
1023,0.8596491228069998,0.5097573651763965,0.3498917576306032,2.3897363543648115e-14
1024,0.8596491228069998,0.5103128070037113,0.3493363158032885,2.3362887988483128e-14
1025,0.8596491228070009,0.510826396294605,0.3488227265123959,2.3449954866583873e-14
1026,0.8596491228070042,0.511292838600558,0.3483562842064462,2.3433969576417526e-14
1027,0.859649122807006,0.511707918116359,0.347941204690647,2.3548510048929462e-14
1028,0.859649122807005,0.5120686018671646,0.3475805209398404,2.3789363492213892e-14
1029,0.8596491228070038,0.5123731135534542,0.3472760092535496,2.379196587018764e-14
1030,0.8596491228070038,0.5126209753786847,0.3470281474283191,2.353219250387278e-14
1031,0.859649122807004,0.5128130167399385,0.3468361060670655,2.3305468717538838e-14
1032,0.8596491228070009,0.5129513492827109,0.34669777352429,2.362903386438833e-14
1033,0.8596491228070017,0.5130393085250627,0.3466098142819389,2.462140412933075e-14
1034,0.859649122807,0.513081363046761,0.3465677597602389,2.4488872836675036e-14
1035,0.8596491228069993,0.513082993102176,0.3465661297048233,2.4525779127795145e-14
1036,0.8596491228069953,0.5130505414214418,0.3465985813855535,2.4781583125289863e-14
1037,0.8596491228069929,0.5129910398699794,0.3466580829370135,2.482591199148108e-14
1038,0.8596491228069936,0.5129120164903593,0.3467371063166342,2.4861604808167344e-14
1039,0.8596491228069947,0.5128212881995419,0.3468278346074528,2.3960966582608642e-14
1040,0.8596491228069962,0.5127267450091366,0.3469223777978596,2.3570699044966663e-14
1041,0.8596491228069958,0.5126361320364048,0.3470129907705909,2.2692261677768715e-14
1042,0.8596491228069987,0.5125568357520941,0.3470922870549046,2.2491760629802792e-14
1043,0.8596491228069983,0.5124956808550701,0.3471534419519282,2.2263561051761292e-14
1044,0.8596491228069967,0.5124587438747308,0.3471903789322659,2.226764702053781e-14
1045,0.8596491228069953,0.5124511890935932,0.3471979337134021,2.2088584517794622e-14
1046,0.8596491228069951,0.5124771316771146,0.3471719911298805,2.2121210221156383e-14
1047,0.8596491228069952,0.512539532024131,0.3471095907828642,2.2147434293592077e-14
1048,0.8596491228069942,0.5126401243418216,0.3470089984651726,2.2398766799254813e-14
1049,0.859649122806996,0.5127793813387543,0.3468697414682417,2.1991303723291656e-14
1050,0.8596491228069969,0.5129565157557512,0.3466926070512457,2.2132267120183983e-14
1051,0.8596491228069953,0.5131695182575813,0.346479604549414,2.248203017918426e-14
1052,0.8596491228069958,0.5134152300326905,0.3462338927743053,2.3017117541093955e-14
1053,0.8596491228069962,0.5136894473405942,0.345959675466402,2.2610659867638924e-14
1054,0.8596491228069965,0.5139870542556552,0.3456620685513413,2.2548748716734236e-14
1055,0.8596491228069973,0.5143021790280184,0.3453469437789789,2.2600464252851833e-14
1056,0.8596491228069971,0.5146283688570119,0.3450207539499852,2.221030933374304e-14
1057,0.8596491228069965,0.5149587774765256,0.3446903453304709,2.1880610731547893e-14
1058,0.8596491228069985,0.515286359796314,0.3443627630106844,2.3599973887070412e-14
1059,0.8596491228069947,0.5156040679192746,0.3440450548877201,2.3555807868064263e-14
1060,0.8596491228069961,0.5159050431351534,0.3437440796718427,2.3330278502994977e-14
1061,0.8596491228069987,0.516182798932967,0.3434663238740317,2.337027381670186e-14
1062,0.8596491228070007,0.5164313906263849,0.3432177321806158,2.3175830571627663e-14
1063,0.8596491228069991,0.5166455677949905,0.3430035550120086,2.3143454564958782e-14
1064,0.8596491228069996,0.5168209063637507,0.3428282164432489,2.3060899754616445e-14
1065,0.8596491228069998,0.5169539177393413,0.3426952050676585,2.2626640438437623e-14
1066,0.8596491228069991,0.5170421329781919,0.3426069898288072,2.1737731698144992e-14
1067,0.8596491228069978,0.5170841604763396,0.3425649623306582,2.0753451945844503e-14
1068,0.8596491228069996,0.5170797161587248,0.3425694066482748,2.0523033288688136e-14
1069,0.8596491228069991,0.5170296256269193,0.3426194971800798,2.039743434280877e-14
1070,0.8596491228070009,0.5169357982234717,0.3427133245835292,2.0769385350586475e-14
1071,0.8596491228070001,0.5168011735078757,0.3428479492991244,2.089308687375808e-14
1072,0.859649122807,0.5166296412247932,0.3430194815822068,2.0942733608827792e-14
1073,0.859649122807,0.516425936478019,0.3432231863289809,2.0834466473981217e-14
1074,0.8596491228069996,0.5161955124897389,0.3434536103172606,2.0265943766304144e-14
1075,0.8596491228069998,0.515944393997499,0.3437047288095007,1.897273095948927e-14
1076,0.8596491228069993,0.5156790149862263,0.3439701078207731,2.0223626408955684e-14
1077,0.8596491228070016,0.5154060450302256,0.3442430777767759,2.1064241572756765e-14
1078,0.8596491228070051,0.5151322089911755,0.3445169138158296,2.1844013085887362e-14
1079,0.8596491228070017,0.5148641051483355,0.3447850176586662,2.2030403746345255e-14
1080,0.8596491228069996,0.514608027000051,0.3450410958069485,2.2382611946417555e-14
1081,0.8596491228070011,0.5143697939549547,0.3452793288520464,2.2415375810042054e-14
