tag,N,method,step,n_lines,angle_entropy,max_line_weight
ne_N15,15,ne,500,7,1.8525165879695882,0.2570336143512351
ne_N15,15,ne,750,6,1.675149182285075,0.26335450375343994
ne_N15,15,ne,1000,7,1.86252703388178,0.27399137965171616
ne_N15,15,ne,1500,5,1.5558450703784028,0.3225812822039069
ne_N15,15,ne,2000,7,1.8523508615121516,0.23469923393379594
ne_N15,15,ne,3000,6,1.6895004767628805,0.2742274314051922
ne_N15,15,ne,4000,7,1.856173948199389,0.23271845280827685
ne_N15,15,ne,5000,6,1.4387448676854044,0.47046883659509703
ne_N15,15,ne,7500,5,0.6214842256659198,0.8710511061328301
ne_N15,15,ne,10000,2,0.32508309497939486,0.9482891018736334
ne_N15,15,ne,15000,1,0.01867915382789245,0.9979948488104631
ne_N15,15,ne,20000,1,0.0019257958164252693,0.9998413124636224
ne_N15,15,ne,25000,1,9.687195615109455e-05,0.9999935907029114
ne_N15,15,ne,30000,1,6.006756088033017e-06,0.9999996699387488
ne_N15,15,ne,35000,1,4.265598569396702e-07,0.9999999797042619
ne_N15,15,ne,40000,1,3.0760839598718137e-08,0.9999999986907956
ne_N16,16,ne,0,15,2.6134107172993177,0.10666666666666666
ne_N16,16,ne,25,15,2.6134107172993177,0.10666666666670771
ne_N16,16,ne,50,15,2.6134107172993173,0.10666666667618391
ne_N16,16,ne,75,15,2.613410717299317,0.10666666686134003
ne_N16,16,ne,100,14,2.530499278765853,0.1256940112794982
ne_N16,16,ne,125,12,2.335747411021389,0.19022341708806662
ne_N16,16,ne,150,10,2.0907345337824497,0.2564432149123033
ne_N16,16,ne,200,9,2.016877072366697,0.25644300129629416
ne_N16,16,ne,300,11,2.2823960693709675,0.20010063054988025
ne_N16,16,ne,500,14,2.5709007077384918,0.10667781138937431
ne_N16,16,ne,750,11,2.301514825675216,0.18736284291267197
ne_N16,16,ne,1000,12,2.30291088989342,0.18331900762177372
ne_N16,16,ne,1500,12,2.4101595173078163,0.11648917754887422
ne_N16,16,ne,2000,12,2.267396302639901,0.2621088216434297
ne_N16,16,ne,3000,12,2.384047823289049,0.17464628508984056
ne_N16,16,ne,4000,11,2.2452926038347663,0.1911912469573052
ne_N16,16,ne,5000,13,2.45769729462654,0.16873014473010348
ne_N16,16,ne,7500,9,1.9378875500416157,0.26426714414931424
ne_N16,16,ne,10000,11,2.299110599850541,0.17010441480255667
ne_N16,16,ne,15000,8,0.9950745646336149,0.8046783345940877
ne_N16,16,ne,20000,1,0.11107369876764436,0.9841750206530854
ne_N16,16,ne,25000,1,0.005484696520392621,0.9994709417277889
ne_N16,16,ne,30000,1,0.00042324114112195124,0.9999678888745536
ne_N16,16,ne,35000,1,2.942418517087052e-05,0.9999981741453516
ne_N16,16,ne,40000,1,1.1050176126944052e-06,0.9999999428541589
ne_N3,3,ne,0,3,1.0264778360825968,0.4669414181267872
ne_N3,3,ne,25,3,1.0242943718216246,0.47089018995644993
ne_N3,3,ne,50,3,1.0178641907800685,0.4809245729675548
ne_N3,3,ne,75,3,1.0080175292110471,0.4932383778691421
ne_N3,3,ne,100,3,0.9964922171756554,0.5034953000214981
ne_N3,3,ne,125,3,0.985504326671335,0.5076037117300942
ne_N3,3,ne,150,3,0.9766734367634806,0.502446903206033
ne_N3,3,ne,200,3,0.9638613969588117,0.4599211842938049
ne_N3,3,ne,300,3,0.9166217330843599,0.5838050698025667
ne_N3,3,ne,500,3,1.026127363673,0.514779065003023
ne_N3,3,ne,750,3,0.8860496373796911,0.6487253986369319
ne_N3,3,ne,1000,3,1.021760386361323,0.46340278326863843
ne_N3,3,ne,1500,3,1.0358271539001467,0.5025954787266804
ne_N3,3,ne,2000,3,1.0041779056191669,0.49806930616014183
ne_N3,3,ne,3000,3,0.9532523683000405,0.5715737437825277
ne_N3,3,ne,4000,3,0.8919698308759663,0.636289358616977
ne_N3,3,ne,5000,3,0.8668756269959965,0.6551486783496621
ne_N3,3,ne,7500,3,0.8531825618344804,0.6675725169606204
ne_N3,3,ne,10000,3,1.0171986559138553,0.5252801204880629
ne_N3,3,ne,15000,3,0.8078045552113269,0.7002447634181644
ne_N3,3,ne,20000,3,1.0470562002491706,0.4869987936789241
ne_N3,3,ne,25000,3,0.8918578995797395,0.6472319436697812
ne_N3,3,ne,30000,3,0.773209820490759,0.6405736444599064
ne_N3,3,ne,35000,3,0.5023487164295946,0.842550226195
ne_N3,3,ne,40000,2,0.6926780378679007,0.5153145245192126
ne_N4,4,ne,0,3,1.0666861048982534,0.4205266251097025
ne_N4,4,ne,25,3,1.0554088031871114,0.45079235341425217
ne_N4,4,ne,50,3,1.0223594034861985,0.5194874855933422
ne_N4,4,ne,75,3,1.0079978196157635,0.5371264975621111
ne_N4,4,ne,100,3,1.0346778678724153,0.4707719007733551
ne_N4,4,ne,125,3,1.0567523344759109,0.39887016745496573
ne_N4,4,ne,150,3,1.0657704339630896,0.3972056355907187
ne_N4,4,ne,200,3,1.0334778534345277,0.48073160507843593
ne_N4,4,ne,300,3,1.0664841604818076,0.4107529443336319
ne_N4,4,ne,500,3,1.035111963712454,0.4645565206504041
ne_N4,4,ne,750,3,1.0477838293739878,0.4877302729135731
ne_N4,4,ne,1000,3,0.9771544541353336,0.5604592384952674
ne_N4,4,ne,1500,3,0.9658859948274048,0.5850323311589806
ne_N4,4,ne,2000,3,1.0099620169476982,0.5262269608378636
ne_N4,4,ne,3000,3,1.0903621023558754,0.3836222619929218
ne_N4,4,ne,4000,3,0.9518490965181243,0.5971194306202807
ne_N4,4,ne,5000,3,0.8151098233064998,0.6239100826440543
ne_N4,4,ne,7500,3,0.35371980287312677,0.9069398885428124
ne_N4,4,ne,10000,3,0.6224855130412547,0.80711141463281
ne_N4,4,ne,15000,3,0.7417541328371804,0.6214974449321096
ne_N4,4,ne,20000,3,1.0529714765809985,0.47452421425586094
ne_N4,4,ne,25000,3,1.0619778676379716,0.44006086997002036
ne_N4,4,ne,30000,2,0.6826928400946399,0.5721729114240562
ne_N4,4,ne,35000,2,0.6322265947504391,0.6727325228635175
ne_N4,4,ne,40000,2,0.6618171898506999,0.6245018240347143
ne_N5,5,ne,0,6,1.6983306897218224,0.28053993766145857
ne_N5,5,ne,25,8,2.041408469550208,0.19632681166515292
ne_N5,5,ne,50,8,2.0417155744222644,0.19932101947030822
ne_N5,5,ne,75,7,1.920155357951923,0.19505440833035315
ne_N5,5,ne,100,7,1.8994157125033135,0.2242228074069349
ne_N5,5,ne,125,8,2.009172647471584,0.23501161739614698
ne_N5,5,ne,150,6,1.5957344242162392,0.3702635019915306
ne_N5,5,ne,200,5,1.4494338623900995,0.35389010619145206
ne_N5,5,ne,300,9,2.1205186525384856,0.21849114907265832
ne_N5,5,ne,500,7,1.7601735029224181,0.25544665107280873
ne_N5,5,ne,750,9,1.8394634169806405,0.364762941609894
ne_N5,5,ne,1000,8,1.87992313927225,0.3416186272641121
ne_N5,5,ne,1500,8,1.8524404344584586,0.33755161068458217
ne_N5,5,ne,2000,7,1.7901458496967986,0.33559503653682665
ne_N5,5,ne,3000,8,1.7422290672752871,0.3379531478611965
ne_N5,5,ne,4000,6,1.4963510109319849,0.3550567695411266
ne_N5,5,ne,5000,8,1.8208271114540289,0.24160357215066838
ne_N5,5,ne,7500,7,1.665935503133303,0.4297788671527264
ne_N5,5,ne,10000,8,1.4954987604189511,0.3869232941161902
ne_N5,5,ne,15000,4,1.1568287285093684,0.5387507212265533
ne_N5,5,ne,20000,1,0.03412502200551171,0.995471034301203
ne_N5,5,ne,25000,1,0.0038998669967158315,0.9995781502695477
ne_N5,5,ne,30000,1,0.0003199727364522769,0.9999742546755183
ne_N5,5,ne,35000,1,5.213021836773533e-05,0.9999963395682694
ne_N5,5,ne,40000,1,4.776082363898755e-06,0.9999997259949119
ne_N6,6,ne,0,5,1.5151410562474226,0.32
ne_N6,6,ne,25,5,1.5139768962096778,0.32895120632052166
ne_N6,6,ne,50,5,1.5146162345171457,0.33498328358547047
ne_N6,6,ne,75,5,1.5175633752924411,0.3299639155486177
ne_N6,6,ne,100,5,1.5155028912209716,0.340709687975707
ne_N6,6,ne,125,4,1.289668793530286,0.35467085408228205
ne_N6,6,ne,150,5,1.520474312229597,0.34561900603129325
ne_N6,6,ne,200,5,1.516332900366805,0.3474417691051175
ne_N6,6,ne,300,5,1.5180977211608768,0.3172056129620363
ne_N6,6,ne,500,4,1.27696362990126,0.3726892064908508
ne_N6,6,ne,750,5,1.5032904750738905,0.30897619092413375
ne_N6,6,ne,1000,4,1.3716289002440958,0.30408463284989556
ne_N6,6,ne,1500,5,1.4956637003834665,0.31709109203879904
ne_N6,6,ne,2000,5,1.5073991198496168,0.3529502019602401
ne_N6,6,ne,3000,5,1.3166638596978757,0.49436396430074175
ne_N6,6,ne,4000,5,1.5439583938546853,0.2722765769722454
ne_N6,6,ne,5000,8,1.7506636221551308,0.42439113997239153
ne_N6,6,ne,7500,3,0.7628128793827501,0.7508089402435562
ne_N6,6,ne,10000,1,0.11258503399405707,0.9841539506716597
ne_N6,6,ne,15000,1,0.007519413061094507,0.9992425562296271
ne_N6,6,ne,20000,1,0.00038918735830790715,0.9999699752415033
ne_N6,6,ne,25000,1,3.128945446135097e-05,0.9999980233640746
ne_N6,6,ne,30000,1,2.4856643933381013e-06,0.9999998666960723
ne_N6,6,ne,35000,1,1.2432774155773738e-07,0.9999999942370292
ne_N6,6,ne,40000,1,8.808883546672765e-09,0.9999999996406423
ne_N7,7,ne,0,13,2.4282933855579594,0.1759679762908905
ne_N7,7,ne,25,14,2.439175257278337,0.23301827550430976
ne_N7,7,ne,50,15,2.539843740337072,0.23047263236997992
ne_N7,7,ne,75,13,2.3949404456899424,0.20150158657859418
ne_N7,7,ne,100,13,2.3396308744886944,0.1802311634289424
ne_N7,7,ne,125,13,2.3658484626572927,0.18534683181781147
ne_N7,7,ne,150,14,2.473301166070323,0.22808246288941006
ne_N7,7,ne,200,15,2.5738902759298488,0.15596838338179092
ne_N7,7,ne,300,14,2.54122582731113,0.12991821091661274
ne_N7,7,ne,500,16,2.6847044330557712,0.12833221020242083
ne_N7,7,ne,750,11,2.2243403111396813,0.2269663226716686
ne_N7,7,ne,1000,15,2.5737482297693304,0.14018365421020051
ne_N7,7,ne,1500,16,2.6537330715811884,0.1682194399711503
ne_N7,7,ne,2000,10,2.2475759606427546,0.16911900601931407
ne_N7,7,ne,3000,13,2.45278999995767,0.15319561133713225
ne_N7,7,ne,4000,16,2.527645315015274,0.16506530071441156
ne_N7,7,ne,5000,12,2.3914907091484086,0.16770250283112337
ne_N7,7,ne,7500,7,1.2021491211907682,0.572744801240441
ne_N7,7,ne,10000,2,0.1688318594018253,0.9721444489782528
ne_N7,7,ne,15000,1,0.021497822008745598,0.9976374185158333
ne_N7,7,ne,20000,1,0.001979923516214747,0.9998319835345437
ne_N7,7,ne,25000,1,0.00012844102085037581,0.9999911621665554
ne_N7,7,ne,30000,1,8.027173987624034e-06,0.9999995469245019
ne_N7,7,ne,35000,1,7.028566151111611e-07,0.9999999651172142
ne_N7,7,ne,40000,1,6.898524019140843e-08,0.9999999969540173
ne_N8,8,ne,0,7,1.851288626134419,0.22857142857142862
ne_N8,8,ne,25,7,1.8512880472086208,0.22865803803287868
ne_N8,8,ne,50,7,1.851288826543486,0.22955948758083622
ne_N8,8,ne,75,6,1.705569902179259,0.25879536695176536
ne_N8,8,ne,100,6,1.6181165445782142,0.3598706984194902
ne_N8,8,ne,125,6,1.690929087514943,0.3036233206851877
ne_N8,8,ne,150,7,1.8514020129030813,0.24044331089188664
ne_N8,8,ne,200,7,1.851541045328404,0.24861615865927966
ne_N8,8,ne,300,6,1.7093497300628762,0.31401034645984005
ne_N8,8,ne,500,6,1.6919718067922944,0.26323686044372346
ne_N8,8,ne,750,7,1.8584481824433667,0.2786414801552254
ne_N8,8,ne,1000,6,1.7242768637146615,0.2588567745114414
ne_N8,8,ne,1500,6,1.5669772233182078,0.40628271808070965
ne_N8,8,ne,2000,7,1.843644598449967,0.2602345813101925
ne_N8,8,ne,3000,7,1.8326156875078086,0.22112013666023472
ne_N8,8,ne,4000,6,1.6049884251296536,0.3391997569019609
ne_N8,8,ne,5000,5,1.263856348295182,0.4513591497045894
ne_N8,8,ne,7500,5,0.8069423963261405,0.8316394106300425
ne_N8,8,ne,10000,2,0.3609675471959923,0.9407527195933172
ne_N8,8,ne,15000,1,0.031809615102185905,0.9962967612564495
ne_N8,8,ne,20000,1,0.002434445383632847,0.9997853591698906
ne_N8,8,ne,25000,1,0.00018789847345053397,0.9999868185201513
ne_N8,8,ne,30000,1,1.3303171763046035e-05,0.9999992228373542
ne_N8,8,ne,35000,1,9.181863460703455e-07,0.9999999540814869
ne_N8,8,ne,40000,1,5.2828432060770253e-08,0.9999999976912353
ne_N9,9,ne,0,4,1.193549604098133,0.4
ne_N9,9,ne,25,4,1.1935496040981317,0.4000000000000008
ne_N9,9,ne,50,4,1.1935496040981282,0.4000000000000024
ne_N9,9,ne,75,4,1.1935496040981266,0.400000000000003
ne_N9,9,ne,100,4,1.1935496040981266,0.40000000000000313
ne_N9,9,ne,125,2,0.6931471805599452,0.5000000000000001
ne_N9,9,ne,150,4,1.193549604098125,0.4000000000000042
ne_N9,9,ne,200,4,1.1935496040981246,0.40000000000000313
ne_N9,9,ne,300,4,1.193549604098127,0.4000000000000047
ne_N9,9,ne,500,4,1.1935496040981253,0.4000000000000028
ne_N9,9,ne,750,4,1.1935496040981246,0.4000000000000079
ne_N9,9,ne,1000,4,1.1935496040981368,0.40000000000000546
ne_N9,9,ne,1500,4,1.1935496040981455,0.3999999999999958
ne_N9,9,ne,2000,4,1.193549604098154,0.4000000000000141
ne_N9,9,ne,3000,4,1.1935496040981448,0.40000000000007696
ne_N9,9,ne,4000,4,1.1935496052401873,0.4000000044514103
ne_N9,9,ne,5000,4,1.1938537121373072,0.4009815978835556
ne_N9,9,ne,7500,16,2.535254470760687,0.15628158126600566
ne_N9,9,ne,10000,16,2.603510539031635,0.17592098493203417
ne_N9,9,ne,15000,2,0.39684759754060694,0.9345020550157758
ne_N9,9,ne,20000,1,0.03944920490486655,0.9952072818469331
ne_N9,9,ne,25000,1,0.0038111155121328816,0.9996476779182447
ne_N9,9,ne,30000,1,0.00037196088084416286,0.9999723992330858
ne_N9,9,ne,35000,1,2.2721156641041512e-05,0.9999986367694518
ne_N9,9,ne,40000,1,1.9551272525377214e-06,0.9999998989442348
rb_N10,10,rb,0,15,2.558806344949122,0.13374062099045636
rb_N10,10,rb,25,15,2.498458702464853,0.1716062024462742
rb_N10,10,rb,50,15,2.487267128375064,0.20105387521028636
rb_N10,10,rb,75,15,2.4983576312435134,0.17291805691745077
rb_N10,10,rb,100,15,2.450846005167586,0.24748399649840588
rb_N10,10,rb,125,17,2.6734475965651665,0.12463787756159175
rb_N10,10,rb,150,16,2.562230761453285,0.13558892551029558
rb_N10,10,rb,200,18,2.6848564543132496,0.143406826025733
rb_N10,10,rb,300,18,2.6535961801233903,0.1420312017857889
rb_N10,10,rb,500,16,2.637427800355222,0.15813101126388282
rb_N10,10,rb,750,13,2.508826916376801,0.13203282475183964
rb_N10,10,rb,1000,16,2.509195099286396,0.16621244973061708
rb_N10,10,rb,1500,13,2.337512405154199,0.24810681454875158
rb_N10,10,rb,2000,17,2.636646663436841,0.1758543222930151
rb_N10,10,rb,3000,10,1.9479146827819571,0.2825718242347546
rb_N10,10,rb,4000,8,0.942623758777766,0.8065117741941646
rb_N10,10,rb,5000,5,0.6192526172209931,0.8825323483400641
rb_N10,10,rb,7500,1,0.18068361650020653,0.9734906043289592
rb_N10,10,rb,10000,1,0.054443498924082775,0.9935777017553615
rb_N10,10,rb,15000,1,0.0036331088708213715,0.9996791519129523
rb_N10,10,rb,20000,1,0.00021445429344386794,0.9999849971766741
rb_N10,10,rb,25000,1,1.019217039412519e-05,0.9999994229592208
rb_N10,10,rb,30000,1,5.919615863857553e-07,0.9999999716549903
rb_N10,10,rb,35000,1,3.1032094833705e-08,0.9999999987001844
rb_N10,10,rb,40000,1,1.5363024354742013e-09,0.999999999942496
rb_N11,11,rb,0,17,2.6356175472685575,0.16596457030802567
rb_N11,11,rb,25,9,2.0738427604432337,0.25732849708760985
rb_N11,11,rb,50,13,2.4447251310735356,0.19020411582384908
rb_N11,11,rb,75,16,2.7253633855944415,0.14629986307738582
rb_N11,11,rb,100,17,2.749371504536258,0.12126574719496122
rb_N11,11,rb,125,18,2.686808878847653,0.16391681314194367
rb_N11,11,rb,150,16,2.578910051839416,0.1693619508025933
rb_N11,11,rb,200,16,2.6420303740218696,0.14445996584717744
rb_N11,11,rb,300,15,2.6491202523668007,0.10481036543158712
rb_N11,11,rb,500,17,2.6057200942547216,0.18070127920566137
rb_N11,11,rb,750,14,2.3474887674877483,0.20815953685641536
rb_N11,11,rb,1000,16,2.4046726582836797,0.2534270054557966
rb_N11,11,rb,1500,12,2.3219456015145847,0.17065982982929717
rb_N11,11,rb,2000,13,2.45107504676744,0.22912029192000066
rb_N11,11,rb,3000,10,2.0542795143485093,0.33286917377848096
rb_N11,11,rb,4000,13,1.914144691533531,0.35601676158642637
rb_N11,11,rb,5000,9,0.838463778836294,0.8327888785879367
rb_N11,11,rb,7500,3,0.2716003956678107,0.9545051985852568
rb_N11,11,rb,10000,1,0.10283446071458803,0.9867856262567217
rb_N11,11,rb,15000,1,0.006691537018250717,0.9993680361431062
rb_N11,11,rb,20000,1,0.0004454009918163491,0.999967339089036
rb_N11,11,rb,25000,1,2.280285718707663e-05,0.999998639721149
rb_N11,11,rb,30000,1,1.4621136605963363e-06,0.9999999258584565
rb_N11,11,rb,35000,1,6.950429894681107e-08,0.9999999969614877
rb_N11,11,rb,40000,1,4.337468351320718e-09,0.9999999998319224
rb_N12,12,rb,0,16,2.569544916666752,0.14010204001039148
rb_N12,12,rb,25,16,2.590825700206218,0.2156528865960691
rb_N12,12,rb,50,16,2.3795422863123408,0.27502414436817735
rb_N12,12,rb,75,17,2.53819397148971,0.1830931435057934
rb_N12,12,rb,100,15,2.383732851990766,0.1880971725060695
rb_N12,12,rb,125,15,2.378786826817249,0.245062975473065
rb_N12,12,rb,150,16,2.6104572071363963,0.16528875441986915
rb_N12,12,rb,200,17,2.554349880699375,0.17373485445270592
rb_N12,12,rb,300,19,2.658937424749317,0.1917800093577467
rb_N12,12,rb,500,15,2.6086387762173433,0.16528950267698414
rb_N12,12,rb,750,18,2.7461097002356247,0.15824133757467657
rb_N12,12,rb,1000,12,2.3158644827622217,0.18879928102492693
rb_N12,12,rb,1500,18,2.7842274860080423,0.11919941704888615
rb_N12,12,rb,2000,12,2.3580645608840207,0.231487314961313
rb_N12,12,rb,3000,16,2.477884227185482,0.23589959888071818
rb_N12,12,rb,4000,8,1.5824158096763117,0.43564767671751004
rb_N12,12,rb,5000,11,1.2830371195794257,0.7121407849000243
rb_N12,12,rb,7500,4,0.5063357522808593,0.9133240581621191
rb_N12,12,rb,10000,1,0.15714548900722816,0.9786070429653204
rb_N12,12,rb,15000,1,0.01035610016561188,0.9989561491569035
rb_N12,12,rb,20000,1,0.0008233802991522641,0.9999363564443846
rb_N12,12,rb,25000,1,4.170568671163819e-05,0.9999973953964143
rb_N12,12,rb,30000,1,2.3787653412495354e-06,0.9999998747255292
rb_N12,12,rb,35000,1,1.6342925387555497e-07,0.9999999926008541
rb_N12,12,rb,40000,1,8.501656477048671e-09,0.999999999660547
rb_N13,13,rb,0,14,2.3542747500439924,0.174061479579105
rb_N13,13,rb,25,17,2.6435578907662056,0.1487622922783147
rb_N13,13,rb,50,14,2.5217917386382,0.13684354337794838
rb_N13,13,rb,75,17,2.624808574995502,0.1479929865307717
rb_N13,13,rb,100,16,2.680950934069398,0.14153654379830607
rb_N13,13,rb,125,15,2.520066265254798,0.14227137678426308
rb_N13,13,rb,150,15,2.449444144428392,0.19562389657927987
rb_N13,13,rb,200,17,2.6091416836175774,0.15829057682922343
rb_N13,13,rb,300,14,2.4509057306389015,0.17266998075212744
rb_N13,13,rb,500,14,2.5779858165430904,0.11683471517820467
rb_N13,13,rb,750,15,2.2028877194134315,0.3638334947149517
rb_N13,13,rb,1000,17,2.479013771823577,0.2695994592191867
rb_N13,13,rb,1500,14,2.3956052917432533,0.17678246016118496
rb_N13,13,rb,2000,14,2.4957068240900746,0.13808127008704463
rb_N13,13,rb,3000,12,2.1316380466829696,0.347267873720005
rb_N13,13,rb,4000,9,1.2533755842507783,0.7080836370375907
rb_N13,13,rb,5000,11,1.1548806533602503,0.7559803297943514
rb_N13,13,rb,7500,2,0.365831997041225,0.940213275603051
rb_N13,13,rb,10000,1,0.12684752051139372,0.9818170817955757
rb_N13,13,rb,15000,1,0.009442621741204974,0.999047705198845
rb_N13,13,rb,20000,1,0.000513113179029704,0.9999622259481201
rb_N13,13,rb,25000,1,2.8692621608503022e-05,0.9999982521846331
rb_N13,13,rb,30000,1,1.9369925006675904e-06,0.999999897610308
rb_N13,13,rb,35000,1,9.193400794157872e-08,0.9999999959541286
rb_N13,13,rb,40000,1,4.767786499905743e-09,0.9999999998135044
rb_N14,14,rb,0,13,2.3855811290582754,0.1512472626393125
rb_N14,14,rb,25,14,2.301128083355942,0.2440981069484211
rb_N14,14,rb,50,15,2.3733215908936596,0.2098589182661636
rb_N14,14,rb,75,11,2.223208557355616,0.2168333684771569
rb_N14,14,rb,100,13,2.4263963784513733,0.13758704659008794
rb_N14,14,rb,125,18,2.7569810870054643,0.16592269383516825
rb_N14,14,rb,150,11,2.2978332944738065,0.17110996498140343
rb_N14,14,rb,200,15,2.4305268323268754,0.1925653371364598
rb_N14,14,rb,300,14,2.397856282432859,0.20685332784473742
rb_N14,14,rb,500,12,2.29359411377985,0.17155334742108458
rb_N14,14,rb,750,12,2.2101581531940897,0.2764457385393139
rb_N14,14,rb,1000,14,2.336758328795977,0.18440123874244602
rb_N14,14,rb,1500,14,2.3943313684973697,0.1619391239687171
rb_N14,14,rb,2000,13,2.4028374170471336,0.1504459546357955
rb_N14,14,rb,3000,13,1.700802390012537,0.5560149843469812
rb_N14,14,rb,4000,12,1.3896546543480675,0.6831861449553147
rb_N14,14,rb,5000,9,1.143207086316757,0.7490884933493951
rb_N14,14,rb,7500,3,0.4677721170215145,0.9232694893935877
rb_N14,14,rb,10000,1,0.14872235805902534,0.9799111533656092
rb_N14,14,rb,15000,1,0.010778973822154658,0.9989699683375768
rb_N14,14,rb,20000,1,0.000634751476570948,0.9999523952689143
rb_N14,14,rb,25000,1,4.6294820179443324e-05,0.9999971243347748
rb_N14,14,rb,30000,1,2.6692098165883667e-06,0.9999998615000293
rb_N14,14,rb,35000,1,1.5469679832541953e-07,0.9999999930766129
rb_N14,14,rb,40000,1,8.710276700849176e-09,0.9999999996575425
rb_N15,15,rb,0,8,1.976494972024087,0.21269373882532927
rb_N15,15,rb,25,7,1.6785438063389873,0.3390216865177813
rb_N15,15,rb,50,10,2.05916611359454,0.21571016780522187
rb_N15,15,rb,75,10,2.028349481123342,0.28774915353799924
rb_N15,15,rb,100,12,2.2210650690182296,0.24226147315350258
rb_N15,15,rb,125,13,2.425247925791189,0.1314490174845336
rb_N15,15,rb,150,12,2.3642123581830887,0.13990388941452367
rb_N15,15,rb,200,7,1.8329115319862739,0.3184792259720279
rb_N15,15,rb,300,11,2.2792400048702373,0.17675060316428523
rb_N15,15,rb,500,12,2.2379671987474024,0.20892277802906908
rb_N15,15,rb,750,13,2.4679569961363432,0.14425712007298638
rb_N15,15,rb,1000,13,2.4041449914121884,0.20134791735992374
rb_N15,15,rb,1500,12,2.27824951363013,0.27418900276046987
rb_N15,15,rb,2000,10,1.9077464997031512,0.24055537949955177
rb_N15,15,rb,3000,11,2.161609244804667,0.24499909168571693
rb_N15,15,rb,4000,7,1.0520619655900303,0.7534773070319355
rb_N15,15,rb,5000,7,1.1016016491170215,0.7019366807216982
rb_N15,15,rb,7500,4,0.44962896492473775,0.9075885720714787
rb_N15,15,rb,10000,1,0.15016573473827094,0.9773461724036763
rb_N15,15,rb,15000,1,0.013023172395388988,0.9986798060134618
rb_N15,15,rb,20000,1,0.0007591860983513798,0.999939673309695
rb_N15,15,rb,25000,1,4.997458968524979e-05,0.9999967730107604
rb_N15,15,rb,30000,1,3.0505500795911095e-06,0.9999998354162645
rb_N15,15,rb,35000,1,1.8910025463288453e-07,0.9999999912164724
rb_N15,15,rb,40000,1,7.915068140780231e-09,0.9999999996795558
rb_N16,16,rb,0,12,2.1249475244930016,0.24446612764044787
rb_N16,16,rb,25,13,2.2298056444940677,0.22286817885701726
rb_N16,16,rb,50,12,2.175130639701463,0.301291264762891
rb_N16,16,rb,75,11,2.0074365757054515,0.2810183520180687
rb_N16,16,rb,100,12,2.1705811484070905,0.2702858417326475
rb_N16,16,rb,125,9,1.9454869030345,0.28420988144830706
rb_N16,16,rb,150,9,1.802951239569281,0.3046132832574991
rb_N16,16,rb,200,11,2.066202490092732,0.2762542206948035
rb_N16,16,rb,300,9,1.911774230099269,0.2998671569885798
rb_N16,16,rb,500,10,1.9396689216814276,0.35363326130079903
rb_N16,16,rb,750,8,1.9354139870655973,0.2554088808798634
rb_N16,16,rb,1000,12,2.277020497568503,0.1914146708482689
rb_N16,16,rb,1500,13,2.2737342339885482,0.23367959530478719
rb_N16,16,rb,2000,9,1.8675043709076498,0.2891194746490549
rb_N16,16,rb,3000,7,0.953422882538733,0.7684592743978358
rb_N16,16,rb,4000,13,1.5868254037241696,0.6000176003510382
rb_N16,16,rb,5000,8,1.129284009654492,0.732248345143714
rb_N16,16,rb,7500,4,0.42488311848994964,0.9235942145942847
rb_N16,16,rb,10000,1,0.1312360117128241,0.9818188459239409
rb_N16,16,rb,15000,1,0.009941535721048195,0.9990336905547148
rb_N16,16,rb,20000,1,0.0004238979613958246,0.9999684098825082
rb_N16,16,rb,25000,1,3.6933419757621735e-05,0.9999976855868323
rb_N16,16,rb,30000,1,1.8326512014612327e-06,0.9999999051753665
rb_N16,16,rb,35000,1,1.0868436630510958e-07,0.9999999950113868
rb_N16,16,rb,40000,1,3.858058068838273e-09,0.9999999998495387
rb_N5,5,rb,0,10,2.260837816235275,0.13932856983337244
rb_N5,5,rb,25,9,2.0811833632472476,0.2548512272717757
rb_N5,5,rb,50,8,1.923441600475631,0.2662504344512253
rb_N5,5,rb,75,9,2.107071341684146,0.17143729602007143
rb_N5,5,rb,100,10,2.1896228490039165,0.19566407834003674
rb_N5,5,rb,125,8,1.9387445562032968,0.2196190003483182
rb_N5,5,rb,150,9,1.9079356202936155,0.33972896470507047
rb_N5,5,rb,200,10,2.0141040215370385,0.2804301372657091
rb_N5,5,rb,300,8,1.6648332311230214,0.37768400479028064
rb_N5,5,rb,500,8,1.848313060178137,0.30827287782790913
rb_N5,5,rb,750,9,1.766329837723315,0.3289123626731669
rb_N5,5,rb,1000,8,1.4734307264644253,0.5408575379388287
rb_N5,5,rb,1500,8,1.7321220568105997,0.3211772317835049
rb_N5,5,rb,2000,7,1.228707316815327,0.588173206414288
rb_N5,5,rb,3000,6,1.5005749027193462,0.35493769105286466
rb_N5,5,rb,4000,6,1.4516802221651763,0.5036327502139747
rb_N5,5,rb,5000,8,1.7935904860870862,0.35245509595857566
rb_N5,5,rb,7500,4,0.8385468829160398,0.6932532396897538
rb_N5,5,rb,10000,3,0.3738748593245814,0.9145161705102449
rb_N5,5,rb,15000,1,0.035366137030082984,0.995364339956127
rb_N5,5,rb,20000,1,0.009850309965630842,0.9988965912973451
rb_N5,5,rb,25000,1,0.0010385794844374092,0.999911761924618
rb_N5,5,rb,30000,1,4.967201097718997e-05,0.9999966889545472
rb_N5,5,rb,35000,1,9.040931810797606e-06,0.9999994641508767
rb_N5,5,rb,40000,1,1.6176139524664566e-06,0.9999999133374331
